x	zg
1.719294222	2
1.719684927	2
1.720075631	2
1.720466335	2
1.720857039	2
1.721247744	2
1.721638448	2
1.722029152	2
1.722419857	2
1.722810561	2
1.723201265	2
1.723591969	2
1.723982674	2
1.724373378	2
1.724764082	2
1.725154787	2
1.725545491	2
1.725936195	2
1.7263269	2
1.726717604	2
1.727108308	2
1.727499012	2
1.727889717	2
1.728280421	2
1.728671125	2
1.72906183	2
1.729452534	2
1.729843238	2
1.730233942	2
1.730624647	2
1.731015351	2
1.731406055	2
1.73179676	2
1.732187464	2
1.732578168	2
1.732968872	2
1.733359577	2
1.733750281	2
1.734140985	2
1.73453169	2
1.734922394	2
1.735313098	2
1.735703802	2
1.736094507	2
1.736485211	2
1.736875915	2
1.73726662	2
1.737657324	2
1.738048028	2
1.738438732	2
1.738829437	2
1.739220141	2
1.739610845	2
1.74000155	2
1.740392254	2
1.740782958	2
1.741173662	2
1.741564367	2
1.741955071	2
1.742345775	2
1.74273648	2
1.743127184	2
1.743517888	2
1.743908592	2
1.744299297	2
1.744690001	2
1.745080705	2
1.74547141	2
1.745862114	2
1.746252818	2
1.746643523	2
1.747034227	2
1.747424931	2
1.747815635	2
1.74820634	2
1.748597044	2
1.748987748	2
1.749378453	2
1.749769157	2
1.750159861	2
1.750550565	2
1.75094127	2
1.751331974	2
1.751722678	2
1.752113383	2
1.752504087	2
1.752894791	2
1.753285495	2
1.7536762	2
1.754066904	2
1.754457608	2
1.754848313	2
1.755239017	2
1.755629721	2
1.756020425	2
1.75641113	2
1.756801834	2
1.757192538	2
1.757583243	2
1.757973947	2
1.758364651	2
1.758755355	2
1.75914606	2
1.759536764	2
1.759927468	2
1.760318173	2
1.760708877	2
1.761099581	2
1.761490285	2
1.76188099	2
1.762271694	2
1.762662398	2
1.763053103	2
1.763443807	2
1.763834511	2
1.764225216	2
1.76461592	2
1.765006624	2
1.765397328	2
1.765788033	2
1.766178737	2
1.766569441	2
1.766960146	2
1.76735085	2
1.767741554	2
1.768132258	2
1.768522963	2
1.768913667	2
1.769304371	2
1.769695076	2
1.77008578	2
1.770476484	2
1.770867188	2
1.771257893	2
1.771648597	2
1.772039301	2
1.772430006	2
1.77282071	2
1.773211414	2
1.773602118	2
1.773992823	2
1.774383527	2
1.774774231	2
1.775164936	2
1.77555564	2
1.775946344	2
1.776337048	2
1.776727753	2
1.777118457	2
1.777509161	2
1.777899866	2
1.77829057	2
1.778681274	2
1.779071978	2
1.779462683	2
1.779853387	2
1.780244091	2
1.780634796	2
1.7810255	2
1.781416204	2
1.781806909	2
1.782197613	2
1.782588317	2
1.782979021	2
1.783369726	2
1.78376043	2
1.784151134	2
1.784541839	2
1.784932543	2
1.785323247	2
1.785713951	2
1.786104656	2
1.78649536	2
1.786886064	2
1.787276769	2
1.787667473	2
1.788058177	2
1.788448881	2
1.788839586	2
1.78923029	2
1.789620994	2
1.790011699	2
1.790402403	2
1.790793107	2
1.791183811	2
1.791574516	2
1.79196522	2
1.792355924	2
1.792746629	2
1.793137333	2
1.793528037	2
1.793918741	2
1.794309446	2
1.79470015	2
1.795090854	2
1.795481559	2
1.795872263	2
1.796262967	2
1.796653671	2
1.797044376	2
1.79743508	2
1.797825784	2
1.798216489	2
1.798607193	2
1.798997897	2
1.799388601	2
1.799779306	2
1.80017001	2
1.800560714	2
1.800951419	2
1.801342123	2
1.801732827	2
1.802123532	2
1.802514236	2
1.80290494	2
1.803295644	2
1.803686349	2
1.804077053	2
1.804467757	2
1.804858462	2
1.805249166	2
1.80563987	2
1.806030574	2
1.806421279	2
1.806811983	2
1.807202687	2
1.807593392	2
1.807984096	2
1.8083748	2
1.808765504	2
1.809156209	2
1.809546913	2
1.809937617	2
1.810328322	2
1.810719026	2
1.81110973	2
1.811500434	2
1.811891139	2
1.812281843	2
1.812672547	2
1.813063252	2
1.813453956	2
1.81384466	2
1.814235364	2
1.814626069	2
1.815016773	2
1.815407477	2
1.815798182	2
1.816188886	2
1.81657959	2
1.816970294	2
1.817360999	2
1.817751703	2
1.818142407	2
1.818533112	2
1.818923816	2
1.81931452	2
1.819705225	2
1.820095929	2
1.820486633	2
1.820877337	2
1.821268042	2
1.821658746	2
1.82204945	2
1.822440155	2
1.822830859	2
1.823221563	2
1.823612267	2
1.824002972	2
1.824393676	2
1.82478438	2
1.825175085	2
1.825565789	2
1.825956493	2
1.826347197	2
1.826737902	2
1.827128606	2
1.82751931	2
1.827910015	2
1.828300719	2
1.828691423	2
1.829082127	2
1.829472832	2
1.829863536	2
1.83025424	2
1.830644945	2
1.831035649	2
1.831426353	2
1.831817057	2
1.832207762	2
1.832598466	2
1.83298917	2
1.833379875	2
1.833770579	2
1.834161283	2
1.834551987	2
1.834942692	2
1.835333396	2
1.8357241	2
1.836114805	2
1.836505509	2
1.836896213	2
1.837286917	2
1.837677622	2
1.838068326	2
1.83845903	2
1.838849735	2
1.839240439	2
1.839631143	2
1.840021848	2
1.840412552	2
1.840803256	2
1.84119396	2
1.841584665	2
1.841975369	2
1.842366073	2
1.842756778	2
1.843147482	2
1.843538186	2
1.84392889	2
1.844319595	2
1.844710299	2
1.845101003	2
1.845491708	2
1.845882412	2
1.846273116	2
1.84666382	2
1.847054525	2
1.847445229	2
1.847835933	2
1.848226638	2
1.848617342	2
1.849008046	2
1.84939875	2
1.849789455	2
1.850180159	2
1.850570863	2
1.850961568	2
1.851352272	2
1.851742976	2
1.85213368	2
1.852524385	2
1.852915089	2
1.853305793	2
1.853696498	2
1.854087202	2
1.854477906	2
1.85486861	2
1.855259315	2
1.855650019	2
1.856040723	2
1.856431428	2
1.856822132	2
1.857212836	2
1.857603541	2
1.857994245	2
1.858384949	2
1.858775653	2
1.859166358	2
1.859557062	2
1.859947766	2
1.860338471	2
1.860729175	2
1.861119879	2
1.861510583	2
1.861901288	2
1.862291992	2
1.862682696	2
1.863073401	2
1.863464105	2
1.863854809	2
1.864245513	2
1.864636218	2
1.865026922	2
1.865417626	2
1.865808331	2
1.866199035	2
1.866589739	2
1.866980443	2
1.867371148	2
1.867761852	2
1.868152556	2
1.868543261	2
1.868933965	2
1.869324669	2
1.869715373	2
1.870106078	2
1.870496782	2
1.870887486	2
1.871278191	2
1.871668895	2
1.872059599	2
1.872450303	2
1.872841008	2
1.873231712	2
1.873622416	2
1.874013121	2
1.874403825	2
1.874794529	2
1.875185233	2
1.875575938	2
1.875966642	2
1.876357346	2
1.876748051	2
1.877138755	2
1.877529459	2
1.877920164	2
1.878310868	2
1.878701572	2
1.879092276	2
1.879482981	2
1.879873685	2
1.880264389	2
1.880655094	2
1.881045798	2
1.881436502	2
1.881827206	2
1.882217911	2
1.882608615	2
1.882999319	2
1.883390024	2
1.883780728	2
1.884171432	2
1.884562136	2
1.884952841	2
1.885343545	2
1.885734249	2
1.886124954	2
1.886515658	2
1.886906362	2
1.887297066	2
1.887687771	2
1.888078475	2
1.888469179	2
1.888859884	2
1.889250588	2
1.889641292	2
1.890031996	2
1.890422701	2
1.890813405	2
1.891204109	2
1.891594814	2
1.891985518	2
1.892376222	2
1.892766926	2
1.893157631	2
1.893548335	2
1.893939039	2
1.894329744	2
1.894720448	2
1.895111152	2
1.895501857	2
1.895892561	2
1.896283265	2
1.896673969	2
1.897064674	2
1.897455378	2
1.897846082	2
1.898236787	2
1.898627491	2
1.899018195	2
1.899408899	2
1.899799604	2
1.900190308	2
1.900581012	2
1.900971717	2
1.901362421	2
1.901753125	2
1.902143829	2
1.902534534	2
1.902925238	2
1.903315942	2
1.903706647	2
1.904097351	2
1.904488055	2
1.904878759	2
1.905269464	2
1.905660168	2
1.906050872	2
1.906441577	2
1.906832281	2
1.907222985	2
1.907613689	2
1.908004394	2
1.908395098	2
1.908785802	2
1.909176507	2
1.909567211	2
1.909957915	2
1.910348619	2
1.910739324	2
1.911130028	2
1.911520732	2
1.911911437	2
1.912302141	2
1.912692845	2
1.913083549	2
1.913474254	2
1.913864958	2
1.914255662	2
1.914646367	2
1.915037071	2
1.915427775	2
1.91581848	2
1.916209184	2
1.916599888	2
1.916990592	2
1.917381297	2
1.917772001	2
1.918162705	2
1.91855341	2
1.918944114	2
1.919334818	2
1.919725522	2
1.920116227	2
1.920506931	2
1.920897635	2
1.92128834	2
1.921679044	2
1.922069748	2
1.922460452	2
1.922851157	2
1.923241861	2
1.923632565	2
1.92402327	2
1.924413974	2
1.924804678	2
1.925195382	2
1.925586087	2
1.925976791	2
1.926367495	2
1.9267582	2
1.927148904	2
1.927539608	2
1.927930312	2
1.928321017	2
1.928711721	2
1.929102425	2
1.92949313	2
1.929883834	2
1.930274538	2
1.930665242	2
1.931055947	2
1.931446651	2
1.931837355	2
1.93222806	2
1.932618764	2
1.933009468	2
1.933400173	2
1.933790877	2
1.934181581	2
1.934572285	2
1.93496299	2
1.935353694	2
1.935744398	2
1.936135103	2
1.936525807	2
1.936916511	2
1.937307215	2
1.93769792	2
1.938088624	2
1.938479328	2
1.938870033	2
1.939260737	2
1.939651441	2
1.940042145	2
1.94043285	2
1.940823554	2
1.941214258	2
1.941604963	2
1.941995667	2
1.942386371	2
1.942777075	2
1.94316778	2
1.943558484	2
1.943949188	2
1.944339893	2
1.944730597	2
1.945121301	2
1.945512005	2
1.94590271	2
1.946293414	2
1.946684118	2
1.947074823	2
1.947465527	2
1.947856231	2
1.948246935	2
1.94863764	2
1.949028344	2
1.949419048	2
1.949809753	2
1.950200457	2
1.950591161	2
1.950981865	2
1.95137257	2
1.951763274	2
1.952153978	2
1.952544683	2
1.952935387	2
1.953326091	2
1.953716796	2
1.9541075	2
1.954498204	2
1.954888908	2
1.955279613	2
1.955670317	2
1.956061021	2
1.956451726	2
1.95684243	2
1.957233134	2
1.957623838	2
1.958014543	2
1.958405247	2
1.958795951	2
1.959186656	2
1.95957736	2
1.959968064	2
1.960358768	2
1.960749473	2
1.961140177	2
1.961530881	2
1.961921586	2
1.96231229	2
1.962702994	2
1.963093698	2
1.963484403	2
1.963875107	2
1.964265811	2
1.964656516	2
1.96504722	2
1.965437924	2
1.965828628	2
1.966219333	2
1.966610037	2
1.967000741	2
1.967391446	2
1.96778215	2
1.968172854	2
1.968563558	2
1.968954263	2
1.969344967	2
1.969735671	2
1.970126376	2
1.97051708	2
1.970907784	2
1.971298489	2
1.971689193	2
1.972079897	2
1.972470601	2
1.972861306	2
1.97325201	2
1.973642714	2
1.974033419	2
1.974424123	2
1.974814827	2
1.975205531	2
1.975596236	2
1.97598694	2
1.976377644	2
1.976768349	2
1.977159053	2
1.977549757	2
1.977940461	2
1.978331166	2
1.97872187	2
1.979112574	2
1.979503279	2
1.979893983	2
1.980284687	2
1.980675391	2
1.981066096	2
1.9814568	2
1.981847504	2
1.982238209	2
1.982628913	2
1.983019617	2
1.983410321	2
1.983801026	2
1.98419173	2
1.984582434	2
1.984973139	2
1.985363843	2
1.985754547	2
1.986145251	2
1.986535956	2
1.98692666	2
1.987317364	2
1.987708069	2
1.988098773	2
1.988489477	2
1.988880181	2
1.989270886	2
1.98966159	2
1.990052294	2
1.990442999	2
1.990833703	2
1.991224407	2
1.991615112	2
1.992005816	2
1.99239652	2
1.992787224	2
1.993177929	2
1.993568633	2
1.993959337	2
1.994350042	2
1.994740746	2
1.99513145	2
1.995522154	2
1.995912859	2
1.996303563	2
1.996694267	2
1.997084972	2
1.997475676	2
1.99786638	2
1.998257084	2
1.998647789	2
1.999038493	2
1.999429197	2
1.999819902	2
2.000210606	2
2.00060131	2
2.000992014	2
2.001382719	2
2.001773423	2
2.002164127	2
2.002554832	2
2.002945536	2
2.00333624	2
2.003726944	2
2.004117649	2
2.004508353	2
2.004899057	2
2.005289762	2
2.005680466	2
2.00607117	2
2.006461874	2
2.006852579	2
2.007243283	2
2.007633987	2
2.008024692	2
2.008415396	2
2.0088061	2
2.009196805	2
2.009587509	2
2.009978213	2
2.010368917	2
2.010759622	2
2.011150326	2
2.01154103	2
2.011931735	2
2.012322439	2
2.012713143	2
2.013103847	2
2.013494552	2
2.013885256	2
2.01427596	2
2.014666665	2
2.015057369	2
2.015448073	2
2.015838777	2
2.016229482	2
2.016620186	2
2.01701089	2
2.017401595	2
2.017792299	2
2.018183003	2
2.018573707	2
2.018964412	2
2.019355116	2
2.01974582	2
2.020136525	2
2.020527229	2
2.020917933	2
2.021308637	2
2.021699342	2
2.022090046	2
2.02248075	2
2.022871455	2
2.023262159	2
2.023652863	2
2.024043567	2
2.024434272	2
2.024824976	2
2.02521568	2
2.025606385	2
2.025997089	2
2.026387793	2
2.026778497	2
2.027169202	2
2.027559906	2
2.02795061	2
2.028341315	2
2.028732019	2
2.029122723	2
2.029513428	2
2.029904132	2
2.030294836	2
2.03068554	2
2.031076245	2
2.031466949	2
2.031857653	2
2.032248358	2
2.032639062	2
2.033029766	2
2.03342047	2
2.033811175	2
2.034201879	2
2.034592583	2
2.034983288	2
2.035373992	2
2.035764696	2
2.0361554	2
2.036546105	2
2.036936809	2
2.037327513	2
2.037718218	2
2.038108922	2
2.038499626	2
2.03889033	2
2.039281035	2
2.039671739	2
2.040062443	2
2.040453148	2
2.040843852	2
2.041234556	2
2.04162526	2
2.042015965	2
2.042406669	2
2.042797373	2
2.043188078	2
2.043578782	2
2.043969486	2
2.04436019	2
2.044750895	2
2.045141599	2
2.045532303	2
2.045923008	2
2.046313712	2
2.046704416	2
2.047095121	2
2.047485825	2
2.047876529	2
2.048267233	2
2.048657938	2
2.049048642	2
2.049439346	2
2.049830051	2
2.050220755	2
2.050611459	2
2.051002163	2
2.051392868	2
2.051783572	2
2.052174276	2
2.052564981	2
2.052955685	2
2.053346389	2
2.053737093	2
2.054127798	2
2.054518502	2
2.054909206	2
2.055299911	2
2.055690615	2
2.056081319	2
2.056472023	2
2.056862728	2
2.057253432	2
2.057644136	2
2.058034841	2
2.058425545	2
2.058816249	2
2.059206953	2
2.059597658	2
2.059988362	2
2.060379066	2
2.060769771	2
2.061160475	2
2.061551179	2
2.061941883	2
2.062332588	2
2.062723292	2
2.063113996	2
2.063504701	2
2.063895405	2
2.064286109	2
2.064676814	2
2.065067518	2
2.065458222	2
2.065848926	2
2.066239631	2
2.066630335	2
2.067021039	2
2.067411744	2
2.067802448	2
2.068193152	2
2.068583856	2
2.068974561	2
2.069365265	2
2.069755969	2
2.070146674	2
2.070537378	2
2.070928082	2
2.071318786	2
2.071709491	2
2.072100195	2
2.072490899	2
2.072881604	2
2.073272308	2
2.073663012	2
2.074053716	2
2.074444421	2
2.074835125	2
2.075225829	2
2.075616534	2
2.076007238	2
2.076397942	2
2.076788646	2
2.077179351	2
2.077570055	2
2.077960759	2
2.078351464	2
2.078742168	2
2.079132872	2
2.079523576	2
2.079914281	2
2.080304985	2
2.080695689	2
2.081086394	2
2.081477098	2
2.081867802	2
2.082258506	2
2.082649211	2
2.083039915	2
2.083430619	2
2.083821324	2
2.084212028	2
2.084602732	2
2.084993437	2
2.085384141	2
2.085774845	2
2.086165549	2
2.086556254	2
2.086946958	2
2.087337662	2
2.087728367	2
2.088119071	2
2.088509775	2
2.088900479	2
2.089291184	2
2.089681888	2
2.090072592	2
2.090463297	2
2.090854001	2
2.091244705	2
2.091635409	2
2.092026114	2
2.092416818	2
2.092807522	2
2.093198227	2
2.093588931	2
2.093979635	2
2.094370339	2
2.094761044	2
2.095151748	2
2.095542452	2
2.095933157	2
2.096323861	2
2.096714565	2
2.097105269	2
2.097495974	2
2.097886678	2
2.098277382	2
2.098668087	2
2.099058791	2
2.099449495	2
2.099840199	2
2.100230904	2
2.100621608	2
2.101012312	2
2.101403017	2
2.101793721	2
2.102184425	2
2.10257513	2
2.102965834	2
2.103356538	2
2.103747242	2
2.104137947	2
2.104528651	2
2.104919355	2
2.10531006	2
2.105700764	2
2.106091468	2
2.106482172	2
2.106872877	2
2.107263581	2
2.107654285	2
2.10804499	2
2.108435694	2
2.108826398	2
2.109217102	2
2.109607807	2
2.109998511	2
2.110389215	2
2.11077992	2
2.111170624	2
2.111561328	2
2.111952032	2
2.112342737	2
2.112733441	2
2.113124145	2
2.11351485	2
2.113905554	2
2.114296258	2
2.114686962	2
2.115077667	2
2.115468371	2
2.115859075	2
2.11624978	2
2.116640484	2
2.117031188	2
2.117421892	2
2.117812597	2
2.118203301	2
2.118594005	2
2.11898471	2
2.119375414	2
2.119766118	2
2.120156822	2
2.120547527	2
2.120938231	2
2.121328935	2
2.12171964	2
2.122110344	2
2.122501048	2
2.122891753	2
2.123282457	2
2.123673161	2
2.124063865	2
2.12445457	2
2.124845274	2
2.125235978	2
2.125626683	2
2.126017387	2
2.126408091	2
2.126798795	2
2.1271895	2
2.127580204	2
2.127970908	2
2.128361613	2
2.128752317	2
2.129143021	2
2.129533725	2
2.12992443	2
2.130315134	2
2.130705838	2
2.131096543	2
2.131487247	2
2.131877951	2
2.132268655	2
2.13265936	2
2.133050064	2
2.133440768	2
2.133831473	2
2.134222177	2
2.134612881	2
2.135003585	2
2.13539429	2
2.135784994	2
2.136175698	2
2.136566403	2
2.136957107	2
2.137347811	2
2.137738515	2
2.13812922	2
2.138519924	2
2.138910628	2
2.139301333	2
2.139692037	2
2.140082741	2
2.140473446	2
2.14086415	2
2.141254854	2
2.141645558	2
2.142036263	2
2.142426967	2
2.142817671	2
2.143208376	2
2.14359908	2
2.143989784	2
2.144380488	2
2.144771193	2
2.145161897	2
2.145552601	2
2.145943306	2
2.14633401	2
2.146724714	2
2.147115418	2
2.147506123	2
2.147896827	2
2.148287531	2
2.148678236	2
2.14906894	2
2.149459644	2
2.149850348	2
2.150241053	2
2.150631757	2
2.151022461	2
2.151413166	2
2.15180387	2
2.152194574	2
2.152585278	2
2.152975983	2
2.153366687	2
2.153757391	2
2.154148096	2
2.1545388	2
2.154929504	2
2.155320208	2
2.155710913	2
2.156101617	2
2.156492321	2
2.156883026	2
2.15727373	2
2.157664434	2
2.158055138	2
2.158445843	2
2.158836547	2
2.159227251	2
2.159617956	2
2.16000866	2
2.160399364	2
2.160790069	2
2.161180773	2
2.161571477	2
2.161962181	2
2.162352886	2
2.16274359	2
2.163134294	2
2.163524999	2
2.163915703	2
2.164306407	2
2.164697111	2
2.165087816	2
2.16547852	2
2.165869224	2
2.166259929	2
2.166650633	2
2.167041337	2
2.167432041	2
2.167822746	2
2.16821345	2
2.168604154	2
2.168994859	2
2.169385563	2
2.169776267	2
2.170166971	2
2.170557676	2
2.17094838	2
2.171339084	2
2.171729789	2
2.172120493	2
2.172511197	2
2.172901901	2
2.173292606	2
2.17368331	2
2.174074014	2
2.174464719	2
2.174855423	2
2.175246127	2
2.175636831	2
2.176027536	2
2.17641824	2
2.176808944	2
2.177199649	2
2.177590353	2
2.177981057	2
2.178371762	2
2.178762466	2
2.17915317	2
2.179543874	2
2.179934579	2
2.180325283	2
2.180715987	2
2.181106692	2
2.181497396	2
2.1818881	2
2.182278804	2
2.182669509	2
2.183060213	2
2.183450917	2
2.183841622	2
2.184232326	2
2.18462303	2
2.185013734	2
2.185404439	2
2.185795143	2
2.186185847	2
2.186576552	2
2.186967256	2
2.18735796	2
2.187748664	2
2.188139369	2
2.188530073	2
2.188920777	2
2.189311482	2
2.189702186	2
2.19009289	2
2.190483594	2
2.190874299	2
2.191265003	2
2.191655707	2
2.192046412	2
2.192437116	2
2.19282782	2
2.193218524	2
2.193609229	2
2.193999933	2
2.194390637	2
2.194781342	2
2.195172046	2
2.19556275	2
2.195953454	2
2.196344159	2
2.196734863	2
2.197125567	2
2.197516272	2
2.197906976	2
2.19829768	2
2.198688385	2
2.199079089	2
2.199469793	2
2.199860497	2
2.200251202	2
2.200641906	2
2.20103261	2
2.201423315	2
2.201814019	2
2.202204723	2
2.202595427	2
2.202986132	2
2.203376836	2
2.20376754	2
2.204158245	2
2.204548949	2
2.204939653	2
2.205330357	2
2.205721062	2
2.206111766	2
2.20650247	2
2.206893175	2
2.207283879	2
2.207674583	2
2.208065287	2
2.208455992	2
2.208846696	2
2.2092374	2
2.209628105	2
2.210018809	2
2.210409513	2
2.210800217	2
2.211190922	2
2.211581626	2
2.21197233	2
2.212363035	2
2.212753739	2
2.213144443	2
2.213535147	2
2.213925852	2
2.214316556	2
2.21470726	2
2.215097965	2
2.215488669	2
2.215879373	2
2.216270078	2
2.216660782	2
2.217051486	2
2.21744219	2
2.217832895	2
2.218223599	2
2.218614303	2
2.219005008	2
2.219395712	2
2.219786416	2
2.22017712	2
2.220567825	2
2.220958529	2
2.221349233	2
2.221739938	2
2.222130642	2
2.222521346	2
2.22291205	2
2.223302755	2
2.223693459	2
2.224084163	2
2.224474868	2
2.224865572	2
2.225256276	2
2.22564698	2
2.226037685	2
2.226428389	2
2.226819093	2
2.227209798	2
2.227600502	2
2.227991206	2
2.22838191	2
2.228772615	2
2.229163319	2
2.229554023	2
2.229944728	2
2.230335432	2
2.230726136	2
2.23111684	2
2.231507545	2
2.231898249	2
2.232288953	2
2.232679658	2
2.233070362	2
2.233461066	2
2.23385177	2
2.234242475	2
2.234633179	2
2.235023883	2
2.235414588	2
2.235805292	2
2.236195996	2
2.236586701	2
2.236977405	2
2.237368109	2
2.237758813	2
2.238149518	2
2.238540222	2
2.238930926	2
2.239321631	2
2.239712335	2
2.240103039	2
2.240493743	2
2.240884448	2
2.241275152	2
2.241665856	2
2.242056561	2
2.242447265	2
2.242837969	2
2.243228673	2
2.243619378	2
2.244010082	2
2.244400786	2
2.244791491	2
2.245182195	2
2.245572899	2
2.245963603	2
2.246354308	2
2.246745012	2
2.247135716	2
2.247526421	2
2.247917125	2
2.248307829	2
2.248698533	2
2.249089238	2
2.249479942	2
2.249870646	2
2.250261351	2
2.250652055	2
2.251042759	2
2.251433463	2
2.251824168	2
2.252214872	2
2.252605576	2
2.252996281	2
2.253386985	2
2.253777689	2
2.254168394	2
2.254559098	2
2.254949802	2
2.255340506	2
2.255731211	2
2.256121915	2
2.256512619	2
2.256903324	2
2.257294028	2
2.257684732	2
2.258075436	2
2.258466141	2
2.258856845	2
2.259247549	2
2.259638254	2
2.260028958	2
2.260419662	2
2.260810366	2
2.261201071	2
2.261591775	2
2.261982479	2
2.262373184	2
2.262763888	2
2.263154592	2
2.263545296	2
2.263936001	2
2.264326705	2
2.264717409	2
2.265108114	2
2.265498818	2
2.265889522	2
2.266280226	2
2.266670931	2
2.267061635	2
2.267452339	2
2.267843044	2
2.268233748	2
2.268624452	2
2.269015156	2
2.269405861	2
2.269796565	2
2.270187269	2
2.270577974	2
2.270968678	2
2.271359382	2
2.271750086	2
2.272140791	2
2.272531495	2
2.272922199	2
2.273312904	2
2.273703608	2
2.274094312	2
2.274485017	2
2.274875721	2
2.275266425	2
2.275657129	2
2.276047834	2
2.276438538	2
2.276829242	2
2.277219947	2
2.277610651	2
2.278001355	2
2.278392059	2
2.278782764	2
2.279173468	2
2.279564172	2
2.279954877	2
2.280345581	2
2.280736285	2
2.281126989	2
2.281517694	2
2.281908398	2
2.282299102	2
2.282689807	2
2.283080511	2
2.283471215	2
2.283861919	2
2.284252624	2
2.284643328	2
2.285034032	2
2.285424737	2
2.285815441	2
2.286206145	2
2.286596849	2
2.286987554	2
2.287378258	2
2.287768962	2
2.288159667	2
2.288550371	2
2.288941075	2
2.289331779	2
2.289722484	2
2.290113188	2
2.290503892	2
2.290894597	2
2.291285301	2
2.291676005	2
2.29206671	2
2.292457414	2
2.292848118	2
2.293238822	2
2.293629527	2
2.294020231	2
2.294410935	2
2.29480164	2
2.295192344	2
2.295583048	2
2.295973752	2
2.296364457	2
2.296755161	2
2.297145865	2
2.29753657	2
2.297927274	2
2.298317978	2
2.298708682	2
2.299099387	2
2.299490091	2
2.299880795	2
2.3002715	2
2.300662204	2
2.301052908	2
2.301443612	2
2.301834317	2
2.302225021	2
2.302615725	2
2.30300643	2
2.303397134	2
2.303787838	2
2.304178542	2
2.304569247	2
2.304959951	2
2.305350655	2
2.30574136	2
2.306132064	2
2.306522768	2
2.306913472	2
2.307304177	2
2.307694881	2
2.308085585	2
2.30847629	2
2.308866994	2
2.309257698	2
2.309648402	2
2.310039107	2
2.310429811	2
2.310820515	2
2.31121122	2
2.311601924	2
2.311992628	2
2.312383333	2
2.312774037	2
2.313164741	2
2.313555445	2
2.31394615	2
2.314336854	2
2.314727558	2
2.315118263	2
2.315508967	2
2.315899671	2
2.316290375	2
2.31668108	2
2.317071784	2
2.317462488	2
2.317853193	2
2.318243897	2
2.318634601	2
2.319025305	2
2.31941601	2
2.319806714	2
2.320197418	2
2.320588123	2
2.320978827	2
2.321369531	2
2.321760235	2
2.32215094	2
2.322541644	2
2.322932348	2
2.323323053	2
2.323713757	2
2.324104461	2
2.324495165	2
2.32488587	2
2.325276574	2
2.325667278	2
2.326057983	2
2.326448687	2
2.326839391	2
2.327230095	2
2.3276208	2
2.328011504	2
2.328402208	2
2.328792913	2
2.329183617	2
2.329574321	2
2.329965026	2
2.33035573	2
2.330746434	2
2.331137138	2
2.331527843	2
2.331918547	2
2.332309251	2
2.332699956	2
2.33309066	2
2.333481364	2
2.333872068	2
2.334262773	2
2.334653477	2
2.335044181	2
2.335434886	2
2.33582559	2
2.336216294	2
2.336606998	2
2.336997703	2
2.337388407	2
2.337779111	2
2.338169816	2
2.33856052	2
2.338951224	2
2.339341928	2
2.339732633	2
2.340123337	2
2.340514041	2
2.340904746	2
2.34129545	2
2.341686154	2
2.342076858	2
2.342467563	2
2.342858267	2
2.343248971	2
2.343639676	2
2.34403038	2
2.344421084	2
2.344811788	2
2.345202493	2
2.345593197	2
2.345983901	2
2.346374606	2
2.34676531	2
2.347156014	2
2.347546719	2
2.347937423	2
2.348328127	2
2.348718831	2
2.349109536	2
2.34950024	2
2.349890944	2
2.350281649	2
2.350672353	2
2.351063057	2
2.351453761	2
2.351844466	2
2.35223517	2
2.352625874	2
2.353016579	2
2.353407283	2
2.353797987	2
2.354188691	2
2.354579396	2
2.3549701	2
2.355360804	2
2.355751509	2
2.356142213	2
2.356532917	2
2.356923621	2
2.357314326	2
2.35770503	2
2.358095734	2
2.358486439	2
2.358877143	2
2.359267847	2
2.359658551	2
2.360049256	2
2.36043996	2
2.360830664	2
2.361221369	2
2.361612073	2
2.362002777	2
2.362393481	2
2.362784186	2
2.36317489	2
2.363565594	2
2.363956299	2
2.364347003	2
2.364737707	2
2.365128411	2
2.365519116	2
2.36590982	2
2.366300524	2
2.366691229	2
2.367081933	2
2.367472637	2
2.367863342	2
2.368254046	2
2.36864475	2
2.369035454	2
2.369426159	2
2.369816863	2
2.370207567	2
2.370598272	2
2.370988976	2
2.37137968	2
2.371770384	2
2.372161089	2
2.372551793	2
2.372942497	2
2.373333202	2
2.373723906	2
2.37411461	2
2.374505314	2
2.374896019	2
2.375286723	2
2.375677427	2
2.376068132	2
2.376458836	2
2.37684954	2
2.377240244	2
2.377630949	2
2.378021653	2
2.378412357	2
2.378803062	2
2.379193766	2
2.37958447	2
2.379975174	2
2.380365879	2
2.380756583	2
2.381147287	2
2.381537992	2
2.381928696	2
2.3823194	2
2.382710104	2
2.383100809	2
2.383491513	2
2.383882217	2
2.384272922	2
2.384663626	2
2.38505433	2
2.385445035	2
2.385835739	2
2.386226443	2
2.386617147	2
2.387007852	2
2.387398556	2
2.38778926	2
2.388179965	2
2.388570669	2
2.388961373	2
2.389352077	2
2.389742782	2
2.390133486	2
2.39052419	2
2.390914895	2
2.391305599	2
2.391696303	2
2.392087007	2
2.392477712	2
2.392868416	2
2.39325912	2
2.393649825	2
2.394040529	2
2.394431233	2
2.394821937	2
2.395212642	2
2.395603346	2
2.39599405	2
2.396384755	2
2.396775459	2
2.397166163	2
2.397556867	2
2.397947572	2
2.398338276	2
2.39872898	2
2.399119685	2
2.399510389	2
2.399901093	2
2.400291797	2
2.400682502	2
2.401073206	2
2.40146391	2
2.401854615	2
2.402245319	2
