x	zg centrado sin panza
0.001960619	-2.020806794
0.003267698	-2.084471419
0.004574777	-2.012449518
0.005881856	-1.974324145
0.007188936	-1.802719579
0.008496015	-1.636489858
0.009803094	-1.759994644
0.011110174	-1.250062948
0.012417253	-1.134940905
0.013724332	-0.807858685
0.015031411	-0.525185313
0.016338491	-0.573051868
0.01764557	-0.521187703
0.018952649	-0.635724336
0.020259728	-0.468083466
0.021566808	-0.42520677
0.022873887	-0.398572783
0.024180966	-0.28668626
0.025488046	-0.479007259
0.026795125	-0.23761721
0.028102204	-0.943429986
0.029409283	-0.86566749
0.030716363	-1.084543972
0.032023442	-1.331256907
0.033330521	-1.394510292
0.0346376	-1.565966029
0.03594468	-1.55835163
0.037251759	-1.410931743
0.038558838	-1.577828184
0.039865918	-1.699988452
0.041172997	-1.444504233
0.042480076	-1.224490723
0.043787155	-1.066380359
0.045094235	-1.409499422
0.046401314	-1.639456962
0.047708393	-1.532854651
0.049015473	-1.498681532
0.050322552	-1.514244644
0.051629631	-1.802621258
0.05293671	-2.532778249
0.05424379	-2.257782988
0.055550869	-2.761108188
0.056857948	-3.044038718
0.058165027	-2.952645114
0.059472107	-3.189392541
0.060779186	-3.179438647
0.062086265	-3.151093082
0.063393345	-3.320223063
0.064700424	-3.178428063
0.066007503	-3.808656401
0.067314582	-4.85798893
0.068621662	-4.462829402
0.069928741	-4.766827048
0.07123582	-4.935376371
0.072542899	-4.871232195
0.073849979	-5.274386273
0.075157058	-4.999323181
0.076464137	-5.173536023
0.077771217	-5.628716484
0.079078296	-5.701621964
0.080385375	-6.183750153
0.081692454	-6.199220875
0.082999534	-6.403889813
0.084306613	-6.672578097
0.085613692	-6.537860736
0.086920772	-5.925995856
0.088227851	-5.658827961
0.08953493	-5.722085063
0.090842009	-6.512727539
0.092149089	-6.75739482
0.093456168	-6.949230306
0.094763247	-7.191904134
0.096070326	-7.407938741
0.097377406	-7.530119776
0.098684485	-7.612459921
0.099991564	-7.389449852
0.101298644	-7.263031718
0.102605723	-6.961943412
0.103912802	-7.207326698
0.105219881	-7.687430825
0.106526961	-7.805860496
0.10783404	-7.537760041
0.109141119	-7.312347538
0.110448198	-7.513565942
0.111755278	-7.527990582
0.113062357	-7.635508478
0.114369436	-7.46699379
0.115676516	-7.636868921
0.116983595	-7.685592361
0.118290674	-7.535455254
0.119597753	-7.503965895
0.120904833	-7.601419662
0.122211912	-7.47572052
0.123518991	-7.740243991
0.124826071	-7.639856857
0.12613315	-7.513581538
0.127440229	-7.525046748
0.128747308	-7.507727808
0.130054388	-7.328775424
0.131361467	-7.312227276
0.132668546	-7.630159306
0.133975625	-7.726317707
0.135282705	-7.749132602
0.136589784	-7.801020376
0.137896863	-7.652014857
0.139203943	-8.086993284
0.140511022	-8.057620283
0.141818101	-8.180289649
0.14312518	-7.552187423
0.14443226	-7.689260978
0.145739339	-7.831952252
0.147046418	-7.924684935
0.148353497	-7.881942919
0.149660577	-7.527950466
0.150967656	-7.359365646
0.152274735	-7.422900795
0.153581815	-7.191588802
0.154888894	-7.110292468
0.156195973	-7.095437714
0.157503052	-6.988575942
0.158810132	-7.042546017
0.160117211	-6.038361306
0.16142429	-5.840574312
0.16273137	-5.903808786
0.164038449	-5.588143308
0.165345528	-5.576833616
