x	zg centrado sin panza
0.001960045	5.517360532
0.003266741	5.473478957
0.004573437	5.519375931
0.005880134	5.633241787
0.00718683	5.60344584
0.008493527	5.71769295
0.009800223	5.586554877
0.01110692	5.695461287
0.012413616	5.863008673
0.013720312	6.030894747
0.015027009	6.089082512
0.016333705	6.037399398
0.017640402	6.324273386
0.018947098	6.291168959
0.020253794	6.500620251
0.021560491	6.546851312
0.022867187	6.577077555
0.024173884	6.778552599
0.02548058	6.575981393
0.026787277	6.778091219
0.028093973	6.683151589
0.029400669	6.836084794
0.030707366	6.777307465
0.032014062	6.955109283
0.033320759	6.833904142
0.034627455	6.869732375
0.035934151	6.840209675
0.037240848	6.948957487
0.038547544	6.885585773
0.039854241	6.455504302
0.041160937	6.616371096
0.042467634	6.412751654
0.04377433	6.355921343
0.045081026	6.434279805
0.046387723	6.421438262
0.047694419	6.532320072
0.049001116	6.721030071
0.050307812	6.78790197
0.051614508	6.634628759
0.052921205	6.045945151
0.054227901	6.010144964
0.055534598	5.976257385
0.056841294	5.062453571
0.058147991	5.1633033
0.059454687	4.903025085
0.060761383	4.416528594
0.06206808	4.544981977
0.063374776	4.508753698
0.064681473	4.553997621
0.065988169	4.403021941
0.067294865	3.359297136
0.068601562	3.75465865
0.069908258	3.770199417
0.071214955	3.385410178
0.072521651	3.682836047
0.073828348	3.594079093
0.075135044	3.710150056
0.07644174	3.98948415
0.077748437	3.574052519
0.079055133	3.51319744
0.08036183	3.439288963
0.081668526	3.392387535
0.082975222	3.352176575
0.084281919	3.143149681
0.085588615	3.254717586
0.086895312	3.363058678
0.088202008	3.171801091
0.089508705	3.145292202
0.090815401	3.138519416
0.092122097	2.792093313
0.093428794	2.74767354
0.09473549	2.694803153
0.096042187	2.553080627
0.097348883	2.811040923
0.098655579	2.739439742
0.099962276	2.925813646
0.101268972	2.706623207
0.102575669	2.969891655
0.103882365	3.026509849
0.105189062	2.709172533
0.106495758	2.526827072
0.107802454	2.550484455
0.109109151	2.664015259
0.110415847	2.464002172
0.111722544	2.383350024
0.11302924	2.360024738
0.114335936	2.505430235
0.115642633	2.041972639
0.116949329	1.953847639
0.118256026	1.908893545
0.119562722	1.750275941
0.120869419	1.655157659
0.122176115	1.864415771
0.123482811	1.84205349
0.124789508	1.930963084
0.126096204	1.653240969
0.127402901	1.642616929
0.128709597	1.47522555
0.130016294	1.833606183
0.13132299	1.946988848
0.132629686	1.81156402
0.133936383	1.711703824
0.135243079	1.782622086
0.136549776	1.529792176
0.137856472	1.584015069
0.139163168	1.510781808
0.140469865	1.554356933
0.141776561	1.440660642
0.143083258	1.3696685
0.144389954	1.192935959
0.145696651	0.984095762
0.147003347	0.945673701
0.148310043	0.98189095
0.14961674	1.113466006
0.150923436	1.246430314
0.152230133	1.220791088
0.153536829	1.230102196
0.154843525	1.21526118
0.156150222	1.100057445
0.157456918	1.151056359
0.158763615	1.091609305
0.160070311	1.084673917
0.161377008	1.122511565
0.162683704	1.08226027
0.1639904	0.801791901
0.165297097	0.574424469
0.166603793	0.338742614
0.16791049	0.255452359
0.169217186	0.442450297
0.170523882	0.246872622
0.171830579	-0.164111294
0.173137275	-0.145175265
0.174443972	-0.661011125
0.175750668	-0.800114809
0.177057365	-0.782209456
0.178364061	-1.141016279
0.179670757	-1.199724657
0.180977454	-1.220429886
0.18228415	-1.656121666
0.183590847	-1.716697941
0.184897543	-1.733255178
0.186204239	-1.724823305
0.187510936	-1.947384649
0.188817632	-2.335196202
0.190124329	-2.549801188
0.191431025	-2.663197041
0.192737722	-3.187989626
0.194044418	-2.695475882
0.195351114	-2.733511899
0.196657811	-2.731689286
0.197964507	-2.85325555
0.199271204	-3.23453192
0.2005779	-3.241250998
0.201884596	-3.427739643
0.203191293	-3.764827156
0.204497989	-3.86397911
0.205804686	-3.901842086
0.207111382	-4.114312346
0.208418079	-4.078660167
0.209724775	-3.741010333
0.211031471	-3.846519343
0.212338168	-3.941204257
0.213644864	-4.208020378
0.214951561	-4.118827734
0.216258257	-4.433528018
0.217564953	-4.109351616
0.21887165	-3.920752983
0.220178346	-4.046402665
0.221485043	-4.132593178
0.222791739	-4.302399019
0.224098436	-4.277543161
0.225405132	-4.162116377
0.226711828	-4.481803638
0.228018525	-4.684998243
0.229325221	-4.539476729
0.230631918	-4.501783709
0.231938614	-4.750207211
0.23324531	-4.595909728
0.234552007	-3.960380743
0.235858703	-4.503474161
0.2371654	-4.743211914
0.238472096	-4.994661621
0.239778793	-4.615100552
0.241085489	-4.498597823
0.242392185	-4.696451636
0.243698882	-4.834966621
0.245005578	-4.917604555
0.246312275	-4.834887919
0.247618971	-4.889578728
0.248925667	-4.911156479
0.250232364	-5.053147679
0.25153906	-5.192827062
0.252845757	-5.120968808
0.254152453	-5.167979458
0.25545915	-5.302002415
0.256765846	-5.0972445
0.258072542	-5.526448493
0.259379239	-5.542369011
0.260685935	-5.698083187
0.261992632	-5.94608109
0.263299328	-5.939228118
0.264606024	-5.898992729
0.265912721	-5.878761098
0.267219417	-5.836810919
0.268526114	-6.04538472
0.26983281	-5.960489133
0.271139507	-5.781618395
0.272446203	-5.408121739
0.273752899	-5.506272296
0.275059596	-5.562926593
0.276366292	-5.536333779
0.277672989	-5.685019547
0.278979685	-5.446610193
0.280286381	-5.563384548
0.281593078	-5.283895136
0.282899774	-5.426919983
0.284206471	-5.183467514
0.285513167	-5.242360732
0.286819864	-5.362553066
0.28812656	-5.48466516
0.289433256	-5.178914337
0.290739953	-5.128062834
0.292046649	-5.298760194
0.293353346	-5.405821
0.294660042	-5.367992946
0.295966738	-5.195223741
0.297273435	-5.24513421
0.298580131	-5.0751812
0.299886828	-5.310267047
0.301193524	-5.452476157
0.302500221	-5.431395337
0.303806917	-5.141002063
0.305113613	-5.061129313
0.30642031	-5.438504848
0.307727006	-4.926727917
0.309033703	-4.712985304
0.310340399	-4.875532109
0.311647095	-4.789312927
0.312953792	-5.011489263
