# Frequency (Hz)	Amplitude
0.000000000000000000e+00	3.244327400588404298e-01
5.086478580212824147e-02	6.198819991043880151e-01
1.017295716042564829e-01	4.218471960832637091e-01
1.525943574063847175e-01	4.005392428605160093e-01
2.034591432085129659e-01	4.405006385342911668e-01
2.543239290106412143e-01	5.536423142141964071e-01
3.051887148127694349e-01	8.847396119705067674e-01
3.560535006148977111e-01	3.525563584325581701e+00
4.069182864170259317e-01	1.300517526125659851e+00
4.577830722191541524e-01	7.353607674641722269e-01
5.086478580212824285e-01	5.662900066377705155e-01
5.595126438234107047e-01	2.305082942773230004e-01
6.103774296255388698e-01	2.075693771172661961e-01
6.612422154276671460e-01	1.835802210578398597e-01
7.121070012297954221e-01	1.075370865648731522e-01
7.629717870319235873e-01	1.179055957952636624e-01
8.138365728340518634e-01	4.606088528079253785e-02
8.647013586361801396e-01	5.269076182639918088e-02
9.155661444383083047e-01	4.679046073514310511e-02
9.664309302404365809e-01	1.101628770722413442e-01
1.017295716042564857e+00	5.429146936871417917e-02
1.068160501844693133e+00	6.586018137276856976e-02
1.119025287646821409e+00	2.337436826601195505e-02
1.169890073448949463e+00	5.885805731010125552e-02
1.220754859251077740e+00	4.413377769602386952e-02
1.271619645053206016e+00	3.727134265142767466e-02
1.322484430855334292e+00	5.039721389069495849e-02
1.373349216657462568e+00	1.175232130784413867e-02
1.424214002459590844e+00	5.405844103369022470e-03
1.475078788261718898e+00	1.158283615812056612e-02
1.525943574063847175e+00	2.864864797882255443e-03
1.576808359865975451e+00	7.921140729353714702e-03
1.627673145668103727e+00	2.094261904262291127e-02
1.678537931470232003e+00	2.541681909126116551e-02
1.729402717272360279e+00	3.822879437810473846e-02
1.780267503074488555e+00	3.198797463965073057e-02
1.831132288876616609e+00	2.544655266759914339e-02
1.881997074678744886e+00	2.441443892486407086e-02
1.932861860480873162e+00	4.219510211881573325e-02
1.983726646283001438e+00	4.582702255980555806e-02
2.034591432085129714e+00	5.612548643056811115e-02
2.085456217887257768e+00	5.379797124267554631e-02
2.136321003689386266e+00	1.503609428861312977e-02
2.187185789491514321e+00	2.561859524205175459e-02
2.238050575293642819e+00	1.159355461854810754e-02
2.288915361095770873e+00	1.796714740113595013e-02
2.339780146897898927e+00	9.654332235442571533e-03
2.390644932700027425e+00	3.072609644402209995e-03
2.441509718502155479e+00	5.469241144286170371e-03
2.492374504304283978e+00	2.415894683591239545e-02
2.543239290106412032e+00	8.137440001449445723e-03
2.594104075908540530e+00	1.086259266303263998e-02
2.644968861710668584e+00	3.614791461193147051e-03
2.695833647512796638e+00	4.062275800641310802e-03
2.746698433314925136e+00	1.506711914795046299e-02
2.797563219117053190e+00	5.940397161230193297e-03
2.848428004919181689e+00	1.306376360241682730e-02
2.899292790721309743e+00	1.115882861488052755e-02
2.950157576523437797e+00	1.673996424000688890e-02
3.001022362325566295e+00	1.043243383013034431e-02
3.051887148127694349e+00	3.807768586694682423e-03
3.102751933929822847e+00	8.127330147563676874e-03
3.153616719731950901e+00	6.712746025933665275e-03
3.204481505534079400e+00	3.426186057399503455e-03
3.255346291336207454e+00	1.647131836636148844e-02
3.306211077138335508e+00	2.724365211168684828e-03
3.357075862940464006e+00	5.424485019578486993e-03
3.407940648742592060e+00	6.997224743758407965e-03
3.458805434544720558e+00	3.239873505830423439e-03
3.509670220346848613e+00	1.199875160404256097e-02
3.560535006148977111e+00	9.154850751776062376e-03
3.611399791951105165e+00	1.114929245832252912e-02
3.662264577753233219e+00	1.998152004103049412e-02
3.713129363555361717e+00	8.743265304191684059e-03
3.763994149357489771e+00	1.470326876628192704e-02
3.814858935159618269e+00	4.136245100050548774e-03
3.865723720961746324e+00	1.419599720421890017e-03
3.916588506763874378e+00	1.106815857853326278e-02
3.967453292566002876e+00	7.055535775026177715e-03
4.018318078368131374e+00	3.066155706757309456e-03
4.069182864170259428e+00	3.200453370516860054e-03
4.120047649972387482e+00	5.768345667688291184e-03
4.170912435774515536e+00	3.360198800501742588e-03
4.221777221576644479e+00	4.557608100969581973e-03
4.272642007378772533e+00	2.760615608158030997e-03
4.323506793180900587e+00	2.558008535858061552e-03
4.374371578983028641e+00	2.645796160974096638e-03
4.425236364785156695e+00	3.993038488045153739e-03
4.476101150587285638e+00	6.391171847452976895e-03
4.526965936389413692e+00	4.730145930974955816e-03
4.577830722191541746e+00	4.427959727354804399e-03
4.628695507993669800e+00	2.967992090863702873e-03
4.679560293795797854e+00	4.229283595617459347e-03
4.730425079597926796e+00	1.503531972959669220e-03
4.781289865400054850e+00	3.831620043774292775e-03
4.832154651202182905e+00	3.010476498826379719e-03
4.883019437004310959e+00	3.695838619301341881e-03
4.933884222806439013e+00	2.740579641315163666e-03
4.984749008608567955e+00	1.280694692353511301e-03
5.035613794410696009e+00	4.164219728408446661e-03
5.086478580212824063e+00	1.474797095902483568e-03
5.137343366014952117e+00	5.763426408008445485e-04
5.188208151817081060e+00	1.861865220686250398e-03
5.239072937619209114e+00	3.421203018438968065e-03
5.289937723421337168e+00	1.802694787567857152e-03
5.340802509223465222e+00	1.625417360426099000e-03
5.391667295025593276e+00	2.520607525820503687e-03
5.442532080827722218e+00	5.274798333381245166e-03
5.493396866629850273e+00	3.040473283808881912e-03
5.544261652431978327e+00	3.215544258114574829e-04
5.595126438234106381e+00	2.892223529987771307e-03
5.645991224036234435e+00	1.422165706567576123e-03
5.696856009838363377e+00	2.327025900255079612e-03
5.747720795640491431e+00	3.216240672951123630e-03
5.798585581442619485e+00	2.637299305206466504e-03
5.849450367244747540e+00	3.163293158193233000e-03
5.900315153046875594e+00	6.672010476666425218e-04
5.951179938849004536e+00	3.980384196842526551e-04
6.002044724651132590e+00	2.094994894844803487e-03
6.052909510453260644e+00	1.091092030111208118e-03
6.103774296255388698e+00	1.632057639094996885e-03
6.154639082057517641e+00	1.185622779634834881e-03
6.205503867859645695e+00	2.412290172139031422e-03
6.256368653661773749e+00	1.738270648067721325e-03
6.307233439463901803e+00	7.336342405068590469e-04
6.358098225266029857e+00	1.265381524284619943e-03
6.408963011068158799e+00	1.821266686480671991e-03
6.459827796870286853e+00	1.806887010202153435e-03
6.510692582672414908e+00	6.999772353047631519e-04
6.561557368474542962e+00	2.189064561444338617e-03
6.612422154276671016e+00	2.594304118859692889e-03
6.663286940078799958e+00	5.181118103771574415e-04
6.714151725880928012e+00	2.076972652147810860e-03
6.765016511683056066e+00	1.640197995300023961e-03
6.815881297485184120e+00	1.205026521210019472e-03
6.866746083287312175e+00	7.995339225218462981e-04
6.917610869089441117e+00	7.982660655099030073e-04
6.968475654891569171e+00	2.110695896098995026e-03
7.019340440693697225e+00	1.420270732492466591e-03
7.070205226495825279e+00	1.420306083313131653e-03
7.121070012297954221e+00	2.436433202794588849e-03
7.171934798100082276e+00	2.185467823198910696e-04
7.222799583902210330e+00	1.529588198772001157e-03
7.273664369704338384e+00	3.476115588604085285e-04
7.324529155506466438e+00	9.419291605191114445e-04
7.375393941308595380e+00	1.019342613656078114e-03
7.426258727110723434e+00	1.761095066052159250e-03
7.477123512912851488e+00	1.506567416572353541e-03
7.527988298714979543e+00	6.233292137797692180e-04
7.578853084517107597e+00	6.798598476359449380e-04
7.629717870319236539e+00	1.329729953705079300e-03
7.680582656121364593e+00	6.363637028081143643e-04
7.731447441923492647e+00	1.286881649004039882e-03
7.782312227725620701e+00	9.303315867479760052e-04
7.833177013527748755e+00	1.485721561335259051e-03
7.884041799329877698e+00	1.263220595148038285e-03
7.934906585132005752e+00	8.303940588939307801e-04
7.985771370934133806e+00	9.337132933635250648e-04
8.036636156736262748e+00	9.568730973330662063e-04
8.087500942538390802e+00	5.500621770410637004e-04
8.138365728340518856e+00	4.355113176262842946e-04
8.189230514142646911e+00	1.174744143351890606e-03
8.240095299944774965e+00	3.127182795772596308e-03
8.290960085746903019e+00	1.423452421001777024e-03
8.341824871549031073e+00	1.884311278821974031e-03
8.392689657351159127e+00	5.118151351658232952e-04
8.443554443153288958e+00	6.090421045491622564e-04
8.494419228955417012e+00	1.099423741295944964e-03
8.545284014757545066e+00	6.224094200120539825e-04
8.596148800559673120e+00	6.651146737313881315e-04
8.647013586361801174e+00	8.558811003466098872e-04
8.697878372163929228e+00	5.968056092980813382e-04
8.748743157966057282e+00	6.290218443163199911e-04
8.799607943768185336e+00	6.420139528725379071e-04
8.850472729570313390e+00	6.222470512363877798e-04
8.901337515372441445e+00	2.254303761089980192e-04
8.952202301174571275e+00	9.096385875155749753e-04
9.003067086976699329e+00	4.956127680748435111e-04
9.053931872778827383e+00	1.190837627726073767e-04
9.104796658580955437e+00	8.544629791994502082e-04
9.155661444383083492e+00	7.586964585102913680e-04
9.206526230185211546e+00	4.735172696799722688e-04
9.257391015987339600e+00	4.210493441094010215e-04
9.308255801789467654e+00	6.359557702265613557e-04
9.359120587591595708e+00	5.149373243537063620e-04
9.409985373393725538e+00	1.664725068349912410e-04
9.460850159195853593e+00	3.064293046826002654e-04
9.511714944997981647e+00	8.438541051232650208e-04
9.562579730800109701e+00	8.006859532457961904e-04
9.613444516602237755e+00	3.885062921763774899e-04
9.664309302404365809e+00	4.771975766768412133e-04
9.715174088206493863e+00	2.722660628404165845e-04
9.766038874008621917e+00	5.516380288610583113e-04
9.816903659810749971e+00	6.583650152751358139e-04
9.867768445612878025e+00	3.098439228459034492e-04
9.918633231415007856e+00	4.069394723163818482e-04
9.969498017217135910e+00	6.320941117462091112e-04
1.002036280301926396e+01	3.706609919332146900e-04
1.007122758882139202e+01	1.635497426691524966e-04
1.012209237462352007e+01	5.777352224516765561e-04
1.017295716042564813e+01	5.582059279016951363e-04
1.022382194622777618e+01	4.633613965058312853e-04
1.027468673202990423e+01	2.332410216820972511e-04
1.032555151783203229e+01	5.127578965236691830e-04
1.037641630363416212e+01	2.045757261566915253e-04
1.042728108943629017e+01	6.062642540884566767e-04
1.047814587523841823e+01	4.380156817531695294e-04
1.052901066104054628e+01	3.923785277859548901e-04
1.057987544684267434e+01	4.017530585891211582e-04
1.063074023264480239e+01	3.368592970770516062e-04
1.068160501844693044e+01	4.266472378513416460e-04
1.073246980424905850e+01	2.943779191279752446e-04
1.078333459005118655e+01	4.020536473901204963e-04
1.083419937585331461e+01	4.628716563550833011e-04
1.088506416165544444e+01	4.960915332427326754e-04
1.093592894745757249e+01	7.142212866734880261e-04
1.098679373325970055e+01	4.438930151282992212e-04
1.103765851906182860e+01	3.455302291233199605e-04
1.108852330486395665e+01	3.112327074954879670e-04
1.113938809066608471e+01	3.532472818431135189e-04
