# Frequency (Hz)	Amplitude
0.000000000000000000e+00	3.813201995344263295e+00
3.999946875705556737e-02	2.218943256007671394e+00
7.999893751411113474e-02	7.735487136811549647e+00
1.199984062711667021e-01	2.442980880635093666e+00
1.599978750282222695e-01	8.395697124930772137e-01
1.999973437852778368e-01	6.274292750497794113e-01
2.399968125423334042e-01	7.106780889053331274e-01
2.799962812993889716e-01	4.392936410530575708e-01
3.199957500564445390e-01	2.618892263489924210e-01
3.599952188135001063e-01	1.606212978392926316e-01
3.999946875705556737e-01	1.246018140392196327e-01
4.399941563276112411e-01	1.362355707628252754e-01
4.799936250846668084e-01	1.558391853893213441e-01
5.199930938417223203e-01	1.024766296788133940e-01
5.599925625987779432e-01	8.553608079015076471e-02
5.999920313558335661e-01	6.589125880570519123e-02
6.399915001128890779e-01	7.118304055852842094e-02
6.799909688699445898e-01	6.074600055576146601e-02
7.199904376270002127e-01	6.819436377072150834e-02
7.599899063840558355e-01	7.764001146138792275e-02
7.999893751411113474e-01	7.282800774595710180e-02
8.399888438981668592e-01	6.767509365829377233e-02
8.799883126552224821e-01	5.809168178592461623e-02
9.199877814122781050e-01	6.958908289318516127e-02
9.599872501693336169e-01	7.043383955759409398e-02
9.999867189263891287e-01	9.610674317290920921e-02
1.039986187683444641e+00	4.904915380802159913e-02
1.079985656440500374e+00	4.368157370771079406e-02
1.119985125197555886e+00	1.556783611772479155e-02
1.159984593954611398e+00	2.090797384485895347e-02
1.199984062711667132e+00	2.077152575683877817e-02
1.239983531468722644e+00	2.874405655591717040e-02
1.279983000225778156e+00	2.613640628217465608e-02
1.319982468982833668e+00	3.028636802201810363e-02
1.359981937739889180e+00	3.577033661288645666e-02
1.399981406496944913e+00	3.610960645314689049e-02
1.439980875254000425e+00	2.521733867591745282e-02
1.479980344011055937e+00	2.628912312970087262e-02
1.519979812768111671e+00	2.679877617623920016e-02
1.559979281525167183e+00	2.348311994780598669e-02
1.599978750282222695e+00	2.791481969161068236e-02
1.639978219039278207e+00	2.461227881621965569e-02
1.679977687796333718e+00	2.435835627585686974e-02
1.719977156553389452e+00	1.837969992152584803e-02
1.759976625310444964e+00	2.076453404095993105e-02
1.799976094067500476e+00	2.654760381978292505e-02
1.839975562824556210e+00	3.090800781007686446e-02
1.879975031581611722e+00	3.422092799503035493e-02
1.919974500338667234e+00	1.614778034354805158e-02
1.959973969095722746e+00	1.919405558252931451e-02
1.999973437852778257e+00	2.617786083574792991e-02
2.039972906609833991e+00	1.378382121033715040e-02
2.079972375366889281e+00	7.404084703174705108e-03
2.119971844123945015e+00	2.373030356572198435e-02
2.159971312881000749e+00	1.386906273710712678e-02
2.199970781638056039e+00	2.294576524775060813e-02
2.239970250395111773e+00	1.761776848599907672e-02
2.279969719152167507e+00	1.902246938081046668e-02
2.319969187909222796e+00	1.074835983619419622e-02
2.359968656666278530e+00	3.153397200162061376e-02
2.399968125423334264e+00	2.008286691631491414e-02
2.439967594180389554e+00	2.814936157629491925e-02
2.479967062937445288e+00	2.357745746028102815e-02
2.519966531694500578e+00	2.465672485664144320e-02
2.559966000451556312e+00	3.225703714245035242e-02
2.599965469208612046e+00	4.021270772946620997e-02
2.639964937965667335e+00	5.047489618773991910e-02
2.679964406722723069e+00	5.265453018693939252e-02
2.719963875479778359e+00	3.704226495999912282e-03
2.759963344236834093e+00	7.444127298881821238e-03
2.799962812993889827e+00	1.439389768703617373e-02
2.839962281750945117e+00	7.055454733812104029e-03
2.879961750508000851e+00	1.886261888536334974e-02
2.919961219265056585e+00	1.012268441845459201e-02
