# Frequency (Hz)	Amplitude
0.000000000000000000e+00	9.550672460134757458e+00
2.666631250470371736e-02	6.527934540832799115e+00
5.333262500940743472e-02	8.656157386586382785e+00
7.999893751411114862e-02	2.762024444146410929e+01
1.066652500188148694e-01	3.134960362196204997e+01
1.333315625235185764e-01	1.085983531854718898e+01
1.599978750282222972e-01	5.565667025860245865e+00
1.866641875329260181e-01	4.440033395324434196e+00
2.133305000376297389e-01	2.990715152162838120e+00
2.399968125423334597e-01	2.497628536851273395e+00
2.666631250470371528e-01	2.223090457542163723e+00
2.933294375517409014e-01	2.137534335577778055e+00
3.199957500564445945e-01	1.764883850819243483e+00
3.466620625611483431e-01	1.668700266601378601e+00
3.733283750658520361e-01	1.474122370298373896e+00
3.999946875705557847e-01	1.341651207712278637e+00
4.266610000752594778e-01	1.403369850627945281e+00
4.533273125799631709e-01	1.192062032569797259e+00
4.799936250846669195e-01	1.002838218176538732e+00
5.066599375893706680e-01	1.103076426209140815e+00
5.333262500940743056e-01	9.781414566578510161e-01
5.599925625987780542e-01	7.657570382411220677e-01
5.866588751034818028e-01	9.277416867487330299e-01
6.133251876081855514e-01	8.241557746834485831e-01
6.399915001128891889e-01	7.834010273941826030e-01
6.666578126175929375e-01	7.995219634869557002e-01
6.933241251222966861e-01	6.987682561657808655e-01
7.199904376270003237e-01	6.675429672054915553e-01
7.466567501317040723e-01	6.704434588798863226e-01
7.733230626364078208e-01	6.557587641342571549e-01
7.999893751411115694e-01	5.868593770834094059e-01
8.266556876458152070e-01	5.783996932817299097e-01
8.533220001505189556e-01	5.618110384284464853e-01
8.799883126552227042e-01	5.495163384619311531e-01
9.066546251599263417e-01	5.335277819384800502e-01
9.333209376646300903e-01	5.283556492010568206e-01
9.599872501693338389e-01	5.056949450996838236e-01
9.866535626740375875e-01	4.866522760995563579e-01
1.013319875178741336e+00	4.804130122941360770e-01
1.039986187683445085e+00	4.461355708924812369e-01
1.066652500188148611e+00	4.514690815889044750e-01
1.093318812692852360e+00	4.504060358380493900e-01
1.119985125197556108e+00	4.608753657005493221e-01
1.146651437702259857e+00	4.552121291412613013e-01
1.173317750206963606e+00	4.259302905420833119e-01
1.199984062711667354e+00	4.171349104493315418e-01
1.226650375216371103e+00	4.290764287265739219e-01
1.253316687721074629e+00	3.824514051678992721e-01
1.279983000225778378e+00	4.058009400205592754e-01
1.306649312730482126e+00	3.543701294954273440e-01
1.333315625235185875e+00	3.691343003653308474e-01
1.359981937739889624e+00	3.688465876265846766e-01
1.386648250244593372e+00	3.640364941854773995e-01
1.413314562749297121e+00	3.889107162538805174e-01
1.439980875254000647e+00	3.429012755658594758e-01
1.466647187758704396e+00	3.234651852313117359e-01
1.493313500263408145e+00	3.679302331709810026e-01
1.519979812768111893e+00	3.282950626398621341e-01
1.546646125272815642e+00	3.056761539183173171e-01
1.573312437777519390e+00	3.265260117043098376e-01
1.599978750282223139e+00	3.157465274373294495e-01
1.626645062786926665e+00	2.829416616391591255e-01
1.653311375291630414e+00	2.921104495810997737e-01
1.679977687796334163e+00	2.798097252527208534e-01
1.706644000301037911e+00	3.235947412580429949e-01
1.733310312805741660e+00	3.020615437468880948e-01
1.759976625310445408e+00	2.873048767423276861e-01
1.786642937815149157e+00	3.058004287000084531e-01
1.813309250319852683e+00	2.649321275320424274e-01
1.839975562824556432e+00	1.822575276939558120e-01
1.866641875329260181e+00	2.570642853233638392e-01
1.893308187833963929e+00	2.905549366927793753e-01
1.919974500338667678e+00	1.308634668429238535e-01
1.946640812843371426e+00	1.991365843844590811e-01
1.973307125348075175e+00	2.821657405939170249e-01
1.999973437852778702e+00	2.646367529744946268e-01
2.026639750357482672e+00	2.710385936028784082e-01
2.053306062862186199e+00	1.807460631832321640e-01
2.079972375366890169e+00	1.806572005057607844e-01
2.106638687871593696e+00	2.240494479674477180e-01
2.133305000376297222e+00	1.934022509558472602e-01
2.159971312881001193e+00	1.841581352180919617e-01
2.186637625385704720e+00	1.887798911751218389e-01
2.213303937890408690e+00	1.989604336430764731e-01
2.239970250395112217e+00	1.902970704968250659e-01
2.266636562899816187e+00	1.750927540913799485e-01
2.293302875404519714e+00	2.063347370260012470e-01
2.319969187909223240e+00	2.058312571286600445e-01
2.346635500413927211e+00	2.163386602566726435e-01
2.373301812918630738e+00	2.040865764342751076e-01
2.399968125423334708e+00	1.851011665694258512e-01
2.426634437928038235e+00	2.093792167459700981e-01
2.453300750432742205e+00	1.839540073799694198e-01
2.479967062937445732e+00	1.940134918257400420e-01
2.506633375442149259e+00	1.995848516543947682e-01
2.533299687946853229e+00	2.009747628634731831e-01
2.559966000451556756e+00	1.842892629294048401e-01
2.586632312956260726e+00	1.974756979993628481e-01
2.613298625460964253e+00	1.828787019053816076e-01
2.639964937965668224e+00	1.773772766332411821e-01
2.666631250470371750e+00	1.793242156958335942e-01
2.693297562975075277e+00	1.796277509399283601e-01
2.719963875479779247e+00	1.854059100211676026e-01
2.746630187984482774e+00	1.696646060712512505e-01
2.773296500489186744e+00	1.755529899954464956e-01
2.799962812993890271e+00	1.579127016222184599e-01
2.826629125498594242e+00	1.715263062277790906e-01
2.853295438003297768e+00	1.634964525717626516e-01
2.879961750508001295e+00	1.602768661534860195e-01
2.906628063012705265e+00	1.660881694535932818e-01
2.933294375517408792e+00	1.661748708026544730e-01
2.959960688022112762e+00	1.565579796405065505e-01
2.986627000526816289e+00	1.662519803514240224e-01
3.013293313031520260e+00	1.622835366044034777e-01
3.039959625536223786e+00	1.531015032608279702e-01
3.066625938040927313e+00	1.565258948722802745e-01
3.093292250545631283e+00	1.591309583486413548e-01
3.119958563050334810e+00	1.507003995900912385e-01
3.146624875555038781e+00	1.526221347244761661e-01
3.173291188059742307e+00	1.540340827711522420e-01
3.199957500564446278e+00	1.524409501750030038e-01
3.226623813069149804e+00	1.461993896311322705e-01
3.253290125573853331e+00	1.536980818035801055e-01
3.279956438078557301e+00	1.486922162018674831e-01
3.306622750583260828e+00	1.362561049417991832e-01
3.333289063087964799e+00	1.410163976934726837e-01
