x	zg centrado sin panza
0.001559085	3.623434288
0.002598475	3.871321292
0.003637865	3.914673609
0.004677255	3.966818679
0.005716645	3.838710869
0.006756035	3.978366901
0.007795424	4.014691315
0.008834814	3.836594705
0.009874204	3.819299651
0.010913594	3.980475653
0.011952984	3.747791172
0.012992374	3.852159858
0.014031764	3.864568394
0.015071154	3.808979114
0.016110544	3.817095821
0.017149934	3.776913043
0.018189324	3.767999844
0.019228714	3.814848209
0.020268104	3.574124398
0.021307494	3.41813641
0.022346883	3.424641342
0.023386273	3.779106685
0.024425663	3.891300369
0.025465053	3.438892166
0.026504443	3.489859597
0.027543833	3.4351517
0.028583223	3.266941616
0.029622613	3.350929847
0.030662003	3.239950715
0.031701393	3.135664499
0.032740783	3.191830885
0.033780173	3.029182844
0.034819563	3.020608849
0.035858952	2.945770468
0.036898342	3.074311977
0.037937732	3.011937731
0.038977122	2.779293378
0.040016512	2.788557346
0.041055902	2.770823355
0.042095292	2.901360979
0.043134682	2.985060425
0.044174072	2.779537608
0.045213462	2.819292056
0.046252852	2.827062187
0.047292242	2.684314806
0.048331632	2.72937429
0.049371022	2.677093491
0.050410411	2.615296478
0.051449801	2.673403968
0.052489191	2.699595246
0.053528581	2.624945477
0.054567971	2.64777372
0.055607361	2.42764956
0.056646751	2.44738211
0.057686141	2.390695905
0.058725531	2.137598318
0.059764921	2.124010763
0.060804311	1.920441264
0.061843701	1.926670084
0.062883091	2.040778588
0.063922481	2.03160694
0.06496187	2.241480046
0.06600126	1.915397723
0.06704065	1.191370528
0.06808004	1.044472769
0.06911943	0.786889311
0.07015882	0.807585649
0.07119821	0.920871833
0.0722376	0.940052225
0.07327699	1.083584656
0.07431638	1.243718433
0.07535577	1.154524358
0.07639516	1.171477432
0.07743455	1.215124107
0.07847394	1.111800194
0.079513329	1.274851034
0.080552719	1.044811848
0.081592109	1.11284457
0.082631499	0.952113749
0.083670889	0.980973392
0.084710279	1.10042069
0.085749669	1.093369173
0.086789059	0.908260968
0.087828449	1.064263674
0.088867839	0.769096863
0.089907229	0.760876476
