x	zg centrado y sin panza
0.071409852	-0.934189551
0.071801138	-1.030628654
0.072192425	-1.054344327
0.072583712	-1.05332963
0.072974999	-1.109327182
0.073366286	-0.984776584
0.073757573	-0.861986823
0.07414886	-0.8200308
0.074540146	-1.020692176
0.074931433	-1.319415157
0.07532272	-1.320274066
0.075714007	-1.205127124
0.076105294	-1.005389223
0.076496581	-0.94331443
0.076887868	-0.900198037
0.077279155	-0.950905764
0.077670441	-1.109513868
0.078061728	-0.980462153
0.078453015	-1.012102104
0.078844302	-1.019027897
0.079235589	-1.343684401
0.079626876	-1.423553738
0.080018163	-1.715693247
0.080409449	-1.94117585
0.080800736	-2.021443903
0.081192023	-1.836192978
0.08158331	-1.654316899
0.081974597	-1.383820594
0.082365884	-0.774105484
0.082757171	-0.798495489
0.083148458	-1.03946911
0.083539744	-1.187126335
0.083931031	-1.190667575
0.084322318	-1.478854847
0.084713605	-1.515632985
0.085104892	-1.426032644
0.085496179	-1.284135728
0.085887466	-1.430885738
0.086278752	-1.495552622
0.086670039	-1.599366272
0.087061326	-1.757682665
0.087452613	-1.484137233
0.0878439	-1.470688943
0.088235187	-1.655890085
0.088626474	-1.856434903
0.089017761	-1.78302876
0.089409047	-1.784065462
0.089800334	-1.681993766
0.090191621	-1.576834566
0.090582908	-1.582109305
0.090974195	-1.563381936
0.091365482	-1.458486437
0.091756769	-1.243272901
0.092148055	-1.275654954
0.092539342	-1.520337827
0.092930629	-1.560601101
0.093321916	-1.517514785
0.093713203	-1.582310309
0.09410449	-1.514408941
0.094495777	-1.412496591
0.094887064	-1.423672797
0.09527835	-1.460299071
0.095669637	-1.682675744
0.096060924	-1.729979996
0.096452211	-1.715141542
0.096843498	-1.726369491
0.097234785	-1.728004084
0.097626072	-1.730582066
0.098017358	-1.790205493
0.098408645	-1.860562333
0.098799932	-1.839910696
0.099191219	-1.725803941
0.099582506	-1.610406884
0.099973793	-1.554783535
0.10036508	-1.576617541
0.100756367	-1.525426241
0.101147653	-1.522813572
0.10153894	-1.538076027
0.101930227	-1.466326454
0.102321514	-1.412038423
0.102712801	-1.440880087
0.103104088	-1.593268136
0.103495375	-1.692389017
0.103886661	-1.559312095
0.104277948	-1.293287637
0.104669235	-1.379797491
0.105060522	-1.622754564
0.105451809	-1.681967748
0.105843096	-1.618557358
0.106234383	-1.516256855
0.10662567	-1.511708841
0.107016956	-1.552040654
0.107408243	-1.508772463
0.10779953	-1.611329309
0.108190817	-1.53762632
0.108582104	-1.542180779
0.108973391	-1.516173971
0.109364678	-1.451670427
0.109755964	-1.475025572
0.110147251	-1.495286429
0.110538538	-1.534759111
0.110929825	-1.568700859
0.111321112	-1.599319974
0.111712399	-1.736983727
0.112103686	-1.760898218
0.112494973	-1.483995646
0.112886259	-1.546386264
0.113277546	-1.718128104
0.113668833	-1.827647679
0.11406012	-1.816598612
0.114451407	-1.771688248
0.114842694	-1.787870541
0.115233981	-1.795396899
0.115625267	-1.879686974
0.116016554	-2.088023351
0.116407841	-2.16352516
0.116799128	-2.114911502
0.117190415	-2.086403556
0.117581702	-2.096099228
0.117972989	-2.134955198
0.118364276	-2.107518901
0.118755562	-2.062369599
0.119146849	-2.09693167
0.119538136	-2.143917265
0.119929423	-2.202012478
0.12032071	-2.089330333
0.120711997	-2.327572972
0.121103284	-2.31407894
0.12149457	-2.117030305
0.121885857	-1.560259434
0.122277144	-1.599621817
0.122668431	-1.659643498
0.123059718	-1.644588428
0.123451005	-1.62931914
0.123842292	-1.596171281
0.124233579	-1.772695534
0.124624865	-1.843282753
0.125016152	-1.756757246
0.125407439	-1.700880221
0.125798726	-1.953674615
0.126190013	-2.111632517
0.1265813	-2.105991848
0.126972587	-1.521721454
0.127363873	-1.55140222
0.12775516	-1.559249116
0.128146447	-1.468739371
0.128537734	-1.655548448
0.128929021	-1.727690856
0.129320308	-1.717847392
0.129711595	-1.66752371
0.130102882	-1.533038654
0.130494168	-1.578466506
0.130885455	-1.711643753
0.131276742	-1.975555294
0.131668029	-1.955832159
0.132059316	-1.811953459
0.132450603	-1.808689792
0.13284189	-1.911799661
0.133233176	-1.526556963
0.133624463	-1.528911964
0.13401575	-1.564926421
0.134407037	-1.792648792
0.134798324	-1.766765669
0.135189611	-1.985437786
0.135580898	-2.116114122
0.135972185	-2.040248464
0.136363471	-1.347805121
0.136754758	-1.548825195
0.137146045	-1.671966437
0.137537332	-1.620460302
0.137928619	-1.507338171
0.138319906	-1.484454992
0.138711193	-1.459979424
0.139102479	-1.471242021
0.139493766	-1.935058112
0.139885053	-2.049989215
0.14027634	-1.97432015
0.140667627	-1.726893065
0.141058914	-1.561486173
0.141450201	-1.391737915
0.141841488	-1.388964402
0.142232774	-1.421360626
0.142624061	-1.343695881
0.143015348	-1.320498777
0.143406635	-1.759788776
0.143797922	-2.328537562
0.144189209	-2.272355287
0.144580496	-1.837654375
0.144971782	-1.637539568
0.145363069	-1.525424784
0.145754356	-1.197563391
0.146145643	-1.127224224
0.14653693	-1.127997833
0.146928217	-1.157573299
0.147319504	-1.135326402
0.147710791	-1.424545284
0.148102077	-1.594229377
0.148493364	-1.643224142
0.148884651	-1.586161421
0.149275938	-1.600147522
0.149667225	-1.505248874
0.150058512	-1.379146543
0.150449799	-1.332360745
0.150841085	-1.221056848
0.151232372	-1.196257864
0.151623659	-1.273333768
0.152014946	-1.406284683
0.152406233	-1.499461002
0.15279752	-1.560234859
0.153188807	-1.638194807
0.153580094	-1.748546471
0.15397138	-1.623114465
0.154362667	-1.544251492
0.154753954	-1.457297185
0.155145241	-1.345694789
0.155536528	-1.301007589
0.155927815	-1.158606923
0.156319102	-1.04301583
0.156710388	-1.022538052
0.157101675	-0.800681791
0.157492962	-0.588752536
0.157884249	-0.496312182
0.158275536	-0.538619087
0.158666823	-0.685828753
0.15905811	-0.801173002
0.159449397	-0.892531606
0.159840683	-0.870350995
0.16023197	-0.977559365
0.160623257	-1.06896866
0.161014544	-1.101395872
0.161405831	-1.113036099
0.161797118	-1.118370645
0.162188405	-0.978661883
0.162579691	-0.928468548
0.162970978	-0.939884474
0.163362265	-1.32465325
0.163753552	-1.353584875
0.164144839	-1.308614643
0.164536126	-1.285317559
0.164927413	-1.313923976
0.1653187	-1.429326085
0.165709986	-1.52597891
0.166101273	-1.606853809
0.16649256	-1.184435806
0.166883847	-1.101391891
0.167275134	-1.114538002
0.167666421	-1.280468083
0.168057708	-1.286977484
0.168448994	-1.146526511
0.168840281	-1.068160337
0.169231568	-1.112199374
0.169622855	-1.330318119
0.170014142	-1.405793181
0.170405429	-1.38355757
0.170796716	-1.357067243
0.171188003	-1.382635324
0.171579289	-1.302977674
0.171970576	-1.263751495
0.172361863	-1.139177804
0.17275315	-1.056022909
0.173144437	-1.038440923
0.173535724	-0.939684826
0.173927011	-0.712208263
0.174318297	-0.726251431
0.174709584	-0.808288844
0.175100871	-0.779306246
0.175492158	-0.821044239
0.175883445	-1.127484645
0.176274732	-1.163101063
0.176666019	-1.100962219
0.177057306	-0.958652676
0.177448592	-0.935133335
0.177839879	-0.812423093
0.178231166	-0.773539796
0.178622453	-0.68403991
0.17901374	-0.503325224
0.179405027	-0.537405614
0.179796314	-0.74115779
0.180187601	-0.799860612
0.180578887	-0.869309801
0.180970174	-0.933206831
0.181361461	-1.022839834
0.181752748	-0.960499779
0.182144035	-0.732733204
0.182535322	-0.756457916
0.182926609	-0.878422587
0.183317895	-0.966985286
0.183709182	-0.977489347
0.184100469	-0.866619371
0.184491756	-0.809967594
0.184883043	-0.778215498
0.18527433	-0.957105838
0.185665617	-1.071217038
0.186056904	-1.074714206
0.18644819	-1.045201877
0.186839477	-1.049694768
0.187230764	-0.998311373
0.187622051	-0.964928384
0.188013338	-0.975764741
0.188404625	-1.148642354
0.188795912	-1.096437596
0.189187198	-1.188402824
0.189578485	-1.255732075
0.189969772	-1.25092198
0.190361059	-0.952367777
0.190752346	-1.022992837
0.191143633	-1.215364299
0.19153492	-1.256203834
0.191926207	-1.154425674
0.192317493	-1.216838256
0.19270878	-1.363715454
0.193100067	-1.403647338
0.193491354	-0.996698558
0.193882641	-0.881096442
0.194273928	-0.895607924
0.194665215	-1.015905311
0.195056501	-1.068941247
0.195447788	-1.06231014
0.195839075	-1.038273189
0.196230362	-0.987698822
0.196621649	-0.831363394
0.197012936	-0.786492824
0.197404223	-0.813853485
0.19779551	-0.735595329
0.198186796	-0.694753467
0.198578083	-0.522783199
0.19896937	-0.387061617
0.199360657	-0.384987044
0.199751944	-0.674430473
0.200143231	-0.649215276
0.200534518	-0.4946836
0.200925804	-0.23283076
0.201317091	-0.216835846
0.201708378	-0.090366351
0.202099665	0.218423633
0.202490952	0.224145517
0.202882239	0.303222796
0.203273526	0.271322536
0.203664813	0.341397426
0.204056099	0.328763669
0.204447386	0.051935952
0.204838673	-0.383765898
0.20522996	-0.578585926
0.205621247	-0.538459116
0.206012534	0.300130366
0.206403821	0.456299298
0.206795107	0.37706019
0.207186394	0.134655863
0.207577681	0.121756047
0.207968968	0.360009885
0.208360255	0.482789277
0.208751542	0.352107351
0.209142829	0.012329464
0.209534116	-0.0672506
0.209925402	-0.101741167
0.210316689	-0.087244595
0.210707976	-0.06784618
0.211099263	0.154904421
0.21149055	0.189502111
0.211881837	0.125741319
0.212273124	-0.190594765
0.21266441	-0.249398186
0.213055697	-0.2761358
0.213446984	-0.187224893
0.213838271	-0.17366138
0.214229558	-0.281073382
0.214620845	-0.271977955
0.215012132	-0.286275386
0.215403419	-0.134078103
0.215794705	-0.250909596
0.216185992	-0.289702043
0.216577279	-0.143054131
0.216968566	-0.192286415
0.217359853	-0.227429622
0.21775114	-0.26164313
0.218142427	-0.206164386
0.218533713	0.054486428
0.218925	0.119070161
0.219316287	-0.059402396
0.219707574	-0.25134286
0.220098861	-0.218969207
0.220490148	0.100716092
0.220881435	0.201436974
0.221272722	0.183522909
0.221664008	-0.023121823
0.222055295	-0.016439796
0.222446582	0.141276351
0.222837869	0.271608837
0.223229156	0.313299721
0.223620443	0.125378749
0.22401173	0.107511138
0.224403016	-0.020952275
0.224794303	-0.177597891
0.22518559	-0.060132994
0.225576877	0.193465503
0.225968164	0.267141952
0.226359451	0.240133746
0.226750738	0.207487774
0.227142025	0.147337384
0.227533311	0.168742406
0.227924598	0.457358097
0.228315885	0.413394881
0.228707172	0.455142569
0.229098459	0.443336792
0.229489746	0.59372464
0.229881033	0.612286532
0.230272319	0.566545892
0.230663606	0.673420521
0.231054893	0.535120669
0.23144618	0.468621075
0.231837467	0.586284025
0.232228754	0.474388794
0.232620041	0.364535221
0.233011328	0.510097538
0.233402614	0.680572252
0.233793901	0.851827036
0.234185188	0.460749662
0.234576475	0.431609099
0.234967762	0.854558503
0.235359049	1.137527846
0.235750336	1.340052135
0.236141622	1.233556724
0.236532909	1.237283348
0.236924196	1.118472233
0.237315483	1.01265395
0.23770677	0.838730487
0.238098057	0.617528124
0.238489344	0.562644041
0.238880631	0.590171652
0.239271917	0.939242615
0.239663204	1.060540452
0.240054491	1.062492746
0.240445778	0.770225433
0.240837065	0.653827102
0.241228352	0.67820904
0.241619639	0.748852065
0.242010925	0.907309968
0.242402212	1.115321157
0.242793499	1.094601734
0.243184786	0.966310728
0.243576073	0.863618733
0.24396736	0.889424124
0.244358647	0.837817808
0.244749934	0.903762775
0.24514122	0.884048044
0.245532507	0.815592407
0.245923794	0.739787052
0.246315081	0.632474992
0.246706368	0.65225325
0.247097655	0.643918786
0.247488942	0.456742531
0.247880228	0.212319908
0.248271515	0.20163492
0.248662802	0.589479188
0.249054089	0.460948928
0.249445376	0.296745374
0.249836663	0.237069409
0.25022795	0.106313258
0.250619237	0.144547862
0.251010523	0.225540861
0.25140181	0.22042756
0.251793097	-0.06310628
0.252184384	-0.038995339
0.252575671	0.002761632
0.252966958	-0.104505888
0.253358245	-0.174615485
0.253749531	-0.199551031
0.254140818	-0.223955937
0.254532105	-0.221483083
0.254923392	-0.452724322
0.255314679	-0.426529449
0.255705966	-0.232821581
0.256097253	0.04684067
0.25648854	0.077462321
0.256879826	-0.087922475
0.257271113	0.047226841
0.2576624	-0.019270928
0.258053687	0.08446357
0.258444974	0.234681113
0.258836261	0.364063646
0.259227548	0.280204556
0.259618834	0.263332765
0.260010121	0.405948513
0.260401408	0.37523132
0.260792695	0.336833883
0.261183982	0.415568958
0.261575269	0.595789682
0.261966556	0.690502543
0.262357843	0.721724647
0.262749129	0.753086045
0.263140416	0.962731306
0.263531703	1.011649019
0.26392299	0.977216174
0.264314277	0.963909128
0.264705564	0.953683933
0.265096851	0.978621437
0.265488137	0.951564367
0.265879424	0.902945061
0.266270711	0.73345938
0.266661998	0.738348249
0.267053285	0.759037786
0.267444572	0.6551102
0.267835859	0.642813369
0.268227146	0.510127612
0.268618432	0.37264005
0.269009719	0.338083701
0.269401006	0.763135456
0.269792293	0.772361584
0.27018358	0.7332375
0.270574867	0.754801679
0.270966154	0.601671289
0.27135744	0.547486942
0.271748727	0.659475741
0.272140014	0.564845735
0.272531301	0.32959471
0.272922588	0.19480738
0.273313875	0.209354274
0.273705162	0.217811801
0.274096449	0.236725357
0.274487735	0.259025269
0.274879022	0.333680662
0.275270309	0.389342014
0.275661596	0.426831067
0.276052883	0.415696506
0.27644417	0.428699245
0.276835457	0.367294532
0.277226743	0.353815178
0.27761803	0.419315487
0.278009317	0.503317137
0.278400604	0.627956874
0.278791891	0.234271177
0.279183178	0.253395595
0.279574465	0.296668826
0.279965752	0.656066595
0.280357038	0.671512104
0.280748325	0.415107437
0.281139612	0.21138135
0.281530899	0.168723863
0.281922186	0.137307114
0.282313473	0.216186135
0.28270476	0.279315941
0.283096046	0.47440953
0.283487333	0.522462386
0.28387862	0.852597153
0.284269907	0.903188864
0.284661194	0.666009188
0.285052481	0.278257601
0.285443768	0.245276839
0.285835055	0.240096459
0.286226341	0.163753198
0.286617628	0.158361762
0.287008915	0.356169019
0.287400202	0.403903006
0.287791489	0.47823299
0.288182776	0.572181984
0.288574063	0.605634611
0.288965349	0.322238991
0.289356636	0.125624748
0.289747923	0.019206882
0.29013921	-0.013696512
0.290530497	0.2111788
0.290921784	0.086769614
0.291313071	-0.195515582
0.291704358	-0.093678963
0.292095644	-0.078309096
0.292486931	0.016344318
0.292878218	0.001840104
0.293269505	0.138152459
0.293660792	0.169569566
0.294052079	0.082465549
0.294443366	0.009074123
0.294834652	0.051274189
0.295225939	0.23873226
0.295617226	0.337868383
0.296008513	0.290960438
0.2963998	0.197285657
0.296791087	0.187666846
0.297182374	0.152341854
0.297573661	0.095722864
0.297964947	0.10712006
0.298356234	0.25074245
0.298747521	0.433951697
0.299138808	0.47325803
0.299530095	0.879383342
0.299921382	0.858041848
0.300312669	0.777254802
0.300703955	0.616807499
0.301095242	0.671798121
0.301486529	0.673260024
0.301877816	0.619549222
0.302269103	0.599616666
0.30266039	0.63182593
0.303051677	0.473103775
0.303442964	0.513321011
0.30383425	0.457630716
0.304225537	0.311514242
0.304616824	0.157846075
0.305008111	0.160064863
0.305399398	0.202910991
0.305790685	0.413400463
0.306181972	0.464783218
0.306573258	0.490313885
0.306964545	0.410260415
0.307355832	0.271023499
0.307747119	0.257043272
0.308138406	0.331602069
0.308529693	0.347498706
0.30892098	0.122176818
0.309312267	0.014240069
0.309703553	0.050656627
0.31009484	0.015061983
0.310486127	0.045117945
0.310877414	0.1276314
0.311268701	0.185609334
0.311659988	0.168450239
0.312051275	0.120684275
0.312442561	-0.00392303
0.312833848	-0.152816658
0.313225135	-0.246538244
0.313616422	-0.218674607
0.314007709	-0.017593949
0.314398996	0.063542161
0.314790283	0.138690236
0.31518157	0.212226322
0.315572856	0.223735469
0.315964143	0.138701053
0.31635543	0.122337984
0.316746717	0.185509411
0.317138004	0.442879428
0.317529291	0.511665497
0.317920578	0.45778276
0.318311864	0.572623127
0.318703151	0.473754411
0.319094438	0.333725665
0.319485725	0.27351522
0.319877012	0.337944555
0.320268299	0.507135412
0.320659586	0.468702239
0.321050873	0.396700591
0.321442159	0.471083943
0.321833446	0.502297768
0.322224733	0.446858182
0.32261602	0.427676766
0.323007307	0.472906344
0.323398594	0.445288658
0.323789881	0.342761525
0.324181167	0.391632003
0.324572454	0.369765205
0.324963741	0.235675884
0.325355028	0.187716216
0.325746315	0.226176427
0.326137602	0.202051911
0.326528889	0.023127782
0.326920176	-0.084869016
0.327311462	-0.035309009
0.327702749	0.336054629
0.328094036	0.482447955
0.328485323	0.47936731
0.32887661	0.315153442
0.329267897	0.317851861
0.329659184	0.472356842
0.33005047	0.447955597
0.330441757	0.35564251
0.330833044	0.311401019
0.331224331	0.302979454
0.331615618	0.295855899
0.332006905	0.182422482
0.332398192	0.121470172
0.332789479	0.397959593
0.333180765	0.458396459
0.333572052	0.425715811
0.333963339	0.332742804
0.334354626	0.389893104
0.334745913	0.019350793
0.3351372	-0.129504357
0.335528487	-0.137978207
0.335919773	-0.259585631
0.33631106	-0.193853744
0.336702347	-0.083614391
0.337093634	0.197193661
0.337484921	0.028827594
0.337876208	-0.101135323
0.338267495	-0.070506765
0.338658782	-0.228315894
0.339050068	-0.144468839
0.339441355	-0.097620969
0.339832642	-0.154185628
0.340223929	-0.182136567
0.340615216	-0.055851471
0.341006503	-0.03149641
0.34139779	-0.033184475
0.341789076	-0.223912506
0.342180363	0.012396318
0.34257165	0.107606427
0.342962937	0.170644835
0.343354224	-0.077067641
0.343745511	-0.100782407
0.344136798	0.306107035
0.344528085	0.58872475
0.344919371	0.54540668
0.345310658	0.057413307
0.345701945	0.131479811
0.346093232	0.211963879
0.346484519	0.278394097
0.346875806	0.18877045
0.347267093	-0.077639115
0.347658379	-0.082518905
0.348049666	-0.046896606
0.348440953	0.112499328
0.34883224	0.151405471
0.349223527	0.091119109
0.349614814	-0.068269366
0.350006101	-0.135421882
0.350397388	-0.16446338
0.350788674	-0.199510727
0.351179961	-0.236465294
0.351571248	-0.097011989
0.351962535	-0.110464709
0.352353822	-0.079324705
0.352745109	-0.001207259
0.353136396	0.123713161
0.353527682	0.187759049
0.353918969	0.166040812
0.354310256	0.116601095
0.354701543	0.132290258
0.35509283	0.15526388
0.355484117	0.091536688
0.355875404	-0.018785172
0.356266691	-0.014494426
0.356657977	0.260000575
0.357049264	0.323695753
0.357440551	0.251409629
0.357831838	0.175396177
0.358223125	0.143309591
0.358614412	-0.028791466
0.359005699	-0.243628439
0.359396985	-0.278793426
0.359788272	0.09858009
0.360179559	0.23835566
0.360570846	0.282739606
0.360962133	0.106106522
0.36135342	0.182529068
0.361744707	0.149775389
0.362135994	0.020062494
0.36252728	-0.030758967
0.362918567	0.117648357
0.363309854	0.034719737
0.363701141	-0.264274233
0.364092428	-0.419899742
0.364483715	-0.423375986
0.364875002	-0.196634393
0.365266288	-0.022860172
0.365657575	0.177918219
0.366048862	-0.040418289
0.366440149	-0.079729646
0.366831436	0.028414586
0.367222723	0.616130857
0.36761401	0.64136565
0.368005297	0.482389313
0.368396583	0.339239364
0.36878787	0.355908546
0.369179157	0.260319825
0.369570444	0.18552382
0.369961731	0.169071137
0.370353018	0.203511525
0.370744305	0.05122674
0.371135591	-0.036194522
0.371526878	-0.125607398
0.371918165	-0.171360799
0.372309452	-0.092017002
0.372700739	-0.053801281
0.373092026	-0.026257028
0.373483313	-0.134859503
0.3738746	-0.053654858
0.374265886	0.404283826
0.374657173	0.739713247
0.37504846	0.704206126
0.375439747	0.157898566
0.375831034	0.105694088
0.376222321	0.126115362
0.376613608	0.245867826
0.377004894	0.292997368
0.377396181	0.454898296
0.377787468	0.556007993
0.378178755	0.463039761
0.378570042	0.337266946
0.378961329	0.091057114
0.379352616	0.033743541
0.379743903	0.032890844
0.380135189	0.076510963
0.380526476	0.628873374
0.380917763	0.865410184
0.38130905	0.825635089
0.381700337	0.282178623
0.382091624	0.277977188
0.382482911	0.360628387
0.382874197	0.494171322
0.383265484	0.404682888
0.383656771	0.652355697
0.384048058	0.747466891
0.384439345	0.689703743
0.384830632	0.526691221
0.385221919	0.431903174
0.385613206	0.461136194
0.386004492	0.517305463
0.386395779	0.456194078
0.386787066	0.132441881
0.387178353	-0.431913947
0.38756964	-0.793529926
0.387960927	-0.537498018
0.388352214	-0.318012673
0.3887435	-0.020532523
0.389134787	0.235926868
0.389526074	0.223338158
0.389917361	0.144820093
0.390308648	0.133983861
0.390699935	0.180702753
0.391091222	-0.01319977
0.391482509	-0.029755538
0.391873795	0.084607532
0.392265082	0.326076346
0.392656369	0.272306984
0.393047656	0.201923603
0.393438943	0.115532587
0.39383023	0.033631834
0.394221517	0.013210018
0.394612803	0.061262589
0.39500409	0.027373933
0.395395377	0.130531162
0.395786664	0.352402304
0.396177951	0.443396112
0.396569238	0.279785148
0.396960525	0.062959217
0.397351812	0.08255988
0.397743098	0.184482645
0.398134385	0.17819065
0.398525672	0.038242975
0.398916959	0.113593726
0.399308246	0.027061978
0.399699533	0.229494387
0.40009082	0.39235806
0.400482106	0.593525561
0.400873393	0.653659145
0.40126468	0.580860843
0.401655967	0.539962723
0.402047254	0.535654403
0.402438541	0.455419584
0.402829828	0.421036711
0.403221115	0.332764517
0.403612401	0.435248878
0.404003688	0.358909452
0.404394975	0.196059226
0.404786262	-0.084854776
0.405177549	-0.170269723
0.405568836	0.031055467
0.405960123	0.154098721
0.40635141	0.288041277
0.406742696	0.498548158
0.407133983	0.502631606
0.40752527	0.476170211
0.407916557	0.473211639
0.408307844	0.228222558
0.408699131	0.184444145
0.409090418	0.185080846
0.409481704	0.168175752
0.409872991	0.098745438
0.410264278	0.138226677
0.410655565	0.393638212
0.411046852	0.561606237
0.411438139	0.49432053
0.411829426	0.295536012
0.412220713	0.316016289
0.412611999	0.431716166
0.413003286	0.609453312
0.413394573	0.666452506
0.41378586	0.766531752
0.414177147	0.852265041
0.414568434	0.851425208
0.414959721	0.74025545
0.415351007	0.723346576
0.415742294	0.705674808
0.416133581	0.616104655
0.416524868	0.674742362
0.416916155	0.706305592
0.417307442	0.702624
0.417698729	0.691250501
0.418090016	0.618332119
0.418481302	0.520015806
0.418872589	0.595885829
0.419263876	0.720865787
0.419655163	0.776283047
0.42004645	0.628462393
0.420437737	0.640023725
0.420829024	0.7516374
0.42122031	0.795225
0.421611597	0.704832631
0.422002884	0.617468809
0.422394171	0.543806511
0.422785458	0.513721161
0.423176745	0.442935055
0.423568032	0.347627263
0.423959319	0.393632416
0.424350605	0.435856202
0.424741892	0.469473547
0.425133179	0.416123913
0.425524466	0.274727104
0.425915753	0.310056438
0.42630704	0.419489604
0.426698327	0.414536139
0.427089613	0.338819212
0.4274809	0.314242022
0.427872187	0.356855991
0.428263474	0.463829775
0.428654761	0.578243527
0.429046048	0.653608223
0.429437335	0.517008951
0.429828622	0.504957402
0.430219908	0.618449801
0.430611195	0.560324351
0.431002482	0.574434441
0.431393769	0.745963911
0.431785056	1.022588217
0.432176343	0.957981257
0.43256763	0.989616718
0.432958916	1.010240352
0.433350203	0.935199399
0.43374149	0.778774075
0.434132777	0.821250375
0.434524064	0.911271519
0.434915351	0.980771223
0.435306638	0.939337025
0.435697925	0.892131186
0.436089211	0.888109844
