x	zg sin panza y centrada
0.744487022	-0.235965722
0.744877726	-0.034789232
0.745268431	0.276789249
0.745659135	0.51356421
0.746049839	0.381736257
0.746440544	0.346330306
0.746831248	0.263617104
0.747221952	-0.081132118
0.747612656	-0.145384385
0.748003361	-0.132353423
0.748394065	-0.069291838
0.748784769	-0.075540832
0.749175474	-0.066612323
0.749566178	-0.035129185
0.749956882	0.048188138
0.750347586	0.189638651
0.750738291	0.111748248
0.751128995	-0.165422589
0.751519699	-0.395496195
0.751910404	-0.435792925
0.752301108	-0.20239227
0.752691812	-0.057368984
0.753082516	0.007809233
0.753473221	-0.053825355
0.753863925	-0.081171151
0.754254629	-0.229527481
0.754645334	-0.350721056
0.755036038	-0.288311075
0.755426742	-0.170425567
0.755817446	-0.178863603
0.756208151	-0.189265609
0.756598855	-0.261568704
0.756989559	-0.307852565
0.757380264	-0.267259705
0.757770968	-0.191723486
0.758161672	-0.078014552
0.758552376	-0.05511179
0.758943081	-0.043928604
0.759333785	-0.108822582
0.759724489	-0.338617297
0.760115194	-0.381120891
0.760505898	-0.25901082
0.760896602	-0.137175201
0.761287306	-0.116713494
0.761678011	-0.089047452
0.762068715	-0.077190404
0.762459419	-0.127714476
0.762850124	-0.278521325
0.763240828	-0.298517912
0.763631532	-0.53811293
0.764022237	-0.660758508
0.764412941	-0.744469557
0.764803645	-0.210943663
0.765194349	-0.094103968
0.765585054	0.038763403
0.765975758	0.052557661
0.766366462	-0.279499355
0.766757167	-0.540739739
0.767147871	-0.592297053
0.767538575	-0.611396225
0.767929279	-0.629445541
0.768319984	-0.567248315
0.768710688	-0.545476524
0.769101392	-0.492107329
0.769492097	-0.382346598
0.769882801	-0.384422963
0.770273505	-0.440279148
0.770664209	-0.566645932
0.771054914	-0.201408093
0.771445618	-0.18632284
0.771836322	-0.220137238
0.772227027	-0.213133833
0.772617731	-0.179098791
0.773008435	-0.442819557
0.773399139	-0.675835119
0.773789844	-0.817859775
0.774180548	-0.558426712
0.774571252	-0.510360283
0.774961957	-0.387955543
0.775352661	-0.332031655
0.775743365	-0.2082285
0.776134069	-0.301444247
0.776524774	-0.349574323
0.776915478	-0.34387136
0.777306182	-0.6854089
0.777696887	-0.721829024
0.778087591	-0.739904126
0.778478295	-0.618914989
0.778868999	-0.448063027
0.779259704	-0.242126892
0.779650408	-0.212012261
0.780041112	-0.265365405
0.780431817	-0.402470041
0.780822521	-0.427619456
0.781213225	-0.372839374
0.781603929	-0.320932478
0.781994634	-0.20465055
0.782385338	-0.142793656
0.782776042	-0.180514889
0.783166747	-0.313305524
0.783557451	-0.25063317
0.783948155	-0.305839456
0.78433886	-0.396726901
0.784729564	-0.500528483
0.785120268	-0.474454941
0.785510972	-0.696142472
0.785901677	-0.765486273
0.786292381	-0.708130653
0.786683085	-0.568032809
0.78707379	-0.604308194
0.787464494	-0.662447949
0.787855198	-0.64718565
0.788245902	-0.517240603
0.788636607	-0.34304803
0.789027311	-0.415446996
0.789418015	-0.379208187
0.78980872	-0.676856966
0.790199424	-0.743028756
0.790590128	-0.949706306
0.790980832	-0.991821272
0.791371537	-0.957084867
0.791762241	-0.742211101
0.792152945	-0.724200715
0.79254365	-0.52258009
0.792934354	-0.420881967
0.793325058	-0.432498935
0.793715762	-0.476812667
0.794106467	-0.542176959
0.794497171	-0.597665784
0.794887875	-0.394786772
0.79527858	-0.308353522
0.795669284	-0.285156737
0.796059988	-0.476911019
0.796450692	-0.54037112
0.796841397	-0.817350112
0.797232101	-0.941320914
0.797622805	-0.977001963
0.79801351	-0.888577394
0.798404214	-0.937274032
0.798794918	-1.002277991
0.799185622	-1.030764728
0.799576327	-1.062004492
0.799967031	-0.906686509
0.800357735	-0.857602664
0.80074844	-0.942949022
0.801139144	-0.961224928
0.801529848	-0.885191235
0.801920553	-0.875816501
0.802311257	-0.439783579
0.802701961	-0.316514087
0.803092665	-0.257233894
0.80348337	-0.361629873
0.803874074	-0.808713299
0.804264778	-0.81484456
0.804655483	-0.787453303
0.805046187	-0.828989567
0.805436891	-0.824738411
0.805827595	-0.686008503
0.8062183	-0.768475718
0.806609004	-0.861192537
0.806999708	-0.936577519
0.807390413	-1.016164708
0.807781117	-0.997443454
0.808171821	-1.025442412
0.808562525	-0.993445024
0.80895323	-0.906096459
0.809343934	-0.538084301
0.809734638	-0.428219199
0.810125343	-0.456889437
0.810516047	-1.034592139
0.810906751	-1.175893364
0.811297455	-1.072475775
0.81168816	-0.876004857
0.812078864	-0.812584477
0.812469568	-0.667564672
0.812860273	-0.631663376
0.813250977	-0.569290611
0.813641681	-0.444022604
0.814032385	-0.365041203
0.81442309	-0.267878916
0.814813794	-0.616378547
0.815204498	-0.718218959
0.815595203	-0.598012839
0.815985907	-0.592564997
0.816376611	-0.420341965
0.816767315	-0.350989551
0.81715802	-0.397439435
0.817548724	-0.630207711
0.817939428	-0.763374932
0.818330133	-0.735796696
0.818720837	-0.582774066
0.819111541	-0.468985864
0.819502245	-0.559504
0.81989295	-0.657605516
0.820283654	-0.72455121
0.820674358	-0.757516007
0.821065063	-0.688906307
0.821455767	-0.470412129
0.821846471	-0.179372705
0.822237176	-0.174272051
0.82262788	-0.274132798
0.823018584	-0.436097651
0.823409288	-0.479123805
0.823799993	-0.460921104
0.824190697	-0.415506044
0.824581401	-0.42955297
0.824972106	-0.611083563
0.82536281	-0.654891954
0.825753514	-0.56241661
0.826144218	-0.422659646
0.826534923	-0.479772939
0.826925627	-0.411476314
0.827316331	-0.309965445
0.827707036	-0.318875147
0.82809774	-0.390311279
0.828488444	-0.444800504
0.828879148	-0.392582348
0.829269853	-0.371079604
0.829660557	-0.369520216
0.830051261	-0.310987364
0.830441966	-0.280264601
0.83083267	-0.311140052
0.831223374	-0.594211047
0.831614078	-0.726953144
0.832004783	-0.595467273
0.832395487	-0.400086845
0.832786191	-0.377840417
0.833176896	-0.23430675
0.8335676	-0.147502085
0.833958304	-0.204607572
0.834349008	-0.08675964
0.834739713	-0.101099633
0.835130417	-0.111592376
0.835521121	-0.211494825
0.835911826	-0.255219662
0.83630253	-0.201313787
0.836693234	-0.109531849
0.837083938	-0.092046856
0.837474643	-0.032648482
0.837865347	0.006232264
0.838256051	-0.005741339
0.838646756	-0.08340571
0.83903746	-0.066447141
0.839428164	0.075716483
0.839818869	0.061874039
0.840209573	0.011889117
0.840600277	-0.147500927
0.840990981	-0.135450903
0.841381686	-0.086914265
0.84177239	-0.138404331
0.842163094	-0.214265922
0.842553799	-0.005343461
0.842944503	0.092696298
0.843335207	0.02014114
0.843725911	-0.235834039
0.844116616	-0.283117608
0.84450732	-0.15457039
0.844898024	-0.052660847
0.845288729	-0.069873462
0.845679433	-0.015037752
0.846070137	0.0901806
0.846460841	0.062395944
0.846851546	-0.024593665
0.84724225	0.02714006
0.847632954	0.109872749
0.848023659	0.234055512
0.848414363	0.236088681
0.848805067	0.248166098
0.849195771	0.189130547
0.849586476	0.133857721
0.84997718	0.187712553
0.850367884	0.290866858
0.850758589	0.393724028
0.851149293	0.329742901
0.851539997	0.347731331
0.851930701	0.137659533
0.852321406	0.121837147
0.85271211	0.146749895
0.853102814	0.529065908
0.853493519	0.598360388
0.853884223	0.642316565
0.854274927	0.543775664
0.854665631	0.63131432
0.855056336	0.432244085
0.85544704	0.365660187
0.855837744	0.257738439
0.856228449	0.09723732
0.856619153	0.057783734
0.857009857	0.158046703
0.857400561	0.285561736
0.857791266	0.410932725
0.85818197	0.654956212
0.858572674	0.62368603
0.858963379	0.735534197
0.859354083	0.920840127
0.859744787	1.014406837
0.860135492	0.721756176
0.860526196	0.506342593
0.8609169	0.48197141
0.861307604	0.673962176
0.861698309	0.582896771
0.862089013	0.600264029
0.862479717	0.667471247
0.862870422	0.611647047
0.863261126	0.574345651
0.86365183	0.655501491
0.864042534	0.730254345
0.864433239	0.926001899
0.864823943	0.980685442
0.865214647	1.089817307
0.865605352	1.164922212
0.865996056	0.874412886
0.86638676	0.824565165
0.866777464	0.879126715
0.867168169	0.943611651
0.867558873	0.929127865
0.867949577	0.874351634
0.868340282	0.82764236
0.868730986	0.677684367
0.86912169	0.571795337
0.869512394	0.940357214
0.869903099	1.266848251
0.870293803	1.284576272
0.870684507	1.003874715
0.871075212	0.987687653
0.871465916	0.969840846
0.87185662	0.935502785
0.872247324	0.896407623
0.872638029	0.976243346
0.873028733	1.073169853
0.873419437	1.08374027
0.873810142	1.104735379
0.874200846	1.172814043
0.87459155	1.118930586
0.874982254	0.952914044
0.875372959	0.951960026
0.875763663	1.08891935
0.876154367	1.155422706
0.876545072	1.146160017
0.876935776	1.176388132
0.87732648	1.299110797
0.877717185	1.3094344
0.878107889	1.178178713
0.878498593	1.106137974
0.878889297	1.143834002
0.879280002	1.231815126
0.879670706	1.10733096
0.88006141	1.012195272
0.880452115	1.032760491
0.880842819	1.144688652
0.881233523	1.163022054
0.881624227	1.117266694
0.882014932	1.140994697
0.882405636	1.173452854
0.88279634	1.232951878
0.883187045	1.179586807
0.883577749	1.216910754
0.883968453	1.111089332
0.884359157	0.971765613
0.884749862	0.921549878
0.885140566	1.055987401
0.88553127	1.086776613
0.885921975	1.049597244
0.886312679	1.159886706
0.886703383	1.109258
0.887094087	1.050662652
0.887484792	0.988818615
0.887875496	1.097437145
0.8882662	0.934520623
0.888656905	0.868810328
0.889047609	0.861866889
0.889438313	1.111225014
0.889829017	1.192159267
0.890219722	1.280759174
0.890610426	1.323554359
0.89100113	1.080228342
0.891391835	0.830646459
0.891782539	0.811911079
0.892173243	0.789879856
0.892563947	1.010207236
0.892954652	1.014262072
0.893345356	0.905659237
0.89373606	0.86137273
0.894126765	0.936240895
0.894517469	1.184173562
0.894908173	1.267780161
0.895298877	1.288974451
0.895689582	1.2104815
0.896080286	1.140951029
0.89647099	1.229508093
0.896861695	1.374929847
0.897252399	1.384185786
0.897643103	1.174445904
0.898033808	0.951992831
0.898424512	0.92265745
0.898815216	1.064814355
0.89920592	0.879930388
0.899596625	0.962636029
0.899987329	1.044928791
0.900378033	0.969284795
0.900768738	0.677511041
0.901159442	0.665627535
0.901550146	0.504887499
0.90194085	0.207588854
0.902331555	0.029855187
0.902722259	-0.062123899
0.903112963	0.083341262
0.903503668	0.48439729
0.903894372	0.704354033
0.904285076	0.672324586
0.90467578	0.514725522
0.905066485	0.367470724
0.905457189	0.297595802
0.905847893	0.385061016
0.906238598	0.358850861
0.906629302	0.302076337
0.907020006	0.307400569
0.90741071	0.697962436
0.907801415	0.992966254
0.908192119	0.942817697
0.908582823	0.785140431
0.908973528	0.558633021
0.909364232	0.465624446
0.909754936	0.398420596
0.91014564	0.591731813
0.910536345	0.604667457
0.910927049	0.742683738
0.911317753	0.741729419
0.911708458	0.718711963
0.912099162	0.795314903
0.912489866	0.811088824
0.91288057	0.81195866
0.913271275	0.770753976
0.913661979	0.836543695
0.914052683	0.791727495
0.914443388	0.754987877
0.914834092	0.741378209
0.915224796	0.820419056
0.915615501	0.752172197
0.916006205	0.664555394
0.916396909	0.769002014
0.916787613	0.858934111
0.917178318	0.823945065
0.917569022	0.728985468
0.917959726	0.720161076
0.918350431	0.877885438
0.918741135	0.884652685
0.919131839	0.931610893
0.919522543	0.994156188
0.919913248	0.9366853
0.920303952	0.869987713
0.920694656	0.82796633
0.921085361	0.950878813
0.921476065	1.228329523
0.921866769	1.275138912
0.922257473	1.15056841
0.922648178	0.772874729
0.923038882	0.577830775
0.923429586	0.500283852
0.923820291	0.603177183
0.924210995	0.719285846
0.924601699	0.782017357
0.924992403	0.722270091
0.925383108	0.762778546
0.925773812	0.771079309
0.926164516	0.687174779
0.926555221	0.488508365
0.926945925	0.01559209
0.927336629	-0.146124293
0.927727333	0.028795616
0.928118038	0.474708087
0.928508742	1.094658242
0.928899446	1.069273617
0.929290151	0.877806608
0.929680855	0.655601033
0.930071559	0.484207078
0.930462263	0.548457181
0.930852968	0.899982819
0.931243672	1.039913744
0.931634376	1.02250975
0.932025081	0.792394224
0.932415785	0.632148948
0.932806489	0.496061989
0.933197193	0.40993315
0.933587898	0.469188841
0.933978602	0.924766656
0.934369306	1.091017401
0.934760011	0.982540175
0.935150715	0.657684078
0.935541419	0.629343896
0.935932124	0.597784503
0.936322828	0.545280056
0.936713532	0.59737121
0.937104236	0.746757282
0.937494941	0.784725722
0.937885645	0.704029306
0.938276349	0.753858648
0.938667054	0.75461334
0.939057758	0.625069163
0.939448462	0.43568937
0.939839166	0.40277121
0.940229871	0.451297249
0.940620575	0.543405643
0.941011279	0.599878696
0.941401984	0.52118047
0.941792688	0.496447938
0.942183392	0.432989122
0.942574096	0.331103828
0.942964801	0.287498933
0.943355505	0.637855686
0.943746209	0.680095599
0.944136914	0.75459727
0.944527618	0.962989281
0.944918322	0.979914507
0.945309026	0.898382732
0.945699731	0.718815338
0.946090435	0.602528585
0.946481139	0.509627459
0.946871844	0.429697426
0.947262548	0.463940087
0.947653252	0.674935884
0.948043956	0.732269173
0.948434661	0.807343618
0.948825365	0.719441651
0.949216069	0.828144837
0.949606774	0.855770959
0.949997478	0.864919385
0.950388182	0.998356173
0.950778886	1.137957311
0.951169591	1.202146571
0.951560295	0.996987522
0.951950999	0.785881153
0.952341704	0.826891514
0.952732408	0.66412641
0.953123112	0.727816048
0.953513817	0.810745958
0.953904521	0.85781764
0.954295225	0.822991861
0.954685929	0.686556743
0.955076634	0.584665491
0.955467338	0.686400491
0.955858042	0.486787222
0.956248747	0.43435416
0.956639451	0.383966642
0.957030155	0.562928168
0.957420859	0.809408138
0.957811564	0.764412385
0.958202268	0.756768634
0.958592972	0.686302578
0.958983677	0.686247958
0.959374381	0.691445063
0.959765085	0.681391833
0.960155789	0.791202376
0.960546494	0.757106906
0.960937198	0.479923656
0.961327902	0.388069941
0.961718607	0.381602652
0.962109311	0.525941965
0.962500015	0.538915538
0.962890719	0.64130957
0.963281424	0.729783344
0.963672128	0.630533806
0.964062832	0.517924154
0.964453537	0.542697061
0.964844241	0.678625028
0.965234945	0.759004542
0.965625649	0.775495546
0.966016354	0.728383692
0.966407058	0.792385118
0.966797762	0.713369931
0.967188467	0.666941079
0.967579171	0.708996245
0.967969875	0.620528457
0.968360579	0.456888721
0.968751284	0.491942178
0.969141988	0.603909081
0.969532692	0.745168835
0.969923397	0.749547687
0.970314101	0.664337609
0.970704805	0.702275304
0.97109551	0.726378805
0.971486214	0.654136347
0.971876918	0.612191607
0.972267622	0.575291856
0.972658327	0.541272508
0.973049031	0.526848365
0.973439735	0.796217042
0.97383044	0.862596124
0.974221144	0.750025925
0.974611848	0.50308272
0.975002552	0.48723224
0.975393257	0.629432438
0.975783961	0.725666205
0.976174665	0.659326854
0.97656537	0.747778437
0.976956074	0.571235631
0.977346778	0.633045983
0.977737482	0.687936695
0.978128187	0.639834582
0.978518891	0.512268287
0.978909595	0.438686395
0.9793003	0.446966634
0.979691004	0.723777166
0.980081708	0.75317066
0.980472412	0.686593079
0.980863117	0.476579907
0.981253821	0.512995029
0.981644525	0.51214781
0.98203523	0.686922087
0.982425934	0.838850424
0.982816638	0.917123332
0.983207342	0.927094939
0.983598047	0.943395521
0.983988751	1.053794644
0.984379455	1.014875824
0.98477016	0.891808904
0.985160864	0.794322732
0.985551568	0.652501424
0.985942272	0.703059975
0.986332977	0.705454757
0.986723681	0.53935689
0.987114385	0.390589827
0.98750509	0.363339627
0.987895794	0.272569392
0.988286498	0.188147797
0.988677202	0.190410254
0.989067907	0.23982439
0.989458611	0.322561176
0.989849315	0.407530041
0.99024002	0.480555515
0.990630724	0.499589819
0.991021428	0.454654628
0.991412133	0.419537989
0.991802837	0.420413918
0.992193541	0.499216536
0.992584245	0.507383792
0.99297495	0.286099734
0.993365654	0.087285529
0.993756358	-0.012346078
0.994147063	-0.124920843
0.994537767	-0.134085032
0.994928471	-0.031166502
0.995319175	0.166484246
0.99570988	0.1429953
0.996100584	0.171490681
0.996491288	0.24626432
0.996881993	0.297277341
0.997272697	0.246367539
0.997663401	0.165257192
0.998054105	0.113620884
0.99844481	-0.061607963
0.998835514	-0.093899824
0.999226218	-0.15513727
0.999616923	-0.191363217
1.000007627	-0.155772725
1.000398331	-0.30852694
1.000789035	-0.387768113
1.00117974	-0.239901871
1.001570444	-0.0184476
1.001961148	0.051300833
1.002351853	-0.022820016
1.002742557	-0.096622875
1.003133261	0.0148103
1.003523965	-0.050979624
1.00391467	-0.139079321
1.004305374	-0.183114277
1.004696078	-0.067027674
1.005086783	-0.129787791
1.005477487	0.028356605
1.005868191	0.094327484
1.006258895	0.054198555
1.0066496	-0.25668306
1.007040304	-0.201292387
1.007431008	-0.122584942
1.007821713	-0.105307312
1.008212417	-0.132509145
1.008603121	0.039483106
1.008993826	0.117309939
1.00938453	0.090132053
1.009775234	-0.281390289
1.010165938	-0.407422024
1.010556643	-0.290537504
1.010947347	-0.025678761
1.011338051	-0.004022395
1.011728756	-0.071855464
1.01211946	-0.078513236
1.012510164	-0.012885695
1.012900868	-0.119098128
1.013291573	-0.175207843
1.013682277	-0.148190692
1.014072981	-0.229353181
1.014463686	-0.28891373
1.01485439	-0.480555508
1.015245094	-0.437028019
1.015635798	-0.404492861
1.016026503	-0.182428926
1.016417207	-0.135686551
1.016807911	-0.024491371
1.017198616	-0.119931763
1.01758932	-0.212205546
1.017980024	-0.263363624
1.018370728	-0.231465617
1.018761433	-0.209389394
1.019152137	-0.385456475
1.019542841	-0.543131746
1.019933546	-0.445751092
1.02032425	-0.328633311
1.020714954	-0.389282133
1.021105658	-0.326145704
1.021496363	-0.274337777
1.021887067	-0.265944999
1.022277771	-0.538899893
1.022668476	-0.537996444
1.02305918	-0.490943204
1.023449884	-0.353962946
1.023840588	-0.255770833
1.024231293	-0.213841878
1.024621997	-0.092683225
1.025012701	-0.068709319
1.025403406	-0.091499491
1.02579411	-0.071432599
1.026184814	-0.158951714
1.026575518	-0.28639763
1.026966223	-0.371739511
1.027356927	-0.387926573
1.027747631	-0.506810245
1.028138336	-0.388874607
1.02852904	-0.218162828
1.028919744	-0.172900223
1.029310449	-0.236198325
1.029701153	-0.278299634
1.030091857	-0.179081243
1.030482561	-0.2770759
1.030873266	-0.242057904
1.03126397	-0.269929205
1.031654674	-0.19071554
1.032045379	-0.250326505
1.032436083	-0.338663653
1.032826787	-0.384131654
1.033217491	-0.330323318
1.033608196	-0.207264847
1.0339989	-0.242578572
1.034389604	-0.342380888
1.034780309	-0.588260522
1.035171013	-0.601889508
1.035561717	-0.487677764
1.035952421	-0.316411201
1.036343126	-0.171558128
1.03673383	-0.203007339
1.037124534	-0.212355545
1.037515239	-0.241697238
1.037905943	-0.317212114
1.038296647	-0.295325655
1.038687351	-0.192050872
1.039078056	-0.11809921
1.03946876	-0.054730095
1.039859464	-0.159738979
1.040250169	-0.170452348
1.040640873	-0.214345159
1.041031577	-0.283052281
1.041422281	-0.207456167
1.041812986	-0.180982498
1.04220369	-0.102259799
1.042594394	-0.139401855
1.042985099	-0.293707957
1.043375803	-0.389996551
1.043766507	-0.298718772
1.044157211	0.129669204
1.044547916	0.313872157
1.04493862	0.108111719
1.045329324	0.102068941
1.045720029	0.063981181
1.046110733	0.117853632
1.046501437	0.125443118
1.046892142	0.143408301
1.047282846	0.015776485
1.04767355	-0.037939338
1.048064254	-0.108173404
1.048454959	-0.102234732
1.048845663	-0.115899841
1.049236367	-0.138883167
1.049627072	-0.14132762
1.050017776	-0.102206652
1.05040848	-0.046925811
1.050799184	-0.067709419
1.051189889	-0.100287846
1.051580593	-0.056980658
1.051971297	-0.012920686
1.052362002	-0.032793587
1.052752706	-0.228233214
1.05314341	-0.146174101
1.053534114	-0.080161417
1.053924819	0.031511982
1.054315523	0.165877497
1.054706227	0.279682252
1.055096932	0.307706816
1.055487636	0.29628281
1.05587834	0.231760948
1.056269044	0.153792197
1.056659749	0.124780546
1.057050453	0.167498374
1.057441157	0.317525524
1.057831862	0.33973213
1.058222566	0.296039107
1.05861327	0.212120916
1.059003974	0.126226411
1.059394679	0.258889619
1.059785383	0.26578892
1.060176087	0.248664427
1.060566792	-0.005384316
1.060957496	0.126557459
1.0613482	0.326917798
1.061738904	0.66418866
1.062129609	0.632820159
1.062520313	0.53392704
1.062911017	0.418352895
1.063301722	0.386347769
1.063692426	0.545136688
1.06408313	0.696850704
1.064473834	0.754226931
1.064864539	0.632831581
1.065255243	0.553472134
1.065645947	0.434863821
1.066036652	0.373745317
1.066427356	0.482874364
1.06681806	0.55168921
1.067208765	0.514648862
1.067599469	0.580997684
1.067990173	0.685357507
1.068380877	0.710277181
1.068771582	0.580140601
1.069162286	0.562201933
1.06955299	0.672605605
1.069943695	0.460743471
1.070334399	0.45528325
1.070725103	0.359229319
1.071115807	0.200118292
1.071506512	0.192879459
1.071897216	0.312637313
1.07228792	0.394213746
1.072678625	0.413000603
1.073069329	0.555712167
1.073460033	0.573526316
1.073850737	0.643776159
1.074241442	0.618961023
1.074632146	0.661211601
1.07502285	0.732798217
1.075413555	0.796743331
1.075804259	0.776722297
1.076194963	0.418966873
1.076585667	0.342100986
1.076976372	0.328232479
1.077367076	0.375338623
1.07775778	0.513707377
1.078148485	0.649597877
1.078539189	0.640378354
1.078929893	0.466730237
1.079320597	-0.113162283
1.079711302	-0.121542224
1.080102006	0.017969069
1.08049271	0.323149098
1.080883415	0.314813861
1.081274119	0.233940781
1.081664823	0.160527254
1.082055527	0.160922975
1.082446232	0.384591682
1.082836936	0.513634017
1.08322764	0.554031213
1.083618345	0.524264441
1.084009049	0.493678069
1.084399753	0.231544214
1.084790458	0.100586451
1.085181162	0.057532059
1.085571866	0.160041004
1.08596257	0.230351075
1.086353275	0.203177028
1.086743979	0.127040294
1.087134683	0.128278605
1.087525388	0.15540614
1.087916092	0.098542111
1.088306796	0.002527971
1.0886975	0.218681016
1.089088205	0.383898971
1.089478909	0.346556038
1.089869613	0.173882622
1.090260318	0.18000849
1.090651022	0.152392389
1.091041726	0.023733241
1.09143243	-0.149944684
1.091823135	-0.185234189
1.092213839	-0.174216898
1.092604543	-0.122973054
1.092995248	0.150448681
1.093385952	0.187022789
1.093776656	0.501335945
1.09416736	0.494785349
1.094558065	0.300886082
1.094948769	0.053745546
1.095339473	0.098126913
1.095730178	-0.01421183
1.096120882	-0.084454843
1.096511586	-0.083202356
1.09690229	0.13148177
1.097292995	0.159641277
1.097683699	0.155405084
1.098074403	-0.078580669
1.098465108	0.122251693
1.098855812	0.252475411
1.099246516	0.259990716
1.09963722	0.502844582
1.100027925	0.731964077
1.100418629	0.862454198
1.100809333	0.710887528
1.101200038	0.10868678
1.101590742	0.003911216
1.101981446	-0.019684446
1.10237215	0.012310946
1.102762855	0.0165218
1.103153559	0.067647803
1.103544263	0.121333733
1.103934968	0.301850697
1.104325672	0.410681625
1.104716376	0.447487713
1.105107081	0.410198562
1.105497785	0.215940788
1.105888489	0.195824055
1.106279193	0.090651903
1.106669898	0.134557581
1.107060602	0.188113543
1.107451306	0.372047056
1.107842011	0.370729642
1.108232715	0.289500018
1.108623419	0.284159884
1.109014123	0.381430458
1.109404828	0.40364015
1.109795532	0.4244144
1.110186236	0.394231351
1.110576941	0.543003422
1.110967645	0.576599705
1.111358349	0.594938994
1.111749053	0.61902227
1.112139758	0.614571298
1.112530462	0.401288138
1.112921166	0.339995751
1.113311871	0.430668336
1.113702575	0.445804683
1.114093279	0.300161882
1.114483983	0.214292209
1.114874688	0.358548718
1.115265392	0.556312405
1.115656096	0.651396153
1.116046801	0.649323677
1.116437505	0.627101255
1.116828209	0.562907833
1.117218913	0.535208992
1.117609618	0.526068652
1.118000322	0.569668786
1.118391026	0.522582867
1.118781731	0.600467572
1.119172435	0.697372421
1.119563139	0.76185722
1.119953843	0.659410916
1.120344548	0.674135009
1.120735252	0.700945832
1.121125956	0.695790793
1.121516661	0.580813884
1.121907365	0.165803049
1.122298069	-0.005184471
1.122688774	0.101836669
1.123079478	0.486878963
1.123470182	0.768638896
1.123860886	0.823571902
1.124251591	0.760025681
1.124642295	0.611188528
1.125032999	0.506022527
1.125423704	0.524182938
1.125814408	0.515985366
1.126205112	0.508445513
1.126595816	0.546684457
1.126986521	0.41359158
1.127377225	0.352900553
1.127767929	0.370004064
1.128158634	0.307732045
1.128549338	0.338436814
1.128940042	0.414752072
1.129330746	0.371703849
1.129721451	0.380513432
1.130112155	0.003752496
1.130502859	-0.117525431
1.130893564	-0.040596739
1.131284268	0.171110444
1.131674972	0.283700837
1.132065676	0.404934243
1.132456381	0.544000597
1.132847085	0.545986403
1.133237789	0.477972618
1.133628494	0.383729083
1.134019198	0.316377625
1.134409902	0.139367676
1.134800606	0.047811263
1.135191311	0.151927417
1.135582015	0.39492991
1.135972719	0.590545885
1.136363424	0.524667324
1.136754128	0.446101548
1.137144832	0.407813297
1.137535536	0.373262535
1.137926241	0.423724453
1.138316945	0.462427649
1.138707649	0.589385418
1.139098354	0.586895958
1.139489058	0.743588381
1.139879762	0.747477839
1.140270466	0.791807187
1.140661171	0.528124036
1.141051875	0.474857989
1.141442579	0.438620835
1.141833284	0.422813593
1.142223988	0.449328164
1.142614692	0.419697782
1.143005397	0.384464445
1.143396101	0.479354237
1.143786805	0.507498811
1.144177509	0.446020155
1.144568214	0.517146235
1.144958918	0.503326342
1.145349622	0.477702007
1.145740327	0.287870773
1.146131031	0.287321665
1.146521735	0.447411052
1.146912439	0.540096017
1.147303144	0.627760969
1.147693848	0.585139749
1.148084552	0.621389712
1.148475257	0.606586735
1.148865961	0.767462305
1.149256665	0.8347377
1.149647369	0.738321189
1.150038074	0.687505855
1.150428778	0.639022948
1.150819482	0.504227642
1.151210187	0.37362158
1.151600891	0.285331805
1.151991595	0.318498715
1.152382299	0.513595897
1.152773004	0.466725945
1.153163708	0.322037112
1.153554412	0.432864394
1.153945117	0.623068618
1.154335821	0.596023956
1.154726525	0.609333007
1.155117229	0.629954251
1.155507934	0.755473253
1.155898638	0.651189728
1.156289342	0.452474237
1.156680047	0.436534734
1.157070751	0.617240211
1.157461455	0.716918695
1.157852159	0.835908903
1.158242864	0.690957264
1.158633568	0.651528302
1.159024272	0.546867284
1.159414977	0.511931432
1.159805681	0.5845393
1.160196385	0.66124516
1.16058709	0.657757818
1.160977794	0.649571458
1.161368498	0.501414691
1.161759202	0.440637829
1.162149907	0.255048727
1.162540611	0.163337871
1.162931315	0.237739345
1.16332202	0.450848313
1.163712724	0.46227123
1.164103428	0.510095815
1.164494132	0.191901414
1.164884837	0.33250238
1.165275541	0.341874949
1.165666245	0.399902657
1.16605695	0.393957898
1.166447654	0.581234064
1.166838358	0.678327748
1.167229062	0.682104531
1.167619767	0.629378655
1.168010471	0.533681354
1.168401175	0.555187236
1.16879188	0.583528256
1.169182584	0.517932171
1.169573288	0.321712917
1.169963992	0.300385124
1.170354697	0.48618677
1.170745401	0.683715025
1.171136105	0.721435141
1.17152681	0.78785443
1.171917514	0.835129618
1.172308218	0.794569257
1.172698922	0.741666653
1.173089627	0.528599288
1.173480331	0.405485393
1.173871035	0.280288503
1.17426174	0.376602044
1.174652444	0.616647141
1.175043148	0.678018234
1.175433852	0.658207632
1.175824557	0.548426128
1.176215261	0.678870151
1.176605965	0.59460952
1.17699667	0.47109876
1.177387374	0.413473593
1.177778078	0.634400051
1.178168782	0.789403226
1.178559487	0.974622002
1.178950191	0.846005647
1.179340895	0.750540772
1.1797316	0.744407044
1.180122304	0.912701222
1.180513008	0.919300957
1.180903713	0.651719852
1.181294417	0.488237931
1.181685121	0.595014685
1.182075825	0.773104586
1.18246653	0.771783013
1.182857234	0.85018303
1.183247938	1.141496853
1.183638643	1.159078842
1.184029347	0.963918674
1.184420051	0.783154911
1.184810755	0.683686598
1.18520146	0.850785307
1.185592164	1.092540049
1.185982868	0.941562487
1.186373573	0.530006858
1.186764277	0.580367857
