# Frequency (Hz)	Amplitude
0.000000000000000000e+00	1.474534415627779360e+01
2.666631250470371736e-02	1.137726457258594621e+02
5.333262500940743472e-02	4.568602397818785477e+01
7.999893751411114862e-02	5.058341745565148528e+01
1.066652500188148694e-01	3.609436092718247835e+01
1.333315625235185764e-01	3.213533739449744786e+01
1.599978750282222972e-01	1.108854304897522347e+01
1.866641875329260181e-01	5.932252907690169508e+01
2.133305000376297389e-01	2.957706123464217285e+01
2.399968125423334597e-01	1.909640439434298287e+01
2.666631250470371528e-01	2.741116851914691921e+01
2.933294375517409014e-01	3.182974077943761770e+01
3.199957500564445945e-01	3.594639318133778261e+01
3.466620625611483431e-01	1.234476782869758615e+01
3.733283750658520361e-01	1.021795855586058366e+01
3.999946875705557847e-01	1.366762442837670299e+01
4.266610000752594778e-01	1.819678203175856979e+01
4.533273125799631709e-01	9.203284222685983451e+00
4.799936250846669195e-01	3.168053122784985121e+01
5.066599375893706680e-01	2.501143018773683835e+01
5.333262500940743056e-01	7.188461896861246814e+00
5.599925625987780542e-01	1.206827352961901667e+01
5.866588751034818028e-01	2.008970367288045011e+01
6.133251876081855514e-01	1.019529845225428133e+01
6.399915001128891889e-01	8.632405314241667682e+00
6.666578126175929375e-01	1.897633970451607865e+01
6.933241251222966861e-01	3.743811592843461433e+00
7.199904376270003237e-01	1.550158444432119786e+01
7.466567501317040723e-01	1.050881412311640872e+01
7.733230626364078208e-01	8.317862348621561708e+00
7.999893751411115694e-01	7.403197776098959793e+00
8.266556876458152070e-01	4.279115981663442980e+00
8.533220001505189556e-01	1.451157365571538271e+01
8.799883126552227042e-01	9.475851741987863619e+00
9.066546251599263417e-01	9.673033844680517745e+00
9.333209376646300903e-01	5.804035960385892423e+00
9.599872501693338389e-01	7.654370805261830668e+00
9.866535626740375875e-01	2.902584548660659625e+00
1.013319875178741336e+00	5.223940318265889893e+00
1.039986187683445085e+00	7.224767392345644801e+00
1.066652500188148611e+00	9.328118289470500812e+00
1.093318812692852360e+00	4.349028128835224827e+00
1.119985125197556108e+00	3.372341243709267022e+00
1.146651437702259857e+00	7.466793655440383759e+00
1.173317750206963606e+00	6.082200400930060979e+00
1.199984062711667354e+00	5.800709754878782043e+00
1.226650375216371103e+00	6.505041718903633807e+00
1.253316687721074629e+00	3.262266520336690956e+00
1.279983000225778378e+00	3.202341448761163889e+00
1.306649312730482126e+00	7.852402004165617733e+00
1.333315625235185875e+00	1.938503517420478328e+00
1.359981937739889624e+00	4.568529019766295995e+00
1.386648250244593372e+00	2.991312462520669069e+00
1.413314562749297121e+00	4.237892669801304635e+00
1.439980875254000647e+00	6.455196779885643110e+00
1.466647187758704396e+00	2.666072978409255168e+00
1.493313500263408145e+00	6.052345382566297616e+00
1.519979812768111893e+00	1.509184441495923146e+01
1.546646125272815642e+00	1.790783982525830487e+00
1.573312437777519390e+00	1.043183468791131574e+01
1.599978750282223139e+00	4.083749894783669454e+00
1.626645062786926665e+00	7.749220298915591165e+00
1.653311375291630414e+00	4.335718852848321703e+00
1.679977687796334163e+00	5.591065247675260252e+00
1.706644000301037911e+00	3.676188501817645005e+00
1.733310312805741660e+00	6.577970639852393830e+00
1.759976625310445408e+00	3.945598743673567554e+00
1.786642937815149157e+00	1.073912949879301948e+01
1.813309250319852683e+00	1.196811206046472975e+01
1.839975562824556432e+00	1.002087274896780933e+01
1.866641875329260181e+00	1.503407003161547273e+01
1.893308187833963929e+00	7.552548193648540575e+00
1.919974500338667678e+00	2.843562884603107932e+01
1.946640812843371426e+00	9.756960314838933002e+00
1.973307125348075175e+00	1.629911818861327077e+01
1.999973437852778702e+00	1.304332580621023752e+01
2.026639750357482672e+00	7.742317213108712792e+00
2.053306062862186199e+00	1.095343173336794429e+01
2.079972375366890169e+00	1.425742919783145624e+01
2.106638687871593696e+00	1.183470560012861306e+01
2.133305000376297222e+00	7.484501229047318738e+00
2.159971312881001193e+00	7.005911300893017390e+00
2.186637625385704720e+00	5.287782056602637226e+00
2.213303937890408690e+00	9.578211558507335965e+00
2.239970250395112217e+00	6.148320289271874017e+00
2.266636562899816187e+00	1.421042698007718919e+01
2.293302875404519714e+00	5.875239176327903934e+00
2.319969187909223240e+00	9.423024561926094833e+00
2.346635500413927211e+00	4.319138226746636278e+00
2.373301812918630738e+00	3.697889600163532187e+00
2.399968125423334708e+00	4.826304388180615135e+00
2.426634437928038235e+00	4.685270847304995101e+00
2.453300750432742205e+00	2.483648480210678411e+00
2.479967062937445732e+00	2.856977671479278502e+00
2.506633375442149259e+00	5.413979544397849786e+00
2.533299687946853229e+00	2.085352032908149411e+00
2.559966000451556756e+00	3.057187984701157824e+00
2.586632312956260726e+00	5.476114093445540121e+00
2.613298625460964253e+00	5.534833471018155038e+00
2.639964937965668224e+00	2.829591667992559678e+00
2.666631250470371750e+00	3.545794906052423645e+00
2.693297562975075277e+00	1.290065187854313233e+00
2.719963875479779247e+00	1.031302945458617515e+01
2.746630187984482774e+00	1.399932556633339376e+00
2.773296500489186744e+00	3.879112543181622907e+00
2.799962812993890271e+00	2.041078508831442928e+00
2.826629125498594242e+00	4.263626671986652461e+00
2.853295438003297768e+00	3.366652420402828305e+00
2.879961750508001295e+00	6.169361156331294005e+00
2.906628063012705265e+00	2.855069225158267887e+00
2.933294375517408792e+00	8.331909486981501800e+00
2.959960688022112762e+00	6.443421251714991804e+00
2.986627000526816289e+00	4.872599902021566898e+00
3.013293313031520260e+00	6.674491858479313144e+00
3.039959625536223786e+00	6.361845931423125933e+00
3.066625938040927313e+00	1.458941537044367243e+00
3.093292250545631283e+00	3.188849623012665724e+00
3.119958563050334810e+00	3.625044346196286682e+00
3.146624875555038781e+00	4.649205146347436646e+00
3.173291188059742307e+00	3.394019085269364577e+00
3.199957500564446278e+00	5.942613670253088509e-01
3.226623813069149804e+00	3.399550678070156540e+00
3.253290125573853331e+00	2.951643122652805040e+00
3.279956438078557301e+00	1.145850416151094953e+00
3.306622750583260828e+00	3.504456504121844951e+00
3.333289063087964799e+00	3.498358410820051834e+00
3.359955375592668325e+00	3.187717924163920635e+00
3.386621688097372296e+00	2.761226315156641409e+00
3.413288000602075822e+00	2.700879809890297967e+00
3.439954313106779349e+00	2.624639793126796850e+00
3.466620625611483320e+00	2.780784155653724943e-01
3.493286938116186846e+00	6.935915303810704646e-01
3.519953250620890817e+00	2.773480166965439864e+00
3.546619563125594343e+00	1.014467535003946486e+00
3.573285875630298314e+00	2.134926195581196673e+00
3.599952188135001840e+00	3.690311633851068862e-01
