# Frequency (Hz)	Transfer Amplitude
3.016953347194139656e+00	1.799542314167812060e-02
3.050851699409804496e+00	1.458300340866403033e-02
3.084750051625468892e+00	1.046483202059749103e-02
3.118648403841133288e+00	1.979051025123110957e-02
3.152546756056797683e+00	1.566252981579942596e-02
3.186445108272462523e+00	4.237313944561255791e-02
3.220343460488126919e+00	3.023773807971892949e-02
3.254241812703791314e+00	3.442119240420656034e-02
3.288140164919455710e+00	2.209522884277004273e-02
3.322038517135120106e+00	1.461411826818491411e-01
3.355936869350784946e+00	2.490641652578740387e-02
3.389835221566449341e+00	1.948601773398974529e-02
3.423733573782113737e+00	2.216699002378123493e-02
3.457631925997778133e+00	1.084429747636698887e-01
3.491530278213442973e+00	2.268607386363988287e-02
3.525428630429107368e+00	1.985836435823973983e-02
3.559326982644771764e+00	6.141240880758561116e-02
3.593225334860436160e+00	7.814652095489797723e-02
3.627123687076100556e+00	3.938410730556966138e-02
3.661022039291765395e+00	2.688112528100453438e-02
3.694920391507429791e+00	2.180801851067386971e-02
3.728818743723094187e+00	3.888076736705124714e-02
3.762717095938758582e+00	9.623446149633427260e-02
3.796615448154422978e+00	2.342750827971255834e-02
3.830513800370087818e+00	1.628262192635114569e-01
3.864412152585752214e+00	2.329388707998767891e-02
3.898310504801416609e+00	4.311148217398384774e-02
3.932208857017081005e+00	3.099539571965018170e-02
3.966107209232745845e+00	2.915727105855224488e-02
4.000005561448410241e+00	2.583569441206762241e-02
4.033903913664074636e+00	2.189066896838941581e-02
4.067802265879739032e+00	1.414955396538822817e-02
4.101700618095403428e+00	6.404509798488752792e-02
4.135598970311067824e+00	5.061900779818462315e-02
4.169497322526732219e+00	2.297188598077237048e-02
4.203395674742397503e+00	7.645657556943065425e-02
4.237294026958061899e+00	3.217947685665346891e-02
4.271192379173726295e+00	3.976562829013977063e-02
4.305090731389390690e+00	5.165986862511153660e-02
4.338989083605055086e+00	1.246850708266885460e-01
4.372887435820719482e+00	4.017250855756226285e-02
4.406785788036383877e+00	1.707854418799841234e-01
4.440684140252048273e+00	6.401415454740852495e-02
4.474582492467712669e+00	3.051282753327598518e-02
4.508480844683377953e+00	4.878830523684227899e-02
4.542379196899042348e+00	7.811432958203685939e-02
4.576277549114706744e+00	3.405828957594920353e-02
4.610175901330371140e+00	3.841096223889495231e-02
4.644074253546035536e+00	8.701853392565726819e-02
4.677972605761699931e+00	8.732806321564207108e-02
4.711870957977364327e+00	3.243787669371307747e-02
4.745769310193028723e+00	1.142608904553352178e-01
4.779667662408693118e+00	7.045900593574593029e-02
4.813566014624358402e+00	7.967714473181281010e-02
4.847464366840022798e+00	5.738201791034261423e-02
4.881362719055687194e+00	1.340548867321788296e-01
4.915261071271351589e+00	7.584583318069218483e-02
4.949159423487015985e+00	3.972300013220807918e-02
4.983057775702680381e+00	2.633678571584505135e-02
5.016956127918344777e+00	5.001536110988583084e-02
5.050854480134009172e+00	7.008901410346048133e-02
5.084752832349673568e+00	5.515409949878345708e-02
5.118651184565338852e+00	8.884560923211896888e-02
5.152549536781003248e+00	5.870103418711502402e-02
5.186447888996667643e+00	3.001490453975907274e-02
5.220346241212332039e+00	7.920195260223454603e-02
5.254244593427996435e+00	1.004361389662797588e-01
5.288142945643660831e+00	1.067636616308801634e-01
5.322041297859325226e+00	8.396739354068689931e-02
5.355939650074989622e+00	5.103876608713270313e-02
5.389838002290654018e+00	1.083351695295635131e-01
5.423736354506319302e+00	3.468272947039812565e-02
5.457634706721983697e+00	5.130510192445628809e-02
5.491533058937648093e+00	3.279444462991160103e-02
5.525431411153312489e+00	8.245704676523382681e-02
5.559329763368976884e+00	2.961303000104827457e-02
5.593228115584641280e+00	1.481281489285208586e-01
5.627126467800305676e+00	9.084874900212022708e-02
5.661024820015970072e+00	6.059684280046264554e-02
5.694923172231634467e+00	6.089399185251490737e-02
5.728821524447298863e+00	8.157899949991315180e-02
5.762719876662964147e+00	4.350244408722588746e-02
5.796618228878628543e+00	5.464506044194235995e-02
5.830516581094292938e+00	3.334229568104968983e-02
5.864414933309957334e+00	4.058024902879737300e-02
5.898313285525621730e+00	5.382685344432942831e-02
5.932211637741286125e+00	3.113275887948089432e-02
5.966109989956950521e+00	5.452689964556429320e-02
6.000008342172614917e+00	2.751042075669046447e-02
6.033906694388279313e+00	5.741806295279540395e-02
6.067805046603944596e+00	9.432547440386863935e-02
6.101703398819608992e+00	4.291887145324499442e-02
6.135601751035273388e+00	5.213447026712251381e-02
6.169500103250937784e+00	4.353773751737065323e-02
6.203398455466602179e+00	4.079195449387177513e-02
6.237296807682266575e+00	1.353007487294187461e-01
6.271195159897930971e+00	3.699665136732400994e-02
6.305093512113595366e+00	6.172624008612700303e-02
6.338991864329259762e+00	1.218887651770316494e-01
6.372890216544925046e+00	1.708078429124843811e-01
6.406788568760589442e+00	5.758792886410522144e-02
6.440686920976253838e+00	5.351755670074297144e-02
6.474585273191918233e+00	4.821723110951710994e-02
6.508483625407582629e+00	6.345984004708994652e-02
6.542381977623247025e+00	5.780978681086253873e-02
6.576280329838911420e+00	1.684799153707977615e-01
6.610178682054575816e+00	1.469607817503180702e-01
6.644077034270240212e+00	6.125235541501315023e-02
6.677975386485905496e+00	7.545000009878993774e-02
6.711873738701569891e+00	6.564213677290869908e-02
6.745772090917234287e+00	6.863690155792330494e-02
6.779670443132898683e+00	4.257479625560513237e-02
6.813568795348563079e+00	2.189340794215812736e-01
6.847467147564227474e+00	4.879936176263664077e-02
6.881365499779891870e+00	9.073145323752576652e-02
6.915263851995556266e+00	4.854436658266112620e-02
6.949162204211220661e+00	3.149016246074412551e-02
6.983060556426885945e+00	6.453648823057830941e-02
7.016958908642550341e+00	1.674238755134289242e-02
7.050857260858214737e+00	7.475982961648312830e-02
7.084755613073879132e+00	5.995438344875243797e-02
7.118653965289543528e+00	7.982163944961971624e-02
7.152552317505207924e+00	2.989311760538770901e-01
7.186450669720872320e+00	2.207348154412925312e-01
7.220349021936536715e+00	3.311627600104512237e-02
7.254247374152201111e+00	1.329185737652029686e-01
7.288145726367866395e+00	1.464140121097913250e-01
7.322044078583530791e+00	9.302391630091721986e-02
7.355942430799195186e+00	5.194695023362976005e-02
7.389840783014859582e+00	4.212338257358519411e-02
7.423739135230523978e+00	5.542073559272153033e-02
7.457637487446188373e+00	2.648533990861307724e-02
7.491535839661852769e+00	4.925603640671202127e-02
7.525434191877517165e+00	1.415206320836657206e-01
7.559332544093181561e+00	1.685456605905051863e-01
7.593230896308845956e+00	8.647966681177875203e-02
7.627129248524511240e+00	3.823172660694296870e-02
7.661027600740175636e+00	1.136242238343970756e+00
7.694925952955840032e+00	4.918814496920698165e-02
7.728824305171504427e+00	7.221470588232668797e-02
7.762722657387168823e+00	3.068334690933764361e-02
7.796621009602833219e+00	5.826163556559951079e-02
7.830519361818497615e+00	4.477230620191785526e-02
7.864417714034162010e+00	3.218122410872398947e-02
7.898316066249826406e+00	3.268002597045376739e-02
7.932214418465491690e+00	1.656857366966931200e-01
7.966112770681156086e+00	4.365370885231163733e-02
8.000011122896820481e+00	7.359871735360552780e-02
8.033909475112483989e+00	1.134892034101752933e-01
8.067807827328149273e+00	1.217976265370567523e-01
8.101706179543814557e+00	5.402477363980756619e-02
8.135604531759478064e+00	6.343842388674367228e-02
8.169502883975143348e+00	7.575822400846975169e-02
8.203401236190806856e+00	4.960607391706251673e-02
8.237299588406472139e+00	5.916801115340025730e-02
8.271197940622135647e+00	7.075426265424007710e-02
8.305096292837800931e+00	6.585152683063727475e-02
8.338994645053464438e+00	1.952870200113616395e-01
8.372892997269129722e+00	2.592412494225658781e-01
8.406791349484795006e+00	7.634515829574395340e-02
8.440689701700458514e+00	1.401870422580878128e-01
8.474588053916123798e+00	1.563475975526943396e-01
8.508486406131787305e+00	5.777079278374025462e-02
8.542384758347452589e+00	5.058354841483626851e-02
8.576283110563116097e+00	5.767390750441789976e-02
8.610181462778781381e+00	1.493371256893146759e-01
8.644079814994444888e+00	5.557736346677587952e-02
8.677978167210110172e+00	7.259914626187290165e-02
8.711876519425775456e+00	8.501619395739652696e-02
8.745774871641438963e+00	5.222603151689385603e-01
8.779673223857104247e+00	9.222162125976836322e-02
8.813571576072767755e+00	1.980504938268999038e-01
8.847469928288433039e+00	9.894727347108420168e-02
8.881368280504096546e+00	1.397863596098712913e-01
8.915266632719761830e+00	8.165298730343335809e-02
8.949164984935425338e+00	1.341779328090475787e-01
8.983063337151090622e+00	7.888896176393964121e-02
9.016961689366755905e+00	6.418257815719957682e-02
9.050860041582419413e+00	4.723540081734822066e-02
9.084758393798084697e+00	4.826810526734141849e-02
9.118656746013748204e+00	6.469551086638990200e-02
9.152555098229413488e+00	8.183857227984710214e-02
9.186453450445076996e+00	1.033996055185279483e-01
9.220351802660742280e+00	4.487964504032548180e-02
9.254250154876405787e+00	1.323125768204209685e-01
9.288148507092071071e+00	1.428390193751878368e-01
9.322046859307736355e+00	4.007520575565823306e-02
9.355945211523399863e+00	6.288245770876417506e-02
9.389843563739065146e+00	1.070209869102326516e-01
9.423741915954728654e+00	4.570511173413342038e-02
9.457640268170393938e+00	1.874322308949587790e-01
9.491538620386057445e+00	8.791844327753774169e-02
9.525436972601722729e+00	8.916303772765804547e-02
9.559335324817386237e+00	6.479597764983048569e-02
9.593233677033051521e+00	3.482832543606532300e-02
9.627132029248716805e+00	1.816058561471499133e-01
9.661030381464380312e+00	2.766806161470930156e-02
9.694928733680045596e+00	2.604835567089353043e-01
9.728827085895709104e+00	2.773023278658452023e-02
9.762725438111374388e+00	8.345763164040204130e-02
9.796623790327037895e+00	6.393250852735520018e-02
9.830522142542703179e+00	1.927002154821350066e-01
9.864420494758366686e+00	7.165309318085327783e-02
9.898318846974031970e+00	1.306988692912322281e-01
9.932217199189697254e+00	9.678742245748524209e-02
9.966115551405360762e+00	2.453785500364017436e-01
1.000001390362102605e+01	1.794210917227747060e-01
1.003391225583668955e+01	1.890022751911722976e-01
1.006781060805235484e+01	1.278222011771271149e-01
1.010170896026801834e+01	5.918796468283135659e-02
1.013560731248368363e+01	1.231628631702928051e-01
1.016950566469934714e+01	5.374032870322476008e-02
1.020340401691501242e+01	9.886244709353701754e-02
1.023730236913067770e+01	4.862075072088876959e-02
1.027120072134634121e+01	1.675515173268547764e-01
1.030509907356200650e+01	1.272771769238016937e-01
1.033899742577767000e+01	7.281964077324054596e-02
1.037289577799333529e+01	1.387364292916060948e-01
1.040679413020899879e+01	6.222636390825176528e-02
1.044069248242466408e+01	5.850012551130361060e-02
1.047459083464032759e+01	4.770754284719395250e-02
1.050848918685599287e+01	2.153038068511436420e-01
1.054238753907165815e+01	3.660799507320420393e-02
1.057628589128732166e+01	3.471315070282797177e-01
1.061018424350298694e+01	7.314836619919477811e-02
1.064408259571865045e+01	1.788673218050661762e-01
1.067798094793431574e+01	7.230506162965201489e-02
1.071187930014997924e+01	2.437900841672534513e-01
1.074577765236564453e+01	3.049565043367885933e-02
1.077967600458130804e+01	1.171603422014066559e-01
1.081357435679697332e+01	6.071747000117553444e-02
1.084747270901263860e+01	2.223319343336807030e-01
1.088137106122830211e+01	5.532409809679591367e-02
1.091526941344396739e+01	1.044043743080969311e-01
1.094916776565963090e+01	7.037264262564156547e-02
1.098306611787529619e+01	6.513705392597127219e-02
1.101696447009095969e+01	4.943777390853151821e-02
1.105086282230662498e+01	6.243236934408604583e-02
1.108476117452228848e+01	8.350643610636616920e-02
1.111865952673795377e+01	1.201787150248577879e-01
1.115255787895361728e+01	5.629586808625414163e-01
1.118645623116928256e+01	7.688576880679200143e-02
1.122035458338494784e+01	1.031162145387357204e-01
1.125425293560061135e+01	4.388216204511326962e-02
1.128815128781627664e+01	7.280681784973734583e-02
1.132204964003194014e+01	5.599352502791308389e-02
1.135594799224760543e+01	1.776340595707289471e-01
1.138984634446326893e+01	1.488160858806398812e-01
1.142374469667893422e+01	2.585951446076240057e-01
1.145764304889459773e+01	5.606288711838668809e-02
1.149154140111026301e+01	1.054693511147858226e-01
1.152543975332592829e+01	5.250833412397860195e-02
1.155933810554159180e+01	9.910194686860912539e-02
1.159323645775725709e+01	7.465607334541275730e-02
1.162713480997292059e+01	5.153757732777692474e-02
1.166103316218858588e+01	2.513822235749865741e-01
1.169493151440424938e+01	4.296189891048472764e-02
1.172882986661991467e+01	9.193734815225075574e-02
1.176272821883557818e+01	7.684103013713984576e-02
1.179662657105124346e+01	1.452803683988202199e-01
1.183052492326690874e+01	4.624304509940893593e-02
1.186442327548257225e+01	1.484242447650231667e-01
1.189832162769823753e+01	7.710654348336969111e-02
1.193221997991390104e+01	6.139128652473516690e-01
1.196611833212956633e+01	1.109793269861943099e-01
1.200001668434522983e+01	1.292456360697586959e-01
1.203391503656089512e+01	1.748795351908069562e-01
1.206781338877655863e+01	1.115830121865324515e-01
1.210171174099222391e+01	1.064349181112622528e-01
1.213561009320788919e+01	6.515989250609499628e-01
1.216950844542355270e+01	9.677351392348491899e-02
1.220340679763921798e+01	9.061211453105384728e-02
1.223730514985488149e+01	1.731739389638353721e-01
1.227120350207054678e+01	1.740689849250927623e-01
1.230510185428621028e+01	6.508291694500192848e-02
1.233900020650187557e+01	1.997145016791252725e-01
1.237289855871753907e+01	4.524800099696221073e-02
1.240679691093320436e+01	1.409392928809864165e-01
1.244069526314886964e+01	4.939436309776570888e-02
1.247459361536453315e+01	1.615344133130592330e-01
1.250849196758019843e+01	6.685643046508921161e-02
1.254239031979586194e+01	1.854526027998892324e-01
1.257628867201152723e+01	6.281335582367411630e-02
1.261018702422719073e+01	4.904051249272550067e-02
1.264408537644285602e+01	1.039006443869979895e-01
1.267798372865851952e+01	6.388183526826588521e-01
1.271188208087418481e+01	1.086305633295755885e-01
1.274578043308985009e+01	1.758034428695343376e-01
1.277967878530551360e+01	1.161498832443684237e-01
1.281357713752117888e+01	6.477144717843716371e-02
1.284747548973684239e+01	1.304215653579006984e-01
1.288137384195250768e+01	1.046496272466140298e-01
1.291527219416817118e+01	8.048580792638133918e-02
1.294917054638383647e+01	7.453351332019769737e-02
1.298306889859949997e+01	4.006241585868098309e-01
1.301696725081516526e+01	7.932307092484480737e-02
1.305086560303083054e+01	1.284315959812221963e-01
1.308476395524649405e+01	8.598822260523140970e-02
1.311866230746215933e+01	1.055243053067125514e+00
1.315256065967782284e+01	2.460557065005809507e-01
1.318645901189348812e+01	1.309226623269516276e-01
1.322035736410915163e+01	7.435966373474110769e-02
1.325425571632481692e+01	1.621440884901502733e-01
1.328815406854048042e+01	6.137354697717951890e-02
1.332205242075614571e+01	6.059987130243246756e-02
1.335595077297181099e+01	8.137064993085425801e-02
1.338984912518747450e+01	7.239500253586182710e-02
1.342374747740313978e+01	7.016536691687037808e-02
1.345764582961880329e+01	5.912085600812251596e-02
1.349154418183446857e+01	1.101637279822547527e-01
1.352544253405013208e+01	6.666199743547530920e-02
1.355934088626579737e+01	4.179920580089973026e-01
1.359323923848146087e+01	9.577709413423907137e-02
1.362713759069712616e+01	1.046602414383788621e-01
1.366103594291279144e+01	5.113374218414902528e-02
1.369493429512845495e+01	4.829220117142497132e-02
1.372883264734412023e+01	1.475902939741854936e-01
1.376273099955978374e+01	4.620893429564168486e-02
1.379662935177544902e+01	7.995402539808724174e-02
1.383052770399111253e+01	9.307415302402417823e-02
1.386442605620677782e+01	9.230847082599392961e-02
1.389832440842244132e+01	4.459058511636239397e-02
1.393222276063810661e+01	1.756043502064455475e-01
1.396612111285377189e+01	5.696076314454703859e-02
1.400001946506943540e+01	1.527505196896157824e-01
1.403391781728510068e+01	7.192040329865309611e-02
1.406781616950076419e+01	2.476606551653618427e-01
1.410171452171642947e+01	1.708232110064180909e-01
1.413561287393209298e+01	1.889950015407908523e-01
1.416951122614775826e+01	7.818305870013836367e-02
1.420340957836342177e+01	1.376685993269530506e-01
1.423730793057908706e+01	6.677532724724519198e-02
1.427120628279475234e+01	5.082710018716178613e-02
1.430510463501041585e+01	4.137098823793586289e-01
1.433900298722608113e+01	7.971294426171238179e-02
1.437290133944174464e+01	2.234813051125580097e-01
1.440679969165740992e+01	1.005564636495869385e-01
1.444069804387307343e+01	5.921640740033480288e-01
1.447459639608873871e+01	2.006372634848379299e-01
1.450849474830440222e+01	4.732081306388405406e-01
1.454239310052006751e+01	8.961153473279627468e-02
1.457629145273573279e+01	2.084803459425578209e-01
1.461018980495139630e+01	1.324224183555168521e-01
1.464408815716706158e+01	7.746724054013189031e-02
1.467798650938272509e+01	1.197221751036592202e-01
1.471188486159839037e+01	1.405999403475988174e-01
1.474578321381405388e+01	1.897884026801219814e-01
1.477968156602971916e+01	9.768452714713564411e-02
1.481357991824538267e+01	5.652049679889473710e-01
1.484747827046104796e+01	9.683575073098986408e-02
1.488137662267671324e+01	1.409660266973372655e-01
1.491527497489237675e+01	6.583045133364401336e-02
1.494917332710804203e+01	1.039573093629045653e-01
1.498307167932370554e+01	1.238179578202105446e-01
1.501697003153937082e+01	1.357742852868059902e-01
1.505086838375503433e+01	1.674657390613442931e-01
1.508476673597069961e+01	1.035333780442670853e-01
1.511866508818636312e+01	8.936486829475802363e-02
1.515256344040202841e+01	4.385102780275480783e-02
1.518646179261769191e+01	1.135043499989413923e-01
1.522036014483335720e+01	8.803502153230594041e-02
1.525425849704902248e+01	8.305475631655349911e-02
1.528815684926468599e+01	6.363641380749729404e-02
1.532205520148035127e+01	1.661290460432189309e-01
1.535595355369601478e+01	9.401373823859740519e-02
1.538985190591168006e+01	2.107897806753897263e-01
1.542375025812734357e+01	5.301253928951462496e-02
1.545764861034300885e+01	1.278829654190507814e-01
1.549154696255867236e+01	4.225106212479412537e-02
1.552544531477433765e+01	1.771573830099969216e-01
1.555934366699000293e+01	5.543997094320940455e-02
1.559324201920566644e+01	1.078200962270978447e-01
1.562714037142133172e+01	2.400870331315425044e-01
1.566103872363699523e+01	1.804024463016681845e-01
1.569493707585266051e+01	1.703907585350010190e-01
1.572883542806832402e+01	8.160559669502331914e-02
1.576273378028398930e+01	1.444026334247632271e-01
1.579663213249965281e+01	3.428732952833495884e-01
1.583053048471531810e+01	8.477659435428802626e-02
1.586442883693098338e+01	1.137613553584027187e-01
1.589832718914664689e+01	1.713959454657341397e-01
1.593222554136231217e+01	8.139449652545280300e-02
1.596612389357797568e+01	2.154709223354982217e-01
1.600002224579364096e+01	7.170765473445998850e-02
1.603392059800930625e+01	1.355056324865300532e-01
1.606781895022496798e+01	1.321256645807511176e-01
1.610171730244063326e+01	1.987669478966846426e-01
1.613561565465629855e+01	2.624414426081750906e-01
1.616951400687196383e+01	5.277626768316138195e-01
1.620341235908762911e+01	1.502935852622694080e-01
1.623731071130329084e+01	1.157931951875447868e-01
1.627120906351895613e+01	1.242044382287492005e-01
1.630510741573462141e+01	6.070960269025823391e-02
1.633900576795028670e+01	1.966323782375484497e-01
1.637290412016594843e+01	9.116012827106703686e-02
1.640680247238161371e+01	9.433379851115417103e-02
1.644070082459727900e+01	7.068132643951141603e-02
1.647459917681294428e+01	1.179815994647988031e-01
1.650849752902860956e+01	7.033563045690112425e-02
1.654239588124427129e+01	1.637832692192558726e-01
1.657629423345993658e+01	9.987770105205491522e-02
1.661019258567560186e+01	2.492174061930662321e-01
1.664409093789126715e+01	1.552526650663594576e-01
1.667798929010692888e+01	1.271603150781016600e-01
1.671188764232259416e+01	2.007850972900031838e-01
1.674578599453825944e+01	9.706347936309457636e-02
1.677968434675392473e+01	1.977478293135496445e-01
1.681358269896959001e+01	9.997833476041560752e-02
1.684748105118525174e+01	1.354394539568154476e-01
1.688137940340091703e+01	1.152349742970827373e-01
1.691527775561658231e+01	5.066001362966102706e-01
1.694917610783224760e+01	1.955891774071980282e-01
1.698307446004790933e+01	2.312688472677613127e-01
1.701697281226357461e+01	2.983917331924741956e-01
1.705087116447923989e+01	9.671091041752924444e-02
1.708476951669490518e+01	1.889500844272319346e-01
1.711866786891057046e+01	2.998173837932187613e-01
1.715256622112623219e+01	1.871218659741197554e-01
1.718646457334189748e+01	7.769372992028547587e-02
1.722036292555756276e+01	1.606497515849307500e-01
1.725426127777322804e+01	4.670020995962759214e-01
1.728815962998888978e+01	1.532361630801202801e-01
1.732205798220455506e+01	2.631234629624773502e-01
1.735595633442022034e+01	9.389345686470521035e-02
1.738985468663588563e+01	1.550847983798810115e-01
1.742375303885155091e+01	3.978231857566477681e-01
1.745765139106721264e+01	1.758351654304695921e-01
1.749154974328287793e+01	2.115794551036013216e-01
1.752544809549854321e+01	1.299353361264963258e-01
1.755934644771420849e+01	1.035511710149306652e-01
1.759324479992987023e+01	1.912860855747732791e-01
1.762714315214553551e+01	1.455517813548815043e-01
1.766104150436120079e+01	5.045539295035763594e-01
1.769493985657686608e+01	3.801146167501714968e-01
1.772883820879253136e+01	2.917522739721132852e-01
1.776273656100819309e+01	1.609904654724045592e-01
1.779663491322385838e+01	1.042399127392304309e-01
1.783053326543952366e+01	9.047699969554075239e-02
1.786443161765518894e+01	8.807568027672696420e-02
1.789832996987085068e+01	1.156262351739169580e-01
1.793222832208651596e+01	9.094678687872023715e-02
1.796612667430218124e+01	1.146465998112302237e-01
1.800002502651784653e+01	1.415496429319478555e-01
1.803392337873351181e+01	6.833793809978241929e-02
1.806782173094917354e+01	1.040349244622301994e-01
1.810172008316483883e+01	2.619687588931080002e-01
1.813561843538050411e+01	9.728372982468634633e-02
1.816951678759616939e+01	3.702956566912438685e-01
1.820341513981183112e+01	7.562536241803825832e-02
1.823731349202749641e+01	4.095042049186961020e-01
1.827121184424316169e+01	1.810919006611669269e-01
1.830511019645882698e+01	1.482794100796694936e-01
1.833900854867449226e+01	7.065654431029765037e-02
1.837290690089015399e+01	1.520562248525429982e-01
1.840680525310581928e+01	9.769112342208602362e-02
1.844070360532148456e+01	1.896405991917795297e-01
1.847460195753714984e+01	1.878024040953120699e-01
1.850850030975281157e+01	1.955324952901213442e-01
1.854239866196847686e+01	1.084773694722694498e-01
1.857629701418414214e+01	3.305001429894568465e-01
1.861019536639980743e+01	1.265399935568880530e-01
1.864409371861547271e+01	6.790221280121248870e-02
1.867799207083113444e+01	2.199761643158832380e-01
1.871189042304679973e+01	6.458496809255702409e-02
1.874578877526246501e+01	2.217214374690341105e-01
1.877968712747813029e+01	1.139218229366805862e-01
1.881358547969379202e+01	1.615296791951774946e-01
1.884748383190945731e+01	1.147956198788752519e-01
1.888138218412512259e+01	2.011619390386614192e-01
1.891528053634078788e+01	1.120097771722838587e-01
1.894917888855645316e+01	2.287281050489165524e-01
1.898307724077211489e+01	1.454880486632754710e-01
1.901697559298778017e+01	1.398569194882096911e-01
1.905087394520344546e+01	3.371186806089339072e-01
1.908477229741911074e+01	1.026373197822361277e-01
1.911867064963477247e+01	1.046443233376009585e-01
1.915256900185043776e+01	1.523510992020240817e-01
1.918646735406610304e+01	9.670732979713569932e-02
1.922036570628176833e+01	9.384915749748873326e-02
1.925426405849743361e+01	1.104915379211877935e-01
1.928816241071309534e+01	9.002120507302659169e-02
1.932206076292876062e+01	2.195602986576601079e-01
1.935595911514442591e+01	4.013851606361532043e-01
1.938985746736009119e+01	1.922609787258018066e-01
1.942375581957575292e+01	3.639633110376079839e-01
1.945765417179141821e+01	2.076152812632238442e-01
1.949155252400708349e+01	1.523580380985117833e-01
1.952545087622274878e+01	3.867842186691467510e-01
1.955934922843841406e+01	9.980468550964709251e-02
1.959324758065407579e+01	1.356978113211121939e-01
1.962714593286974107e+01	2.287709564880162916e-01
1.966104428508540636e+01	2.629347708209730516e-01
