x	zg centrado sin panza
0.001559449	-1.621651789
0.002599081	-1.359611001
0.003638713	-1.26982832
0.004678345	-1.588188275
0.005717977	-1.765463571
0.006757609	-1.766301064
0.007797242	-2.058208987
0.008836874	-2.006395479
0.009876506	-2.073867101
0.010916138	-2.06500547
0.01195577	-2.106694739
0.012995402	-2.347851047
0.014035034	-2.37548927
0.015074667	-2.243401877
0.016114299	-2.51749042
0.017153931	-2.469130406
0.018193563	-2.548701288
0.019233195	-2.4836062
0.020272827	-2.507731038
0.02131246	-2.685766255
0.022352092	-2.805925752
0.023391724	-2.635293687
0.024431356	-2.767661321
0.025470988	-2.674343894
0.02651062	-2.78692837
0.027550252	-2.964040736
0.028589885	-2.761306649
0.029629517	-2.7551595
0.030669149	-2.783227024
0.031708781	-2.697544077
0.032748413	-3.024749949
0.033788045	-3.071495099
0.034827678	-3.37487528
0.03586731	-3.368041101
0.036906942	-3.346881935
0.037946574	-3.440313236
0.038986206	-3.510847455
0.040025838	-3.554447025
0.04106547	-3.817245114
0.042105103	-3.771533707
0.043144735	-3.792551279
0.044184367	-3.534899078
0.045223999	-3.598583895
0.046263631	-4.011592746
0.047303263	-4.207829937
0.048342896	-3.923452377
0.049382528	-4.336667694
0.05042216	-4.300885103
0.051461792	-4.63084916
0.052501424	-4.646706525
0.053541056	-4.68344419
0.054580688	-5.4543793
0.055620321	-5.573735969
0.056659953	-5.569290097
0.057699585	-5.461340495
0.058739217	-5.424645997
0.059778849	-5.60780667
0.060818481	-5.411374891
0.061858114	-5.456644628
0.062897746	-5.751246159
0.063937378	-5.802843633
0.06497701	-5.609530954
0.066016642	-5.709579299
0.067056274	-5.681749074
0.068095906	-6.004697531
0.069135539	-6.12064654
0.070175171	-5.908460673
0.071214803	-6.23625979
0.072254435	-6.352885817
0.073294067	-6.706207917
0.074333699	-6.761599622
0.075373331	-6.809264307
0.076412964	-6.792558397
0.077452596	-6.770304582
0.078492228	-6.743378872
0.07953186	-6.689860317
0.080571492	-6.674167774
0.081611124	-6.636296967
0.082650757	-6.586950236
0.083690389	-6.39955866
0.084730021	-6.69978853
0.085769653	-7.034871283
0.086809285	-6.922100819
0.087848917	-7.629153823
0.088888549	-7.587875256
0.089928182	-7.705060746
0.090967814	-7.725429127
0.092007446	-7.706753899
0.093047078	-7.828813043
0.09408671	-7.906836756
0.095126342	-7.750620186
0.096165975	-7.590872495
0.097205607	-7.420790587
0.098245239	-7.208528909
0.099284871	-7.250499963
0.100324503	-7.242587814
0.101364135	-6.992762251
0.102403767	-6.955820301
0.1034434	-6.531416259
0.104483032	-6.483744564
0.105522664	-6.413857288
0.106562296	-6.638004925
0.107601928	-6.530488697
0.10864156	-6.453364097
0.109681193	-6.109566394
0.110720825	-6.053397467
0.111760457	-6.005735248
0.112800089	-6.108392296
0.113839721	-6.020818885
0.114879353	-6.058635275
0.115918985	-6.325408446
0.116958618	-6.233493899
0.11799825	-6.346787864
0.119037882	-6.358197627
0.120077514	-6.370260138
0.121117146	-5.989352408
0.122156778	-6.085676013
0.123196411	-6.094085415
0.124236043	-5.926327617
0.125275675	-5.762020469
0.126315307	-5.873213588
0.127354939	-5.857278757
0.128394571	-5.80075357
0.129434203	-4.974909855
0.130473836	-5.046200496
0.131513468	-4.935087222
0.1325531	-4.580351228
0.133592732	-4.758704345
0.134632364	-4.809772784
0.135671996	-4.654785623
0.136711629	-4.76223528
0.137751261	-4.88178937
0.138790893	-4.85253687
0.139830525	-5.128268413
0.140870157	-5.348458563
0.141909789	-5.523000289
0.142949421	-5.474252834
0.143989054	-5.359000266
0.145028686	-5.430875097
0.146068318	-5.267938583
0.14710795	-5.175319519
0.148147582	-5.235259146
0.149187214	-4.955406058
0.150226847	-4.99743715
0.151266479	-4.796155538
0.152306111	-4.690110865
0.153345743	-4.83893379
0.154385375	-5.447941813
0.155425007	-5.275744799
0.156464639	-5.170308307
0.157504272	-4.870372241
0.158543904	-5.061238268
0.159583536	-4.789396443
0.160623168	-4.786153523
0.1616628	-4.629436006
0.162702432	-4.991399669
0.163742064	-4.938341565
0.164781697	-4.786062271
0.165821329	-4.640856884
0.166860961	-4.581045167
0.167900593	-4.738938076
0.168940225	-4.717608837
0.169979857	-4.709833976
0.17101949	-4.697268976
0.172059122	-4.647174268
0.173098754	-4.695601272
0.174138386	-4.891740604
0.175178018	-4.872668699
0.17621765	-4.838569783
0.177257282	-4.763448117
0.178296915	-4.723635578
0.179336547	-4.364598189
0.180376179	-4.504184327
0.181415811	-3.862913749
0.182455443	-3.520821835
0.183495075	-3.419235541
0.184534708	-3.482673911
0.18557434	-3.45275848
0.186613972	-3.283404652
0.187653604	-2.636542455
0.188693236	-2.565820025
0.189732868	-2.349079132
0.1907725	-2.212231855
0.191812133	-2.280248467
0.192851765	-1.973973981
0.193891397	-1.978977884
0.194931029	-1.573514157
0.195970661	-1.400607406
0.197010293	-1.260317708
0.198049926	-1.116385713
0.199089558	-1.004143274
0.20012919	-1.022854874
0.201168822	-0.534305602
0.202208454	-0.473606126
0.203248086	-0.442271424
0.204287718	-0.405935955
0.205327351	-0.401102268
0.206366983	-0.19249286
0.207406615	-0.120763099
0.208446247	-0.130326003
0.209485879	-0.037132277
0.210525511	-0.102106922
0.211565144	0.362825075
0.212604776	0.670593359
0.213644408	0.545163422
0.21468404	0.950105628
0.215723672	1.08332821
0.216763304	1.23260061
0.217802936	1.259878986
0.218842569	1.295821219
0.219882201	1.604915543
0.220921833	1.975898867
0.221961465	1.89564462
0.223001097	2.413588581
0.224040729	2.466980928
0.225080362	2.587446428
0.226119994	2.910419105
0.227159626	2.944579347
0.228199258	3.174318065
0.22923889	3.378967728
0.230278522	3.421569044
0.231318154	3.962490487
0.232357787	4.035573842
0.233397419	4.278869301
0.234437051	4.459964627
0.235476683	4.558816536
0.236516315	4.897813584
0.237555947	5.180558089
0.23859558	5.047540466
0.239635212	5.539766678
0.240674844	5.75999618
0.241714476	5.643509305
0.242754108	5.83815502
0.24379374	5.786431726
0.244833372	5.895713734
0.245873005	6.503292939
0.246912637	6.350205615
0.247952269	6.704890445
0.248991901	6.715696722
0.250031533	6.744970923
0.251071165	7.255679621
0.252110797	7.289263268
0.25315043	7.613610401
0.254190062	7.825764468
0.255229694	7.910496293
0.256269326	8.029248908
0.257308958	8.019435719
0.25834859	8.01350396
0.259388223	8.567288008
0.260427855	8.510479955
0.261467487	8.745939347
0.262507119	8.868359638
0.263546751	8.85824676
0.264586383	9.386405331
0.265626015	9.544138461
0.266665648	9.618511417
0.26770528	10.20331679
0.268744912	10.18893357
0.269784544	10.50358615
0.270824176	10.75616904
0.271863808	10.76644001
0.272903441	10.98271128
0.273943073	10.80263952
0.274982705	11.10551697
0.276022337	11.64234696
0.277061969	11.78770376
0.278101601	12.19969309
0.279141233	12.17715745
0.280180866	12.257644
0.281220498	12.64147344
0.28226013	12.64555082
0.283299762	12.80621517
0.284339394	12.62998827
0.285379026	12.75986228
0.286418659	13.05027432
0.287458291	13.31794396
0.288497923	13.07124327
0.289537555	13.23966549
0.290577187	13.20954399
0.291616819	13.39635768
0.292656451	13.47314306
0.293696084	13.69708466
0.294735716	14.05299886
0.295775348	13.9393412
0.29681498	13.98091674
0.297854612	13.94600202
0.298894244	13.90729993
0.299933877	13.83176696
0.300973509	13.87435333
0.302013141	13.6850365
0.303052773	13.57608819
0.304092405	13.51456085
0.305132037	13.59464175
0.306171669	12.78046936
0.307211302	12.71129257
0.308250934	12.44356645
0.309290566	12.1669126
0.310330198	12.01345044
0.31136983	11.17772122
0.312409462	10.90792935
0.313449095	10.91761056
0.314488727	9.624550669
0.315528359	9.54647719
0.316567991	9.039686659
0.317607623	8.414937268
0.318647255	8.441336382
0.319686887	7.579957855
0.32072652	7.315882289
0.321766152	7.198259397
0.322805784	6.602121116
0.323845416	6.581096014
0.324885048	6.160137527
0.32592468	5.319771807
0.326964312	5.475086328
0.328003945	4.616320471
0.329043577	4.319743967
0.330083209	4.194504572
0.331122841	3.761713696
0.332162473	3.656837219
0.333202105	3.7443092
0.334241738	3.654964389
0.33528137	3.756858929
0.336321002	2.623305211
0.337360634	2.36586719
0.338400266	2.436243195
0.339439898	2.406703227
0.34047953	2.30794255
0.341519163	2.025604267
0.342558795	2.060913648
0.343598427	1.957580031
0.344638059	2.159018843
0.345677691	2.199215772
0.346717323	2.270295511
0.347756956	2.628208648
0.348796588	2.667202003
0.34983622	2.357394869
0.350875852	2.1544421
0.351915484	2.156797662
0.352955116	2.062780714
0.353994748	1.968138918
0.355034381	2.113697776
0.356074013	2.191673646
0.357113645	2.166595445
0.358153277	2.219034575
0.359192909	2.195168972
0.360232541	2.420092024
0.361272174	2.474271725
0.362311806	2.490457197
0.363351438	2.235492502
0.36439107	2.158619312
0.365430702	2.175518597
0.366470334	2.024719556
0.367509966	2.041092923
0.368549599	1.866788313
0.369589231	2.201096553
0.370628863	2.264315147
0.371668495	2.056895322
0.372708127	1.842779286
0.373747759	1.810620978
0.374787392	1.616447658
0.375827024	1.355871046
0.376866656	1.221753792
0.377906288	1.193644217
0.37894592	1.139087271
0.379985552	1.078097244
0.381025184	0.743396902
0.382064817	0.67231564
0.383104449	0.452672916
0.384144081	0.450480461
0.385183713	0.446547311
0.386223345	0.116888779
0.387262977	0.086880737
0.38830261	-0.148765045
0.389342242	-0.70762091
0.390381874	-0.641736542
0.391421506	-0.706421091
0.392461138	-0.771304011
0.39350077	-0.990825762
0.394540402	-0.940787311
0.395580035	-0.90656272
0.396619667	-0.989680112
0.397659299	-1.453901985
0.398698931	-1.459786007
