x	zg centrado sin panza
0.001559449	-3.739368644
0.002599081	-3.607003721
0.003638713	-3.67606189
0.004678345	-4.304081586
0.005717978	-4.350009405
0.00675761	-4.554142654
0.007797242	-4.843314372
0.008836874	-4.55387858
0.009876506	-4.916644434
0.010916138	-4.915646052
0.011955771	-4.87029576
0.012995403	-4.755616026
0.014035035	-4.64712573
0.015074667	-4.863546789
0.016114299	-5.166701421
0.017153931	-5.028579292
0.018193563	-5.14915893
0.019233196	-5.208540866
0.020272828	-5.399873098
0.02131246	-5.729419995
0.022352092	-5.65847368
0.023391724	-5.398723925
0.024431356	-5.298818194
0.025470989	-5.147563977
0.026510621	-5.023743626
0.027550253	-4.875117084
0.028589885	-5.052864355
0.029629517	-5.766530589
0.030669149	-5.843682847
0.031708781	-5.909703027
0.032748414	-6.125540672
0.033788046	-6.317135046
0.034827678	-5.914935691
0.03586731	-5.82241086
0.036906942	-5.411145961
0.037946574	-5.15401279
0.038986207	-4.90368771
0.040025839	-5.272442381
0.041065471	-5.509145959
0.042105103	-5.888964989
0.043144735	-6.159742699
0.044184367	-6.26037974
0.045223999	-6.07811508
0.046263632	-5.716994766
0.047303264	-5.669556558
0.048342896	-5.713891045
0.049382528	-5.633480464
0.05042216	-5.564437224
0.051461792	-6.147720513
0.052501425	-6.232723623
0.053541057	-6.487702211
0.054580689	-7.095174245
0.055620321	-6.946536251
0.056659953	-7.156030709
0.057699585	-7.339859063
0.058739217	-7.085934763
0.05977885	-7.48700253
0.060818482	-7.368014971
0.061858114	-7.401433202
0.062897746	-7.463932052
0.063937378	-7.477232529
0.06497701	-7.306438223
0.066016643	-7.27040684
0.067056275	-7.307701713
0.068095907	-7.25463614
0.069135539	-7.173019361
0.070175171	-7.57934736
0.071214803	-8.12419176
0.072254435	-7.962519203
0.073294068	-8.340803735
0.0743337	-8.540260358
0.075373332	-8.54016886
0.076412964	-8.147699279
0.077452596	-8.10676281
0.078492228	-8.585163649
0.07953186	-9.090252705
0.080571493	-9.085011342
0.081611125	-9.765432562
0.082650757	-9.947708744
0.083690389	-9.8285176
0.084730021	-10.01496083
0.085769653	-10.037687
0.086809286	-10.33727925
0.087848918	-10.79893478
0.08888855	-10.70608221
0.089928182	-10.66845561
0.090967814	-10.6711533
0.092007446	-10.77498572
0.093047078	-10.62341562
0.094086711	-10.6014042
0.095126343	-10.61091988
0.096165975	-10.83049886
0.097205607	-10.63960284
0.098245239	-11.23954255
0.099284871	-11.35482366
0.100324504	-11.49966679
0.101364136	-12.1555716
0.102403768	-12.01230496
0.1034434	-12.39812553
0.104483032	-13.12894108
0.105522664	-12.77015619
0.106562296	-13.21757069
0.107601929	-13.34855818
0.108641561	-13.48622337
0.109681193	-13.67202038
0.110720825	-13.66158783
0.111760457	-13.76154376
0.112800089	-13.97201427
0.113839722	-13.61393506
0.114879354	-14.00054608
0.115918986	-14.08030858
0.116958618	-14.03698182
0.11799825	-13.96346839
0.119037882	-13.90391859
0.120077514	-13.54565067
0.121117147	-13.08572716
0.122156779	-13.02811716
0.123196411	-13.76602074
0.124236043	-14.02993515
0.125275675	-14.14105912
0.126315307	-14.48237416
0.12735494	-14.33130775
0.128394572	-14.11093398
0.129434204	-13.89784398
0.130473836	-13.98556525
0.131513468	-14.23842348
0.1325531	-14.14382999
0.133592732	-14.15097522
0.134632365	-14.51592973
0.135671997	-14.38626791
0.136711629	-14.36789034
0.137751261	-14.44550028
0.138790893	-14.50192829
0.139830525	-15.00777832
0.140870158	-14.87927179
0.14190979	-14.91960924
0.142949422	-14.80155628
0.143989054	-14.76075393
0.145028686	-15.00718923
0.146068318	-15.25953503
0.14710795	-15.20354062
0.148147583	-15.62437575
0.149187215	-15.74574475
0.150226847	-15.56325398
0.151266479	-15.32606064
0.152306111	-15.13683997
0.153345743	-15.56515514
0.154385375	-15.92292614
0.155425008	-15.53641345
0.15646464	-16.15726604
0.157504272	-16.21281065
0.158543904	-16.28570519
0.159583536	-16.4113652
0.160623168	-16.23425531
0.161662801	-16.27896609
0.162702433	-16.23471344
0.163742065	-16.05607871
0.164781697	-16.46268805
0.165821329	-16.37121234
0.166860961	-16.50633224
0.167900593	-16.81783685
0.168940226	-16.77536872
0.169979858	-16.67008085
0.17101949	-16.5465103
0.172059122	-16.41852232
0.173098754	-16.26618739
0.174138386	-16.05359449
0.175178019	-15.82329404
0.176217651	-15.58572152
0.177257283	-15.60545559
0.178296915	-15.32355928
0.179336547	-15.23900372
0.180376179	-14.97588858
0.181415811	-14.70554533
0.182455444	-14.66068419
0.183495076	-14.4633738
0.184534708	-13.86057515
0.18557434	-13.8416786
0.186613972	-13.60741552
0.187653604	-13.47566272
0.188693237	-13.29904287
0.189732869	-12.8036612
0.190772501	-12.75402736
0.191812133	-12.73659229
0.192851765	-12.69670887
0.193891397	-12.69019491
0.194931029	-12.11449342
0.195970662	-11.87294227
0.197010294	-11.78431136
0.198049926	-11.62537867
0.199089558	-11.64076895
0.20012919	-11.28543666
0.201168822	-10.89166189
0.202208455	-10.61249421
0.203248087	-10.38773066
0.204287719	-10.32337601
0.205327351	-10.2791125
0.206366983	-9.673644968
0.207406615	-9.847005593
