# Frequency (Hz)	Amplitude
0.000000000000000000e+00	6.794734140901641695e+02
2.666631250470371736e-02	1.620654394860551122e+02
5.333262500940743472e-02	5.548299300377940568e+01
7.999893751411114862e-02	1.285165578073952020e+02
1.066652500188148694e-01	1.120288503687673796e+02
1.333315625235185764e-01	9.484471651098326106e+01
1.599978750282222972e-01	3.817219605475696653e+01
1.866641875329260181e-01	4.032552538666047326e+01
2.133305000376297389e-01	8.241321350300596293e+01
2.399968125423334597e-01	8.278602006945497749e+01
2.666631250470371528e-01	4.645413457582084504e+01
2.933294375517409014e-01	7.607907187032817831e+01
3.199957500564445945e-01	1.018966714392363997e+02
3.466620625611483431e-01	1.238856651426990823e+02
3.733283750658520361e-01	5.506468082519798202e+01
3.999946875705557847e-01	2.654500881612662155e+01
4.266610000752594778e-01	3.996830995533395736e+01
4.533273125799631709e-01	4.692926929052630669e+01
4.799936250846669195e-01	5.131683332600111669e+01
5.066599375893706680e-01	1.526819242016765443e+01
5.333262500940743056e-01	1.693437231714053226e+01
5.599925625987780542e-01	1.573120660546104510e+01
5.866588751034818028e-01	3.083143283632724163e+01
6.133251876081855514e-01	2.027875848096133282e+01
6.399915001128891889e-01	2.195802267214994430e+01
6.666578126175929375e-01	1.970334635537313162e+01
6.933241251222966861e-01	8.255505566592214350e+00
7.199904376270003237e-01	4.441739736683588013e+00
7.466567501317040723e-01	6.012238862640741033e+00
7.733230626364078208e-01	8.732095694923467377e+00
7.999893751411115694e-01	1.434868689708750011e+01
8.266556876458152070e-01	1.776019036922056316e+01
8.533220001505189556e-01	1.190553422905766645e+01
8.799883126552227042e-01	3.266477787497829688e+00
9.066546251599263417e-01	2.401465088708546602e+01
9.333209376646300903e-01	1.735517206157609138e+01
9.599872501693338389e-01	1.910402853815055124e+01
9.866535626740375875e-01	1.254238762768675386e+01
1.013319875178741336e+00	1.475124370829211706e+01
1.039986187683445085e+00	2.356151955513662699e+01
1.066652500188148611e+00	1.143134217814606046e+01
1.093318812692852360e+00	1.663435444477020653e+01
1.119985125197556108e+00	7.411807188457719242e+00
1.146651437702259857e+00	1.175229193227388436e+01
1.173317750206963606e+00	1.962579121277711280e+01
1.199984062711667354e+00	9.614576508248122266e+00
1.226650375216371103e+00	2.538587087758014604e+01
1.253316687721074629e+00	1.712645120720768332e+01
1.279983000225778378e+00	1.732874064917655277e+00
1.306649312730482126e+00	9.687316119714951768e+00
1.333315625235185875e+00	1.416188661467271848e+00
1.359981937739889624e+00	2.185483752059047902e+01
1.386648250244593372e+00	1.770801747918659075e+01
1.413314562749297121e+00	1.815821291737393750e+01
1.439980875254000647e+00	1.997531327338127483e+01
1.466647187758704396e+00	8.804661167556766088e+00
1.493313500263408145e+00	1.975541459170311853e+01
1.519979812768111893e+00	1.283473208233145613e+01
1.546646125272815642e+00	1.460526590483925524e+01
1.573312437777519390e+00	2.001814170790185088e+01
1.599978750282223139e+00	2.198327816016738012e+01
1.626645062786926665e+00	1.492806432257485660e+01
1.653311375291630414e+00	1.003762211191436826e+01
1.679977687796334163e+00	4.813981603699197365e+00
1.706644000301037911e+00	6.443829821241505940e+00
1.733310312805741660e+00	1.591420737615328385e+01
1.759976625310445408e+00	1.573171118680099489e+01
1.786642937815149157e+00	9.800286330617096198e+00
1.813309250319852683e+00	1.598964475613139768e+01
1.839975562824556432e+00	1.374842603501795679e+01
1.866641875329260181e+00	5.215809244504926667e+00
1.893308187833963929e+00	2.299608033110765604e+01
1.919974500338667678e+00	1.634724158024074470e+01
1.946640812843371426e+00	4.401449326791786021e+00
1.973307125348075175e+00	1.224519355538291343e+01
1.999973437852778702e+00	8.000516424556778361e+00
2.026639750357482672e+00	1.283890077589131451e+01
2.053306062862186199e+00	2.004490940668124210e+01
2.079972375366890169e+00	1.234847188078484415e+01
2.106638687871593696e+00	8.087367789833759701e+00
2.133305000376297222e+00	7.546829226062568452e+00
2.159971312881001193e+00	1.780043461950083383e+01
2.186637625385704720e+00	9.531776442750489409e+00
2.213303937890408690e+00	1.395823988180165465e+01
2.239970250395112217e+00	1.286379946980484767e+01
2.266636562899816187e+00	7.652950026977840103e+00
2.293302875404519714e+00	1.374339742998510161e+01
2.319969187909223240e+00	1.337928508639575043e+01
2.346635500413927211e+00	8.138840957970074896e+00
2.373301812918630738e+00	8.679965041094424905e+00
2.399968125423334708e+00	1.225127383947446980e+01
2.426634437928038235e+00	1.810639755238621973e+01
2.453300750432742205e+00	2.204881332127394344e+01
2.479967062937445732e+00	4.504604627761613855e+00
2.506633375442149259e+00	1.176398322784547901e+01
2.533299687946853229e+00	1.056994774905533285e+00
2.559966000451556756e+00	1.131968519505517357e+01
2.586632312956260726e+00	1.172345266624956750e+01
2.613298625460964253e+00	7.831701852381864448e+00
2.639964937965668224e+00	1.441720598745902393e+01
2.666631250470371750e+00	9.568669609880972260e+00
2.693297562975075277e+00	9.088095317267681494e+00
2.719963875479779247e+00	1.100084552659945736e+01
2.746630187984482774e+00	7.620352100976917065e+00
2.773296500489186744e+00	1.635463714987508865e+01
2.799962812993890271e+00	4.514896811443920299e+00
2.826629125498594242e+00	1.334672701052636157e+01
2.853295438003297768e+00	1.541798268611603184e+01
2.879961750508001295e+00	1.245638902057903152e+01
2.906628063012705265e+00	1.406807442406457476e+01
2.933294375517408792e+00	5.032578013421890262e+00
2.959960688022112762e+00	1.555252508195080807e+01
2.986627000526816289e+00	1.104451174172140071e+01
3.013293313031520260e+00	9.626525027477644159e+00
3.039959625536223786e+00	3.808755701795011106e+00
3.066625938040927313e+00	5.362954998109665361e+00
3.093292250545631283e+00	1.183674564530735474e+01
3.119958563050334810e+00	1.470163330784676425e+01
3.146624875555038781e+00	1.363548043576166791e+01
3.173291188059742307e+00	9.547494866443793526e+00
3.199957500564446278e+00	1.271576085334931960e+01
3.226623813069149804e+00	1.079044743680933749e+01
3.253290125573853331e+00	1.817950051549577495e+01
3.279956438078557301e+00	6.376737307312757785e+00
3.306622750583260828e+00	1.438410742555130284e+01
3.333289063087964799e+00	1.874113440631082739e+01
3.359955375592668325e+00	1.440476318880786266e+01
3.386621688097372296e+00	1.663950020113537320e+01
3.413288000602075822e+00	2.399298825114459355e+00
3.439954313106779349e+00	1.904993030077661942e+01
3.466620625611483320e+00	5.429028368386219938e+00
3.493286938116186846e+00	1.187531933472652845e+01
3.519953250620890817e+00	2.743636104457625624e+00
3.546619563125594343e+00	1.275979700405794581e+01
3.573285875630298314e+00	1.676382876941240241e+01
3.599952188135001840e+00	6.719071676344817945e+00
3.626618500639705367e+00	6.644182975493379217e+00
3.653284813144409338e+00	2.782136302353896529e+00
3.679951125649112864e+00	1.108185018567024294e+01
