# Frequency (Hz)	Amplitude
0.000000000000000000e+00	5.618718271303718009e-02
5.086478580212824147e-02	3.810591003283072542e-01
1.017295716042564829e-01	1.950139139506658348e-01
1.525943574063847175e-01	1.474916416540349717e-01
2.034591432085129659e-01	9.963341163493648345e-02
2.543239290106412143e-01	1.232790667920742739e-01
3.051887148127694349e-01	4.457725707200205778e-01
3.560535006148977111e-01	2.619869140057332846e+00
4.069182864170259317e-01	1.397398251458465301e+00
4.577830722191541524e-01	9.022137468271894667e-01
5.086478580212824285e-01	7.146257419896990815e-01
5.595126438234107047e-01	8.473055125316875102e-01
6.103774296255388698e-01	7.405883783220374994e-01
6.612422154276671460e-01	6.537579334778746976e-01
7.121070012297954221e-01	9.667953152386395965e-01
7.629717870319235873e-01	7.663378885305238697e+00
8.138365728340518634e-01	5.013952358648125163e+00
8.647013586361801396e-01	1.023217957750962803e+01
9.155661444383083047e-01	2.684019053654964182e+00
9.664309302404365809e-01	8.056426785815199665e+00
1.017295716042564857e+00	5.606873606166558055e+00
1.068160501844693133e+00	2.134309195280926996e+00
1.119025287646821409e+00	1.397141497345745442e+00
1.169890073448949463e+00	3.584937045052161597e+00
1.220754859251077740e+00	1.215927833541283754e+00
1.271619645053206016e+00	2.399036283066617425e+00
1.322484430855334292e+00	3.521295188433851475e+00
1.373349216657462568e+00	1.645134045109445387e+00
1.424214002459590844e+00	1.053766877614014330e+00
1.475078788261718898e+00	1.442462157018932434e+00
1.525943574063847175e+00	8.399129828259113140e-01
1.576808359865975451e+00	7.809847494266479728e-01
1.627673145668103727e+00	1.182321383513217805e+00
1.678537931470232003e+00	1.964334112071977945e+00
1.729402717272360279e+00	1.389277354446711188e+00
1.780267503074488555e+00	1.366483373362123999e+00
1.831132288876616609e+00	9.095995955309610359e-01
1.881997074678744886e+00	4.846506771252310664e+00
1.932861860480873162e+00	1.818590635642291398e+00
1.983726646283001438e+00	1.295120700418424864e+00
2.034591432085129714e+00	3.104837137649867795e+00
2.085456217887257768e+00	2.281537552050603601e+00
2.136321003689386266e+00	2.853235628924788880e+00
2.187185789491514321e+00	1.819839236443853814e+00
2.238050575293642819e+00	1.302280218370585940e+00
2.288915361095770873e+00	1.272226875071338359e+00
2.339780146897898927e+00	1.038995731806501732e+00
2.390644932700027425e+00	5.105443844717000301e-01
2.441509718502155479e+00	2.016077314966467693e+00
2.492374504304283978e+00	4.400731372536480279e+00
2.543239290106412032e+00	1.444231990037797564e+00
2.594104075908540530e+00	2.314016169302211434e+00
2.644968861710668584e+00	2.721360228773475942e+00
2.695833647512796638e+00	2.970527761968953850e+00
2.746698433314925136e+00	2.230136963856486076e+00
2.797563219117053190e+00	1.698405102316175697e+00
2.848428004919181689e+00	7.842496776955264481e-01
2.899292790721309743e+00	1.577901071518787779e+00
2.950157576523437797e+00	4.543751939610044532e-01
3.001022362325566295e+00	2.410160854404175268e+00
3.051887148127694349e+00	2.917022506002940219e+00
3.102751933929822847e+00	2.740031880783424079e+00
3.153616719731950901e+00	2.580428278110123763e+00
3.204481505534079400e+00	1.419678213603115857e+00
3.255346291336207454e+00	3.392456191530703435e+00
3.306211077138335508e+00	5.008962767418572604e+00
3.357075862940464006e+00	1.741466596714219994e+00
3.407940648742592060e+00	3.986635760592903477e+00
3.458805434544720558e+00	4.371350175786518300e+00
3.509670220346848613e+00	3.366726146203629977e+00
3.560535006148977111e+00	1.003392918221350349e+00
3.611399791951105165e+00	1.025675623995892405e+00
3.662264577753233219e+00	1.251418188477835480e+00
3.713129363555361717e+00	4.187841179602863062e-01
3.763994149357489771e+00	3.696418156796839938e+00
3.814858935159618269e+00	1.682801076140141516e+00
3.865723720961746324e+00	1.986025738330492452e-01
3.916588506763874378e+00	2.276743830312613071e+00
3.967453292566002876e+00	1.288046315648733398e+00
4.018318078368131374e+00	1.359549136840046302e+00
4.069182864170259428e+00	1.341934484105770098e+00
4.120047649972387482e+00	6.628761980126728348e-01
4.170912435774515536e+00	1.425357076569568671e+00
4.221777221576644479e+00	3.079931081064811171e-01
4.272642007378772533e+00	1.841794995773427646e+00
4.323506793180900587e+00	1.883397037470442514e+00
4.374371578983028641e+00	6.019138652329428796e-01
4.425236364785156695e+00	6.198535044071108446e-01
4.476101150587285638e+00	1.039938586212488136e+00
4.526965936389413692e+00	6.422316463864493619e-01
4.577830722191541746e+00	1.032615654502253344e+00
4.628695507993669800e+00	4.701548118482604122e-01
4.679560293795797854e+00	5.944962842911489798e-01
4.730425079597926796e+00	1.684559254504894854e+00
4.781289865400054850e+00	2.258505138494201869e+00
4.832154651202182905e+00	1.424895507043242526e+00
4.883019437004310959e+00	7.556528306480929658e-01
4.933884222806439013e+00	1.294679029221409650e+00
4.984749008608567955e+00	1.176300125286753095e+00
5.035613794410696009e+00	4.498084535929902095e-01
5.086478580212824063e+00	1.104004973664887146e+00
5.137343366014952117e+00	9.524526610408032834e-01
