# Frequency (Hz)	Amplitude
0.000000000000000000e+00	5.542989275135604688e-01
3.999946875705556737e-02	2.714347146121286469e-01
7.999893751411113474e-02	1.786191854259733480e+00
1.199984062711667021e-01	3.349072177936712968e+00
1.599978750282222695e-01	8.541769674899066800e+00
1.999973437852778368e-01	1.237182823893431838e+01
2.399968125423334042e-01	2.649229987482026516e+01
2.799962812993889716e-01	2.788704313232892140e+00
3.199957500564445390e-01	4.922138497546188596e+00
3.599952188135001063e-01	8.172570598413260612e+00
3.999946875705556737e-01	3.040290070451905913e-01
4.399941563276112411e-01	5.796239957424751843e+00
4.799936250846668084e-01	8.046711439010119093e+00
5.199930938417223203e-01	9.161131191647495342e+00
5.599925625987779432e-01	6.763626413588233355e+00
5.999920313558335661e-01	8.427422359137517915e+00
6.399915001128890779e-01	2.755882399064323529e+00
6.799909688699445898e-01	4.079912572217346600e+00
7.199904376270002127e-01	4.561187071724470243e+00
7.599899063840558355e-01	5.256213084260440205e+00
7.999893751411113474e-01	1.721296611290146439e+00
8.399888438981668592e-01	4.375771763111022672e+00
8.799883126552224821e-01	4.103717092705141845e+00
9.199877814122781050e-01	2.963614175403272544e+00
9.599872501693336169e-01	4.360376233349249731e+00
9.999867189263891287e-01	5.707597884544813205e+00
1.039986187683444641e+00	5.832827985720053121e+00
1.079985656440500374e+00	1.474757576681192894e+00
1.119985125197555886e+00	4.303284110343007285e+00
1.159984593954611398e+00	1.927169026548812614e+00
1.199984062711667132e+00	1.179006002476689741e+00
1.239983531468722644e+00	7.953376430467880009e-01
1.279983000225778156e+00	1.106408340453791883e+00
1.319982468982833668e+00	4.180817304755072961e+00
1.359981937739889180e+00	1.472457599805234052e+00
1.399981406496944913e+00	9.466856697075870519e-01
1.439980875254000425e+00	1.748405189307055352e+00
1.479980344011055937e+00	8.658708893075237611e-01
1.519979812768111671e+00	2.351231476775115681e+00
1.559979281525167183e+00	3.251531127249083775e-01
1.599978750282222695e+00	6.147684173996722512e-01
1.639978219039278207e+00	3.790416609981182905e+00
1.679977687796333718e+00	1.266235006312742550e+00
1.719977156553389452e+00	9.943346372500553310e-01
1.759976625310444964e+00	3.136515618932225191e+00
1.799976094067500476e+00	8.698498945327218790e-01
1.839975562824556210e+00	1.608606858819494390e+00
1.879975031581611722e+00	2.364864257898969147e+00
1.919974500338667234e+00	1.612576206191428607e+00
1.959973969095722746e+00	5.430405990954241258e-01
1.999973437852778257e+00	6.819177752981332441e-01
2.039972906609833991e+00	1.694153000596962055e+00
2.079972375366889281e+00	3.232885178094594636e+00
2.119971844123945015e+00	3.127704740326961108e+00
2.159971312881000749e+00	2.111601450166205929e+00
2.199970781638056039e+00	1.389140547260162784e+00
2.239970250395111773e+00	3.024190120351223143e+00
2.279969719152167507e+00	4.409195739248156221e-01
2.319969187909222796e+00	1.778400660410860867e+00
2.359968656666278530e+00	1.501423849860683557e+00
2.399968125423334264e+00	2.132923874637212780e+00
2.439967594180389554e+00	1.027258471835026388e+00
2.479967062937445288e+00	2.582594101157853483e+00
2.519966531694500578e+00	9.586312943602001146e-01
2.559966000451556312e+00	2.764347202812842852e+00
2.599965469208612046e+00	1.664266651946083364e+00
2.639964937965667335e+00	3.076032409013064850e+00
2.679964406722723069e+00	7.074781958782143665e-01
2.719963875479778359e+00	2.788357351497702474e+00
2.759963344236834093e+00	1.918465441506509883e+00
2.799962812993889827e+00	2.500499859393058522e+00
2.839962281750945117e+00	3.118242749105018530e-01
2.879961750508000851e+00	2.332629188378624985e+00
2.919961219265056585e+00	1.823223073576253905e-01
2.959960688022111874e+00	2.068158339670758572e+00
2.999960156779167608e+00	3.655239436508491147e-01
3.039959625536223342e+00	2.752439030226179195e-01
3.079959094293278632e+00	5.536579798558419752e-01
3.119958563050334366e+00	1.354261476452318425e+00
3.159958031807389656e+00	1.109239819837503083e-01
3.199957500564445390e+00	3.735558727367592757e-01
3.239956969321501123e+00	1.107333657395502380e+00
