# X 	Z
1.320078124999999880e-01	3.596062644764197458e+00
1.330898437499999920e-01	3.622776625975933307e+00
1.341718749999999960e-01	3.598972882058037115e+00
1.352539062500000000e-01	3.585377848909600651e+00
1.363359375000000040e-01	3.637509555495406666e+00
1.374179687500000080e-01	3.592524488365113733e+00
1.385000000000000120e-01	3.657530027557912788e+00
1.395820312499999882e-01	3.719855629955412191e+00
1.406640624999999922e-01	3.686003727708659028e+00
1.417460937499999962e-01	3.682233966321809326e+00
1.428281250000000002e-01	3.709554586468931880e+00
1.439101562500000042e-01	3.690004006396225833e+00
1.449921875000000082e-01	3.673750455919202906e+00
1.460742187500000122e-01	3.682074306615744863e+00
1.471562499999999885e-01	3.699446097678120271e+00
1.482382812499999925e-01	3.662732427855931672e+00
1.493203124999999964e-01	3.682974994563772420e+00
1.504023437500000004e-01	3.684069041594264959e+00
1.514843750000000044e-01	3.649940434263508671e+00
1.525664062500000084e-01	3.684570986135720094e+00
1.536484375000000124e-01	3.698348896426567833e+00
1.547304687499999887e-01	3.605853481266704463e+00
1.558124999999999927e-01	3.547792841820125886e+00
1.568945312499999967e-01	3.558101507905130134e+00
1.579765625000000007e-01	3.528606462105184249e+00
1.590585937500000047e-01	3.555597802480020775e+00
1.601406250000000087e-01	3.545272675040915811e+00
1.612226562500000127e-01	3.505632789974274299e+00
1.623046874999999889e-01	3.507497576795308269e+00
1.633867187499999929e-01	3.527181339339239496e+00
1.644687499999999969e-01	3.517005748256167852e+00
1.655507812500000009e-01	3.490482560566006587e+00
1.666328125000000049e-01	3.448775963228584818e+00
1.677148437500000089e-01	3.417980034145265300e+00
1.687968750000000129e-01	3.408347837712975892e+00
1.698789062499999891e-01	3.464062296150426601e+00
1.709609374999999931e-01	3.403952361617828437e+00
1.720429687499999971e-01	3.327879526947709721e+00
1.731250000000000011e-01	3.334155027908772162e+00
1.742070312500000051e-01	3.308396140046168554e+00
1.752890625000000091e-01	3.324841807015065154e+00
1.763710937500000131e-01	3.324554519241323725e+00
1.774531249999999893e-01	3.001732203018983913e+00
1.785351562499999933e-01	2.939165037310308648e+00
1.796171874999999973e-01	2.970907425817134850e+00
1.806992187500000013e-01	2.969064594844436744e+00
1.817812500000000053e-01	2.945517660187927600e+00
1.828632812500000093e-01	2.893433078450752927e+00
1.839453125000000133e-01	2.857773574546344619e+00
1.850273437499999896e-01	2.846383045762951980e+00
1.861093749999999936e-01	2.867412104957535846e+00
1.871914062499999976e-01	2.890493957781574252e+00
1.882734375000000016e-01	2.592201487054234477e+00
1.893554687500000056e-01	2.482490974364512049e+00
1.904375000000000095e-01	2.520049722368390199e+00
1.915195312500000135e-01	2.483328206428714324e+00
1.926015624999999898e-01	2.519714367536281863e+00
1.936835937499999938e-01	2.447190897434566637e+00
1.947656249999999978e-01	2.397690580839356933e+00
1.958476562500000018e-01	2.407241290588538085e+00
1.969296875000000058e-01	2.439812822091869560e+00
1.980117187500000098e-01	2.415892576139770043e+00
1.990937500000000138e-01	2.355517164786319562e+00
2.001757812499999900e-01	2.324223386605466235e+00
2.012578124999999940e-01	2.294519436417296721e+00
2.023398437499999980e-01	2.294984389437978667e+00
2.034218750000000020e-01	2.359944254189048962e+00
2.045039062500000060e-01	2.230500155349074198e+00
2.055859375000000100e-01	2.089990132301119630e+00
2.066679687499999862e-01	2.125094118700574963e+00
2.077499999999999902e-01	2.082895622486987008e+00
2.088320312499999942e-01	2.129029380239175318e+00
2.099140624999999982e-01	2.048623659107915440e+00
2.109960937500000022e-01	1.751833916596525764e+00
2.120781250000000062e-01	1.763682711291602700e+00
2.131601562500000102e-01	1.775340572910874215e+00
2.142421874999999865e-01	1.790297069541334274e+00
2.153242187499999905e-01	1.744796622043611745e+00
2.164062499999999944e-01	1.757886129173063416e+00
2.174882812499999984e-01	1.728386541026495582e+00
2.185703125000000024e-01	1.708635748374034868e+00
2.196523437500000064e-01	1.775664348062948150e+00
2.207343750000000104e-01	1.726176363610774089e+00
2.218164062499999867e-01	1.478249256964988323e+00
2.228984374999999907e-01	1.457890135966218192e+00
2.239804687499999947e-01	1.462185507918897009e+00
2.250624999999999987e-01	1.453860957807673326e+00
2.261445312500000027e-01	1.488364817335431134e+00
2.272265625000000067e-01	1.037419090096726837e+00
2.283085937500000107e-01	8.775582605325555896e-01
2.293906249999999869e-01	9.412990746753497895e-01
2.304726562499999909e-01	9.342592590629750227e-01
2.315546874999999949e-01	9.452772278940382300e-01
2.326367187499999989e-01	6.746845807424382002e-01
2.337187500000000029e-01	5.735707278637485196e-01
2.348007812500000069e-01	5.570627516163915161e-01
2.358828125000000109e-01	5.864158933245953165e-01
2.369648437499999871e-01	6.133296047414034113e-01
2.380468749999999911e-01	5.045459386024844228e-01
2.391289062499999951e-01	4.577709582328051141e-01
2.402109374999999991e-01	4.964598187767350623e-01
2.412929687500000031e-01	4.588617811991118067e-01
2.423750000000000071e-01	5.217153670401124543e-01
2.434570312500000111e-01	3.122799344489664009e-01
2.445390624999999873e-01	3.610625276796985972e-02
2.456210937499999913e-01	9.086177235585779499e-02
2.467031249999999953e-01	8.020024887255683410e-02
2.477851562499999993e-01	1.358211465464620460e-01
2.488671875000000033e-01	-8.651280960842733236e-02
2.499492187500000073e-01	-3.591185734351842740e-01
2.510312499999999836e-01	-3.480867731590739922e-01
2.521132812499999876e-01	-3.845363304140629879e-01
2.531953124999999916e-01	-2.831074983616095331e-01
2.542773437499999956e-01	-4.559844509583994565e-01
2.553593749999999996e-01	-7.852093636672390353e-01
2.564414062500000036e-01	-7.455317677309971636e-01
2.575234375000000075e-01	-7.657557793189124773e-01
2.586054687500000115e-01	-7.546376454457210947e-01
2.596875000000000155e-01	-7.583827303512946649e-01
2.607695312500000195e-01	-8.026956179928483870e-01
2.618515625000000235e-01	-8.364010004978967849e-01
2.629335937500000275e-01	-7.970630553220825476e-01
2.640156249999999760e-01	-7.787199826632216215e-01
2.650976562499999800e-01	-8.577061096494400516e-01
2.661796874999999840e-01	-1.388357199750259952e+00
2.672617187499999880e-01	-1.441391014342673138e+00
2.683437499999999920e-01	-1.460755182600844471e+00
2.694257812499999960e-01	-1.418261003682578902e+00
2.705078125000000000e-01	-1.423088105570962547e+00
2.715898437500000040e-01	-1.458151201694200871e+00
2.726718750000000080e-01	-1.441448017450362329e+00
2.737539062500000120e-01	-1.432306596191756931e+00
2.748359375000000160e-01	-1.429639843791322029e+00
2.759179687500000200e-01	-1.423818821905095788e+00
2.770000000000000240e-01	-1.499408365894218775e+00
2.780820312499999725e-01	-1.567494023185139085e+00
2.791640624999999765e-01	-1.542810944213067081e+00
2.802460937499999805e-01	-1.521493810601618257e+00
2.813281249999999845e-01	-1.518374499311658354e+00
2.824101562499999885e-01	-1.713222855207392037e+00
2.834921874999999925e-01	-1.818953724902612201e+00
2.845742187499999964e-01	-1.806135480841576602e+00
2.856562500000000004e-01	-1.819823875807431435e+00
2.867382812500000044e-01	-1.729249520546874308e+00
2.878203125000000084e-01	-2.036212447957009175e+00
2.889023437500000124e-01	-2.291408267872022009e+00
2.899843750000000164e-01	-2.227008311932786810e+00
2.910664062500000204e-01	-2.253645558907298785e+00
2.921484375000000244e-01	-2.239774437636565807e+00
2.932304687499999729e-01	-2.246507250397562494e+00
2.943124999999999769e-01	-2.244721587607011681e+00
2.953945312499999809e-01	-2.286290355370842242e+00
2.964765624999999849e-01	-2.229964462071220677e+00
2.975585937499999889e-01	-2.230898216205051465e+00
2.986406249999999929e-01	-2.269443254733392923e+00
2.997226562499999969e-01	-2.221661188839491263e+00
3.008046875000000009e-01	-2.226241955426895291e+00
3.018867187500000049e-01	-2.248787285866213903e+00
3.029687500000000089e-01	-2.200538945811134628e+00
3.040507812500000129e-01	-2.212652824975620103e+00
3.051328125000000169e-01	-2.201030402847279799e+00
3.062148437500000209e-01	-2.185630345226624804e+00
3.072968750000000249e-01	-2.179497934584388563e+00
3.083789062499999734e-01	-2.184649261990991409e+00
3.094609374999999774e-01	-2.178253490864634934e+00
3.105429687499999813e-01	-2.154411273622461653e+00
3.116249999999999853e-01	-2.184720159665523020e+00
3.127070312499999893e-01	-2.176382721744511528e+00
3.137890624999999933e-01	-2.122565200887640557e+00
3.148710937499999973e-01	-2.173528980464685123e+00
3.159531250000000013e-01	-2.135450670261456185e+00
3.170351562500000053e-01	-2.128226415598787113e+00
3.181171875000000093e-01	-2.147661631873346355e+00
3.191992187500000133e-01	-2.122781001247878940e+00
3.202812500000000173e-01	-2.093499401107564051e+00
3.213632812500000213e-01	-2.142595215869129266e+00
3.224453125000000253e-01	-2.099383093979225734e+00
3.235273437499999738e-01	-2.117617020439701125e+00
3.246093749999999778e-01	-2.075848269301591831e+00
3.256914062499999818e-01	-2.144761560471668993e+00
3.267734374999999858e-01	-1.665774263614331563e+00
3.278554687499999898e-01	-1.397951573796920810e+00
3.289374999999999938e-01	-1.498077839017570412e+00
3.300195312499999978e-01	-1.386081210382589690e+00
3.311015625000000018e-01	-1.450074808788483161e+00
3.321835937500000058e-01	-1.398311029973565267e+00
3.332656250000000098e-01	-1.338496623120571494e+00
3.343476562500000138e-01	-1.368089219478244578e+00
3.354296875000000178e-01	-1.356551852216081766e+00
3.365117187500000218e-01	-1.313122417260223607e+00
3.375937500000000258e-01	-1.309940172278279524e+00
3.386757812499999742e-01	-1.248541456740399402e+00
3.397578124999999782e-01	-1.241525108690965773e+00
3.408398437499999822e-01	-1.209216942325536337e+00
3.419218749999999862e-01	-1.248140472655022259e+00
3.430039062499999902e-01	-1.157872861271179499e+00
3.440859374999999942e-01	-1.007448894267581885e+00
3.451679687499999982e-01	-1.055688257759096249e+00
3.462500000000000022e-01	-1.006885540132470780e+00
3.473320312500000062e-01	-9.949171927749763666e-01
3.484140625000000102e-01	-1.031975804501293670e+00
3.494960937500000142e-01	-9.771976936710050632e-01
3.505781250000000182e-01	-9.670204937744893980e-01
3.516601562500000222e-01	-9.878544044833241777e-01
3.527421875000000262e-01	-9.569986501834774062e-01
3.538242187499999747e-01	-9.245402027999942707e-01
3.549062499999999787e-01	-7.992342098685161211e-01
3.559882812499999827e-01	-7.858519005802352408e-01
3.570703124999999867e-01	-7.576614161235089018e-01
3.581523437499999907e-01	-7.580722405820090604e-01
3.592343749999999947e-01	-7.420459280160941473e-01
3.603164062499999987e-01	-3.937636028753324080e-01
3.613984375000000027e-01	-3.485117211320976072e-01
3.624804687500000067e-01	-3.800085562834704112e-01
3.635625000000000107e-01	-2.954400597927670513e-01
3.646445312500000147e-01	-3.630221062724536263e-01
3.657265625000000187e-01	7.442948457524722894e-02
3.668085937500000226e-01	2.376571019176820787e-01
3.678906250000000266e-01	1.599732460394663880e-01
3.689726562499999751e-01	2.177658712968270072e-01
3.700546874999999791e-01	2.155796016366501311e-01
3.711367187499999831e-01	3.817163388382668332e-01
3.722187499999999871e-01	4.895056928086018999e-01
3.733007812499999911e-01	4.704576413713495997e-01
3.743828124999999951e-01	5.243746864305571798e-01
3.754648437499999991e-01	4.596847057096021816e-01
3.765468750000000031e-01	6.979709319712192883e-01
3.776289062500000071e-01	8.672711877543086700e-01
3.787109375000000111e-01	7.850985641995980036e-01
3.797929687500000151e-01	8.680659386679343559e-01
3.808750000000000191e-01	8.658176804024846351e-01
3.819570312500000231e-01	8.500278279529984715e-01
3.830390625000000271e-01	9.099960547813636946e-01
3.841210937499999756e-01	8.798520793614807989e-01
3.852031249999999796e-01	9.122635204989810731e-01
3.862851562499999836e-01	9.089212365344776501e-01
3.873671874999999876e-01	1.034684663923417292e+00
3.884492187499999916e-01	1.288000563935148168e+00
3.895312499999999956e-01	1.257303341796085938e+00
3.906132812499999996e-01	1.310361140984591444e+00
3.916953125000000036e-01	1.287827144085995412e+00
3.927773437500000075e-01	1.296396672152526408e+00
3.938593750000000115e-01	1.325120979505019392e+00
3.949414062500000155e-01	1.303725167989839395e+00
3.960234375000000195e-01	1.315921076157178904e+00
3.971054687500000235e-01	1.375452892073314226e+00
3.981875000000000275e-01	1.329031093641569905e+00
3.992695312499999760e-01	1.362170315873400872e+00
4.003515624999999800e-01	1.373376952829901576e+00
4.014335937499999840e-01	1.351701124910609231e+00
4.025156249999999880e-01	1.388928236855081044e+00
4.035976562499999920e-01	1.410044054126790680e+00
4.046796874999999960e-01	1.391596916362495939e+00
4.057617187500000000e-01	1.409064888030759466e+00
4.068437500000000040e-01	1.433403578137365297e+00
4.079257812500000080e-01	1.441549830474277538e+00
4.090078125000000120e-01	1.424730484386946161e+00
4.100898437500000160e-01	1.464949326920416572e+00
4.111718750000000200e-01	1.458305431177615352e+00
4.122539062500000240e-01	1.432364797294178427e+00
4.133359374999999725e-01	1.503995684908807196e+00
4.144179687499999765e-01	1.487372134720232220e+00
4.154999999999999805e-01	1.473581752048626736e+00
4.165820312499999845e-01	1.524437115960981082e+00
4.176640624999999885e-01	1.505830503749358229e+00
4.187460937499999925e-01	1.521585573643071676e+00
4.198281249999999964e-01	1.552909619558696885e+00
4.209101562500000004e-01	1.545520397253074218e+00
4.219921875000000044e-01	1.546551708046047802e+00
4.230742187500000084e-01	1.557245982798917350e+00
4.241562500000000124e-01	1.588708659963326886e+00
4.252382812500000164e-01	1.575011535667549145e+00
4.263203125000000204e-01	1.589769006743350088e+00
4.274023437500000244e-01	1.602539157344246012e+00
4.284843749999999729e-01	1.579308907001767404e+00
4.295664062499999769e-01	1.624444974030020639e+00
4.306484374999999809e-01	1.639792917215172841e+00
4.317304687499999849e-01	1.599649754279840241e+00
4.328124999999999889e-01	1.638590375214613815e+00
4.338945312499999929e-01	1.635630031239235338e+00
4.349765624999999969e-01	1.628274472186103328e+00
4.360585937500000009e-01	1.664978695132293129e+00
4.371406250000000049e-01	1.666070009711396738e+00
4.382226562500000089e-01	1.666027611058519931e+00
4.393046875000000129e-01	1.660270214662924904e+00
4.403867187500000169e-01	1.713249918604694333e+00
4.414687500000000209e-01	1.711435671303256800e+00
4.425507812500000249e-01	1.700408830848219699e+00
4.436328124999999734e-01	1.746484145680062383e+00
4.447148437499999774e-01	1.717571567543196620e+00
4.457968749999999813e-01	1.724250644249904374e+00
4.468789062499999853e-01	1.784615678342023060e+00
4.479609374999999893e-01	1.764481676098949015e+00
4.490429687499999933e-01	1.787784466014883833e+00
4.501249999999999973e-01	1.824470952128697698e+00
4.512070312500000013e-01	1.810553126414609748e+00
4.522890625000000053e-01	1.830052863263478713e+00
4.533710937500000093e-01	1.854782908086734627e+00
4.544531250000000133e-01	1.926754356051821437e+00
4.555351562500000173e-01	1.934378054026651972e+00
4.566171875000000213e-01	1.947696702185880424e+00
4.576992187500000253e-01	1.993500370398340937e+00
4.587812499999999738e-01	1.947852788340098673e+00
4.598632812499999778e-01	2.125716441247255339e+00
4.609453124999999818e-01	2.185413727118245220e+00
4.620273437499999858e-01	2.141000104955558925e+00
4.631093749999999898e-01	2.217982166387511000e+00
4.641914062499999938e-01	2.211586271780918267e+00
4.652734374999999978e-01	2.187973023593143385e+00
4.663554687500000018e-01	2.235978504382199361e+00
4.674375000000000058e-01	2.229804871266339195e+00
4.685195312500000098e-01	2.226762146763971550e+00
4.696015625000000138e-01	2.267152933664362546e+00
4.706835937500000178e-01	2.266877857095036308e+00
4.717656250000000218e-01	2.262511671608772090e+00
4.728476562500000258e-01	2.267876442836084472e+00
4.739296874999999742e-01	2.316906295601294019e+00
4.750117187499999782e-01	2.297700964005964686e+00
4.760937499999999822e-01	2.310122414028257687e+00
4.771757812499999862e-01	2.355102431947402764e+00
4.782578124999999902e-01	2.319809278605184488e+00
4.793398437499999942e-01	2.359315655850567239e+00
4.804218749999999982e-01	2.398295808758206249e+00
4.815039062500000022e-01	2.361037423798650003e+00
4.825859375000000062e-01	2.388250098904351582e+00
4.836679687500000102e-01	2.407249477669637372e+00
4.847500000000000142e-01	2.386118835145594197e+00
4.858320312500000182e-01	2.447163250464623463e+00
4.869140625000000222e-01	2.385843622751768311e+00
4.879960937500000262e-01	2.162168450013236765e+00
4.890781249999999747e-01	2.170774061868899985e+00
4.901601562499999787e-01	2.193220352316036070e+00
4.912421874999999827e-01	2.225935967491249112e+00
4.923242187499999867e-01	2.179852054542682716e+00
4.934062499999999907e-01	2.078651869217946313e+00
4.944882812499999947e-01	2.041222290437486375e+00
4.955703124999999987e-01	2.059797749371388598e+00
4.966523437500000027e-01	2.111159867986331040e+00
4.977343750000000067e-01	2.084574442563289942e+00
4.988164062500000107e-01	1.848262982274822885e+00
4.998984375000000147e-01	1.837475151758717562e+00
5.009804687500000187e-01	1.841846777282785563e+00
5.020624999999999671e-01	1.857883356718843970e+00
5.031445312500000266e-01	1.875954853640348308e+00
5.042265624999999751e-01	1.860650446361607813e+00
5.053085937500000346e-01	1.836897761903832693e+00
5.063906249999999831e-01	1.890194322663223625e+00
5.074726562500000426e-01	1.902661172617142959e+00
5.085546874999999911e-01	1.900311819562847004e+00
5.096367187500000506e-01	1.719374638441248715e+00
5.107187499999999991e-01	1.619059438062456113e+00
5.118007812499999476e-01	1.622740540864678671e+00
5.128828125000000071e-01	1.653694850405062367e+00
5.139648437499999556e-01	1.692197622367215493e+00
5.150468750000000151e-01	1.588066411110649279e+00
5.161289062499999636e-01	1.587152342158641760e+00
5.172109375000000231e-01	1.604500292264155803e+00
5.182929687499999716e-01	1.602757670532473755e+00
5.193750000000000311e-01	1.635428019795104104e+00
5.204570312499999796e-01	1.626954445788224346e+00
5.215390625000000391e-01	1.612203082486154848e+00
5.226210937499999876e-01	1.609732062189822122e+00
5.237031250000000471e-01	1.650291631569535955e+00
5.247851562499999956e-01	1.646599316783785794e+00
5.258671875000000551e-01	1.618690842086598192e+00
5.269492187500000036e-01	1.572624016992426821e+00
5.280312499999999520e-01	1.563921617241445183e+00
5.291132812500000115e-01	1.558416126877400165e+00
5.301953124999999600e-01	1.665133917797082086e+00
5.312773437500000195e-01	1.474606000543802420e+00
5.323593749999999680e-01	9.895491317392018926e-01
5.334414062500000275e-01	1.047381913940916176e+00
5.345234374999999760e-01	1.012663392312667110e+00
5.356054687500000355e-01	1.062055531337719794e+00
5.366874999999999840e-01	1.047160108878357310e+00
5.377695312500000435e-01	8.993300927521167276e-01
5.388515624999999920e-01	8.891898337552124332e-01
5.399335937500000515e-01	9.274390477545570999e-01
5.410156250000000000e-01	9.483064208276832385e-01
5.420976562499999485e-01	9.140508082137964729e-01
5.431796875000000080e-01	5.674788814613573873e-01
5.442617187499999565e-01	5.031863071265497700e-01
5.453437500000000160e-01	4.933396598617991735e-01
5.464257812499999645e-01	5.610792713921984864e-01
5.475078125000000240e-01	5.571531337831029385e-01
5.485898437499999725e-01	2.757030259434329889e-01
5.496718750000000320e-01	2.248984088356449362e-01
5.507539062499999805e-01	2.749769285720089496e-01
5.518359375000000400e-01	2.480293962568587141e-01
5.529179687499999885e-01	3.269316720200884374e-01
5.540000000000000480e-01	-1.019363520435454529e-01
5.550820312499999964e-01	-3.331686722317752647e-01
5.561640624999999449e-01	-2.457022587690873561e-01
5.572460937500000044e-01	-2.641475006400926251e-01
5.583281249999999529e-01	-2.103686168860965378e-01
5.594101562500000124e-01	-4.785407832469052991e-01
5.604921874999999609e-01	-6.025862228146474653e-01
5.615742187500000204e-01	-6.062631973390895102e-01
5.626562499999999689e-01	-5.725044014181688290e-01
5.637382812500000284e-01	-5.339252314950988509e-01
5.648203124999999769e-01	-5.859623000151776839e-01
5.659023437500000364e-01	-5.681064290614645795e-01
5.669843749999999849e-01	-5.420960069164846296e-01
5.680664062500000444e-01	-5.780529281543265174e-01
5.691484374999999929e-01	-4.832355488881749928e-01
5.702304687500000524e-01	-7.191389787819479906e-01
5.713125000000000009e-01	-1.145601488509724319e+00
5.723945312499999494e-01	-1.059156522701098835e+00
5.734765625000000089e-01	-1.075673431314077444e+00
5.745585937499999574e-01	-1.012977759739591921e+00
5.756406250000000169e-01	-1.171206090722639148e+00
5.767226562499999654e-01	-1.434112365969588687e+00
5.778046875000000249e-01	-1.444875048026539321e+00
5.788867187499999734e-01	-1.444840318388462830e+00
5.799687500000000329e-01	-1.365129965845639060e+00
5.810507812499999813e-01	-1.429000069729678524e+00
5.821328125000000409e-01	-1.575726818676376650e+00
5.832148437499999893e-01	-1.537795225031106439e+00
5.842968750000000488e-01	-1.541643749213133630e+00
5.853789062499999973e-01	-1.517301755727017198e+00
5.864609374999999458e-01	-1.529374177920758582e+00
5.875429687500000053e-01	-1.937477764936037516e+00
5.886249999999999538e-01	-1.983403529221939632e+00
5.897070312500000133e-01	-1.943988106317833475e+00
5.907890624999999618e-01	-1.917538972219445137e+00
5.918710937500000213e-01	-1.948627060598170369e+00
5.929531249999999698e-01	-2.004560101150786977e+00
5.940351562500000293e-01	-2.040456290999694389e+00
5.951171874999999778e-01	-2.023549480090577113e+00
5.961992187500000373e-01	-2.002532999238380906e+00
5.972812499999999858e-01	-1.954656673094009811e+00
5.983632812500000453e-01	-2.433668280381689364e+00
5.994453124999999938e-01	-2.585061003799928425e+00
6.005273437500000533e-01	-2.527100236995549754e+00
6.016093750000000018e-01	-2.550213197813214094e+00
6.026914062499999503e-01	-2.507402105172001683e+00
6.037734375000000098e-01	-2.540694445604175566e+00
6.048554687499999583e-01	-2.577794185078907674e+00
6.059375000000000178e-01	-2.548270666761595749e+00
6.070195312499999662e-01	-2.508577133707150519e+00
6.081015625000000258e-01	-2.516717765028345877e+00
6.091835937499999742e-01	-2.555376289611370311e+00
6.102656250000000338e-01	-2.547757428794382939e+00
6.113476562499999822e-01	-2.591552573220249123e+00
6.124296875000000417e-01	-2.544965749368235386e+00
6.135117187499999902e-01	-2.509567570693896243e+00
6.145937500000000497e-01	-2.538317560062290035e+00
6.156757812499999982e-01	-2.541058811493387637e+00
6.167578124999999467e-01	-2.488438512328445817e+00
6.178398437500000062e-01	-2.546094918120370476e+00
