X(mm)	Z(mm)
9.137520540000000357e-01	-8.268133410991059806e-01
9.142710840000000116e-01	-8.247426083038982281e-01
9.147901139999999875e-01	-8.221177469120209969e-01
9.153091429999999917e-01	-8.189383898790367766e-01
9.158281729999999676e-01	-8.152049137261946354e-01
9.163472030000000546e-01	-8.109184312031242348e-01
9.168662330000000305e-01	-8.060807823292062135e-01
9.173852630000000064e-01	-8.006945238539965315e-01
9.179042929999999822e-01	-7.947629171816106286e-01
9.184233229999999581e-01	-7.882899148084200336e-01
9.189423519999999623e-01	-7.812801453277895547e-01
9.194613820000000493e-01	-7.737388970598592097e-01
9.199804120000000252e-01	-7.656721003685431626e-01
9.204994420000000011e-01	-7.570863087319420481e-01
9.210184719999999770e-01	-7.479886786361944484e-01
9.215375019999999529e-01	-7.383869483663770827e-01
9.220565309999999570e-01	-7.282894157713540872e-01
9.225755610000000440e-01	-7.177049150824224011e-01
9.230945910000000199e-01	-7.066427928681565662e-01
9.236136209999999958e-01	-6.951128832100090804e-01
9.241326509999999717e-01	-6.831254821849362946e-01
9.246516809999999476e-01	-6.706913217425898299e-01
9.251707110000000345e-01	-6.578215430654335005e-01
9.256897400000000387e-01	-6.445276695005157652e-01
9.262087700000000146e-01	-6.308215791515705551e-01
9.267277999999999905e-01	-6.167154772196477008e-01
9.272468299999999664e-01	-6.022218681796208672e-01
9.277658600000000533e-01	-5.873535278787238578e-01
9.282848900000000292e-01	-5.721234756417373779e-01
9.288039200000000051e-01	-5.565449464656144762e-01
9.293229490000000093e-01	-5.406313633842104727e-01
9.298419789999999852e-01	-5.243963100813892053e-01
9.303610089999999611e-01	-5.078535038281225544e-01
9.308800390000000480e-01	-4.910167688163056821e-01
9.313990690000000239e-01	-4.739000099588847603e-01
9.319180989999999998e-01	-4.565171872225484151e-01
9.324371289999999757e-01	-4.388822905556923892e-01
9.329561579999999799e-01	-4.210093154706244789e-01
9.334751879999999558e-01	-4.029122393350600406e-01
9.339942180000000427e-01	-3.846049984238747999e-01
9.345132480000000186e-01	-3.661014657778517978e-01
9.350322779999999945e-01	-3.474154299118130118e-01
9.355513079999999704e-01	-3.285605744100841275e-01
9.360703369999999746e-01	-3.095504584427291039e-01
9.365893669999999505e-01	-2.903984982314158914e-01
9.371083970000000374e-01	-2.711179494891450825e-01
9.376274270000000133e-01	-2.517218908534070709e-01
9.381464569999999892e-01	-2.322232083276433434e-01
9.386654869999999651e-01	-2.126345807412137745e-01
9.391845170000000520e-01	-1.929684662334444079e-01
9.397035459999999452e-01	-1.732370897627911466e-01
9.402225760000000321e-01	-1.534524316377360587e-01
9.407416060000000080e-01	-1.336262170617594502e-01
9.412606359999999839e-01	-1.137699066806285436e-01
9.417796659999999598e-01	-9.389468811632743772e-02
9.422986960000000467e-01	-7.401146846823859760e-02
9.428177260000000226e-01	-5.413086775868758416e-02
9.433367550000000268e-01	-3.426321329669550914e-02
9.438557850000000027e-01	-1.441853493076924314e-02
9.443748149999999786e-01	5.393438841175407505e-03
9.448938449999999545e-01	2.516328393909323183e-02
9.454128750000000414e-01	4.488188298173354657e-02
9.459319050000000173e-01	6.454042681942337434e-02
9.464509340000000215e-01	8.413041535836841833e-02
9.469699639999999974e-01	1.036436577172627493e-01
9.474889939999999733e-01	1.230722717578459219e-01
9.480080239999999492e-01	1.424086830316375341e-01
9.485270540000000361e-01	1.616456231854354886e-01
9.490460840000000120e-01	1.807761278682985806e-01
9.495651139999999879e-01	1.997935341826507227e-01
9.500841429999999921e-01	2.186914777218438577e-01
9.506031729999999680e-01	2.374638892359994813e-01
9.511222030000000549e-01	2.561049909672106772e-01
9.516412330000000308e-01	2.746092926942279577e-01
9.521602630000000067e-01	2.929715875255752278e-01
9.526792929999999826e-01	3.111869474786586043e-01
9.531983229999999585e-01	3.292507188808589391e-01
9.537173519999999627e-01	3.471585176268590645e-01
9.542363820000000496e-01	3.649062243245701498e-01
9.547554120000000255e-01	3.824899793600058384e-01
9.552744420000000014e-01	3.999061779093227020e-01
9.557934719999999773e-01	4.171514649240172790e-01
9.563125019999999532e-01	4.342227301129524819e-01
9.568315320000000401e-01	4.511171029424977941e-01
9.573505610000000443e-01	4.678319476736186866e-01
9.578695910000000202e-01	4.843648584522600165e-01
9.583886209999999961e-01	5.007136544668561173e-01
9.589076509999999720e-01	5.168763751842861964e-01
9.594266809999999479e-01	5.328512756731009770e-01
9.599457110000000348e-01	5.486368220203985402e-01
9.604647400000000390e-01	5.642316868463508328e-01
9.609837700000000149e-01	5.796347449181111777e-01
9.615027999999999908e-01	5.948450688626958360e-01
9.620218299999999667e-01	6.098619249764573036e-01
9.625408600000000536e-01	6.246847691269690195e-01
9.630598900000000295e-01	6.393132427415317842e-01
9.635789200000000054e-01	6.537471688750920995e-01
9.640979490000000096e-01	6.679865483491306266e-01
9.646169789999999855e-01	6.820315559520334636e-01
9.651360089999999614e-01	6.958825366905848631e-01
9.656550390000000483e-01	7.095400020815136877e-01
9.661740690000000242e-01	7.230046264714752313e-01
9.666930990000000001e-01	7.362772433734482425e-01
9.672121289999999760e-01	7.493588418072714141e-01
9.677311579999999802e-01	7.622505626319260319e-01
9.682501879999999561e-01	7.749536948571849049e-01
9.687692180000000430e-01	7.874696719223941432e-01
9.692882480000000189e-01	7.998000679304159144e-01
9.698072779999999948e-01	8.119465938251442250e-01
9.703263079999999707e-01	8.239110935014904991e-01
9.708453369999999749e-01	8.356955398373343558e-01
9.713643669999999508e-01	8.473020306376439770e-01
9.718833970000000377e-01	8.587327844817886913e-01
9.724024270000000136e-01	8.699901364660124203e-01
9.729214569999999895e-01	8.810765338340981190e-01
9.734404869999999654e-01	8.919945314904219602e-01
9.739595170000000524e-01	9.027467873908688878e-01
9.744785459999999455e-01	9.133360578084448456e-01
9.749975760000000324e-01	9.237651924718648377e-01
9.755166060000000083e-01	9.340371295769196447e-01
9.760356359999999842e-01	9.441548906720086398e-01
9.765546659999999601e-01	9.541215754208718369e-01
9.770736960000000471e-01	9.639403562472202980e-01
9.775927260000000230e-01	9.736144728676472404e-01
9.781117550000000271e-01	9.831472267208506421e-01
9.786307850000000030e-01	9.925419753028091874e-01
9.791498149999999789e-01	1.001802126419097272e+00
9.796688449999999548e-01	1.010931132366974294e+00
9.801878750000000418e-01	1.019932484061222500e+00
9.807069050000000177e-01	1.028809705118945539e+00
9.812259340000000218e-01	1.037566345919652244e+00
9.817449639999999977e-01	1.046205977657947095e+00
9.822639939999999736e-01	1.054732186407039363e+00
9.827830239999999495e-01	1.063148567212061746e+00
9.833020540000000365e-01	1.071458718232860097e+00
9.838210840000000124e-01	1.079666234956439208e+00
9.843401139999999883e-01	1.087774704499629319e+00
9.848591429999999924e-01	1.095787700022722522e+00
9.853781729999999683e-01	1.103708775274826026e+00
9.858972030000000553e-01	1.111541459291476963e+00
9.864162330000000312e-01	1.119289251264672158e+00
9.869352630000000071e-01	1.126955615604910754e+00
9.874542929999999830e-01	1.134543977214178545e+00
9.879733229999999589e-01	1.142057716988017280e+00
9.884923519999999630e-01	1.149500167563990649e+00
9.890113820000000500e-01	1.156874609333000903e+00
9.895304120000000259e-01	1.164184266729031192e+00
9.900494420000000018e-01	1.171432304812016767e+00
9.905684719999999777e-01	1.178621826157685959e+00
9.910875019999999536e-01	1.185755868067349228e+00
9.916065320000000405e-01	1.192837400109761914e+00
9.921255610000000447e-01	1.199869322006317907e+00
9.926445910000000206e-01	1.206854461869948159e+00
9.931636209999999965e-01	1.213795574807194022e+00
9.936826509999999724e-01	1.220695341891983032e+00
9.942016809999999483e-01	1.227556369518671309e+00
9.947207110000000352e-01	1.234381189140935975e+00
9.952397400000000394e-01	1.241172257402113344e+00
9.957587700000000153e-01	1.247931956661547215e+00
9.962777999999999912e-01	1.254662595920430279e+00
9.967968299999999671e-01	1.261366412149464766e+00
9.973158600000000540e-01	1.268045572019396161e+00
9.978348900000000299e-01	1.274702174034073821e+00
9.983539200000000058e-01	1.281338251064140676e+00
9.988729490000000100e-01	1.287955773277764671e+00
9.993919789999999859e-01	1.294556651462992480e+00
9.999110089999999618e-01	1.301142740734349879e+00
1.000430039000000049e+00	1.307715844614230294e+00
1.000949069000000025e+00	1.314277719477444206e+00
1.001468099000000000e+00	1.320830079345062247e+00
1.001987128999999976e+00	1.327374601011389155e+00
1.002506158000000092e+00	1.333912929485573384e+00
1.003025188000000067e+00	1.340446683726984389e+00
1.003544218000000043e+00	1.346977462651094637e+00
1.004063248000000019e+00	1.353506851380182674e+00
1.004582277999999995e+00	1.360036427710768825e+00
1.005101307999999971e+00	1.366567768767334101e+00
1.005620337000000086e+00	1.373102457809587396e+00
1.006139367000000062e+00	1.379642091158373995e+00
1.006658397000000038e+00	1.386188285203280968e+00
1.007177427000000014e+00	1.392742683453100261e+00
1.007696456999999990e+00	1.399306963588593078e+00
1.008215486999999966e+00	1.405882844475458304e+00
1.008734516999999942e+00	1.412472093094079284e+00
1.009253546000000057e+00	1.419076531341525893e+00
1.009772576000000033e+00	1.425698042660439091e+00
1.010291606000000009e+00	1.432338578448846489e+00
1.010810635999999985e+00	1.439000164204655929e+00
1.011329665999999960e+00	1.445684905358569416e+00
1.011848695999999936e+00	1.452394992749464819e+00
1.012367725999999912e+00	1.459132707696897846e+00
1.012886755000000027e+00	1.465900426626312036e+00
1.013405785000000003e+00	1.472700625203780200e+00
1.013924814999999979e+00	1.479535881938622177e+00
1.014443844999999955e+00	1.486408881214045019e+00
1.014962874999999931e+00	1.493322415707971418e+00
1.015481904999999907e+00	1.500279388168441752e+00
1.016000935000000105e+00	1.507282812510383430e+00
1.016519963999999998e+00	1.514335814203062958e+00
1.017038993999999974e+00	1.521441629920179173e+00
1.017558023999999950e+00	1.528603606427283657e+00
1.018077053999999926e+00	1.535825198684031223e+00
1.018596083999999902e+00	1.543109967141637284e+00
1.019115114000000100e+00	1.550461574218864991e+00
1.019634142999999993e+00	1.557883779942863089e+00
1.020153172999999969e+00	1.565380436744211679e+00
1.020672202999999945e+00	1.572955483398606802e+00
1.021191232999999920e+00	1.580612938110717902e+00
1.021710262999999896e+00	1.588356890738900740e+00
1.022229293000000094e+00	1.596191494162657376e+00
1.022748323000000070e+00	1.604120954798005316e+00
1.023267351999999963e+00	1.612149522269255231e+00
1.023786381999999939e+00	1.620281478249101514e+00
1.024305411999999915e+00	1.628521124482389393e+00
1.024824441999999891e+00	1.636872770012426148e+00
1.025343472000000089e+00	1.645340717632239880e+00
1.025862502000000065e+00	1.653929249586753025e+00
1.026381532000000041e+00	1.662642612555431665e+00
1.026900560999999934e+00	1.671485001948604943e+00
1.027419590999999910e+00	1.680460545554292917e+00
1.027938621000000108e+00	1.689573286576026234e+00
1.028457651000000084e+00	1.698827166105768560e+00
1.028976681000000060e+00	1.708226005079610532e+00
1.029495711000000036e+00	1.717773485767352781e+00
1.030014739999999929e+00	1.727473132850440463e+00
1.030533769999999905e+00	1.737328294145898511e+00
1.031052800000000103e+00	1.747342121036978613e+00
1.031571830000000078e+00	1.757517548674135233e+00
1.032090860000000054e+00	1.767857276012714918e+00
1.032609890000000030e+00	1.778363745756355918e+00
1.033128920000000006e+00	1.789039124277544968e+00
1.033647948999999899e+00	1.799885281589088226e+00
1.034166979000000097e+00	1.810903771442332832e+00
1.034686009000000073e+00	1.822095811629849127e+00
1.035205039000000049e+00	1.833462264571876776e+00
1.035724069000000025e+00	1.845003618267130330e+00
1.036243099000000001e+00	1.856719967689498096e+00
1.036762128999999977e+00	1.868610996712766203e+00
1.037281158000000092e+00	1.880675960645712852e+00
1.037800188000000068e+00	1.892913669459745485e+00
1.038319218000000044e+00	1.905322471790670713e+00
1.038838248000000020e+00	1.917900239795205630e+00
1.039357277999999996e+00	1.930644354941404961e+00
1.039876307999999971e+00	1.943551694810305763e+00
1.040395337000000087e+00	1.956618620983791246e+00
1.040914367000000063e+00	1.969840968090931677e+00
1.041433397000000038e+00	1.983214034081913546e+00
1.041952427000000014e+00	1.996732571795144517e+00
1.042471456999999990e+00	2.010390781879229927e+00
1.042990486999999966e+00	2.024182307127296188e+00
1.043509516999999942e+00	2.038100228276607861e+00
1.044028546000000057e+00	2.052137061321615441e+00
1.044547576000000033e+00	2.066284756383488297e+00
1.045066606000000009e+00	2.080534698173892583e+00
1.045585635999999985e+00	2.094877708085237877e+00
1.046104665999999961e+00	2.109304047933890036e+00
1.046623695999999937e+00	2.123803425376964427e+00
1.047142725999999913e+00	2.138365001017270117e+00
1.047661755000000028e+00	2.152977397204768550e+00
1.048180785000000004e+00	2.167628708536599724e+00
1.048699814999999980e+00	2.182306514051261193e+00
1.049218844999999956e+00	2.196997891105979761e+00
1.049737874999999931e+00	2.211689430919676180e+00
1.050256904999999907e+00	2.226367255757232488e+00
1.050775935000000105e+00	2.241017037724097882e+00
1.051294963999999998e+00	2.255624019133717795e+00
1.051813993999999974e+00	2.270173034403894174e+00
1.052333023999999950e+00	2.284648533432038331e+00
1.052852053999999926e+00	2.299034606393470792e+00
1.053371083999999902e+00	2.313315009901410146e+00
1.053890114000000100e+00	2.327473194462132966e+00
1.054409142999999993e+00	2.341492333153949446e+00
1.054928172999999969e+00	2.355355351454110568e+00
1.055447202999999945e+00	2.369044958133599277e+00
1.055966232999999921e+00	2.382543677135936733e+00
1.056485262999999897e+00	2.395833880352681078e+00
1.057004293000000095e+00	2.408897821205208789e+00
1.057523323000000071e+00	2.421717668939659340e+00
1.058042351999999964e+00	2.434275543539555109e+00
1.058561381999999940e+00	2.446553551158585194e+00
1.059080411999999916e+00	2.458533819974302315e+00
1.059599441999999891e+00	2.470198536362018693e+00
1.060118472000000089e+00	2.481529981286977549e+00
1.060637502000000065e+00	2.492510566811906969e+00
1.061156532000000041e+00	2.503122872616330152e+00
1.061675560999999934e+00	2.513349682423511311e+00
1.062194590999999910e+00	2.523174020230653181e+00
1.062713621000000108e+00	2.532579186237964297e+00
1.063232651000000084e+00	2.541548792372473109e+00
1.063751681000000060e+00	2.550066797302982025e+00
1.064270711000000036e+00	2.558117540843382276e+00
1.064789739999999929e+00	2.565685777642645160e+00
1.065308769999999905e+00	2.572756710061231189e+00
1.065827800000000103e+00	2.579316020135415499e+00
1.066346830000000079e+00	2.585349900533139955e+00
1.066865860000000055e+00	2.590845084407460419e+00
1.067384890000000031e+00	2.595788874056470075e+00
1.067903920000000006e+00	2.600169168301781131e+00
1.068422948999999900e+00	2.603974488501201279e+00
1.068941979000000098e+00	2.607194003115169245e+00
1.069461009000000073e+00	2.609817550750798354e+00
1.069980039000000049e+00	2.611835661612002646e+00
1.070499069000000025e+00	2.613239577289141469e+00
1.071018099000000001e+00	2.614021268826892896e+00
1.071537128999999977e+00	2.614173453014635218e+00
1.072056158000000092e+00	2.613689606849487923e+00
1.072575188000000068e+00	2.612563980128301377e+00
1.073094218000000044e+00	2.610791606131285914e+00
1.073613248000000020e+00	2.608368310366615539e+00
1.074132277999999996e+00	2.605290717352208851e+00
1.074651307999999972e+00	2.601556255417939223e+00
1.075170337999999948e+00	2.597163159518721010e+00
1.075689367000000063e+00	2.592110472056231796e+00
1.076208397000000039e+00	2.586398041714423890e+00
1.076727427000000015e+00	2.580026520321413219e+00
1.077246456999999991e+00	2.572997357757735415e+00
1.077765486999999966e+00	2.565312794938299668e+00
1.078284516999999942e+00	2.556975854902600265e+00
1.078803546000000058e+00	2.547990332054848928e+00
1.079322576000000034e+00	2.538360779602629069e+00
1.079841606000000009e+00	2.528092495249412153e+00
1.080360635999999985e+00	2.517191505202825308e+00
1.080879665999999961e+00	2.505664546566845452e+00
1.081398695999999937e+00	2.493519048192114784e+00
1.081917725999999913e+00	2.480763110064270194e+00
1.082436755000000028e+00	2.467405481315578797e+00
1.082955785000000004e+00	2.453455536950176263e+00
1.083474814999999980e+00	2.438923253377880407e+00
1.083993844999999956e+00	2.423819182855806886e+00
1.084512874999999932e+00	2.408154426940875670e+00
1.085031904999999908e+00	2.391940609059706180e+00
1.085550935000000106e+00	2.375189846305300723e+00
1.086069963999999999e+00	2.357914720572345413e+00
1.086588993999999975e+00	2.340128249144822536e+00
1.087108023999999951e+00	2.321843854850969002e+00
1.087627053999999927e+00	2.303075335901358933e+00
1.088146083999999902e+00	2.283836835526084297e+00
1.088665114000000100e+00	2.264142811526591803e+00
1.089184142999999994e+00	2.244008005856748866e+00
1.089703172999999969e+00	2.223447414346096718e+00
1.090222202999999945e+00	2.202476256676065169e+00
1.090741232999999921e+00	2.181109946717141757e+00
1.091260262999999897e+00	2.159364063331667971e+00
1.091779293000000095e+00	2.137254321743068619e+00
1.092298323000000071e+00	2.114796545567941610e+00
1.092817351999999964e+00	2.092006639602569162e+00
1.093336381999999940e+00	2.068900563450113417e+00
1.093855411999999916e+00	2.045494306069015611e+00
1.094374441999999892e+00	2.021803861317011286e+00
1.094893472000000090e+00	1.997845204558726051e+00
1.095412502000000066e+00	1.973634270398108237e+00
1.095931532000000042e+00	1.949186931589997451e+00
1.096450560999999935e+00	1.924518979177991751e+00
1.096969590999999911e+00	1.899646103898477101e+00
1.097488621000000109e+00	1.874583878883262500e+00
1.098007651000000084e+00	1.849347743685767043e+00
1.098526681000000060e+00	1.823952989648185641e+00
1.099045711000000036e+00	1.798414746619561022e+00
1.099564739999999929e+00	1.772747971027279101e+00
1.100083769999999905e+00	1.746967435297196447e+00
1.100602800000000103e+00	1.721087718610447181e+00
1.101121830000000079e+00	1.695123198978049306e+00
1.101640860000000055e+00	1.669088046607703602e+00
1.102159890000000031e+00	1.642996218530742070e+00
1.102678920000000007e+00	1.616861454451032465e+00
1.103197948999999900e+00	1.590697273771809472e+00
1.103716979000000098e+00	1.564516973750881501e+00
1.104236009000000074e+00	1.538333628729471991e+00
1.104755039000000050e+00	1.512160090375073596e+00
1.105274069000000026e+00	1.486008988874169878e+00
1.105793099000000002e+00	1.459892735006478537e+00
1.106312128999999977e+00	1.433823523028539437e+00
1.106831158000000093e+00	1.407813334291007523e+00
1.107350188000000069e+00	1.381873941510953108e+00
1.107869218000000044e+00	1.356016913617887010e+00
1.108388248000000020e+00	1.330253621090142113e+00
1.108907277999999996e+00	1.304595241696707042e+00
1.109426307999999972e+00	1.279052766558646415e+00
1.109945337999999948e+00	1.253637006443867330e+00
1.110464367000000063e+00	1.228358598209186470e+00
1.110983397000000039e+00	1.203228011304409151e+00
1.111502427000000015e+00	1.178255554254423298e+00
1.112021456999999991e+00	1.153451381037102097e+00
1.112540486999999967e+00	1.128825497277075707e+00
1.113059516999999943e+00	1.104387766178153374e+00
1.113578546000000058e+00	1.080147914120349162e+00
1.114097576000000034e+00	1.056115535851045895e+00
1.114616606000000010e+00	1.032300099203812271e+00
1.115135635999999986e+00	1.008710949282760838e+00
1.115654665999999962e+00	9.853573120550520592e-01
1.116173695999999937e+00	9.622482972991917016e-01
1.116692725999999913e+00	9.393929008621154653e-01
1.117211755000000029e+00	9.168000061836589776e-01
1.117730785000000004e+00	8.944783850528453817e-01
1.118249814999999980e+00	8.724366975664394896e-01
1.118768844999999956e+00	8.506834912663892023e-01
1.119287874999999932e+00	8.292271994390509882e-01
1.119806904999999908e+00	8.080761385654532392e-01
1.120325935000000106e+00	7.872385049182422101e-01
1.120844963999999999e+00	7.667223703073335894e-01
1.121363993999999975e+00	7.465356769826233529e-01
1.121883023999999951e+00	7.266862317083325751e-01
1.122402053999999927e+00	7.071816990296276861e-01
1.122921083999999903e+00	6.880295937580291898e-01
1.123440114000000101e+00	6.692372727077673389e-01
1.123959142999999994e+00	6.508119257206315122e-01
1.124478172999999970e+00	6.327605660219702832e-01
1.124997202999999946e+00	6.150900199553109848e-01
1.125516232999999922e+00	5.978069161475594306e-01
1.126035262999999897e+00	5.809176741608924610e-01
1.126554293000000095e+00	5.644284926912693789e-01
1.127073323000000071e+00	5.483453373769585637e-01
1.127592351999999964e+00	5.326739282835983857e-01
1.128111381999999940e+00	5.174197271350932104e-01
1.128630411999999916e+00	5.025879243620742232e-01
1.129149441999999892e+00	4.881834260417231564e-01
1.129668472000000090e+00	4.742108408044624079e-01
1.130187502000000066e+00	4.606744667843469809e-01
1.130706532000000042e+00	4.475782786909293098e-01
1.131225560999999935e+00	4.349259150808781893e-01
1.131744590999999911e+00	4.227206659076836459e-01
1.132263621000000109e+00	4.109654604273375034e-01
1.132782651000000085e+00	3.996628555369219904e-01
1.133301681000000061e+00	3.888150246215704153e-01
1.133820711000000037e+00	3.784237469832859024e-01
1.134339741000000013e+00	3.684903979226349380e-01
1.134858769999999906e+00	3.590159395413841659e-01
1.135377800000000104e+00	3.500009123307381564e-01
1.135896830000000080e+00	3.414454276059789573e-01
1.136415860000000055e+00	3.333491608440285470e-01
1.136934890000000031e+00	3.257113459757918217e-01
1.137453920000000007e+00	3.185307706801281391e-01
1.137972948999999900e+00	3.118057727210020724e-01
1.138491979000000098e+00	3.055342373638249565e-01
1.139011009000000074e+00	2.997135959012746098e-01
1.139530039000000050e+00	2.943408253130153085e-01
1.140049069000000026e+00	2.894124490777877368e-01
1.140568099000000002e+00	2.849245391503593683e-01
1.141087128999999978e+00	2.808727191098793208e-01
1.141606158000000093e+00	2.772521684803208042e-01
1.142125188000000069e+00	2.740576282179584822e-01
1.142644218000000045e+00	2.712834073552524150e-01
1.143163248000000021e+00	2.689233907851104055e-01
1.143682277999999997e+00	2.669710481643005062e-01
1.144201307999999973e+00	2.654194439098016556e-01
1.144720337999999948e+00	2.642612482571353172e-01
1.145239367000000064e+00	2.634887493452257590e-01
1.145758397000000040e+00	2.630938662880911161e-01
1.146277427000000015e+00	2.630681631896579775e-01
1.146796456999999991e+00	2.634028640542054878e-01
1.147315486999999967e+00	2.640888685413693704e-01
1.147834516999999943e+00	2.651167685112840733e-01
1.148353546000000058e+00	2.664768653023336098e-01
1.148872576000000034e+00	2.681591876811477149e-01
1.149391606000000010e+00	2.701535104019550659e-01
1.149910635999999986e+00	2.724493733102162918e-01
1.150429665999999962e+00	2.750361009236401699e-01
1.150948695999999938e+00	2.779028224222522825e-01
1.151467725999999914e+00	2.810384919781432345e-01
1.151986755000000029e+00	2.844319093548750566e-01
1.152505785000000005e+00	2.880717407062586832e-01
1.153024814999999981e+00	2.919465395043227551e-01
1.153543844999999957e+00	2.960447675267619538e-01
1.154062874999999933e+00	3.003548158349737540e-01
1.154581904999999908e+00	3.048650256749567689e-01
1.155100935000000106e+00	3.095637092348333397e-01
1.155619964000000000e+00	3.144391701945613571e-01
1.156138993999999975e+00	3.194797240054952914e-01
1.156658023999999951e+00	3.246737178398250712e-01
1.157177053999999927e+00	3.300095501525441843e-01
1.157696083999999903e+00	3.354756898014575328e-01
1.158215114000000101e+00	3.410606946738127809e-01
1.158734142999999994e+00	3.467532297714011613e-01
1.159253172999999970e+00	3.525420847094010157e-01
1.159772202999999946e+00	3.584161905877971122e-01
1.160291232999999922e+00	3.643646361978755688e-01
1.160810262999999898e+00	3.703766835300371651e-01
1.161329293000000096e+00	3.764417825529640660e-01
1.161848323000000072e+00	3.825495852379818817e-01
1.162367351999999965e+00	3.886899588062595612e-01
1.162886381999999941e+00	3.948529981802501587e-01
1.163405411999999917e+00	4.010290376244762256e-01
1.163924441999999893e+00	4.072086615643865648e-01
1.164443472000000090e+00	4.133827145755474275e-01
1.164962502000000066e+00	4.195423105388768614e-01
1.165481532000000042e+00	4.256788409609825741e-01
1.166000560999999935e+00	4.317839824619290057e-01
1.166519590999999911e+00	4.378497034359380979e-01
1.167038621000000109e+00	4.438682698936237125e-01
1.167557651000000085e+00	4.498322504973650271e-01
1.168076681000000061e+00	4.557345208043247498e-01
1.168595711000000037e+00	4.615682667343880552e-01
1.169114741000000013e+00	4.673269872829060589e-01
1.169633769999999906e+00	4.730044965005512081e-01
1.170152800000000104e+00	4.785949247648097482e-01
1.170671830000000080e+00	4.840927193696376585e-01
1.171190860000000056e+00	4.894926444615897987e-01
1.171709890000000032e+00	4.947897803522939286e-01
1.172228920000000008e+00	4.999795222384909033e-01
1.172747948999999901e+00	5.050575783620029346e-01
1.173266979000000099e+00	5.100199676429384432e-01
1.173786009000000075e+00	5.148630168201954183e-01
1.174305039000000050e+00	5.195833571339071311e-01
1.174824069000000026e+00	5.241779205848803302e-01
1.175343099000000002e+00	5.286439358063171889e-01
1.175862128999999978e+00	5.329789235831998706e-01
1.176381158000000093e+00	5.371806920546535746e-01
1.176900188000000069e+00	5.412473316343949792e-01
1.177419218000000045e+00	5.451772096840216131e-01
1.177938248000000021e+00	5.489689649734037502e-01
1.178457277999999997e+00	5.526215019618030411e-01
1.178976307999999973e+00	5.561339849325662721e-01
1.179495337999999949e+00	5.595058320133481367e-01
1.180014367000000064e+00	5.627367091128033794e-01
1.180533397000000040e+00	5.658265238035770084e-01
1.181052427000000016e+00	5.687754191802071313e-01
1.181571456999999992e+00	5.715837677192422417e-01
1.182090486999999968e+00	5.742521651674734606e-01
1.182609516999999943e+00	5.767814244826799941e-01
1.183128546000000059e+00	5.791725698497005581e-01
1.183647576000000035e+00	5.814268307929898461e-01
1.184166606000000010e+00	5.835456364050943812e-01
1.184685635999999986e+00	5.855306097087150663e-01
1.185204665999999962e+00	5.873835621682231833e-01
1.185723695999999938e+00	5.891064883646801587e-01
1.186242725999999914e+00	5.907015608465806533e-01
1.186761755000000029e+00	5.921711251667042264e-01
1.187280785000000005e+00	5.935176951136261758e-01
1.187799814999999981e+00	5.947439481445947473e-01
1.188318844999999957e+00	5.958527210246260530e-01
1.188837874999999933e+00	5.968470056747942065e-01
1.189356904999999909e+00	5.977299452307867078e-01
1.189875935000000107e+00	5.985048303108634338e-01
1.190394964000000000e+00	5.991750954904112580e-01
1.190913993999999976e+00	5.997443159783324429e-01
1.191433023999999952e+00	6.002162044885712699e-01
1.191952053999999928e+00	6.005946082981691303e-01
1.192471083999999903e+00	6.008835064813675686e-01
1.192990114000000101e+00	6.010870073074482400e-01
1.193509144000000077e+00	6.012093457882260461e-01
1.194028172999999970e+00	6.012548813594007502e-01
1.194547202999999946e+00	6.012280956783320196e-01
1.195066232999999922e+00	6.011335905192650708e-01
1.195585262999999898e+00	6.009760857455975769e-01
1.196104293000000096e+00	6.007604173374789802e-01
1.196623323000000072e+00	6.004915354518700621e-01
1.197142351999999965e+00	6.001745024911795401e-01
1.197661381999999941e+00	5.998144911557300452e-01
1.198180411999999917e+00	5.994167824545927337e-01
1.198699441999999893e+00	5.989867636487833380e-01
1.199218472000000091e+00	5.985299261004429772e-01
1.199737502000000067e+00	5.980518630014517445e-01
1.200256532000000043e+00	5.975582669549467374e-01
1.200775560999999936e+00	5.970549273834335757e-01
1.201294590999999912e+00	5.965477277375896836e-01
1.201813621000000110e+00	5.960426424804432521e-01
1.202332651000000086e+00	5.955457338223577590e-01
1.202851681000000061e+00	5.950631481831500924e-01
1.203370711000000037e+00	5.946011123587044978e-01
1.203889741000000013e+00	5.941659293706214040e-01
1.204408769999999906e+00	5.937639739787650139e-01
1.204927800000000104e+00	5.934016878380482529e-01
1.205446830000000080e+00	5.930855742824286958e-01
1.205965860000000056e+00	5.928221927208869868e-01
1.206484890000000032e+00	5.926181526321051551e-01
1.207003920000000008e+00	5.924801071466396785e-01
1.207522948999999901e+00	5.924147462075786130e-01
1.208041979000000099e+00	5.924287893029627217e-01
1.208561009000000075e+00	5.925289777656161938e-01
1.209080039000000051e+00	5.927220666384714898e-01
1.209599069000000027e+00	5.930148161059731748e-01
1.210118099000000003e+00	5.934139824947071151e-01
1.210637128999999979e+00	5.939263088490284170e-01
1.211156158000000094e+00	5.945585150901632199e-01
1.211675188000000070e+00	5.953172877700403376e-01
1.212194218000000046e+00	5.962092694339559129e-01
1.212713248000000021e+00	5.972410476090732612e-01
1.213232277999999997e+00	5.984191434386755271e-01
1.213751307999999973e+00	5.997499999849905672e-01
1.214270337999999949e+00	6.012399702262621881e-01
