# Frequency (Hz)	Transfer Amplitude
3.279956438078556413e+00	7.720469519757237019e-03
3.319955906835612147e+00	6.611673199073932888e-03
3.359955375592667437e+00	2.711354338839376717e-03
3.399954844349723171e+00	6.479797485357587268e-03
3.439954313106778905e+00	5.227251312646352850e-03
3.479953781863834195e+00	1.296383239821023194e-02
3.519953250620889929e+00	2.315402483720365931e-02
3.559952719377945662e+00	5.134947947169780924e-02
3.599952188135000952e+00	6.559357602813861363e-03
3.639951656892056686e+00	1.291888785251042206e-02
3.679951125649112420e+00	2.363098755900951836e-02
3.719950594406167710e+00	8.602019401557936887e-03
3.759950063163223444e+00	9.379869405781149014e-03
3.799949531920278734e+00	1.528601420594954269e-02
3.839949000677334467e+00	5.941563753525495178e-02
3.879948469434390201e+00	8.089797766248456312e-03
3.919947938191445491e+00	1.304399275399611806e-02
3.959947406948501225e+00	6.705379510009472355e-02
3.999946875705556515e+00	1.854151661293926973e-02
4.039946344462612693e+00	2.135937861288635803e-02
4.079945813219667983e+00	9.995032064821168447e-03
4.119945281976723273e+00	1.954055622573208986e-02
4.159944750733778562e+00	1.965172494362912858e-02
4.199944219490834740e+00	8.656901694083713947e-03
4.239943688247890030e+00	1.518229540891362361e-02
4.279943157004945320e+00	2.077098572061562148e-02
4.319942625762001498e+00	1.935172071973756056e-02
4.359942094519056788e+00	1.087455876519538914e-02
4.399941563276112078e+00	2.707582567914550500e-02
4.439941032033168256e+00	1.868019875449828671e-01
4.479940500790223545e+00	8.646603007659811255e-03
4.519939969547278835e+00	2.016111428000949904e-02
4.559939438304335013e+00	1.975469257061428577e-02
4.599938907061390303e+00	1.873138353028324862e-02
4.639938375818445593e+00	2.019226805044033873e-02
4.679937844575501771e+00	1.830304568225232797e-02
4.719937313332557061e+00	4.323887893889201417e-02
4.759936782089612350e+00	1.995823046048319366e-02
4.799936250846668528e+00	1.438093240433150830e-02
4.839935719603723818e+00	9.330930675631017579e-03
4.879935188360779108e+00	2.421406998098592223e-02
4.919934657117834398e+00	4.368060978757951421e-03
4.959934125874890576e+00	5.233075237367447972e-03
4.999933594631945866e+00	8.056661758961499234e-03
5.039933063389001155e+00	7.959851145142806186e-03
5.079932532146057333e+00	1.641441828957181104e-02
5.119932000903112623e+00	2.761965009482069550e-02
5.159931469660167913e+00	9.068404363377732813e-03
5.199930938417224091e+00	2.716251506753052103e-02
5.239930407174279381e+00	4.024341607890441486e-02
5.279929875931334671e+00	1.839609057202511860e-02
5.319929344688390849e+00	3.174183923178898470e-02
5.359928813445446139e+00	4.704509802807368274e-02
5.399928282202501428e+00	1.969040446419574944e-02
5.439927750959556718e+00	1.176519466072152229e-02
5.479927219716612896e+00	1.203549525782793804e-02
5.519926688473668186e+00	1.370321280126057632e-02
5.559926157230723476e+00	1.182021123026847850e-02
5.599925625987779654e+00	1.121107600409928726e-02
5.639925094744834944e+00	2.483040710462973075e-02
5.679924563501890233e+00	8.150786884288245202e-03
5.719924032258946411e+00	7.835948729763862752e-03
5.759923501016001701e+00	1.146585259651937763e-02
5.799922969773056991e+00	1.186249017332070832e-02
5.839922438530113169e+00	1.853691752059018552e-02
5.879921907287168459e+00	1.143353744126549346e-02
5.919921376044223749e+00	4.655094081360244135e-02
5.959920844801279927e+00	1.490424982785664570e-02
5.999920313558335216e+00	4.914438898562720898e-02
6.039919782315390506e+00	2.245855569339905849e-02
6.079919251072446684e+00	2.349455730653994545e-02
6.119918719829501974e+00	1.025018667606105056e-02
6.159918188586557264e+00	8.423057073055035399e-03
6.199917657343612554e+00	1.676075191049517313e-02
6.239917126100668732e+00	4.339392904167315573e-02
6.279916594857724021e+00	3.224978892101778433e-02
6.319916063614779311e+00	3.351577262658018280e-02
6.359915532371835489e+00	9.105658410451187776e-03
6.399915001128890779e+00	2.014120855539401969e-02
6.439914469885946069e+00	2.094998871891261272e-02
6.479913938643002247e+00	9.974527168658865045e-03
6.519913407400057537e+00	8.216761646584015005e-03
6.559912876157112827e+00	1.283998591935094427e-02
6.599912344914169005e+00	1.999743803447744800e-02
6.639911813671224294e+00	1.435425048693874175e-02
6.679911282428279584e+00	6.105630742818931277e-03
6.719910751185334874e+00	9.851075627767292078e-03
6.759910219942391052e+00	1.329807803753893514e-02
6.799909688699446342e+00	1.309790356769136889e-02
6.839909157456501632e+00	2.133252216988288166e-02
6.879908626213557810e+00	5.238524100095370145e-02
6.919908094970613099e+00	1.175678553170112078e-01
6.959907563727668389e+00	3.982309682035237858e-02
6.999907032484724567e+00	2.156458624721764236e-02
7.039906501241779857e+00	2.397560673400825348e-02
7.079905969998835147e+00	2.976462255357281012e-02
7.119905438755891325e+00	1.014706925249465180e-02
7.159904907512946615e+00	2.210098910418782994e-02
7.199904376270001904e+00	9.824416116732345022e-03
7.239903845027058082e+00	1.349293389772415752e-02
7.279903313784113372e+00	1.295478620226415099e-02
7.319902782541168662e+00	1.944009483594450610e-02
7.359902251298224840e+00	3.457026848496515953e-02
7.399901720055280130e+00	1.390935955877007912e-01
7.439901188812335420e+00	3.357769835199271580e-02
7.479900657569390710e+00	5.654178802016036204e-02
7.519900126326446888e+00	1.528512193919682668e-02
7.559899595083502177e+00	1.352367228368080154e-02
7.599899063840557467e+00	1.183029737352973669e-02
7.639898532597613645e+00	1.376017322188461713e-02
7.679898001354668935e+00	2.351809283565204495e-02
7.719897470111724225e+00	1.682151800603810810e-02
7.759896938868780403e+00	7.073096913206467114e-03
7.799896407625835693e+00	1.006865120099344202e-02
7.839895876382890982e+00	1.136070741117795393e-02
7.879895345139947160e+00	5.528009741823676493e-02
7.919894813897002450e+00	2.897906673290521692e-02
7.959894282654057740e+00	1.855220849417672097e-02
7.999893751411113030e+00	2.996866068934776056e-02
8.039893220168169208e+00	1.224328061264350585e-02
8.079892688925225386e+00	8.964863827142026745e-03
8.119892157682279787e+00	2.222548957826485025e-02
8.159891626439335965e+00	3.465725986044165124e-02
8.199891095196392143e+00	9.881898828226567261e-03
8.239890563953446545e+00	1.129397232618293244e-02
8.279890032710502723e+00	1.805478987334466212e-02
8.319889501467557125e+00	4.842792610618673610e-02
8.359888970224613303e+00	5.104475062891267872e-02
8.399888438981669481e+00	2.879704548135105305e-02
8.439887907738723882e+00	4.707430803033172545e-02
8.479887376495780060e+00	1.798725026323304277e-02
8.519886845252836238e+00	6.269430544807196026e-02
8.559886314009890640e+00	1.623181694628969898e-02
8.599885782766946818e+00	1.480852700907867199e-02
8.639885251524002996e+00	1.194213771135233665e-02
8.679884720281057398e+00	1.461144914034104639e-02
8.719884189038113576e+00	2.386113645394803001e-02
8.759883657795169754e+00	1.509278928016319077e-01
8.799883126552224155e+00	4.777009650012210840e-02
8.839882595309280333e+00	4.619067520498283674e-02
8.879882064066336511e+00	5.348300219704255065e-02
8.919881532823390913e+00	1.989721615717630898e-02
8.959881001580447091e+00	1.847065820138323392e-02
8.999880470337503269e+00	8.552586678911745441e-03
9.039879939094557670e+00	1.259725487220371420e-02
9.079879407851613848e+00	1.237995789231280223e-02
9.119878876608670026e+00	1.195836383267809624e-02
9.159878345365724428e+00	1.929063864211414542e-02
9.199877814122780606e+00	1.107545016353284756e-02
9.239877282879836784e+00	4.684958246799384579e-02
9.279876751636891186e+00	3.985526178695097260e-02
9.319876220393947364e+00	2.910614605760328613e-02
9.359875689151003542e+00	2.644042144910466879e-02
9.399875157908057943e+00	2.064168983247797323e-02
9.439874626665114121e+00	1.662374633554297709e-02
9.479874095422170299e+00	2.378651451473453790e-02
9.519873564179224701e+00	4.030538416812939201e-02
9.559873032936280879e+00	2.732442907787616115e-02
9.599872501693337057e+00	2.165842804812658992e-02
9.639871970450391458e+00	1.304195615997400491e-02
9.679871439207447636e+00	1.796791043395343235e-02
9.719870907964502038e+00	1.386918398905270799e-02
9.759870376721558216e+00	1.809101247437765528e-02
9.799869845478614394e+00	2.870663489354427153e-02
9.839869314235668796e+00	3.773893559303861250e-02
9.879868782992724974e+00	2.207033547395867087e-02
9.919868251749781152e+00	1.536197484296179631e-02
9.959867720506835553e+00	1.897284306983697960e-02
9.999867189263891731e+00	2.418928900724259118e-02
1.003986665802094791e+01	1.864689695415037637e-02
1.007986612677800231e+01	1.151572829296749513e-02
1.011986559553505849e+01	2.052746555531558340e-02
1.015986506429211467e+01	2.072093075469345208e-02
1.019986453304916907e+01	2.853553086735937175e-02
1.023986400180622525e+01	2.516395824934726175e-02
1.027986347056328142e+01	1.162385333910860748e-02
1.031986293932033583e+01	3.973464028180465069e-02
1.035986240807739200e+01	3.203311246654211297e-02
1.039986187683444818e+01	7.930862200628015224e-02
1.043986134559150258e+01	1.122252901830648152e-02
1.047986081434855876e+01	2.028098339237259864e-02
1.051986028310561494e+01	1.655436145983352203e-02
1.055985975186266934e+01	1.671070893393763329e-02
1.059985922061972552e+01	1.876737724255109555e-02
1.063985868937678170e+01	2.330918555540613391e-02
1.067985815813383610e+01	1.959619109663796044e-02
1.071985762689089228e+01	2.262606827341072380e-02
1.075985709564794846e+01	2.199662920178187958e-02
1.079985656440500286e+01	2.383468868754240466e-02
1.083985603316205903e+01	4.024424398744752551e-02
1.087985550191911344e+01	1.999021123507644174e-02
1.091985497067616961e+01	1.060756925275480045e-02
1.095985443943322579e+01	1.755615127476985171e-02
1.099985390819028019e+01	8.336032717310154147e-03
1.103985337694733637e+01	2.538795194853770906e-02
1.107985284570439255e+01	3.441958245305438979e-02
1.111985231446144695e+01	1.634907092474395529e-02
1.115985178321850313e+01	1.321263403037686163e-02
1.119985125197555931e+01	2.631301634503461356e-02
1.123985072073261371e+01	8.671437239073857828e-02
1.127985018948966989e+01	2.738633562063308435e-02
1.131984965824672607e+01	1.742755141427346915e-02
1.135984912700378047e+01	4.395253622073001104e-02
1.139984859576083664e+01	1.386132516441240803e-01
1.143984806451789282e+01	3.819983920396081284e-02
1.147984753327494722e+01	1.734367163050939617e-02
1.151984700203200340e+01	1.142944552044672726e-02
1.155984647078905958e+01	1.791462688366291314e-02
1.159984593954611398e+01	3.117201839910231295e-02
1.163984540830317016e+01	4.205933033809659133e-02
1.167984487706022634e+01	1.175488659991779164e-02
1.171984434581728074e+01	1.217218014003358488e-02
1.175984381457433692e+01	1.921886120321090671e-02
1.179984328333139310e+01	6.551190415658178501e-02
1.183984275208844750e+01	1.960045315383067768e-02
1.187984222084550368e+01	2.618874758300898317e-02
1.191984168960255985e+01	1.266087461465162725e-02
1.195984115835961425e+01	3.852107295208281879e-02
1.199984062711667043e+01	2.276789865973809918e-02
1.203984009587372661e+01	5.035043776520528591e-02
1.207983956463078101e+01	1.830379595784492955e-02
1.211983903338783719e+01	2.241550162792622578e-02
1.215983850214489337e+01	3.026774146284709477e-02
1.219983797090194777e+01	1.989386823794453765e-02
1.223983743965900395e+01	1.820116452894248241e-02
1.227983690841605835e+01	2.308751189038443438e-02
1.231983637717311453e+01	5.417142662497014677e-02
1.235983584593017071e+01	1.621166964723346968e-02
1.239983531468722511e+01	1.844097840555014231e-02
1.243983478344428129e+01	2.770925202520455391e-02
1.247983425220133746e+01	5.306447781718569984e-02
1.251983372095839186e+01	8.216230127072866873e-02
1.255983318971544804e+01	2.208748996214031715e-02
1.259983265847250422e+01	3.855548776374270736e-02
1.263983212722955862e+01	3.124441306472303462e-02
1.267983159598661480e+01	4.271991728321333781e-02
1.271983106474367098e+01	2.613876606290223281e-02
1.275983053350072538e+01	1.542907945481267716e-02
1.279983000225778156e+01	7.843770083682685690e-02
1.283982947101483774e+01	3.844144979646576393e-02
1.287982893977189214e+01	2.686775404438457998e-02
1.291982840852894832e+01	2.458402421402969273e-02
1.295982787728600449e+01	1.539810580005237378e-02
1.299982734604305890e+01	4.452530733190018797e-02
1.303982681480011507e+01	3.754202149666328175e-02
1.307982628355717125e+01	3.277310833815492985e-02
1.311982575231422565e+01	2.390835011225489817e-02
1.315982522107128183e+01	3.948330857343914507e-02
1.319982468982833801e+01	3.058408985679635442e-02
1.323982415858539241e+01	4.252820434131985433e-02
1.327982362734244859e+01	2.998873189129357478e-02
1.331982309609950477e+01	2.626122709331134980e-02
1.335982256485655917e+01	6.123763214360369161e-02
1.339982203361361535e+01	2.816675937948808633e-02
1.343982150237066975e+01	4.080169908137807472e-02
1.347982097112772593e+01	3.062740582650266136e-02
1.351982043988478210e+01	3.922125163493093286e-02
1.355981990864183651e+01	3.720793671375596801e-02
1.359981937739889268e+01	4.171756988161095386e-02
1.363981884615594886e+01	1.779510037813189505e-02
1.367981831491300326e+01	1.343302347125933660e-01
1.371981778367005944e+01	4.025353093853474562e-02
1.375981725242711562e+01	2.182876880623908430e-02
1.379981672118417002e+01	2.095238339933882046e-02
1.383981618994122620e+01	2.245462160772840332e-02
1.387981565869828238e+01	2.326571491619741638e-02
1.391981512745533678e+01	1.358669401709604874e-01
1.395981459621239296e+01	5.119656431656925688e-02
1.399981406496944913e+01	2.127761981219793153e-02
1.403981353372650354e+01	3.944719151349793812e-02
1.407981300248355971e+01	1.417146414930004449e-02
1.411981247124061589e+01	5.885996852944705426e-02
1.415981193999767029e+01	7.927126448606795772e-02
1.419981140875472647e+01	4.296475419679894603e-02
1.423981087751178265e+01	2.326758637604388336e-02
1.427981034626883705e+01	1.218184198999996450e-02
1.431980981502589323e+01	1.692709520096441836e-02
1.435980928378294941e+01	2.060985366418594325e-02
1.439980875254000381e+01	2.412586150291799042e-02
1.443980822129705999e+01	2.556832456029339146e-02
1.447980769005411616e+01	1.446185338896132516e-02
1.451980715881117057e+01	5.650105850948283770e-02
1.455980662756822674e+01	5.588739787109629070e-02
1.459980609632528292e+01	1.393587500258476608e-01
1.463980556508233732e+01	3.671077955229228029e-02
1.467980503383939350e+01	1.554430716488254538e-02
1.471980450259644968e+01	3.162685749352224518e-02
1.475980397135350408e+01	1.699130295281037900e-02
1.479980344011056026e+01	3.348066212740453268e-02
1.483980290886761466e+01	1.022311271183357073e-01
1.487980237762467084e+01	1.879025995053401621e-02
1.491980184638172702e+01	3.542226410727591229e-02
1.495980131513878142e+01	2.108565404996668446e-01
1.499980078389583760e+01	2.770355425226740317e-02
1.503980025265289378e+01	1.932946069490796073e-02
1.507979972140994818e+01	1.441199675278152272e-02
1.511979919016700435e+01	1.646450192096673287e-02
1.515979865892406053e+01	3.723161611499254536e-02
1.519979812768111493e+01	2.291653116183360941e-02
1.523979759643817111e+01	4.347531021894401881e-02
1.527979706519522729e+01	3.951230914735459621e-02
1.531979653395228169e+01	1.469161175362923566e-02
1.535979600270933787e+01	1.477531345997363729e-02
1.539979547146639405e+01	3.226460764358161926e-02
1.543979494022344845e+01	1.782710559092128694e-02
1.547979440898050463e+01	2.332923220806839074e-02
1.551979387773756081e+01	2.120862930994608236e-02
1.555979334649461521e+01	1.595627885854920477e-02
1.559979281525167139e+01	5.478906830001267075e-02
1.563979228400872756e+01	4.018817843362545994e-02
1.567979175276578196e+01	3.522661948900188134e-02
1.571979122152283814e+01	2.788507914393240431e-02
1.575979069027989432e+01	1.779142692314571172e-02
1.579979015903694872e+01	4.169350899047449127e-02
1.583978962779400490e+01	4.669089774179988050e-02
1.587978909655106108e+01	6.701036487711559131e-02
1.591978856530811548e+01	3.903433643807761172e-02
1.595978803406517166e+01	6.136705642580683739e-02
1.599978750282222606e+01	2.993009330089499778e-02
1.603978697157928224e+01	3.613516110606700416e-01
1.607978644033633842e+01	5.156901433122813849e-02
1.611978590909339459e+01	2.581456655849900111e-02
1.615978537785045077e+01	2.550847385382534055e-02
1.619978484660750340e+01	3.127106748048336798e-02
1.623978431536455957e+01	1.868651676482728854e-02
1.627978378412161575e+01	1.875717373894972631e-02
1.631978325287867193e+01	4.819621871157409032e-02
1.635978272163572811e+01	2.014516219908260575e-02
1.639978219039278429e+01	1.897747717108257473e-02
1.643978165914983691e+01	1.690544634461193726e-02
1.647978112790689309e+01	3.775340021615486430e-02
1.651978059666394927e+01	4.901456707377922772e-02
1.655978006542100545e+01	3.938289135477961167e-02
1.659977953417806162e+01	4.418829161964681063e-02
1.663977900293511425e+01	4.542410300761109965e-02
1.667977847169217043e+01	7.836615178595796039e-02
1.671977794044922661e+01	5.365425749505241260e-02
1.675977740920628278e+01	4.582948693187912509e-02
1.679977687796333896e+01	4.482269908467591268e-02
1.683977634672039514e+01	5.124766648613005016e-02
1.687977581547744776e+01	1.820112122768994811e-01
1.691977528423450394e+01	6.475556722279944555e-02
1.695977475299156012e+01	2.677498335985158129e-02
1.699977422174861630e+01	2.573926625182037381e-02
1.703977369050567248e+01	5.429442577917235890e-02
1.707977315926272865e+01	2.063033195117197280e-02
1.711977262801978128e+01	2.660025742805191898e-02
1.715977209677683746e+01	3.967246866006949452e-02
1.719977156553389364e+01	5.633230674201547550e-02
1.723977103429094981e+01	4.562471189032602653e-02
1.727977050304800599e+01	5.867451648321121704e-02
1.731976997180506217e+01	4.386916855161789031e-02
1.735976944056211480e+01	7.861636602685946607e-02
1.739976890931917097e+01	7.724407026034343926e-02
1.743976837807622715e+01	4.668298251296055384e-02
1.747976784683328333e+01	4.819697811622659922e-02
1.751976731559033951e+01	2.121717671096601601e-02
1.755976678434739569e+01	3.438639132882698873e-02
1.759976625310444831e+01	2.187348598878857964e-01
1.763976572186150449e+01	4.553284624322805063e-02
1.767976519061856067e+01	1.115813327322520698e-01
1.771976465937561684e+01	2.153489488342539282e-01
1.775976412813267302e+01	5.176101992673971114e-02
1.779976359688972920e+01	3.350435994844275928e-02
1.783976306564678183e+01	1.931826616102184924e-01
1.787976253440383800e+01	2.870341522768099160e-02
1.791976200316089418e+01	2.860706606896331813e-02
1.795976147191795036e+01	4.912847906504547169e-02
1.799976094067500654e+01	7.850015454091728573e-02
1.803976040943205916e+01	6.982070819510870219e-02
1.807975987818911534e+01	1.038992370595284570e-01
1.811975934694617152e+01	4.327376058688672811e-02
1.815975881570322770e+01	1.870930087667758424e-01
1.819975828446028387e+01	3.072552065110401021e-02
1.823975775321734005e+01	3.260179451551104002e-02
1.827975722197439268e+01	4.930098880094110209e-02
1.831975669073144886e+01	3.899259640867020621e-02
1.835975615948850503e+01	5.039294947777038514e-02
1.839975562824556121e+01	2.035981102828799405e-01
1.843975509700261739e+01	3.920084838419317375e-02
1.847975456575967357e+01	4.105067796745801023e-02
1.851975403451672619e+01	6.435324433689029733e-02
1.855975350327378237e+01	3.062303039874179206e-02
1.859975297203083855e+01	2.589658401802630641e-02
1.863975244078789473e+01	3.977952372445753282e-02
1.867975190954495091e+01	2.275861391467442693e-02
1.871975137830200708e+01	7.701508035037114841e-02
1.875975084705905971e+01	5.963689424743705975e-02
1.879975031581611589e+01	3.144737452556047724e-02
1.883974978457317206e+01	4.170326360402267646e-02
1.887974925333022824e+01	3.784270586504055733e-02
1.891974872208728442e+01	1.007151651109120249e-01
1.895974819084434060e+01	7.299129857837949320e-02
1.899974765960139322e+01	2.388815564229191390e-01
1.903974712835844940e+01	6.282894042770952037e-02
1.907974659711550558e+01	8.782277009553544900e-02
1.911974606587256176e+01	1.629986015538463784e-01
1.915974553462961794e+01	1.316393502882508837e-01
1.919974500338667411e+01	5.275994167520597911e-02
1.923974447214372674e+01	4.723864095649042000e-02
1.927974394090078292e+01	1.973803254646627411e-02
1.931974340965783909e+01	3.721938559512795452e-02
1.935974287841489527e+01	5.195686865300792878e-02
1.939974234717195145e+01	1.695933199684880877e-01
1.943974181592900408e+01	4.965636824156473283e-02
1.947974128468606025e+01	4.277819073271925399e-02
1.951974075344311643e+01	6.751129056192343991e-02
1.955974022220017261e+01	3.119293944425400450e-02
1.959973969095722879e+01	1.451971335659319184e-01
1.963973915971428497e+01	4.481136498286095171e-02
1.967973862847133759e+01	3.038950198001993605e-02
1.971973809722839377e+01	6.395813155794176363e-02
1.975973756598544995e+01	3.009735699563282144e-02
1.979973703474250613e+01	9.022636617924345570e-02
1.983973650349956230e+01	5.846799645902886478e-02
1.987973597225661848e+01	3.624377010695482015e-01
1.991973544101367111e+01	1.505413398509432010e-01
1.995973490977072728e+01	6.392245897232795571e-02
1.999973437852778346e+01	4.198881865932505009e-02
2.003973384728483964e+01	1.137023016531787112e-01
2.007973331604189582e+01	3.205482989050774389e-02
2.011973278479895200e+01	3.151817682445317431e-02
2.015973225355600462e+01	4.131513338423149079e-02
2.019973172231306080e+01	6.053446450903839787e-02
2.023973119107011698e+01	5.976165717905407987e-02
2.027973065982717316e+01	9.655148647009861862e-02
2.031973012858422933e+01	6.044608996911521315e-02
2.035972959734128551e+01	2.887183923366408445e-02
2.039972906609833814e+01	5.593176010605621640e-02
2.043972853485539432e+01	5.009076589771316312e-02
2.047972800361245049e+01	1.275786687405309205e-01
2.051972747236950667e+01	6.981645731763173879e-02
2.055972694112656285e+01	3.805939646278971855e-02
2.059972640988361547e+01	8.561825844059459123e-02
2.063972587864067165e+01	5.671384424460368390e-02
2.067972534739772783e+01	1.128767632011449529e-01
2.071972481615478401e+01	5.390738069676533073e-02
2.075972428491184019e+01	3.880480847798504357e-02
2.079972375366889636e+01	3.794185679565823671e-02
2.083972322242594899e+01	8.043993125475544514e-02
2.087972269118300517e+01	1.098816121569554244e-01
2.091972215994006135e+01	3.740603767330482610e-01
2.095972162869711752e+01	5.741116218261969190e-02
2.099972109745417370e+01	8.107580454450015461e-02
2.103972056621122988e+01	6.112567384351683814e-02
2.107972003496828250e+01	5.102450720571130582e-02
2.111971950372533868e+01	1.407023274778533561e-01
2.115971897248239486e+01	4.215656220358983131e-01
2.119971844123945104e+01	1.249715912303366039e-01
2.123971790999650722e+01	4.470575936041367576e-02
2.127971737875356339e+01	3.439139152310416447e-02
2.131971684751061602e+01	8.320535765872419387e-02
2.135971631626767220e+01	1.071740281470982270e-01
2.139971578502472838e+01	8.550409683995593979e-02
2.143971525378178455e+01	5.971870409885130654e-02
2.147971472253884073e+01	2.837257342067832644e-01
2.151971419129589691e+01	1.611624126730874795e-01
2.155971366005294954e+01	1.387914569388986608e-01
2.159971312881000571e+01	5.907401316424835264e-02
2.163971259756706189e+01	6.703090115225814050e-02
2.167971206632411807e+01	4.488452396121614396e-02
2.171971153508117425e+01	4.453308676580897824e-02
2.175971100383822687e+01	1.866642744672831200e-01
2.179971047259528305e+01	9.065379681204038809e-02
2.183970994135233923e+01	1.178957410501088182e-01
2.187970941010939541e+01	4.675026184079793951e-02
2.191970887886645158e+01	9.421303681474117730e-02
2.195970834762350776e+01	1.510004822043649053e-01
2.199970781638056039e+01	1.360797510884850514e-01
2.203970728513761657e+01	7.899196420726332935e-02
2.207970675389467274e+01	5.233328455553613173e-02
2.211970622265172892e+01	6.357017015915207570e-02
2.215970569140878510e+01	6.051210354474336611e-02
2.219970516016584128e+01	6.343752614337354601e-01
2.223970462892289390e+01	1.544636297541964187e-01
2.227970409767995008e+01	5.011084478640416562e-02
2.231970356643700626e+01	4.595182544121669682e-02
2.235970303519406244e+01	5.128562944239302424e-02
2.239970250395111862e+01	7.918244232174233288e-02
2.243970197270817479e+01	2.807276858826400767e-01
2.247970144146522742e+01	7.707686206327009348e-02
2.251970091022228360e+01	5.330665434242144035e-02
2.255970037897933977e+01	5.496402329392213043e-02
2.259969984773639595e+01	1.055899391866174375e-01
2.263969931649345213e+01	2.608457590713169627e-01
2.267969878525050831e+01	1.115154160250998033e-01
2.271969825400756093e+01	8.971164698083695932e-02
2.275969772276461711e+01	4.473598410602161457e-02
2.279969719152167329e+01	5.958943288517163511e-02
2.283969666027872947e+01	7.555413950771738829e-02
2.287969612903578565e+01	5.249688907027276752e-01
2.291969559779284182e+01	6.089878982179056099e-02
2.295969506654989445e+01	4.394850509375722997e-02
2.299969453530695063e+01	6.344819424573841515e-02
2.303969400406400680e+01	6.226235941807622271e-02
2.307969347282106298e+01	1.395752881109080523e-01
2.311969294157811916e+01	7.449918972490109093e-02
2.315969241033517179e+01	5.136286324132265102e-02
2.319969187909222796e+01	4.376953748036045699e-02
