# Frequency (Hz)	Amplitude
3.322038517135120106e+00	6.653881270365916700e-01
3.355936869350784946e+00	3.767982736679097222e+00
3.389835221566449341e+00	5.090276517973272519e+00
3.423733573782113737e+00	4.366246267708528528e+00
3.457631925997778133e+00	8.621221895541668623e-01
3.491530278213442973e+00	4.229448393011782770e+00
3.525428630429107368e+00	4.709076146195523727e+00
3.559326982644771764e+00	1.409105968217204685e+00
3.593225334860436160e+00	1.100606473483878522e+00
3.627123687076100556e+00	2.170286888325030805e+00
3.661022039291765395e+00	3.200262529579088966e+00
3.694920391507429791e+00	3.841073187660450916e+00
3.728818743723094187e+00	2.360112930798010655e+00
3.762717095938758582e+00	8.641808515767148702e-01
3.796615448154422978e+00	3.667774428568503886e+00
3.830513800370087818e+00	5.248609975235126734e-01
3.864412152585752214e+00	3.293470203486673853e+00
3.898310504801416609e+00	1.961128823491636863e+00
3.932208857017081005e+00	2.467625439070605164e+00
3.966107209232745845e+00	2.866228449905398712e+00
4.000005561448410241e+00	2.898609625164390469e+00
4.033903913664074636e+00	3.880407470127650971e+00
4.067802265879739032e+00	5.602042383459927777e+00
4.101700618095403428e+00	1.670308213103554040e+00
4.135598970311067824e+00	1.230722381766856222e+00
4.169497322526732219e+00	3.552520227416946064e+00
4.203395674742397503e+00	1.110697107220154800e+00
4.237294026958061899e+00	2.397205825204253404e+00
4.271192379173726295e+00	1.878870315958714565e+00
4.305090731389390690e+00	1.380282463630076117e+00
4.338989083605055086e+00	6.188986400775599028e-01
4.372887435820719482e+00	2.051121947133117462e+00
4.406785788036383877e+00	3.991983592056289054e-01
4.440684140252048273e+00	1.250745401499714582e+00
4.474582492467712669e+00	2.403745251528079052e+00
4.508480844683377953e+00	1.507902087602548180e+00
4.542379196899042348e+00	9.528092568755492930e-01
4.576277549114706744e+00	2.114414266487616434e+00
4.610175901330371140e+00	1.830023038837807370e+00
4.644074253546035536e+00	8.319368692656536890e-01
4.677972605761699931e+00	7.580960481506340276e-01
