# Frequency (Hz)	Amplitude
0.000000000000000000e+00	4.130856000091741862e+02
4.081740683825495902e-02	7.627343188842013433e+01
8.163481367650991805e-02	6.778931553685350764e+01
1.224522205147648701e-01	1.009368215402409987e+02
1.632696273530198361e-01	1.705880721765312273e+02
2.040870341912748021e-01	2.560622737176265673e+01
2.449044410295297403e-01	1.160641513916473855e+01
2.857218478677847062e-01	3.150582580518521780e+01
3.265392547060396722e-01	1.685469647089145084e+01
3.673566615442946381e-01	1.429276393236465026e+01
4.081740683825496041e-01	1.425856407596807252e+01
4.489914752208045701e-01	5.647752069602514524e+00
4.898088820590594805e-01	1.694187302343912194e+01
5.306262888973144465e-01	1.179525094793747364e+01
5.714436957355694124e-01	1.148709741203930612e+01
6.122611025738243784e-01	7.306236471643069663e+00
6.530785094120793444e-01	8.087905810169846887e+00
6.938959162503343103e-01	1.578538934879497191e+01
7.347133230885892763e-01	1.170488860923278729e+01
7.755307299268442423e-01	2.353042564766937073e+00
8.163481367650992082e-01	5.548938616460167061e+00
8.571655436033541742e-01	1.240302449367214166e+01
8.979829504416091401e-01	2.021331487459826093e+01
9.388003572798641061e-01	1.497653486118717225e+01
9.796177641181189610e-01	7.411219712222470335e+00
1.020435170956373927e+00	1.496170474899946967e+01
1.061252577794628893e+00	6.154656362569506989e+00
1.102069984632883859e+00	1.370552772434532862e+01
1.142887391471138825e+00	5.568437004707584848e+00
1.183704798309393791e+00	2.446528424900819676e+00
1.224522205147648757e+00	1.097595823019841887e+01
1.265339611985903723e+00	1.531168836353809182e+00
1.306157018824158689e+00	7.840448065750762474e+00
1.346974425662413655e+00	1.250695267168938862e+00
1.387791832500668621e+00	5.483670003998967424e+00
1.428609239338923587e+00	4.809993232508107397e+00
1.469426646177178553e+00	8.097428280185223315e+00
1.510244053015433519e+00	4.965079508902390693e+00
1.551061459853688485e+00	3.928453820614826952e+00
1.591878866691943450e+00	1.038162742104362302e+01
1.632696273530198416e+00	1.323700146782665144e+01
1.673513680368453382e+00	5.018258332729946147e+00
1.714331087206708348e+00	5.864848083047172089e+00
1.755148494044963314e+00	7.016225263589384475e+00
1.795965900883218280e+00	6.441766576920977094e+00
1.836783307721473246e+00	6.478872598255463799e+00
1.877600714559728212e+00	7.500529373064702021e+00
1.918418121397983178e+00	1.204462135700533310e+01
1.959235528236237922e+00	4.953735966090511589e+00
2.000052935074493110e+00	3.589890151092134385e+00
2.040870341912747854e+00	1.906485891650905629e+01
2.081687748751003042e+00	1.495858844663459664e+01
2.122505155589257786e+00	1.010776049628763218e+01
2.163322562427512974e+00	2.891360827891869878e+00
2.204139969265767718e+00	8.197817866485468841e+00
2.244957376104022906e+00	8.241839246782522110e+00
2.285774782942277650e+00	4.882955423474979462e+00
2.326592189780532838e+00	1.037731368707494894e+01
2.367409596618787582e+00	1.453155550127379492e+01
2.408227003457042770e+00	1.200717553606015464e+01
2.449044410295297514e+00	7.813833281943519005e+00
2.489861817133552702e+00	9.547940957924438976e+00
2.530679223971807446e+00	3.001364265943287535e+00
2.571496630810062634e+00	4.328229688432156941e+00
2.612314037648317377e+00	5.587637373399222618e+00
2.653131444486572121e+00	6.332062502069409682e+00
2.693948851324827309e+00	8.847943961409322711e+00
2.734766258163082053e+00	9.889050068469547483e+00
2.775583665001337241e+00	6.678976613276755181e+00
2.816401071839591985e+00	4.783293384278621829e+00
2.857218478677847173e+00	6.639472324465538478e+00
2.898035885516101917e+00	6.345914741868811326e+00
2.938853292354357105e+00	6.745607909045604700e+00
2.979670699192611849e+00	2.949830637177459192e+00
3.020488106030867037e+00	1.534868335109812021e+00
3.061305512869121781e+00	4.506024227742174482e+00
3.102122919707376969e+00	5.980603365167995733e+00
3.142940326545631713e+00	3.376076418287927705e+00
3.183757733383886901e+00	5.891486435787852471e+00
3.224575140222141645e+00	5.636090788624311010e+00
3.265392547060396833e+00	2.528568770324694626e+00
3.306209953898651577e+00	7.865346431016723150e-01
3.347027360736906765e+00	1.829044374221782565e+00
3.387844767575161509e+00	4.130387343612281548e+00
3.428662174413416697e+00	4.223713101833101113e+00
3.469479581251671441e+00	3.414802091042493659e-01
3.510296988089926629e+00	1.498347726300016447e+00
3.551114394928181373e+00	4.538165771368587897e+00
3.591931801766436561e+00	4.025991872513811742e+00
3.632749208604691304e+00	5.760719842153780412e+00
3.673566615442946492e+00	3.721277844405207702e+00
3.714384022281201236e+00	2.246495609546629524e+00
3.755201429119456424e+00	1.171476472483004239e+00
3.796018835957711168e+00	5.146473538433460782e+00
3.836836242795966356e+00	5.597089830344668115e-01
3.877653649634221100e+00	2.420598460853901290e+00
3.918471056472475844e+00	2.353342287480067352e+00
3.959288463310731032e+00	5.038171774139915904e+00
4.000105870148986220e+00	2.481661115031034370e+00
4.040923276987240520e+00	1.562279238096503375e+00
4.081740683825495708e+00	2.460219190174135484e+00
4.122558090663750896e+00	3.394588669081306964e+00
4.163375497502006084e+00	2.559733703857987042e+00
4.204192904340260384e+00	4.832093479657249557e-01
4.245010311178515572e+00	3.637322601552047896e+00
4.285827718016770760e+00	3.139254427683444426e+00
4.326645124855025948e+00	3.839813706877686528e+00
4.367462531693280248e+00	1.744093391297982132e+00
4.408279938531535436e+00	1.706375554720265697e+00
4.449097345369790624e+00	2.522848074631302673e+00
4.489914752208045812e+00	6.638270956178518034e-01
4.530732159046300112e+00	5.213814577267281702e-01
4.571549565884555300e+00	7.690230055847728785e-01
4.612366972722810488e+00	1.659901777047213534e+00
4.653184379561065676e+00	2.573421518294432886e+00
4.694001786399319975e+00	1.819727480733397629e+00
4.734819193237575163e+00	1.800706075215047886e+00
4.775636600075830351e+00	1.830203448954110357e+00
4.816454006914085539e+00	2.157611833790913813e+00
4.857271413752339839e+00	2.010769057602607823e+00
4.898088820590595027e+00	1.186690350605454025e+00
4.938906227428850215e+00	1.307401830686169442e+00
4.979723634267105403e+00	4.126371552319291758e-01
5.020541041105359703e+00	1.987020590565880207e+00
5.061358447943614891e+00	2.145234955004850619e+00
5.102175854781870079e+00	2.568730744301582547e+00
5.142993261620125267e+00	2.201493214745708471e+00
5.183810668458379567e+00	1.000269161723542855e+00
5.224628075296634755e+00	3.370548321301537698e+00
5.265445482134889943e+00	3.002517112927542420e-01
5.306262888973144243e+00	7.351408996933036510e-01
5.347080295811399431e+00	7.535650758575544728e-02
5.387897702649654619e+00	1.599621069023724473e+00
5.428715109487909807e+00	2.197463532224730898e+00
5.469532516326164107e+00	7.399031245112906996e-01
5.510349923164419295e+00	1.057525741747884052e+00
5.551167330002674483e+00	2.197060800800247016e+00
5.591984736840929671e+00	1.767851287356191792e+00
5.632802143679183970e+00	2.505520579301094397e+00
5.673619550517439158e+00	9.111611577178793109e-01
5.714436957355694346e+00	1.016604291243735414e+00
5.755254364193949534e+00	1.636386887224187570e+00
5.796071771032203834e+00	1.571585878831120553e+00
5.836889177870459022e+00	1.577760022804649997e+00
5.877706584708714210e+00	4.254517760981672558e-01
5.918523991546969398e+00	9.581262425298234797e-01
5.959341398385223698e+00	6.679610040777654856e-01
6.000158805223478886e+00	9.614282754252125862e-01
6.040976212061734074e+00	6.304916562974551830e-01
6.081793618899989262e+00	2.842418487826644524e-01
6.122611025738243562e+00	1.482209327051667191e+00
6.163428432576498750e+00	8.404500284304377011e-01
6.204245839414753938e+00	7.236632409769131469e-01
6.245063246253009126e+00	5.607867571337719070e-01
