# Frequency (Hz)	Amplitude
9.599872501693337057e+00	3.241838001364018979e-02
9.639871970450391458e+00	3.218509389574870233e-02
9.679871439207447636e+00	3.221209619212809377e-02
9.719870907964502038e+00	3.192530316184500477e-02
9.759870376721558216e+00	3.201564628454879602e-02
9.799869845478614394e+00	3.176707313347279515e-02
9.839869314235668796e+00	3.171588373696641872e-02
9.879868782992724974e+00	3.132106585320853370e-02
9.919868251749781152e+00	3.136882443975163443e-02
9.959867720506835553e+00	3.125961683443174988e-02
9.999867189263891731e+00	3.090534444725305530e-02
1.003986665802094791e+01	3.107727029557354193e-02
1.007986612677800231e+01	3.075448715424424287e-02
1.011986559553505849e+01	3.063265166594981645e-02
1.015986506429211467e+01	3.048348760275135585e-02
1.019986453304916907e+01	3.041778101725479619e-02
1.023986400180622525e+01	3.038191938801132821e-02
1.027986347056328142e+01	3.024453031451179719e-02
1.031986293932033583e+01	3.006102952717795360e-02
1.035986240807739200e+01	2.984043893005119963e-02
1.039986187683444818e+01	3.013216382806616425e-02
1.043986134559150258e+01	2.980347472813662732e-02
1.047986081434855876e+01	2.962017238766487606e-02
1.051986028310561494e+01	2.946606309889859138e-02
1.055985975186266934e+01	2.936820540495125448e-02
1.059985922061972552e+01	2.914585770691995384e-02
1.063985868937678170e+01	2.912519564539225655e-02
1.067985815813383610e+01	2.911057193406086513e-02
1.071985762689089228e+01	2.911630366300445305e-02
1.075985709564794846e+01	2.887298236839157262e-02
1.079985656440500286e+01	2.890313597050492983e-02
1.083985603316205903e+01	2.865098982640349942e-02
1.087985550191911344e+01	2.862194333131445195e-02
1.091985497067616961e+01	2.843435382537564185e-02
1.095985443943322579e+01	2.853675483890468281e-02
1.099985390819028019e+01	2.832891652547652600e-02
1.103985337694733637e+01	2.811345936005294269e-02
1.107985284570439255e+01	2.818051460211698500e-02
1.111985231446144695e+01	2.790430800530815242e-02
1.115985178321850313e+01	2.789980520846307988e-02
1.119985125197555931e+01	2.768183391816226788e-02
1.123985072073261371e+01	2.753656118499851410e-02
1.127985018948966989e+01	2.766224735395874518e-02
1.131984965824672607e+01	2.778368716270276234e-02
1.135984912700378047e+01	2.742350506851587433e-02
1.139984859576083664e+01	2.720899739930197556e-02
1.143984806451789282e+01	2.735883783890342980e-02
1.147984753327494722e+01	2.707418579682803819e-02
1.151984700203200340e+01	2.701598618734642188e-02
1.155984647078905958e+01	2.698297648516842853e-02
1.159984593954611398e+01	2.677858711974943906e-02
1.163984540830317016e+01	2.656457022118377184e-02
1.167984487706022634e+01	2.677289514944415985e-02
1.171984434581728074e+01	2.659143541989972617e-02
1.175984381457433692e+01	2.631287040060386467e-02
1.179984328333139310e+01	2.633599796344422359e-02
1.183984275208844750e+01	2.635313741626765099e-02
1.187984222084550368e+01	2.625143665854681729e-02
1.191984168960255985e+01	2.610167331128615195e-02
1.195984115835961425e+01	2.578561390593283459e-02
1.199984062711667043e+01	2.582494725370132471e-02
1.203984009587372661e+01	2.591848260842528548e-02
1.207983956463078101e+01	2.577171874332940052e-02
1.211983903338783719e+01	2.565204117224514219e-02
1.215983850214489337e+01	2.549882625692969154e-02
1.219983797090194777e+01	2.546014877545528868e-02
1.223983743965900395e+01	2.537154049888233967e-02
1.227983690841605835e+01	2.537517002167038321e-02
1.231983637717311453e+01	2.517661039824473437e-02
1.235983584593017071e+01	2.521386259821338169e-02
1.239983531468722511e+01	2.510364232811978027e-02
1.243983478344428129e+01	2.503837184059323068e-02
1.247983425220133746e+01	2.491293342081959614e-02
1.251983372095839186e+01	2.487447773810604404e-02
1.255983318971544804e+01	2.476023830605645834e-02
1.259983265847250422e+01	2.462669240856344213e-02
1.263983212722955862e+01	2.458053185276170421e-02
1.267983159598661480e+01	2.442273503437784876e-02
1.271983106474367098e+01	2.432509411899097529e-02
1.275983053350072538e+01	2.441436654416419272e-02
1.279983000225778156e+01	2.423642401972486010e-02
1.283982947101483774e+01	2.422247557815539187e-02
1.287982893977189214e+01	2.420206788648308210e-02
1.291982840852894832e+01	2.395466063081418476e-02
1.295982787728600449e+01	2.398306621057919030e-02
1.299982734604305890e+01	2.388598840276199078e-02
1.303982681480011507e+01	2.379405230823832679e-02
1.307982628355717125e+01	2.391388575258944146e-02
1.311982575231422565e+01	2.365372107403664742e-02
1.315982522107128183e+01	2.357194951570291616e-02
1.319982468982833801e+01	2.364945304728609601e-02
1.323982415858539241e+01	2.339931527997730909e-02
1.327982362734244859e+01	2.324422037838057981e-02
1.331982309609950477e+01	2.334811021681152537e-02
1.335982256485655917e+01	2.327362237866780967e-02
1.339982203361361535e+01	2.317170884919811727e-02
1.343982150237066975e+01	2.320244965833501843e-02
1.347982097112772593e+01	2.312578704304687344e-02
1.351982043988478210e+01	2.299730267990111529e-02
1.355981990864183651e+01	2.286077948889668476e-02
1.359981937739889268e+01	2.289238341345410654e-02
1.363981884615594886e+01	2.273044271840038433e-02
1.367981831491300326e+01	2.282541743398429357e-02
1.371981778367005944e+01	2.270299270527126323e-02
1.375981725242711562e+01	2.271579109089579690e-02
1.379981672118417002e+01	2.253843276996452677e-02
1.383981618994122620e+01	2.243248960754621463e-02
1.387981565869828238e+01	2.238201499431159702e-02
1.391981512745533678e+01	2.227463976953432748e-02
1.395981459621239296e+01	2.222427285853233875e-02
1.399981406496944913e+01	2.224097426816119827e-02
1.403981353372650354e+01	2.209782500939612773e-02
1.407981300248355971e+01	2.214668752119815925e-02
1.411981247124061589e+01	2.201842223171913623e-02
1.415981193999767029e+01	2.198558810556214965e-02
1.419981140875472647e+01	2.180496940466657499e-02
1.423981087751178265e+01	2.182174218038232874e-02
1.427981034626883705e+01	2.185958306409091847e-02
1.431980981502589323e+01	2.182272166734494992e-02
1.435980928378294941e+01	2.168349477791686047e-02
1.439980875254000381e+01	2.163683396180948043e-02
1.443980822129705999e+01	2.154136066283344683e-02
1.447980769005411616e+01	2.142537884293817252e-02
1.451980715881117057e+01	2.136549691772452603e-02
1.455980662756822674e+01	2.125095584441070995e-02
1.459980609632528292e+01	2.132091025088195604e-02
1.463980556508233732e+01	2.127223194640279896e-02
1.467980503383939350e+01	2.113544664713302296e-02
1.471980450259644968e+01	2.122714807688633187e-02
1.475980397135350408e+01	2.107696203643569244e-02
