x	zg centrado sin panza
0.001165174	0.311697778
0.001941956	0.418187711
0.002718739	0.456933974
0.003495521	0.416255437
0.004272303	0.480295889
0.005049086	0.452522508
0.005825868	0.373272606
0.006602651	0.505236427
0.007379433	0.378849261
0.008156216	0.281595942
0.008932998	0.29134527
0.009709781	0.700803523
0.010486563	0.685372609
0.011263345	0.631532799
0.012040128	0.497618986
0.01281691	0.625673807
0.013593693	0.598472072
0.014370475	0.678241193
0.015147258	0.689786591
0.01592404	0.561161149
0.016700823	0.42228615
0.017477605	0.387943748
0.018254387	0.599962719
0.01903117	0.548306907
0.019807952	0.610753485
0.020584735	0.696891432
0.021361517	0.602496455
0.0221383	0.573527025
0.022915082	0.610996842
0.023691864	0.519911075
0.024468647	0.472047521
0.025245429	0.450505681
0.026022212	0.541011749
0.026798994	0.540525404
0.027575777	0.541532511
0.028352559	0.448793434
0.029129342	0.359916017
0.029906124	0.439578295
0.030682906	0.549492404
0.031459689	0.363230114
0.032236471	0.349569114
0.033013254	0.457585808
0.033790036	0.383278812
0.034566819	0.514049926
0.035343601	0.643199617
0.036120384	0.575275689
0.036897166	0.380893515
0.037673948	0.329577534
0.038450731	0.350858889
0.039227513	0.329067184
0.040004296	0.455351436
0.040781078	0.51212048
0.041557861	0.679312102
0.042334643	0.449863108
0.043111426	0.537731551
0.043888208	0.468159089
0.04466499	0.463893483
0.045441773	0.45818934
0.046218555	0.279948461
0.046995338	0.197451101
0.04777212	0.236263121
0.048548903	0.391237504
0.049325685	0.587101736
0.050102468	0.500462448
0.05087925	0.595413825
0.051656032	0.581536063
0.052432815	0.554276905
0.053209597	0.794639399
0.05398638	0.689399567
0.054763162	0.699115161
0.055539945	0.432486706
0.056316727	0.394608352
0.05709351	0.184441292
0.057870292	0.225477672
0.058647074	0.3188426
0.059423857	0.438972942
0.060200639	0.536595992
0.060977422	0.331240964
0.061754204	0.113087883
0.062530987	0.21580213
0.063307769	0.356912999
0.064084552	0.62142178
0.064861334	0.60059381
0.065638116	0.550297388
0.066414899	0.585163986
0.067191681	0.394847891
0.067968464	0.472832415
0.068745246	0.53160083
0.069522029	0.529672827
0.070298811	0.516165672
0.071075593	0.303383212
0.071852376	0.200323549
0.072629158	0.52100708
