# X 	Z
4.041386718750000218e-01	-5.433005518764911779e-01
4.057617187500000000e-01	-6.183765435791375165e-01
4.073847656249999782e-01	-6.951289139829182062e-01
4.090078125000000120e-01	-7.734719205224117600e-01
4.106308593749999902e-01	-8.533193688205961136e-01
4.122539062500000240e-01	-9.345847059815927116e-01
4.138769531250000022e-01	-1.017181111152607231e+00
4.154999999999999805e-01	-1.101021583314548469e+00
4.171230468750000142e-01	-1.186019026265652254e+00
4.187460937499999925e-01	-1.272086330767269402e+00
4.203691406250000262e-01	-1.359136453825823709e+00
4.219921875000000044e-01	-1.447082495089849985e+00
4.236152343749999827e-01	-1.535837770346018205e+00
4.252382812500000164e-01	-1.625315882103169463e+00
4.268613281249999947e-01	-1.715430787258681145e+00
4.284843749999999729e-01	-1.806096861846949508e+00
4.301074218750000067e-01	-1.897228962875447511e+00
4.317304687499999849e-01	-1.988742487259682390e+00
4.333535156250000187e-01	-2.080553427874434202e+00
4.349765624999999969e-01	-2.172578426744858682e+00
4.365996093749999751e-01	-2.264734825407349383e+00
4.382226562500000089e-01	-2.356940712476426114e+00
4.398457031249999871e-01	-2.449114968460262443e+00
4.414687500000000209e-01	-2.541177307873740521e+00
4.430917968749999991e-01	-2.633048318704036994e+00
4.447148437499999774e-01	-2.724649499289631294e+00
4.463378906250000111e-01	-2.815903292679230674e+00
4.479609374999999893e-01	-2.906733118542357719e+00
4.495839843750000231e-01	-2.997063402708213697e+00
4.512070312500000013e-01	-3.086819604413861384e+00
4.528300781249999796e-01	-3.175928241346755776e+00
4.544531250000000133e-01	-3.264316912570188300e+00
4.560761718749999916e-01	-3.351914319423290323e+00
4.576992187500000253e-01	-3.438650284489877862e+00
4.593222656250000036e-01	-3.524455768732623451e+00
4.609453124999999818e-01	-3.609262886890887589e+00
4.625683593750000155e-01	-3.693004921241999750e+00
4.641914062499999938e-01	-3.775616333826929960e+00
4.658144531250000275e-01	-3.857032777242123789e+00
4.674375000000000058e-01	-3.937191104099865502e+00
4.690605468749999840e-01	-4.016029375259861922e+00
4.706835937500000178e-01	-4.093486866934827439e+00
4.723066406249999960e-01	-4.169504076772725831e+00
4.739296874999999742e-01	-4.244022729017940421e+00
4.755527343750000080e-01	-4.316985778853034361e+00
4.771757812499999862e-01	-4.388337416021852455e+00
4.787988281250000200e-01	-4.458023067833534192e+00
4.804218749999999982e-01	-4.525989401645453825e+00
4.820449218749999765e-01	-4.592184326921243454e+00
4.836679687500000102e-01	-4.656556996957787575e+00
4.852910156249999885e-01	-4.719057810372429884e+00
4.869140625000000222e-01	-4.779638412438571571e+00
4.885371093750000004e-01	-4.838251696354410214e+00
4.901601562499999787e-01	-4.894851804525752748e+00
4.917832031250000124e-01	-4.949394129939705955e+00
4.934062499999999907e-01	-5.001835317701587513e+00
4.950292968750000244e-01	-5.052133266802742106e+00
4.966523437500000027e-01	-5.100247132182047949e+00
4.982753906249999809e-01	-5.146137327138927020e+00
4.998984375000000147e-01	-5.189765526150583952e+00
5.015214843749999929e-01	-5.231094668141116344e+00
5.031445312500000266e-01	-5.270088960245050025e+00
5.047675781249999494e-01	-5.306713882102859436e+00
5.063906249999999831e-01	-5.340936190721099486e+00
5.080136718750000169e-01	-5.372723925924959509e+00
5.096367187500000506e-01	-5.402046416426332875e+00
5.112597656249999734e-01	-5.428874286525892323e+00
5.128828125000000071e-01	-5.453179463463153631e+00
5.145058593750000409e-01	-5.474935185424100403e+00
5.161289062499999636e-01	-5.494116010211585355e+00
5.177519531249999973e-01	-5.510697824579433579e+00
5.193750000000000311e-01	-5.524657854226900255e+00
5.209980468749999538e-01	-5.535974674445883537e+00
5.226210937499999876e-01	-5.544628221409059421e+00
5.242441406250000213e-01	-5.550599804082838595e+00
5.258671875000000551e-01	-5.553872116744762444e+00
5.274902343749999778e-01	-5.554429252080721469e+00
5.291132812500000115e-01	-5.552256714833028184e+00
5.307363281250000453e-01	-5.547341435966139933e+00
5.323593749999999680e-01	-5.539671787312530071e+00
5.339824218750000018e-01	-5.529237596657009313e+00
5.356054687500000355e-01	-5.516030163213636150e+00
5.372285156249999583e-01	-5.500042273445308716e+00
5.388515624999999920e-01	-5.481268217172196699e+00
5.404746093750000258e-01	-5.459703803911447828e+00
5.420976562499999485e-01	-5.435346379387027582e+00
5.437207031249999822e-01	-5.408194842145226389e+00
5.453437500000000160e-01	-5.378249660208284766e+00
5.469667968750000497e-01	-5.345512887695796245e+00
5.485898437499999725e-01	-5.309988181340999702e+00
5.502128906250000062e-01	-5.271680816826861182e+00
5.518359375000000400e-01	-5.230597704864886843e+00
5.534589843749999627e-01	-5.186747406937936233e+00
5.550820312499999964e-01	-5.140140150626930193e+00
5.567050781250000302e-01	-5.090787844440185062e+00
5.583281249999999529e-01	-5.038704092063146511e+00
5.599511718749999867e-01	-4.983904205945568933e+00
5.615742187500000204e-01	-4.926405220142570762e+00
5.631972656250000542e-01	-4.866225902325488128e+00
5.648203124999999769e-01	-4.803386764878037951e+00
5.664433593750000107e-01	-4.737910074992910836e+00
5.680664062500000444e-01	-4.669819863683529526e+00
5.696894531249999671e-01	-4.599141933625277012e+00
5.713125000000000009e-01	-4.525903865740087184e+00
5.729355468750000346e-01	-4.450135024437788189e+00
5.745585937499999574e-01	-4.371866561427075304e+00
5.761816406249999911e-01	-4.291131418008506948e+00
5.778046875000000249e-01	-4.207964325761416546e+00
5.794277343749999476e-01	-4.122401805536297204e+00
5.810507812499999813e-01	-4.034482164664019876e+00
5.826738281250000151e-01	-3.944245492293310562e+00
5.842968750000000488e-01	-3.851733652768341454e+00
5.859199218749999716e-01	-3.756990276959146779e+00
5.875429687500000053e-01	-3.660060751458949380e+00
5.891660156250000391e-01	-3.560992205564485591e+00
5.907890624999999618e-01	-3.459833495958100524e+00
5.924121093749999956e-01	-3.356635189013773335e+00
5.940351562500000293e-01	-3.251449540653416292e+00
5.956582031249999520e-01	-3.144330473684743055e+00
5.972812499999999858e-01	-3.035333552557735182e+00
5.989042968750000195e-01	-2.924515955483215190e+00
6.005273437500000533e-01	-2.811936443864241131e+00
6.021503906249999760e-01	-2.697655328998890933e+00
6.037734375000000098e-01	-2.581734436021453583e+00
6.053964843750000435e-01	-2.464237065058007659e+00
6.070195312499999662e-01	-2.345227949581784266e+00
6.086425781250000000e-01	-2.224773211963492869e+00
6.102656250000000338e-01	-2.102940316221850292e+00
6.118886718749999565e-01	-1.979798017989850889e+00
6.135117187499999902e-01	-1.855416311722752676e+00
6.151347656250000240e-01	-1.729866375184292204e+00
6.167578124999999467e-01	-1.603220511258206527e+00
6.183808593749999805e-01	-1.475552087142710356e+00
6.200039062500000142e-01	-1.346935470996072581e+00
6.216269531250000480e-01	-1.217445966111842859e+00
6.232499999999999707e-01	-1.087159742712549004e+00
6.248730468750000044e-01	-9.561537674607706316e-01
6.264960937500000382e-01	-8.245057307963641335e-01
6.281191406249999609e-01	-6.922939722182163136e-01
6.297421874999999947e-01	-5.595974036381916594e-01
6.313652343750000284e-01	-4.264954309438521718e-01
6.329882812499999512e-01	-2.930678739150072709e-01
6.346113281249999849e-01	-1.593948846471278658e-01
6.362343750000000187e-01	-2.555686464205481415e-02
6.378574218750000524e-01	1.083656192668245311e-01
6.394804687499999751e-01	2.422919199817471225e-01
6.411035156250000089e-01	3.761413960217058761e-01
6.427265625000000426e-01	5.098334980348305789e-01
6.443496093749999654e-01	6.432878557559218446e-01
6.459726562499999991e-01	7.764243652206430646e-01
6.475957031250000329e-01	9.091632760464966045e-01
6.492187499999999556e-01	1.041425278590368819e+00
6.508417968749999893e-01	1.173131590793113022e+00
6.524648437500000231e-01	1.304204044523329387e+00
6.540878906249999458e-01	1.434565171235161030e+00
6.557109374999999796e-01	1.564138286758470775e+00
6.573339843750000133e-01	1.692847575044135411e+00
6.589570312500000471e-01	1.820618170692301918e+00
6.605800781249999698e-01	1.947376240097172140e+00
6.622031250000000036e-01	2.073049061048136021e+00
6.638261718750000373e-01	2.197565100633728008e+00
6.654492187499999600e-01	2.320854091301838285e+00
6.670722656249999938e-01	2.442847104936762825e+00
6.686953125000000275e-01	2.563476624820925753e+00
6.703183593749999503e-01	2.682676615356357708e+00
6.719414062499999840e-01	2.800382589428209279e+00
6.735644531250000178e-01	2.916531673299641358e+00
6.751875000000000515e-01	3.031062668934323412e+00
6.768105468749999742e-01	3.143916113649471100e+00
6.784335937500000080e-01	3.255034337008836598e+00
6.800566406250000417e-01	3.364361514871372805e+00
6.816796874999999645e-01	3.471843720517390874e+00
6.833027343749999982e-01	3.577428972780004379e+00
6.849257812500000320e-01	3.681067281115554035e+00
6.865488281249999547e-01	3.782710687552533813e+00
6.881718749999999885e-01	3.882313305464403452e+00
6.897949218750000222e-01	3.979831355117614322e+00
6.914179687499999449e-01	4.075223195952220934e+00
6.930410156249999787e-01	4.168449355558681013e+00
6.946640625000000124e-01	4.259472555320862774e+00
6.962871093750000462e-01	4.348257732701908296e+00
6.979101562499999689e-01	4.434772060156461748e+00
6.995332031250000027e-01	4.518984960659809147e+00
7.011562500000000364e-01	4.600868119851724281e+00
7.027792968749999591e-01	4.680395494800182021e+00
7.044023437499999929e-01	4.757543319397549375e+00
7.060253906250000266e-01	4.832290106409373287e+00
7.076484374999999494e-01	4.904616646203334263e+00
7.092714843749999831e-01	4.974506002193280985e+00
7.108945312500000169e-01	5.041943503040462460e+00
7.125175781250000506e-01	5.106916731661022446e+00
7.141406249999999734e-01	5.169415511095470706e+00
7.157636718750000071e-01	5.229431887302169457e+00
7.173867187500000409e-01	5.286960108942792225e+00
7.190097656249999636e-01	5.341996604233180790e+00
7.206328124999999973e-01	5.394539954938072590e+00
7.222558593750000311e-01	5.444590867592713934e+00
7.238789062499999538e-01	5.492152142038478679e+00
7.255019531249999876e-01	5.537228637363220685e+00
7.271250000000000213e-01	5.579827235340262703e+00
7.287480468750000551e-01	5.619956801462722140e+00
7.303710937499999778e-01	5.657628143672233989e+00
7.319941406250000115e-01	5.692853968883198057e+00
7.336171875000000453e-01	5.725648837405450386e+00
7.352402343749999680e-01	5.756029115369779348e+00
7.368632812500000018e-01	5.784012925262014271e+00
7.384863281250000355e-01	5.809620094672568236e+00
7.401093749999999583e-01	5.832872103369344252e+00
7.417324218749999920e-01	5.853792028802811132e+00
7.433554687500000258e-01	5.872404490152873358e+00
7.449785156249999485e-01	5.888735591027858263e+00
7.466015624999999822e-01	5.902812860926588634e+00
7.482246093750000160e-01	5.914665195575079082e+00
7.498476562500000497e-01	5.924322796249797740e+00
7.514707031249999725e-01	5.931817108199787469e+00
7.530937500000000062e-01	5.937180758280183213e+00
7.547167968750000400e-01	5.940447491909655930e+00
7.563398437499999627e-01	5.941652109464286902e+00
7.579628906249999964e-01	5.940830402220046658e+00
7.595859375000000302e-01	5.938019087955603403e+00
7.612089843749999529e-01	5.933255746326469904e+00
7.628320312499999867e-01	5.926578754120547465e+00
7.644550781250000204e-01	5.918027220503895514e+00
7.660781250000000542e-01	5.907640922364064018e+00
7.677011718749999769e-01	5.895460239856476825e+00
7.693242187500000107e-01	5.881526092257210792e+00
7.709472656250000444e-01	5.865879874223036694e+00
7.725703124999999671e-01	5.848563392556755502e+00
7.741933593750000009e-01	5.829618803572710561e+00
7.758164062500000346e-01	5.809088551153871016e+00
7.774394531249999574e-01	5.787015305588136371e+00
7.790624999999999911e-01	5.763441903267462862e+00
7.806855468750000249e-01	5.738411287329196142e+00
7.823085937499999476e-01	5.711966449314550331e+00
7.839316406249999813e-01	5.684150371914660660e+00
7.855546875000000151e-01	5.655005972870052133e+00
7.871777343750000488e-01	5.624576050084702850e+00
7.888007812499999716e-01	5.592903228011319783e+00
7.904238281250000053e-01	5.560029905359923141e+00
7.920468750000000391e-01	5.525998204177446027e+00
7.936699218749999618e-01	5.490849920341783097e+00
7.952929687499999956e-01	5.454626475509650518e+00
7.969160156250000293e-01	5.417368870553743498e+00
7.985390624999999520e-01	5.379117640521050348e+00
8.001621093749999858e-01	5.339912811140725246e+00
8.017851562500000195e-01	5.299793856906792833e+00
8.034082031250000533e-01	5.258799660758068484e+00
8.050312499999999760e-01	5.216968475375050041e+00
8.066542968750000098e-01	5.174337886111199936e+00
8.082773437500000435e-01	5.130944775573998307e+00
8.099003906249999662e-01	5.086825289869384648e+00
8.115234375000000000e-01	5.042014806521748049e+00
8.131464843750000338e-01	4.996547904080404834e+00
8.147695312499999565e-01	4.950458333422618651e+00
8.163925781249999902e-01	4.903778990762545753e+00
8.180156250000000240e-01	4.856541892375054736e+00
8.196386718749999467e-01	4.808778151043209270e+00
8.212617187499999805e-01	4.760517954238180138e+00
8.228847656250000142e-01	4.711790544040520778e+00
8.245078125000000480e-01	4.662624198812055809e+00
8.261308593749999707e-01	4.613046216628047702e+00
8.277539062500000044e-01	4.563082900479789927e+00
8.293769531250000382e-01	4.512759545258306026e+00
8.309999999999999609e-01	4.462100426530340336e+00
8.326230468749999947e-01	4.411128791118319903e+00
8.342460937500000284e-01	4.359866849496351726e+00
8.358691406249999512e-01	4.308335770014623201e+00
8.374921874999999849e-01	4.256555674964726421e+00
8.391152343750000187e-01	4.204545638498389692e+00
8.407382812500000524e-01	4.152323686411889980e+00
8.423613281249999751e-01	4.099906797807969738e+00
8.439843750000000089e-01	4.047310908646416294e+00
8.456074218750000426e-01	3.994550917193506745e+00
8.472304687499999654e-01	3.941640691379341366e+00
8.488535156249999991e-01	3.888593078070607501e+00
8.504765625000000329e-01	3.835419914264516450e+00
8.520996093749999556e-01	3.782132040207588641e+00
8.537226562499999893e-01	3.728739314440520758e+00
8.553457031250000231e-01	3.675250630767607607e+00
8.569687499999999458e-01	3.621673937146042022e+00
8.585917968749999796e-01	3.568016256486854942e+00
8.602148437500000133e-01	3.514283709355314311e+00
8.618378906250000471e-01	3.460481538554205816e+00
8.634609374999999698e-01	3.406614135568577506e+00
8.650839843750000036e-01	3.352685068845251415e+00
8.667070312500000373e-01	3.298697113874701436e+00
8.683300781249999600e-01	3.244652285036798034e+00
8.699531249999999938e-01	3.190551869165411336e+00
8.715761718750000275e-01	3.136396460780086493e+00
8.731992187499999503e-01	3.082185998925930814e+00
8.748222656249999840e-01	3.027919805555649102e+00
8.764453125000000178e-01	2.973596625380336977e+00
8.780683593750000515e-01	2.919214667108317229e+00
8.796914062499999742e-01	2.864771645984116599e+00
8.813144531250000080e-01	2.810264827532666487e+00
8.829375000000000417e-01	2.755691072407104869e+00
8.845605468749999645e-01	2.701046882232248425e+00
8.861835937499999982e-01	2.646328446329965001e+00
8.878066406250000320e-01	2.591531689207426936e+00
8.894296874999999547e-01	2.536652318684556207e+00
8.910527343749999885e-01	2.481685874533019920e+00
8.926757812500000222e-01	2.426627777495891980e+00
8.942988281249999449e-01	2.371473378554592948e+00
8.959218749999999787e-01	2.316218008307992626e+00
8.975449218750000124e-01	2.260857026327560249e+00
8.991679687500000462e-01	2.205385870352204680e+00
9.007910156249999689e-01	2.149800105186900456e+00
9.024140625000000027e-01	2.094095471170299483e+00
9.040371093750000364e-01	2.038267932078247302e+00
9.056601562499999591e-01	1.982313722332363692e+00
9.072832031249999929e-01	1.926229393385597621e+00
9.089062500000000266e-01	1.870011859159791845e+00
9.105292968749999494e-01	1.813658440413771000e+00
9.121523437499999831e-01	1.757166907924239352e+00
9.137753906250000169e-01	1.700535524365749174e+00
9.153984375000000506e-01	1.643763084780167860e+00
9.170214843749999734e-01	1.586848955530368421e+00
9.186445312500000071e-01	1.529793111637275160e+00
9.202675781250000409e-01	1.472596172403892734e+00
9.218906249999999636e-01	1.415259435234518026e+00
9.235136718749999973e-01	1.357784907561975896e+00
