x	zg centrado sin panza
0.001557633	-0.004081885
0.002596055	-0.0139952
0.003634478	0.0990744
0.0046729	0.177478127
0.005711322	0.10531332
0.006749744	0.082694147
0.007788166	0.134954837
0.008826588	0.205321386
0.00986501	0.173730259
0.010903433	0.21327402
0.011941855	0.108956956
0.012980277	0.130015008
0.014018699	0.078831398
0.015057121	0.119226141
0.016095543	0.235068382
0.017133966	0.077318308
0.018172388	0.043026082
0.01921081	0.147343954
0.020249232	0.032334474
0.021287654	0.062362043
0.022326076	-0.209723388
0.023364498	-0.1464144
0.024402921	-0.29294012
0.025441343	-0.139411223
0.026479765	-0.048281133
0.027518187	-0.192280746
0.028556609	0.009143967
0.029595031	0.060698066
0.030633454	0.009471658
0.031671876	0.02021171
0.032710298	0.206953848
0.03374872	0.346671529
0.034787142	0.227322786
0.035825564	0.25870803
0.036863986	0.225930731
0.037902409	0.337324717
0.038940831	0.237179473
0.039979253	0.124271625
0.041017675	0.116944928
0.042056097	0.169496179
0.043094519	0.066066745
0.044132941	0.374890397
0.045171364	0.466053769
0.046209786	0.427441336
0.047248208	0.277791543
0.04828663	0.577553146
0.049325052	0.463051119
0.050363474	0.349869003
0.051401897	0.276701732
0.052440319	0.572201172
0.053478741	0.572397839
0.054517163	0.644497909
0.055555585	0.658736064
0.056594007	0.579805655
0.057632429	0.686206976
0.058670852	0.677079227
0.059709274	0.619841431
0.060747696	0.675589812
0.061786118	0.719980426
0.06282454	0.702293244
0.063862962	0.69631939
0.064901385	0.967619335
0.065939807	0.802574639
0.066978229	0.557978866
0.068016651	0.514421979
0.069055073	0.481652648
0.070093495	0.56035254
0.071131917	0.639571558
0.07217034	0.796406398
0.073208762	0.551956569
0.074247184	0.873181227
0.075285606	0.956035885
0.076324028	0.962308896
0.07736245	0.818927484
0.078400873	0.724579863
0.079439295	0.740229634
0.080477717	0.803805122
0.081516139	0.902244553
0.082554561	0.908492463
0.083592983	1.043207894
0.084631405	1.165760431
0.085669828	0.735621368
0.08670825	0.800534558
0.087746672	0.774692287
0.088785094	0.751659722
0.089823516	0.652458613
0.090861938	0.83335579
0.091900361	0.889133185
0.092938783	0.956309809
0.093977205	0.907382524
0.095015627	1.128076695
0.096054049	1.02035375
0.097092471	0.989464662
0.098130893	1.125912086
0.099169316	0.893225547
0.100207738	0.929263876
0.10124616	1.013313283
0.102284582	0.694795835
0.103323004	0.991695236
0.104361426	0.88141834
0.105399849	0.764043596
0.106438271	0.56496354
0.107476693	0.754219244
0.108515115	0.837868876
