# Frequency (Hz)	Transfer Amplitude
4.399873552741089711e+00	1.864223041164821681e-01
4.428444160226421289e+00	4.338032495388165211e-02
4.457014767711752867e+00	7.791161456518774786e-02
4.485585375197085334e+00	4.793008838053058190e-02
4.514155982682416912e+00	6.090302864868986366e-02
4.542726590167748491e+00	3.071634712313382407e-02
4.571297197653080069e+00	4.418684268438449053e-02
4.599867805138411647e+00	4.805593246722335982e-02
4.628438412623744114e+00	6.464005380046299043e-02
4.657009020109075692e+00	5.019245277542328659e-02
4.685579627594407270e+00	1.339908975197667551e-01
4.714150235079738849e+00	5.439374574227888448e-02
4.742720842565070427e+00	4.867871784357002962e-02
4.771291450050402894e+00	3.063178920351807694e-02
4.799862057535734472e+00	6.266232341025056163e-02
4.828432665021066050e+00	1.267924655665327582e-01
4.857003272506397629e+00	7.153739525086638684e-02
4.885573879991729207e+00	6.858760031339601604e-02
4.914144487477061674e+00	3.856701260431077971e-02
4.942715094962393252e+00	5.661714001001137003e-02
4.971285702447724830e+00	6.589357053456039448e-02
4.999856309933056409e+00	4.180075417144305527e-01
5.028426917418387987e+00	1.582948581312370873e-01
5.056997524903720453e+00	3.723042827672373711e-02
5.085568132389052032e+00	2.919573315966978583e-02
5.114138739874383610e+00	1.344640743914198022e-01
5.142709347359715188e+00	2.596783695866286545e-02
5.171279954845046767e+00	7.982890689079505386e-02
5.199850562330379233e+00	5.795691748179521846e-02
5.228421169815710812e+00	4.469431580504767965e-02
5.256991777301042390e+00	5.617870003590294536e-02
5.285562384786373968e+00	5.209011494825657729e-02
5.314132992271705547e+00	3.373819759838957155e-02
5.342703599757038013e+00	1.157162022455898998e-01
5.371274207242369592e+00	1.771688787852656322e-01
5.399844814727701170e+00	1.106100224719430009e-01
5.428415422213032748e+00	6.538188090359893512e-02
5.456986029698364327e+00	1.032217537222267639e-01
5.485556637183696793e+00	3.445384631052617747e-02
5.514127244669028372e+00	7.689410638306083678e-02
5.542697852154359950e+00	4.522645071255813193e-02
5.571268459639691528e+00	8.095368034225282339e-02
5.599839067125023107e+00	4.865083763899087643e-02
5.628409674610354685e+00	8.526989854499998633e-02
5.656980282095687151e+00	1.065253006149455145e-01
5.685550889581018730e+00	5.343969752468133438e-02
5.714121497066350308e+00	3.395965991150621394e-02
5.742692104551681886e+00	4.373037081112408908e-02
5.771262712037013465e+00	8.049482110023124803e-02
5.799833319522345931e+00	6.423730793678623929e-02
5.828403927007677510e+00	1.098448437270314187e-01
5.856974534493009088e+00	4.459973977143129320e-02
5.885545141978340666e+00	4.206566257899792272e-02
5.914115749463672245e+00	5.630125016647606617e-02
5.942686356949004711e+00	7.969740505645368511e-01
5.971256964434336290e+00	3.696549180723433109e-02
5.999827571919667868e+00	4.765925037010197707e-02
6.028398179404999446e+00	3.813994746962580396e-02
6.056968786890331025e+00	7.870985210358233397e-02
6.085539394375663491e+00	3.057911131143765948e-02
6.114110001860995069e+00	6.352991040529608335e-02
6.142680609346326648e+00	9.504388167191131498e-02
6.171251216831658226e+00	9.617139329237457679e-02
6.199821824316989805e+00	1.006799575835848892e-01
6.228392431802322271e+00	7.312393146566592561e-02
6.256963039287653849e+00	1.655003847273204820e-01
6.285533646772985428e+00	5.344061583064323162e-02
6.314104254258317006e+00	7.741200804644839117e-02
6.342674861743648584e+00	2.781849396718026265e-02
6.371245469228981051e+00	5.612112517937533490e-02
6.399816076714312629e+00	5.632484870437567959e-02
6.428386684199644208e+00	3.441660824953041847e-02
6.456957291684975786e+00	8.340110168594749851e-02
6.485527899170307364e+00	5.710139989922781434e-02
6.514098506655639831e+00	8.068508188837944517e-02
6.542669114140971409e+00	5.713431416569839105e-02
6.571239721626302988e+00	6.344688353907648737e-02
6.599810329111634566e+00	3.815961773690591113e-02
6.628380936596966144e+00	5.538384240386554080e-02
6.656951544082298611e+00	5.988698254141422428e-02
6.685522151567630189e+00	2.809979842161380165e-02
6.714092759052961767e+00	2.542666059257596770e-02
6.742663366538293346e+00	5.322425212947681089e-02
6.771233974023624924e+00	5.945403817008113739e-02
6.799804581508956502e+00	6.064879950639788520e-02
6.828375188994288969e+00	9.166756439457249273e-02
6.856945796479620547e+00	2.868105494731906444e-02
6.885516403964952126e+00	5.196118394544324559e-02
6.914087011450283704e+00	6.155439243265362070e-02
6.942657618935615282e+00	6.867110052814771881e-02
6.971228226420947749e+00	2.996703471422295512e-02
6.999798833906279327e+00	8.844226580423722450e-02
7.028369441391610906e+00	3.388319794308734118e-02
7.056940048876942484e+00	1.302044504021138416e-01
7.085510656362274062e+00	9.478331824617913792e-02
7.114081263847606529e+00	4.124593288043004735e-02
7.142651871332938107e+00	2.621496764788865397e-01
7.171222478818269686e+00	2.857460237045149690e-02
7.199793086303601264e+00	2.149740117014742324e-01
7.228363693788932842e+00	1.475698267631229965e-01
7.256934301274265309e+00	6.418409518772104361e-02
7.285504908759596887e+00	6.729945807305889871e-02
7.314075516244928465e+00	5.468030709690212265e-02
7.342646123730260044e+00	3.581962801329331703e-02
7.371216731215591622e+00	4.547829258327544533e-02
7.399787338700924089e+00	1.041967265404421250e-01
7.428357946186255667e+00	6.325458674471230724e-02
7.456928553671587245e+00	8.871605569294165050e-02
7.485499161156918824e+00	2.041056496629404804e-01
7.514069768642250402e+00	1.123504365641645464e-01
7.542640376127582869e+00	5.235924794773597762e-02
7.571210983612914447e+00	9.790478414515479955e-02
7.599781591098246025e+00	6.956176744648770449e-02
7.628352198583577604e+00	4.522967902110607008e-02
7.656922806068909182e+00	1.962071422959750233e-01
7.685493413554241648e+00	7.326887760803862948e-02
7.714064021039573227e+00	1.524458287623101371e-01
7.742634628524904805e+00	5.184661724755666029e-02
7.771205236010236383e+00	1.215624768547891726e-01
7.799775843495567962e+00	3.688554177496496805e-02
7.828346450980900428e+00	7.082650256667440136e-02
7.856917058466232007e+00	9.247041390240041958e-02
7.885487665951563585e+00	7.279068337435874725e-02
7.914058273436895163e+00	6.167249641408750760e-02
7.942628880922226742e+00	6.640816859918076409e-02
7.971199488407558320e+00	1.523825250017968591e-01
7.999770095892890787e+00	1.217762614861654796e-01
8.028340703378221477e+00	8.946559229525030688e-02
8.056911310863554831e+00	2.715711469825596858e-01
8.085481918348886410e+00	5.834442491694383781e-01
8.114052525834217988e+00	3.123382908347980755e-02
8.142623133319549567e+00	1.228789760104679607e-01
8.171193740804881145e+00	5.426148842363451991e-02
8.199764348290212723e+00	4.603499478688410224e-02
8.228334955775544302e+00	7.177119204752657744e-02
8.256905563260875880e+00	1.061194437842175459e-01
8.285476170746207458e+00	5.713025465717415374e-02
8.314046778231539037e+00	1.482551489646808662e-01
8.342617385716872391e+00	6.310111004570868876e-02
8.371187993202203970e+00	2.744590947349578175e-02
8.399758600687535548e+00	5.219189699656009290e-02
8.428329208172867126e+00	9.809837373994247101e-02
8.456899815658198705e+00	5.321967829794743005e-02
8.485470423143530283e+00	5.390541543911751832e-02
8.514041030628861861e+00	6.623325467305531122e-02
8.542611638114193440e+00	1.221741191738129756e-01
8.571182245599525018e+00	4.017671295249904823e-02
8.599752853084856596e+00	1.283421930605080641e-01
8.628323460570188175e+00	1.035220350154978930e-01
8.656894068055521529e+00	1.673132768031623530e-01
8.685464675540853108e+00	8.662467293454950701e-02
8.714035283026184686e+00	5.918253025377796794e-02
8.742605890511516264e+00	6.508750066638489817e-02
8.771176497996847843e+00	6.282644292247674400e-02
8.799747105482179421e+00	1.485292549169108800e-01
8.828317712967511000e+00	1.623940589142440216e-01
8.856888320452842578e+00	4.653861215194314560e-02
8.885458927938174156e+00	5.827409004351566391e-02
8.914029535423505735e+00	7.725398902738203621e-02
8.942600142908839089e+00	8.841840381257236314e-02
8.971170750394170668e+00	1.072082587280393934e-01
8.999741357879502246e+00	7.404433913308931803e-02
9.028311965364833824e+00	1.032273444762990128e-01
9.056882572850165403e+00	3.884456318707123906e-02
9.085453180335496981e+00	7.012048345053455145e-02
9.114023787820828559e+00	5.793443071269924888e-02
9.142594395306160138e+00	4.627245273945893023e-02
9.171165002791491716e+00	1.083192361488748978e-01
9.199735610276823294e+00	8.068184727857129201e-02
9.228306217762156649e+00	2.118493081011376539e-02
9.256876825247488227e+00	3.164148461794633743e-02
9.285447432732819806e+00	7.389518476483583620e-02
9.314018040218151384e+00	5.426471851481302899e-02
9.342588647703482962e+00	4.457676161332696507e-02
9.371159255188814541e+00	5.484307155281699375e-02
9.399729862674146119e+00	6.716056442542189808e-02
9.428300470159477698e+00	4.159248154953489734e-02
9.456871077644809276e+00	4.495426618517023298e-02
9.485441685130140854e+00	3.184839718498228001e-01
9.514012292615474209e+00	5.292089427881045000e-02
9.542582900100805787e+00	1.020519827979814304e-01
9.571153507586137366e+00	1.439139631774184747e-01
9.599724115071468944e+00	9.906998029672593742e-02
9.628294722556800522e+00	8.209727172616573809e-02
9.656865330042132101e+00	6.341149009636688760e-02
9.685435937527463679e+00	1.068465548416717842e-01
9.714006545012795257e+00	2.162044141403628994e-01
9.742577152498126836e+00	4.661246224700153762e-02
9.771147759983458414e+00	1.922946324405949148e-01
9.799718367468789992e+00	5.873265839725270304e-02
9.828288974954123347e+00	4.538265805446080325e-02
9.856859582439454925e+00	1.182849258016607091e-01
9.885430189924786504e+00	8.827225981445181724e-02
9.914000797410118082e+00	4.796912202770211436e-02
9.942571404895449660e+00	5.512612953047424380e-02
9.971142012380781239e+00	1.223903081986711522e-01
9.999712619866112817e+00	4.639195534990980807e-02
1.002828322735144440e+01	1.364550458473591521e-01
1.005685383483677597e+01	4.560631914515796831e-02
1.008542444232210755e+01	2.081038478417689963e-01
1.011399504980744091e+01	3.824165805571572707e-01
1.014256565729277249e+01	2.919298675184532343e-01
1.017113626477810406e+01	5.682148773038792761e-02
1.019970687226343564e+01	7.069511216047827395e-02
1.022827747974876722e+01	7.993745308376802583e-02
1.025684808723409880e+01	4.121929649687430114e-02
1.028541869471943038e+01	6.909479305764432144e-02
1.031398930220476196e+01	3.225855294085794300e-02
1.034255990969009353e+01	5.890691617671509062e-02
1.037113051717542511e+01	1.234737718864039185e-01
1.039970112466075847e+01	5.724987118400207825e-02
1.042827173214609005e+01	4.749756951372891001e-02
1.045684233963142162e+01	1.000645375960110828e-01
1.048541294711675320e+01	3.546085336699893870e-02
1.051398355460208478e+01	3.992762342578676932e-02
1.054255416208741636e+01	1.747466351202627277e-01
1.057112476957274794e+01	6.453454821307094691e-02
1.059969537705807952e+01	4.188789489405760069e-02
1.062826598454341109e+01	7.141383094935727094e-02
1.065683659202874267e+01	4.789696401602386994e-02
1.068540719951407603e+01	9.354136340370406977e-01
1.071397780699940760e+01	8.389966449815712546e-02
1.074254841448473918e+01	1.415844624135895458e-01
1.077111902197007076e+01	1.415229319924411755e-01
1.079968962945540234e+01	2.971656720774368821e-01
1.082826023694073392e+01	6.505384900605384879e-02
1.085683084442606550e+01	8.693985928220114567e-02
1.088540145191139707e+01	8.115792021269352396e-02
1.091397205939672865e+01	4.037712560532032147e-02
1.094254266688206023e+01	5.908161644493019338e-02
1.097111327436739359e+01	1.008675595772676181e-01
1.099968388185272516e+01	7.105153090081137157e-02
1.102825448933805674e+01	3.744979145394425335e-02
1.105682509682338832e+01	2.882304959834411720e-02
1.108539570430871990e+01	6.424024972070710437e-02
1.111396631179405148e+01	7.852655875311045919e-02
1.114253691927938306e+01	6.070011451656557450e-02
1.117110752676471463e+01	8.764029645356719023e-02
1.119967813425004621e+01	9.507683853119738848e-02
1.122824874173537779e+01	2.223774086606143674e-01
1.125681934922070937e+01	4.334554720445165515e-02
1.128538995670604272e+01	7.396708276704837270e-02
1.131396056419137430e+01	5.538788961360523178e-02
1.134253117167670588e+01	5.103415331367538998e-02
1.137110177916203746e+01	1.324502137746570996e-01
1.139967238664736904e+01	6.850636915459276666e-02
1.142824299413270062e+01	4.416184701223588305e-02
1.145681360161803219e+01	3.074278819261165308e-01
1.148538420910336377e+01	1.058960871173790091e-01
1.151395481658869535e+01	4.565680946911049309e-02
1.154252542407402693e+01	1.129552392291840318e-01
1.157109603155936028e+01	5.031499866635381207e-02
1.159966663904469186e+01	7.628635857506217699e-02
1.162823724653002344e+01	1.064682886494048297e-01
1.165680785401535502e+01	8.113095805029285623e-02
1.168537846150068660e+01	9.230066894711577707e-02
1.171394906898601818e+01	7.348723209202277784e-02
1.174251967647134975e+01	4.377687976171439066e-02
1.177109028395668133e+01	1.135743020622801275e-01
1.179966089144201291e+01	9.456762431165981198e-02
1.182823149892734449e+01	6.723937997921708432e-02
1.185680210641267784e+01	4.100784007149135130e-02
1.188537271389800942e+01	5.073176578530443764e-02
1.191394332138334100e+01	4.141969409282795361e-02
1.194251392886867258e+01	5.738870938165883950e-02
1.197108453635400416e+01	7.867223632564167290e-02
1.199965514383933574e+01	7.971811336794103198e-02
1.202822575132466731e+01	7.319325350856534240e-02
1.205679635880999889e+01	4.398522258279641273e-02
1.208536696629533047e+01	4.896275729346846045e-02
1.211393757378066205e+01	9.308382328354544710e-02
1.214250818126599540e+01	9.107310196669698987e-02
1.217107878875132698e+01	1.032260146658558336e-01
1.219964939623665856e+01	1.307598065921621866e-01
1.222822000372199014e+01	4.967438179441898694e-01
1.225679061120732172e+01	8.961012541696761202e-02
1.228536121869265330e+01	9.212203801545318371e-02
1.231393182617798487e+01	9.341562068683639808e-02
1.234250243366331645e+01	5.949048888900844434e-02
1.237107304114864803e+01	1.687494198022407299e-01
1.239964364863397961e+01	6.927680630913671256e-02
1.242821425611931119e+01	6.299983449641362310e-02
1.245678486360464454e+01	1.842860308940441061e-01
1.248535547108997612e+01	1.093772416086864763e-01
1.251392607857530770e+01	1.185092613781456583e-01
1.254249668606063928e+01	1.400363618182416947e-01
1.257106729354597086e+01	8.726678865629311499e-02
1.259963790103130243e+01	1.195189635910096082e-01
1.262820850851663401e+01	1.025114026819298196e-01
1.265677911600196559e+01	1.008309118928097936e-01
1.268534972348729717e+01	4.932385134370273483e-02
1.271392033097262875e+01	3.824579907518984578e-01
1.274249093845796210e+01	4.519220637443464167e-02
1.277106154594329368e+01	4.241559122447858404e-02
1.279963215342862526e+01	9.279202510354751798e-02
1.282820276091395684e+01	6.971900092427525675e-02
1.285677336839928842e+01	9.218055203044253632e-02
1.288534397588461999e+01	9.575402681798565740e-02
1.291391458336995157e+01	9.593100038757655657e-02
1.294248519085528315e+01	8.684276920019948220e-02
1.297105579834061473e+01	4.287018635508083736e-02
1.299962640582594631e+01	9.131231778461033899e-02
1.302819701331127966e+01	9.992793123619635176e-02
1.305676762079661124e+01	7.236277942057910140e-02
1.308533822828194282e+01	5.205082735219595386e-02
1.311390883576727440e+01	1.844129021348128450e-01
1.314247944325260598e+01	6.281503972193643037e-02
1.317105005073793755e+01	1.326560846703598029e-01
1.319962065822326913e+01	5.742077721670249546e-02
1.322819126570860071e+01	9.707990237315484994e-02
1.325676187319393229e+01	7.696285377006532868e-02
1.328533248067926387e+01	1.833996368093242513e-01
1.331390308816459722e+01	6.883051765651966580e-02
1.334247369564992880e+01	1.483505152713134878e-01
1.337104430313526038e+01	6.828783874852913105e-02
1.339961491062059196e+01	5.827654017186739699e-02
1.342818551810592353e+01	6.462531878871530244e-02
1.345675612559125511e+01	6.498875331177587922e-02
1.348532673307658669e+01	4.988735107882081438e-02
1.351389734056191827e+01	3.836176723959256601e-02
1.354246794804724985e+01	1.287880424676000612e-01
1.357103855553258143e+01	1.055803387401637455e-01
1.359960916301791300e+01	1.377914133359365856e-01
1.362817977050324636e+01	3.671881116923005062e-02
1.365675037798857794e+01	1.711795148587427484e-01
1.368532098547390952e+01	5.785431988409946852e-02
1.371389159295924109e+01	4.255123481676627295e-02
1.374246220044457267e+01	9.826092666291082189e-02
1.377103280792990425e+01	1.302656537337991971e-01
1.379960341541523583e+01	7.192463614722999221e-02
1.382817402290056741e+01	1.420841682778672399e-01
1.385674463038589899e+01	6.644349651337326523e-02
1.388531523787123056e+01	5.945203493934225758e-02
1.391388584535656392e+01	4.572019105598940092e-02
1.394245645284189550e+01	8.662714300661136790e-02
1.397102706032722708e+01	8.691850201385525887e-02
1.399959766781255865e+01	5.421365003477482403e-02
1.402816827529789023e+01	1.106876487412461058e-01
1.405673888278322181e+01	1.301631456368219364e-01
1.408530949026855339e+01	7.153254168582877381e-02
1.411388009775388497e+01	7.313080566667148896e-02
1.414245070523921655e+01	9.902756172663206014e-02
1.417102131272454812e+01	6.706761048248602308e-02
1.419959192020988148e+01	1.230189909876153315e-01
1.422816252769521306e+01	1.930533527769237034e-01
1.425673313518054464e+01	1.458078098890405183e-01
1.428530374266587621e+01	2.288739567441522849e-01
1.431387435015120779e+01	5.871804988366115946e-02
1.434244495763653937e+01	5.919831256411307863e-02
1.437101556512187095e+01	8.521006783853850297e-02
1.439958617260720253e+01	2.761146351431335022e-01
1.442815678009253411e+01	4.396856709386897516e-02
1.445672738757786568e+01	4.987235424194632477e-02
1.448529799506319904e+01	1.572867755545022117e-01
1.451386860254853062e+01	3.624283114430604247e-02
1.454243921003386220e+01	1.846851129960495885e-01
1.457100981751919377e+01	7.839190571374733685e-02
1.459958042500452535e+01	1.155681666951601100e-01
1.462815103248985693e+01	5.302562611703266066e-02
1.465672163997518851e+01	6.027717410825778749e-02
1.468529224746052009e+01	1.213200502806096454e-01
1.471386285494585167e+01	1.096198574848989554e-01
1.474243346243118324e+01	1.456695214688631945e-01
1.477100406991651482e+01	1.644010325259354366e-01
1.479957467740184818e+01	1.744766541075091493e-01
1.482814528488717976e+01	8.001230452684678085e-02
1.485671589237251133e+01	9.098345550197486920e-02
1.488528649985784291e+01	6.700777143683275816e-02
1.491385710734317449e+01	1.728736953428367251e-01
1.494242771482850607e+01	1.867823820439820648e-01
1.497099832231383765e+01	9.590842794557359607e-02
1.499956892979916923e+01	1.693411333690768850e-01
1.502813953728450080e+01	1.113613938685686228e-01
1.505671014476983238e+01	1.555979480114897950e-01
1.508528075225516574e+01	1.239170477392902425e-01
1.511385135974049732e+01	8.615191951801812187e-02
1.514242196722582889e+01	1.679309127748483677e-01
1.517099257471116047e+01	1.060202965188321161e-01
1.519956318219649205e+01	1.638206308731237071e-01
1.522813378968182363e+01	1.459785989119415928e-01
1.525670439716715521e+01	8.303801578830258268e-02
1.528527500465248679e+01	8.801360625772144952e-02
1.531384561213781836e+01	5.308262761825446874e-02
1.534241621962314994e+01	5.658548207839496358e-02
1.537098682710848330e+01	6.691451532686644443e-02
1.539955743459381488e+01	1.746137765961090771e-01
1.542812804207914645e+01	1.026153116324744347e-01
1.545669864956447803e+01	4.457573650808661220e-02
1.548526925704980961e+01	3.138168794286196328e-01
1.551383986453514119e+01	1.114235746158658696e-01
1.554241047202047277e+01	4.592274341125032744e-02
1.557098107950580435e+01	6.685770129578330612e-02
1.559955168699113592e+01	7.173874924322264091e-02
1.562812229447646750e+01	5.337752342499840763e-02
1.565669290196180086e+01	4.918558820154583094e-02
1.568526350944713244e+01	1.233068003339551494e-01
1.571383411693246401e+01	8.178112173866325385e-02
1.574240472441779559e+01	1.202412383536943519e-01
1.577097533190312717e+01	6.669650035509870623e-02
1.579954593938845875e+01	1.324436719341850754e-01
1.582811654687379033e+01	1.359603396008697285e-01
1.585668715435912191e+01	7.839233071460709190e-02
1.588525776184445348e+01	1.214148770844084152e-01
1.591382836932978506e+01	9.341633817503604276e-02
1.594239897681511664e+01	6.300740175194251280e-02
1.597096958430044999e+01	9.263996388167100582e-02
1.599954019178578157e+01	6.461639015143437470e-02
1.602811079927111138e+01	6.004148876924361722e-02
1.605668140675644295e+01	1.061581302759301015e-01
1.608525201424177453e+01	5.051827869711503216e-02
1.611382262172710966e+01	1.176025199966164031e-01
1.614239322921244124e+01	5.120051964413878665e-01
1.617096383669777282e+01	4.022099370984038025e-01
1.619953444418310440e+01	1.716198464735493590e-01
1.622810505166843598e+01	1.217779680051697677e-01
1.625667565915376755e+01	7.482673061441506845e-02
1.628524626663909913e+01	4.744343169965765938e-02
1.631381687412443071e+01	1.450591768319863806e-01
1.634238748160976229e+01	1.044274484392263003e-01
1.637095808909509387e+01	9.489210928114265309e-02
1.639952869658042545e+01	7.475507053345514796e-02
1.642809930406575702e+01	1.270358697822058236e-01
1.645666991155108860e+01	1.465256503249993125e-01
1.648524051903642018e+01	6.636468093398358026e-02
1.651381112652175176e+01	4.116534172893971527e-02
1.654238173400708334e+01	7.591839161310869055e-02
1.657095234149241492e+01	7.643239828571309069e-02
