# Frequency (Hz)	Transfer Amplitude
1.919974500338667678e+00	1.162409646830659012e-03
1.946640812843371426e+00	7.108558932919973976e-03
1.973307125348075175e+00	7.484835649218015731e-03
1.999973437852778702e+00	8.331863992026360480e-03
2.026639750357482672e+00	2.029727032733773945e-02
2.053306062862186199e+00	2.665451645047020243e-02
2.079972375366890169e+00	3.746498373335824944e-03
2.106638687871593696e+00	3.619029408156279777e-03
2.133305000376297222e+00	8.638237939262346718e-03
2.159971312881001193e+00	6.148709152974159847e-03
2.186637625385704720e+00	5.361387094602256161e-03
2.213303937890408690e+00	6.660170929405087592e-03
2.239970250395112217e+00	1.237491328133388281e-02
2.266636562899816187e+00	1.174980247619056284e-02
2.293302875404519714e+00	7.048619184485342259e-04
2.319969187909223240e+00	3.241966615109114023e-03
2.346635500413927211e+00	1.373739845802251017e-02
2.373301812918630738e+00	4.387071905928500819e-03
2.399968125423334708e+00	6.064536544527520008e-03
2.426634437928038235e+00	9.193969672024080234e-03
2.453300750432742205e+00	6.368132833891257567e-03
2.479967062937445732e+00	4.761612748773423609e-03
2.506633375442149259e+00	6.420995850547890453e-03
2.533299687946853229e+00	5.246039281117351703e-03
2.559966000451556756e+00	4.300038622264086563e-03
2.586632312956260726e+00	1.247355856854154288e-02
2.613298625460964253e+00	3.544610806490964845e-03
2.639964937965668224e+00	5.839064817811003526e-03
2.666631250470371750e+00	6.927616971673115388e-03
2.693297562975075277e+00	1.965667562807029648e-03
2.719963875479779247e+00	4.421842987336234085e-03
2.746630187984482774e+00	1.461750580054366026e-02
2.773296500489186744e+00	3.380263074099715184e-03
2.799962812993890271e+00	3.754810771978063424e-03
2.826629125498594242e+00	4.416847742766022086e-03
2.853295438003297768e+00	5.890563358426584989e-03
2.879961750508001295e+00	2.908496490753116961e-03
2.906628063012705265e+00	2.611044740496554131e-03
2.933294375517408792e+00	2.737989013578981824e-03
2.959960688022112762e+00	1.430134312571373304e-03
2.986627000526816289e+00	1.796800729235971394e-03
3.013293313031520260e+00	5.767029259415711040e-03
3.039959625536223786e+00	5.092415882887100544e-03
3.066625938040927313e+00	2.879361506206193268e-03
3.093292250545631283e+00	1.017163659713750824e-03
3.119958563050334810e+00	4.898866881508254396e-03
3.146624875555038781e+00	1.348292929226992511e-03
3.173291188059742307e+00	1.794243259634366794e-03
3.199957500564446278e+00	2.698158255295700358e-03
3.226623813069149804e+00	2.311624647039894724e-03
3.253290125573853331e+00	3.016717497769597599e-03
3.279956438078557301e+00	3.333819936059516809e-03
3.306622750583260828e+00	2.655334846934448434e-03
3.333289063087964799e+00	1.190763015902351549e-03
3.359955375592668325e+00	7.868966622390909452e-03
3.386621688097372296e+00	1.867229559859417964e-02
3.413288000602075822e+00	2.047963597614278677e-03
3.439954313106779349e+00	1.960924490867141379e-03
3.466620625611483320e+00	1.110872580108212280e-03
3.493286938116186846e+00	1.305596819622934423e-03
3.519953250620890817e+00	1.718362909336447128e-02
3.546619563125594343e+00	1.123181407388489268e-03
3.573285875630298314e+00	2.566312264156858560e-03
3.599952188135001840e+00	6.154954430301152156e-03
3.626618500639705367e+00	2.517927513988342525e-02
3.653284813144409338e+00	1.081840779449290239e-02
3.679951125649112864e+00	4.778284590618335319e-03
3.706617438153816835e+00	1.867956472380568949e-03
3.733283750658520361e+00	1.891616791571275151e-03
3.759950063163224332e+00	3.569588837253394493e-03
3.786616375667927858e+00	6.129161560229174840e-03
3.813282688172631385e+00	5.042268118229343773e-03
3.839949000677335356e+00	6.492234664313313933e-03
3.866615313182038882e+00	1.068579307220285900e-02
3.893281625686742853e+00	1.073470595308212427e-02
3.919947938191446379e+00	5.016834635147141876e-03
3.946614250696150350e+00	2.149676648597130101e-03
3.973280563200853877e+00	9.621433883931678269e-03
3.999946875705557403e+00	6.127459728294055302e-03
4.026613188210260930e+00	6.054280451959995896e-03
4.053279500714965344e+00	5.124614299799960457e-03
4.079945813219668871e+00	5.119555105998190719e-03
4.106612125724372397e+00	3.950776810701003318e-03
4.133278438229075924e+00	1.890686208066847968e-03
4.159944750733780339e+00	3.606665422763495003e-03
4.186611063238483865e+00	1.685065198169611493e-03
4.213277375743187392e+00	1.774719260965655285e-02
4.239943688247890918e+00	6.008248905351865413e-03
4.266610000752594445e+00	2.804852359232626758e-03
4.293276313257298860e+00	1.011018925105068057e-02
4.319942625762002386e+00	5.913332801544938372e-03
4.346608938266705913e+00	1.721480299709963677e-02
4.373275250771409439e+00	7.762972311258291638e-03
4.399941563276112966e+00	1.663863230658788397e-02
4.426607875780817380e+00	6.015501463260262104e-03
4.453274188285520907e+00	4.978277669324166974e-03
4.479940500790224434e+00	9.039173703320975417e-03
4.506606813294927960e+00	1.442029517507819637e-02
4.533273125799632375e+00	4.334592920173260810e-02
4.559939438304335901e+00	5.285641736377043320e-03
4.586605750809039428e+00	1.854836513629107633e-02
4.613272063313742954e+00	6.776820211324407865e-03
4.639938375818446481e+00	5.901446204092268555e-03
4.666604688323150896e+00	8.421354713019192986e-03
4.693271000827854422e+00	2.878670845793391414e-02
4.719937313332557949e+00	4.007154919740893440e-03
4.746603625837261475e+00	5.426008452153855549e-03
4.773269938341965002e+00	3.754996837391795517e-02
4.799936250846669417e+00	5.762176135313608338e-03
4.826602563351372943e+00	6.493917215578957555e-03
4.853268875856076470e+00	3.853737600832105731e-03
4.879935188360779996e+00	8.432733498837051075e-03
4.906601500865484411e+00	6.017319067446859002e-03
4.933267813370187937e+00	7.264556043202786972e-03
4.959934125874891464e+00	1.223319596790774060e-02
4.986600438379594991e+00	1.917311699254743360e-02
5.013266750884298517e+00	6.125014587560217300e-03
5.039933063389002932e+00	1.003115407449515183e-02
5.066599375893706458e+00	7.210886032164233635e-03
5.093265688398409985e+00	1.695529541892975417e-02
5.119932000903113511e+00	4.381285364901591102e-03
5.146598313407817038e+00	5.029729115821273723e-03
5.173264625912521453e+00	2.285671960145706574e-02
5.199930938417224979e+00	1.416729256103269052e-02
5.226597250921928506e+00	6.234458842595602679e-03
5.253263563426632032e+00	5.147354952639149675e-03
5.279929875931336447e+00	6.399748452274711848e-03
5.306596188436039974e+00	2.483882227550987185e-02
5.333262500940743500e+00	3.395207210701539895e-03
5.359928813445447027e+00	4.685705544074340347e-03
5.386595125950150553e+00	9.395384992566665691e-03
5.413261438454854968e+00	7.344183126668429006e-03
5.439927750959558495e+00	8.278205114398945463e-03
5.466594063464262021e+00	1.722279860078433297e-02
5.493260375968965548e+00	5.127841572994711744e-03
5.519926688473669074e+00	1.118827667465897673e-02
5.546593000978373489e+00	5.735802050953516494e-03
5.573259313483077015e+00	9.418968235654821830e-03
5.599925625987780542e+00	7.004879352932673851e-03
5.626591938492484068e+00	7.160864157114837057e-03
5.653258250997188483e+00	1.843439832350809646e-02
5.679924563501892010e+00	2.210696889215063923e-02
5.706590876006595536e+00	6.747303084423696834e-03
5.733257188511299063e+00	4.313139202486983986e-02
5.759923501016002589e+00	9.553366453109708376e-03
5.786589813520707004e+00	7.219325871385107174e-02
5.813256126025410531e+00	4.975232266862971396e-03
5.839922438530114057e+00	3.456595362606922073e-02
5.866588751034817584e+00	3.709378706971946417e-03
5.893255063539521110e+00	4.642409728103442240e-03
5.919921376044225525e+00	5.113120048810575885e-03
5.946587688548929052e+00	1.164836501461423597e-02
5.973254001053632578e+00	1.537568966955402301e-02
5.999920313558336105e+00	6.988083611576393663e-03
6.026586626063040519e+00	1.938509710714723944e-02
6.053252938567744046e+00	1.281475562007466061e-02
6.079919251072447572e+00	9.806635877102931262e-03
6.106585563577151099e+00	6.899125872570854856e-03
6.133251876081854626e+00	1.588802566642483552e-02
6.159918188586559040e+00	1.542304343931759705e-02
6.186584501091262567e+00	4.114555071942556722e-03
6.213250813595966093e+00	7.423309790644558835e-03
6.239917126100669620e+00	6.187969914790527812e-03
6.266583438605373146e+00	1.392920139168403459e-02
6.293249751110077561e+00	1.389961729304445628e-02
6.319916063614781088e+00	1.213327073187486088e-02
6.346582376119484614e+00	5.835245956289024719e-03
6.373248688624188141e+00	1.249251759244493151e-02
6.399915001128892555e+00	2.241916653627522640e-02
6.426581313633596082e+00	3.084455463829976433e-03
6.453247626138299609e+00	8.105983287631698606e-03
6.479913938643003135e+00	3.063746324517674455e-03
6.506580251147706662e+00	5.341825219323057677e-03
6.533246563652411076e+00	1.514139142372605135e-02
6.559912876157114603e+00	4.073320488826052618e-03
6.586579188661818129e+00	6.465145993266578628e-03
6.613245501166521656e+00	1.955892042138077797e-02
6.639911813671225183e+00	1.500968430500563590e-02
6.666578126175929597e+00	2.813397656090236860e-03
6.693244438680633124e+00	8.591454841835603068e-03
6.719910751185336650e+00	3.142960474441516827e-02
6.746577063690040177e+00	7.448590380684980659e-03
6.773243376194744592e+00	1.021425257107898277e-02
6.799909688699448118e+00	4.645370907531759172e-03
6.826576001204151645e+00	2.537738411792560440e-03
6.853242313708855171e+00	5.120184230177046540e-03
6.879908626213558698e+00	4.888809128221091767e-03
6.906574938718263112e+00	1.225830698348678860e-02
6.933241251222966639e+00	3.776472438452151224e-03
6.959907563727670166e+00	4.512720158506786268e-03
6.986573876232373692e+00	1.027909721809251199e-02
7.013240188737078107e+00	3.208281662967610304e-02
7.039906501241781633e+00	6.213892985649286521e-03
7.066572813746485160e+00	5.862847340853089700e-03
7.093239126251188686e+00	4.256943971217988856e-03
7.119905438755892213e+00	4.062278199367754840e-03
7.146571751260596628e+00	3.553725908134543025e-03
7.173238063765300154e+00	1.110298094007800343e-02
7.199904376270003681e+00	3.444240341341201633e-02
7.226570688774707207e+00	9.488253791278388610e-03
7.253237001279410734e+00	5.220305573680773630e-03
7.279903313784115149e+00	5.289336900134823834e-03
7.306569626288818675e+00	8.394555893011806588e-03
7.333235938793522202e+00	5.082480266747659882e-03
7.359902251298225728e+00	9.177650922555301988e-03
7.386568563802930143e+00	5.538149178427886205e-03
7.413234876307633670e+00	6.861759579770109786e-03
7.439901188812337196e+00	6.579598474508108023e-03
7.466567501317040723e+00	4.441433904134716587e-03
7.493233813821744249e+00	1.086846299297668933e-02
7.519900126326448664e+00	6.565558679909134186e-03
7.546566438831152190e+00	3.642021402193116979e-03
7.573232751335855717e+00	7.298788898103656178e-03
7.599899063840559243e+00	1.010929778133807522e-01
7.626565376345262770e+00	7.256383968119270444e-03
7.653231688849967185e+00	3.928809215318007468e-03
7.679898001354670711e+00	1.811976870779598986e-02
7.706564313859374238e+00	3.172116364346055928e-03
7.733230626364077764e+00	3.140889382316779110e-02
7.759896938868782179e+00	7.975667371122310487e-03
7.786563251373485706e+00	7.439562656140255234e-03
7.813229563878189232e+00	2.131553681447878254e-02
7.839895876382892759e+00	9.858994188033071149e-03
7.866562188887596285e+00	2.007822073264141360e-02
7.893228501392300700e+00	1.412178062383714731e-02
7.919894813897004227e+00	5.690895392881928014e-03
7.946561126401707753e+00	1.025497885633672342e-02
7.973227438906411280e+00	5.425281340962577296e-03
7.999893751411114806e+00	1.613489077443339137e-02
8.026560063915818333e+00	1.394642542542513797e-02
8.053226376420521859e+00	9.784356153160622335e-03
8.079892688925227162e+00	3.503143185738237953e-03
8.106559001429930689e+00	1.138848992740762803e-02
8.133225313934634215e+00	8.570369839799890643e-03
8.159891626439337742e+00	8.539068197888608630e-03
8.186557938944041268e+00	1.152861463927086841e-02
8.213224251448744795e+00	1.315537374704740976e-02
8.239890563953448321e+00	1.005700533804081663e-02
8.266556876458151848e+00	8.200792093444292385e-03
8.293223188962855374e+00	1.917254432854404236e-02
8.319889501467560677e+00	1.267480896328898425e-02
8.346555813972264204e+00	6.788452374272216892e-03
8.373222126476967730e+00	7.922630514412828256e-03
8.399888438981671257e+00	4.877206830966131917e-02
8.426554751486374784e+00	2.285952634358341673e-02
8.453221063991078310e+00	1.281369611370150076e-02
8.479887376495781837e+00	1.460958638739055619e-02
8.506553689000485363e+00	2.633609335172780799e-02
8.533220001505188890e+00	8.315621108448809432e-03
8.559886314009892416e+00	1.899806082174901323e-02
8.586552626514597719e+00	1.266705834701620063e-02
8.613218939019301246e+00	3.782213329108984837e-03
8.639885251524004772e+00	8.363681747497235530e-03
8.666551564028708299e+00	3.402187999112626926e-02
8.693217876533411825e+00	6.597188103504094542e-03
8.719884189038115352e+00	1.095209009849055365e-02
8.746550501542818878e+00	1.164954363733584734e-02
8.773216814047522405e+00	1.433403869594568857e-02
8.799883126552225932e+00	9.256494476138816402e-03
8.826549439056931234e+00	1.235704121075946980e-02
8.853215751561634761e+00	1.046372080840118207e-02
8.879882064066338287e+00	1.829949756322444068e-02
8.906548376571041814e+00	1.392746354189688431e-02
8.933214689075745341e+00	3.600983049773856526e-02
8.959881001580448867e+00	1.859758435563585097e-02
8.986547314085152394e+00	6.430161640599403594e-03
9.013213626589855920e+00	2.319822698586516616e-02
9.039879939094559447e+00	1.050522296214532504e-02
9.066546251599264750e+00	1.247714035060388431e-03
9.093212564103968276e+00	3.602924980231664298e-02
9.119878876608671803e+00	2.128396671406161331e-02
9.146545189113375329e+00	3.066643163533614228e-02
9.173211501618078856e+00	2.157647412601547410e-02
9.199877814122782382e+00	3.085485667595357778e-02
9.226544126627485909e+00	1.299041157040709341e-02
9.253210439132189435e+00	1.312765515604925708e-02
9.279876751636892962e+00	2.650095253688750443e-02
9.306543064141596489e+00	1.940756985147364458e-02
9.333209376646301791e+00	1.238091232687175795e-02
9.359875689151005318e+00	1.350635472404704274e-02
9.386542001655708845e+00	3.259219519750421786e-03
9.413208314160412371e+00	2.153165179030501811e-04
9.439874626665115898e+00	1.229558955181380385e-02
9.466540939169819424e+00	5.959863673080536758e-03
9.493207251674522951e+00	1.971767672711000410e-02
9.519873564179226477e+00	6.320269580938127352e-03
9.546539876683930004e+00	1.311390628975934482e-02
9.573206189188635307e+00	1.642103574863058857e-02
9.599872501693338833e+00	4.076353276783554851e-03
9.626538814198042360e+00	1.195164241794442750e-02
9.653205126702745886e+00	4.214229979862271075e-02
9.679871439207449413e+00	3.047987259829766649e-02
9.706537751712152939e+00	1.255307088462002431e-02
9.733204064216856466e+00	7.459572706444176846e-03
9.759870376721559992e+00	1.148862157660415773e-02
9.786536689226263519e+00	4.986932450119638954e-02
9.813203001730968822e+00	4.898400075941943509e-03
9.839869314235672348e+00	1.097694653188631235e-02
9.866535626740375875e+00	1.739831847672141177e-02
9.893201939245079402e+00	9.811435709670964650e-03
9.919868251749782928e+00	2.362153966045492728e-02
9.946534564254486455e+00	4.052567855872274936e-03
9.973200876759189981e+00	1.282167593390836496e-02
9.999867189263893508e+00	2.562196164237192948e-03
1.002653350176859703e+01	3.436373662232319187e-02
1.005319981427330056e+01	2.419093198494608882e-02
1.007986612677800586e+01	8.393223422393791822e-03
1.010653243928270939e+01	5.138759905909326409e-03
1.013319875178741292e+01	8.570110788973218929e-03
1.015986506429211644e+01	4.590483948041917950e-02
1.018653137679681997e+01	2.093677237192351562e-02
1.021319768930152350e+01	2.523610181487139295e-02
1.023986400180622702e+01	6.917525035108495861e-03
1.026653031431093055e+01	5.795918433079406268e-03
1.029319662681563408e+01	6.660408255229646746e-02
1.031986293932033938e+01	1.241934568288897370e-03
1.034652925182504291e+01	1.038818223524368978e-01
1.037319556432974643e+01	5.722007889973431544e-02
1.039986187683444996e+01	1.314148812042878131e-02
1.042652818933915349e+01	2.640118808065989794e-02
1.045319450184385701e+01	1.212962077654069180e-02
1.047986081434856054e+01	1.969961727467119117e-02
1.050652712685326406e+01	4.826934561788373372e-03
1.053319343935796759e+01	1.839647356653989832e-02
1.055985975186267289e+01	1.320174791023756740e-02
1.058652606436737642e+01	3.953808940439729191e-02
1.061319237687207995e+01	1.334039030417685963e-02
1.063985868937678347e+01	2.674546510326618332e-02
1.066652500188148700e+01	9.020330802732397929e-03
1.069319131438619053e+01	1.211162113571060718e-02
1.071985762689089405e+01	2.204800538803207768e-02
1.074652393939559758e+01	9.916936568062114168e-03
1.077319025190030111e+01	1.153989844263096816e-02
1.079985656440500641e+01	1.319871596011864927e-02
1.082652287690970994e+01	1.094270535961943715e-02
1.085318918941441346e+01	1.555398064716953695e-02
1.087985550191911699e+01	2.092643155773757022e-02
1.090652181442382052e+01	1.084855900503325365e-01
1.093318812692852404e+01	4.617117626171116790e-02
1.095985443943322757e+01	1.734782758913809911e-02
1.098652075193793110e+01	1.607222000681070295e-02
1.101318706444263462e+01	1.962346353660388010e-02
1.103985337694733815e+01	1.144366069767365802e-02
1.106651968945204345e+01	6.951257084899957472e-02
1.109318600195674698e+01	1.203754006767587814e-02
1.111985231446145050e+01	7.991539209932360319e-03
1.114651862696615403e+01	3.653169505003875384e-02
1.117318493947085756e+01	1.726915118472614752e-02
1.119985125197556108e+01	9.464734250153797671e-03
1.122651756448026461e+01	1.363556346453601194e-02
1.125318387698496814e+01	9.887554444529744399e-03
1.127985018948967166e+01	6.206316857004773486e-03
1.130651650199437697e+01	8.937929479853105874e-03
1.133318281449908049e+01	8.998956769338572678e-03
1.135984912700378402e+01	1.405577570866877596e-02
1.138651543950848755e+01	1.394612014946521039e-02
1.141318175201319107e+01	6.591685352044862785e-03
1.143984806451789460e+01	1.839524636269062458e-02
1.146651437702259813e+01	1.400090203520213544e-02
1.149318068952730165e+01	1.516060051031011165e-02
1.151984700203200518e+01	2.716688600549391555e-02
1.154651331453671048e+01	8.029132446942649146e-03
1.157317962704141401e+01	1.215593080751013570e-02
1.159984593954611753e+01	2.403347391861465621e-02
1.162651225205082106e+01	9.133696083514821970e-03
1.165317856455552459e+01	1.072067907663158161e-02
1.167984487706022811e+01	8.313176614781901674e-02
1.170651118956493164e+01	1.742606891356138221e-02
1.173317750206963517e+01	1.358308811581828909e-02
1.175984381457433869e+01	9.673745959574944764e-03
1.178651012707904222e+01	1.129582875679521238e-02
1.181317643958374752e+01	1.454282002727847085e-02
1.183984275208845105e+01	1.070126671536137698e-02
1.186650906459315458e+01	2.620662989640108048e-02
1.189317537709785810e+01	8.331711685411236773e-03
1.191984168960256163e+01	1.075049499211324505e-02
1.194650800210726516e+01	8.945777237407014429e-03
1.197317431461196868e+01	3.086886107104535107e-02
1.199984062711667221e+01	1.359653172338032984e-02
1.202650693962137574e+01	9.521171083540464625e-03
1.205317325212608104e+01	1.144343127145118488e-02
1.207983956463078457e+01	7.654694351381593174e-03
1.210650587713548809e+01	7.202257418424567667e-03
1.213317218964019162e+01	3.020829242654902991e-02
1.215983850214489514e+01	1.016161099581661814e-02
1.218650481464959867e+01	2.222241221527539862e-02
1.221317112715430220e+01	7.772164400693365449e-03
1.223983743965900572e+01	2.016019329514114750e-02
1.226650375216370925e+01	1.046552577154005563e-02
1.229317006466841455e+01	4.067848885458099500e-02
1.231983637717311808e+01	2.418239044678309191e-01
1.234650268967782161e+01	1.293284905807962591e-02
1.237316900218252513e+01	9.756629248828968884e-03
1.239983531468722866e+01	2.170078717124663062e-02
1.242650162719193219e+01	1.936684866062227811e-02
1.245316793969663571e+01	1.046754447428085120e-02
1.247983425220133924e+01	1.492768763399692465e-02
1.250650056470604277e+01	5.976815677533657556e-03
1.253316687721074629e+01	3.906421508627209299e-02
1.255983318971545160e+01	6.849044674871168636e-02
1.258649950222015512e+01	7.217695708411254671e-03
1.261316581472485865e+01	6.935802137765398334e-02
1.263983212722956218e+01	8.921750385795608126e-03
1.266649843973426570e+01	7.054641524221345883e-02
1.269316475223896923e+01	1.059023912030447601e-02
1.271983106474367275e+01	2.742578236896149255e-02
1.274649737724837628e+01	7.907679271463482693e-03
1.277316368975307981e+01	2.406232742104718464e-02
1.279983000225778511e+01	1.259293831728455076e-02
1.282649631476248864e+01	1.070358784590993810e-02
1.285316262726719216e+01	2.092402355312763043e-02
1.287982893977189569e+01	6.706891077885209981e-03
1.290649525227659922e+01	4.818741115542345826e-02
1.293316156478130274e+01	1.456796574726893986e-02
1.295982787728600627e+01	7.198575319854597261e-03
1.298649418979070980e+01	1.078742413460257420e-02
1.301316050229541332e+01	1.638930584278204539e-02
1.303982681480011863e+01	1.843235970090727552e-02
1.306649312730482215e+01	1.063343451468482317e-02
1.309315943980952568e+01	4.303451699407806474e-02
1.311982575231422921e+01	1.079401782639467615e-02
1.314649206481893273e+01	1.285795422742506619e-02
1.317315837732363626e+01	2.260024188310147397e-02
1.319982468982833979e+01	3.491092495181218752e-02
1.322649100233304331e+01	2.116294105890558289e-02
1.325315731483774684e+01	5.010910917570051554e-03
1.327982362734245037e+01	1.402130804998565940e-02
1.330648993984715567e+01	1.816081675209864355e-02
1.333315625235185919e+01	2.733176388903134010e-02
1.335982256485656272e+01	1.663186050457162932e-02
1.338648887736126625e+01	1.065860647432605342e-02
1.341315518986596977e+01	7.586590952072511801e-03
1.343982150237067330e+01	7.770842786335980731e-03
1.346648781487537683e+01	1.482232586529748201e-02
1.349315412738008035e+01	1.089849450629237250e-02
1.351982043988478388e+01	1.174946960486249019e-02
1.354648675238948918e+01	1.400493299902064517e-02
1.357315306489419271e+01	5.406903442111345159e-02
1.359981937739889624e+01	1.792197909208054218e-02
1.362648568990359976e+01	7.261672960718361033e-03
1.365315200240830329e+01	2.075167189377885232e-02
1.367981831491300682e+01	8.500889418251464033e-03
1.370648462741771034e+01	1.259921845339245783e-02
1.373315093992241387e+01	9.439782218322680107e-03
1.375981725242711740e+01	9.327634359495982908e-03
1.378648356493182270e+01	1.388593447779770673e-02
1.381314987743652622e+01	8.867973996458340669e-03
1.383981618994122975e+01	1.440654905486651004e-02
1.386648250244593328e+01	1.363354256659576186e-02
1.389314881495063680e+01	7.666392087467066747e-03
1.391981512745534033e+01	1.004257524246494372e-02
1.394648143996004386e+01	4.600417362254962880e-03
1.397314775246474738e+01	7.565876918371496063e-03
1.399981406496945091e+01	9.826009887024741984e-03
1.402648037747415621e+01	6.911897786578419765e-03
1.405314668997885974e+01	1.160706032029976652e-02
1.407981300248356327e+01	8.985857040950818997e-03
1.410647931498826679e+01	8.234819977734474106e-03
1.413314562749297032e+01	1.033404010341414624e-02
1.415981193999767385e+01	4.303973884610409056e-02
1.418647825250237737e+01	2.737819072733722880e-02
1.421314456500708090e+01	1.998791603516487589e-02
1.423981087751178443e+01	1.397061490154092971e-02
1.426647719001648795e+01	2.505435524920136825e-02
1.429314350252119326e+01	1.025421045536207068e-02
1.431980981502589678e+01	1.419285747820642901e-02
1.434647612753060031e+01	1.761327976152164687e-02
1.437314244003530384e+01	2.465300376127619805e-02
1.439980875254000736e+01	2.102043741723364292e-02
1.442647506504471089e+01	6.082619152869279781e-03
1.445314137754941441e+01	1.306628998345451924e-02
1.447980769005411794e+01	1.524179821290335031e-02
1.450647400255882147e+01	3.432573742897703645e-02
1.453314031506352677e+01	1.772218776944529256e-02
1.455980662756823030e+01	2.002628356385871902e-02
1.458647294007293382e+01	1.171264474090204406e-02
1.461313925257763735e+01	9.050522137816856966e-03
1.463980556508234088e+01	1.524179324078548878e-02
1.466647187758704440e+01	2.273439456189825167e-02
1.469313819009174793e+01	2.345373075814832092e-02
1.471980450259645146e+01	1.163252185669659544e-02
1.474647081510115498e+01	6.958491413077456944e-02
1.477313712760586029e+01	2.633263922361704992e-02
1.479980344011056381e+01	2.347843064556459636e-02
1.482646975261526734e+01	2.097876267506136941e-02
1.485313606511997087e+01	4.815359277439311414e-02
1.487980237762467439e+01	1.330326764659439491e-02
1.490646869012937792e+01	9.218317435917109878e-03
1.493313500263408145e+01	4.194846036012922497e-02
1.495980131513878497e+01	1.147887260653878035e-02
1.498646762764348850e+01	1.209795520161642719e-02
1.501313394014819202e+01	5.619889500541594592e-03
1.503980025265289733e+01	6.160839097344852217e-02
1.506646656515760085e+01	8.465948668312116634e-03
1.509313287766230438e+01	7.174204791824562513e-03
1.511979919016700791e+01	4.091759538595062667e-02
1.514646550267171143e+01	1.874623986201327808e-02
1.517313181517641496e+01	1.036591554075431791e-02
1.519979812768111849e+01	1.643980446403280407e-02
1.522646444018582201e+01	8.900829043417884598e-03
1.525313075269052554e+01	9.246866117880496450e-03
1.527979706519523084e+01	6.782790755078722984e-03
1.530646337769993437e+01	1.362067936145556699e-02
1.533312969020463790e+01	7.148257902394349050e-02
1.535979600270934142e+01	8.249253247717714191e-03
1.538646231521404495e+01	7.803486715227118085e-03
1.541312862771874848e+01	1.456020203801642980e-02
1.543979494022345200e+01	1.821671710442595779e-02
1.546646125272815553e+01	2.558325958140956341e-02
