x	zg centrado sin panza
0.001961769	-0.356982295
0.003269614	-0.863725453
0.00457746	-0.763155483
0.005885306	-1.245718073
0.007193151	-1.888952082
0.008500997	-1.780041486
0.009808843	-1.962970706
0.011116688	-2.064768058
0.012424534	-2.055381764
0.01373238	-2.017200518
0.015040225	-2.157523594
0.016348071	-2.109727125
0.017655917	-1.769835675
0.018963762	-1.823170064
0.020271608	-2.130619258
0.021579454	-2.309367801
0.022887299	-2.372233752
0.024195145	-2.809304103
0.025502991	-2.675286976
0.026810836	-2.804664464
0.028118682	-2.665654598
0.029426528	-2.776766211
0.030734373	-3.095363434
0.032042219	-3.326571806
0.033350065	-3.360122547
0.03465791	-3.349778782
0.035965756	-3.190391217
0.037273602	-2.996893274
0.038581447	-2.901087132
0.039889293	-3.200101431
0.041197139	-2.930018206
0.042504984	-3.262656782
0.04381283	-3.080583172
0.045120676	-3.166738104
0.046428521	-3.175638304
0.047736367	-3.203461252
0.049044213	-3.410686653
0.050352058	-3.501220957
0.051659904	-3.595730462
0.05296775	-3.467097126
0.054275595	-3.479449876
0.055583441	-3.718579082
0.056891287	-3.613284548
0.058199132	-3.510294862
0.059506978	-3.420397137
0.060814824	-3.479596148
0.062122669	-3.706186882
0.063430515	-3.81559165
0.064738361	-3.770603439
0.066046206	-4.021716474
0.067354052	-3.88707018
0.068661898	-4.12313062
0.069969743	-4.036395994
0.071277589	-4.290763542
0.072585435	-3.98652475
0.07389328	-3.722643706
0.075201126	-3.931932328
0.076508972	-4.230425604
0.077816817	-4.127963414
0.079124663	-4.364076467
0.080432509	-4.29644617
0.081740354	-4.297152502
0.0830482	-3.692063878
0.084356046	-3.555809201
0.085663891	-3.937132141
0.086971737	-4.647940584
0.088279583	-4.562123958
0.089587428	-4.674134899
0.090895274	-4.947838222
0.09220312	-5.189048907
0.093510965	-5.101315397
0.094818811	-4.927590421
0.096126657	-5.027224551
0.097434502	-5.174870382
0.098742348	-5.104152359
0.100050194	-5.250784099
