x	zg centrado y sin panza
0.131055039	1.018242103
0.131574069	0.901849963
0.132093098	1.039967651
0.132612128	1.401224624
0.133131158	1.469509167
0.133650188	1.334026276
0.134169218	1.128651773
0.134688248	1.134085617
0.135207278	1.17833857
0.135726307	1.240580821
0.136245337	1.213946653
0.136764367	1.151986685
0.137283397	1.188569766
0.137802427	1.099801006
0.138321457	1.205701789
0.138840487	1.18897643
0.139359516	1.223343579
0.139878546	1.241178941
0.140397576	1.281565245
0.140916606	1.585586185
0.141435636	1.624515252
0.141954666	1.446481085
0.142473695	1.220732614
0.142992725	1.195571906
0.143511755	1.397346212
0.144030785	1.559588615
0.144549815	1.638248891
0.145068845	1.508471279
0.145587875	1.505092467
0.146106904	1.297045536
0.146625934	1.321319559
0.147144964	1.40702205
0.147663994	1.607112061
0.148183024	1.690257003
0.148702054	1.715909228
0.149221084	1.288651677
0.149740113	1.354580913
0.150259143	1.406204873
0.150778173	1.397295107
0.151297203	1.350655496
0.151816233	1.259264938
0.152335263	1.203424209
0.152854292	1.241845429
0.153373322	1.153783859
0.153892352	1.062408215
0.154411382	1.284474751
0.154930412	1.540391259
0.155449442	1.542633473
0.155968472	1.823010385
0.156487501	1.828252899
0.157006531	1.80384673
0.157525561	1.722774911
0.158044591	1.73448575
0.158563621	1.639674447
0.159082651	1.623008468
0.159601681	1.641851421
0.16012071	1.769323764
0.16063974	1.827732977
0.16115877	1.652515891
0.1616778	1.309623272
0.16219683	1.229690594
0.16271586	1.057295858
0.16323489	1.203225847
0.163753919	1.261607053
0.164272949	1.436929972
0.164791979	1.510213303
0.165311009	1.390873703
0.165830039	1.242012965
0.166349069	1.239694718
0.166868098	1.418189236
0.167387128	1.475033726
0.167906158	1.48953113
0.168425188	1.524265707
0.168944218	1.555055851
0.169463248	1.556152148
0.169982278	1.680675661
0.170501307	1.669527942
0.171020337	1.305634394
0.171539367	1.086668804
0.172058397	1.112274242
0.172577427	1.451697475
0.173096457	1.551029701
0.173615487	1.593584987
0.174134516	1.492838555
0.174653546	1.564222421
0.175172576	1.31874806
0.175691606	1.27199406
0.176210636	1.369118015
0.176729666	1.668609636
0.177248695	1.658744338
0.177767725	1.518464299
0.178286755	1.374035832
0.178805785	1.4242318
0.179324815	1.749674909
0.179843845	1.737526156
0.180362875	1.579078494
0.180881904	1.565740816
0.181400934	1.532971639
0.181919964	1.588487495
0.182438994	1.607328422
0.182958024	1.663204002
0.183477054	1.473814183
0.183996084	1.276133746
0.184515113	1.320530222
0.185034143	1.667294141
0.185553173	1.711143029
0.186072203	1.689753341
0.186591233	1.595682284
0.187110263	1.551079341
0.187629293	1.44414213
0.188148322	1.474443822
0.188667352	1.563752919
0.189186382	1.352352455
0.189705412	1.339185118
0.190224442	1.457829624
0.190743472	1.639327142
0.191262501	1.595168901
0.191781531	1.602042871
0.192300561	1.61607624
0.192819591	1.412495272
0.193338621	1.277237543
0.193857651	1.321677294
0.194376681	1.276583893
0.19489571	1.446006555
0.19541474	1.377088985
0.19593377	1.561433373
0.1964528	1.48693706
0.19697183	1.41084014
0.19749086	0.986591995
0.19800989	0.977552666
0.198528919	1.123791036
0.199047949	1.170918934
0.199566979	1.162075156
0.200086009	1.325709519
0.200605039	1.386468781
0.201124069	1.552656496
0.201643098	1.455108613
0.202162128	1.44718892
0.202681158	1.49856068
0.203200188	1.705560902
0.203719218	1.681342834
0.204238248	1.509673566
0.204757278	1.447420405
0.205276307	1.34468914
0.205795337	1.213053726
0.206314367	1.19229391
0.206833397	1.34875323
0.207352427	1.468285756
0.207871457	1.474747159
0.208390487	1.334905176
0.208909516	1.380776167
0.209428546	1.230096242
0.209947576	1.26232296
0.210466606	1.270331139
0.210985636	1.553450893
0.211504666	1.501911632
0.212023695	1.471580129
0.212542725	1.293299852
0.213061755	1.199223822
0.213580785	1.123409492
0.214099815	1.180668441
0.214618845	1.121732847
0.215137875	1.427638802
0.215656904	1.616896452
0.216175934	1.611681939
0.216694964	1.490965573
0.217213994	1.444749987
0.217733024	1.389365165
0.218252054	1.436438049
0.218771084	1.412143492
0.219290113	1.523288024
0.219809143	1.504043832
0.220328173	1.460730777
0.220847203	1.524933221
0.221366233	1.491794778
0.221885263	1.436162861
0.222404293	1.422966534
0.222923322	1.498402077
0.223442352	1.635621397
0.223961382	1.727099512
0.224480412	1.79484688
0.224999442	1.759379212
0.225518472	1.777525638
0.226037501	1.758930152
0.226556531	1.765617691
0.227075561	1.758595087
0.227594591	1.701287166
0.228113621	1.626167051
0.228632651	1.618361614
0.229151681	1.436824023
0.22967071	1.372292699
0.23018974	1.483417969
0.23070877	1.771031879
0.2312278	1.732343403
0.23174683	1.747177126
0.23226586	1.754157365
0.23278489	1.822887139
0.233303919	1.83775647
0.233822949	1.859899551
0.234341979	1.887176919
0.234861009	2.042175373
0.235380039	2.01368614
0.235899069	1.702926925
0.236418098	1.503835713
0.236937128	1.298110754
0.237456158	1.068803037
0.237975188	0.982258255
0.238494218	1.266068734
0.239013248	1.539173607
0.239532278	1.566839151
0.240051307	1.440563433
0.240570337	1.362696087
0.241089367	1.423497541
0.241608397	1.671900639
0.242127427	1.690191967
0.242646457	1.635475024
0.243165487	1.637196102
0.243684516	1.624107689
0.244203546	1.57491879
0.244722576	1.584514817
0.245241606	1.517184925
0.245760636	1.268324549
0.246279666	1.264703036
0.246798696	1.262851767
0.247317725	1.341451332
0.247836755	1.404753344
0.248355785	1.576893051
0.248874815	1.630047892
0.249393845	1.586120293
0.249912875	1.518291628
0.250431904	1.469720987
0.250950934	1.477497936
0.251469964	1.484089428
0.251988994	1.391896606
0.252508024	1.20506321
0.253027054	1.104812306
0.253546084	1.387679821
0.254065113	2.020054955
0.254584143	2.118481947
0.255103173	1.917798277
0.255622203	1.647569662
0.256141233	1.635242278
0.256660263	1.395420397
0.257179293	1.315550293
0.257698322	1.225084519
0.258217352	1.364392737
0.258736382	1.377996554
0.259255412	1.462390776
0.259774442	1.510943421
0.260293472	1.494510704
0.260812501	1.735581362
0.261331531	1.786735739
0.261850561	1.889661346
0.262369591	1.419338015
0.262888621	1.437444687
0.263407651	1.582603645
0.263926681	1.721126548
0.26444571	1.694875992
0.26496474	1.30490816
0.26548377	1.161187066
0.2660028	1.170157402
0.26652183	1.226240358
0.26704086	1.168340301
0.26755989	1.256280126
0.268078919	1.232970787
0.268597949	1.202529653
0.269116979	1.108628232
0.269636009	1.083930333
0.270155039	1.067250208
0.270674069	0.920101674
0.271193098	0.875932036
0.271712128	1.082663487
0.272231158	1.230872039
0.272750188	1.214140024
0.273269218	1.030212979
0.273788248	0.880329684
0.274307278	0.698471249
0.274826307	0.424179774
0.275345337	0.400782281
0.275864367	0.45349975
0.276383397	0.340569944
0.276902427	0.374647617
0.277421457	0.198468836
0.277940487	0.140751665
0.278459516	0.39064614
0.278978546	0.652239657
0.279497576	0.725308938
0.280016606	0.673495848
0.280535636	0.692415702
0.281054666	0.61078427
0.281573696	0.375057353
0.282092725	0.255087504
0.282611755	0.208082253
0.283130785	0.095015197
0.283649815	0.062657993
0.284168845	0.092344787
0.284687875	0.053157735
0.285206904	0.162089391
0.285725934	-0.080769158
0.286244964	0.0053534
0.286763994	0.021138423
0.287283024	-0.063458517
0.287802054	-0.127246215
0.288321084	0.113143364
0.288840113	0.220858758
0.289359143	0.178435142
0.289878173	0.102135949
0.290397203	0.118404188
0.290916233	0.065943619
0.291435263	-0.050583073
0.291954293	-0.062974084
0.292473322	-0.17492245
0.292992352	-0.223307204
0.293511382	-0.136280086
0.294030412	0.348786622
0.294549442	0.421607971
0.295068472	0.364548572
0.295587501	0.272535138
0.296106531	0.215497124
0.296625561	-0.142277826
0.297144591	-0.382173543
0.297663621	-0.317158756
0.298182651	-0.326441509
0.298701681	-0.30087386
0.29922071	-0.109588802
0.29973974	0.252584247
0.30025877	0.254254096
0.3007778	-0.021283888
0.30129683	-0.143102906
0.30181586	-0.09037238
0.30233489	0.07898657
0.302853919	0.114509631
0.303372949	-0.250918002
0.303891979	-0.687435166
0.304411009	-0.638743567
0.304930039	-0.390338757
0.305449069	-0.244013854
0.305968099	-0.356222714
0.306487128	-0.310698657
0.307006158	-0.339886692
0.307525188	-0.492182336
0.308044218	-0.661280345
0.308563248	-0.689117363
0.309082278	-0.603627768
0.309601307	-0.633347465
0.310120337	-0.672028558
0.310639367	-0.764662456
0.311158397	-0.717285803
0.311677427	-0.684763375
0.312196457	-0.655794129
0.312715487	-0.618994682
0.313234516	-0.586829155
0.313753546	-0.451043858
0.314272576	-0.639482473
0.314791606	-1.025121102
0.315310636	-1.046435633
0.315829666	-1.04265838
0.316348696	-1.084700292
0.316867725	-1.145750105
0.317386755	-1.271847662
0.317905785	-1.505262119
0.318424815	-1.494718148
0.318943845	-1.340410374
0.319462875	-1.387143399
0.319981904	-1.34760681
0.320500934	-1.366680846
0.321019964	-1.365354419
0.321538994	-1.230166502
0.322058024	-1.18858257
0.322577054	-1.298822869
0.323096084	-1.284850352
0.323615113	-1.383687997
0.324134143	-1.237460586
0.324653173	-1.068914505
0.325172203	-1.199123118
0.325691233	-1.254043803
0.326210263	-1.503515323
0.326729293	-1.33489291
0.327248322	-1.03121927
0.327767352	-0.904035531
0.328286382	-1.065190472
0.328805412	-1.112033503
0.329324442	-1.116583132
0.329843472	-1.196973806
0.330362501	-1.244260155
0.330881531	-1.2476346
0.331400561	-1.377077089
0.331919591	-1.419781431
0.332438621	-1.251841706
0.332957651	-1.203395854
0.333476681	-1.275617119
0.33399571	-1.272873823
0.33451474	-1.331789444
0.33503377	-1.354349395
0.3355528	-1.483141119
0.33607183	-1.424743616
0.33659086	-1.156211234
0.33710989	-0.964510069
0.337628919	-1.020888602
0.338147949	-1.048879563
0.338666979	-1.074113868
0.339186009	-1.118122233
0.339705039	-1.095327406
0.340224069	-1.078146419
0.340743099	-0.834016807
0.341262128	-0.621169127
0.341781158	-0.634791282
0.342300188	-0.652095898
0.342819218	-0.68397296
0.343338248	-0.768777417
0.343857278	-0.928143299
0.344376307	-0.941374528
0.344895337	-1.137303524
0.345414367	-1.291393324
0.345933397	-1.352398007
0.346452427	-1.188852587
0.346971457	-1.267880166
0.347490487	-0.950448583
0.348009516	-0.287234272
0.348528546	-0.276969152
0.349047576	-0.412694502
0.349566606	-0.495210549
0.350085636	-0.504163064
0.350604666	-0.18237859
0.351123696	-0.175749728
0.351642725	-0.377555321
0.352161755	-0.735668079
0.352680785	-0.726271734
0.353199815	-0.476813581
0.353718845	-0.29919461
0.354237875	-0.423184343
0.354756904	-0.580850065
0.355275934	-0.641355981
0.355794964	-0.431866856
0.356313994	-0.23779395
0.356833024	-0.243923131
0.357352054	-0.359030575
0.357871084	-0.476521171
0.358390113	-0.427605824
0.358909143	-0.063333315
0.359428173	-0.04436825
0.359947203	-0.136242326
0.360466233	-0.171995894
0.360985263	-0.180908227
0.361504293	-0.181537956
0.362023322	-0.276047284
0.362542352	-0.177851393
0.363061382	0.084392301
0.363580412	0.130463279
0.364099442	0.208055475
0.364618472	0.285427872
0.365137502	0.258545731
0.365656531	0.332522256
0.366175561	0.304964297
0.366694591	0.241516787
0.367213621	-0.022205705
0.367732651	-0.117537892
0.368251681	-0.005091118
0.36877071	0.167000969
0.36928974	0.289484265
0.36980877	0.244729936
0.3703278	0.293327692
0.37084683	0.440126363
0.37136586	0.93170605
0.37188489	0.954917991
0.372403919	0.766074489
0.372922949	0.601193011
0.373441979	0.62291724
0.373961009	0.791132222
0.374480039	0.904644509
0.374999069	0.870241119
0.375518099	0.672021965
0.376037128	0.606181979
0.376556158	0.622777559
0.377075188	0.70399905
0.377594218	0.709772298
0.378113248	0.994116215
0.378632278	1.129775717
0.379151307	1.164508496
0.379670337	1.412302248
0.380189367	1.438226965
0.380708397	1.449987335
0.381227427	1.421405459
0.381746457	1.353009662
0.382265487	1.210373516
0.382784516	0.945730004
0.383303546	1.006880251
0.383822576	1.379606785
0.384341606	1.370517973
0.384860636	1.579981759
0.385379666	1.588141904
0.385898696	1.517134657
0.386417725	1.250344193
0.386936755	1.23954414
0.387455785	1.268000277
0.387974815	1.712491311
0.388493845	1.727498425
0.389012875	1.814196659
0.389531904	1.727424762
0.390050934	1.763786889
0.390569964	1.919876048
0.391088994	1.949275329
0.391608024	2.000203233
0.392127054	2.055286937
0.392646084	2.02428541
0.393165113	1.9394604
0.393684143	1.851390811
0.394203173	1.783767659
0.394722203	1.783714337
0.395241233	1.765001323
0.395760263	1.743436895
0.396279293	1.758337298
0.396798322	1.703841604
0.397317352	1.754061802
0.397836382	1.658611402
0.398355412	1.691695226
0.398874442	1.903254799
0.399393472	1.933102238
0.399912502	1.947990748
0.400431531	1.853839717
0.400950561	1.869742252
0.401469591	1.992056356
0.401988621	2.098928834
0.402507651	2.068694262
0.403026681	2.185061995
0.40354571	2.160379429
0.40406474	2.07177555
0.40458377	1.846201425
0.4051028	1.877291981
0.40562183	2.080358273
0.40614086	2.236620916
0.40665989	2.211733802
0.407178919	2.191683687
0.407697949	2.277035614
0.408216979	2.02509369
0.408736009	1.601630218
0.409255039	1.609445959
0.409774069	1.834820071
0.410293099	1.894435452
0.410812128	1.906724305
0.411331158	2.012442332
0.411850188	1.950046257
0.412369218	1.866436019
0.412888248	1.865367456
0.413407278	1.848210789
0.413926307	1.773726482
0.414445337	1.761923807
0.414964367	1.825713147
0.415483397	1.878335745
0.416002427	1.903376549
0.416521457	1.798019806
0.417040487	1.700967007
0.417559516	1.7470267
0.418078546	1.801976335
0.418597576	1.803673172
0.419116606	1.811488043
0.419635636	1.808743495
0.420154666	1.795135672
0.420673696	1.824638326
0.421192725	1.862846175
0.421711755	1.968198449
0.422230785	2.197100531
0.422749815	2.158624272
0.423268845	2.065072087
0.423787875	1.731198119
0.424306905	1.608036163
0.424825934	1.642353615
0.425344964	1.64767195
0.425863994	1.673717336
0.426383024	1.942130542
0.426902054	1.946296053
0.427421084	1.898051903
0.427940113	1.879562018
0.428459143	1.898195785
0.428978173	1.932761846
0.429497203	1.923520649
0.430016233	1.930636465
0.430535263	1.666646334
0.431054293	1.53515446
0.431573322	1.528465913
0.432092352	1.510440755
0.432611382	1.476027854
0.433130412	1.505308836
0.433649442	1.648563041
0.434168472	1.630948525
0.434687502	1.566167254
0.435206531	1.466282666
0.435725561	1.450409509
0.436244591	1.346439516
0.436763621	1.347536866
0.437282651	1.463338958
0.437801681	1.696616006
0.43832071	1.673354823
0.43883974	1.55896492
0.43935877	1.466903535
0.4398778	1.479891951
0.44039683	1.477659318
0.44091586	1.427499695
0.44143489	1.547468825
0.441953919	1.601720803
0.442472949	1.557463428
0.442991979	1.300831239
0.443511009	1.23975751
0.444030039	1.231690258
0.444549069	1.346885319
0.445068099	1.405818235
0.445587128	1.351730772
0.446106158	1.339287075
0.446625188	1.331176848
0.447144218	1.445275885
0.447663248	1.574002068
0.448182278	1.588698666
0.448701307	1.531974832
0.449220337	1.532735468
0.449739367	1.521896952
0.450258397	1.34459389
0.450777427	1.373841845
0.451296457	1.489640768
0.451815487	1.675714538
0.452334516	1.421512253
0.452853546	1.024912681
0.453372576	1.066145219
0.453891606	1.373865209
0.454410636	1.30075991
0.454929666	1.325242398
0.455448696	1.301025372
0.455967725	1.388703006
0.456486755	1.345789024
0.457005785	1.269905074
0.457524815	1.300279177
0.458043845	1.286710512
0.458562875	1.121008919
0.459081905	1.132316945
0.459600934	1.110227828
0.460119964	1.184364566
0.460638994	1.216176331
0.461158024	1.231667374
0.461677054	1.2150482
0.462196084	1.240399516
0.462715113	1.288915718
0.463234143	1.330999622
0.463753173	1.229284367
0.464272203	1.210502294
0.464791233	1.093373363
0.465310263	1.064352367
0.465829293	1.034417086
0.466348322	1.212175329
0.466867352	1.20607995
0.467386382	1.202393594
0.467905412	0.851136117
0.468424442	0.873110192
0.468943472	0.745755045
0.469462502	0.581194787
0.469981531	0.565913894
0.470500561	0.799636447
0.471019591	0.984550851
0.471538621	0.979483373
0.472057651	1.360311568
0.472576681	1.464743188
0.47309571	1.418052815
0.47361474	1.189836174
0.47413377	1.164654149
0.4746528	0.937696865
0.47517183	0.774413344
0.47569086	0.784248472
0.47620989	1.027851168
0.476728919	1.166582159
0.477247949	1.007922997
0.477766979	0.740702258
0.478286009	0.932579933
0.478805039	0.837609954
0.479324069	0.544744029
0.479843099	0.667353468
0.480362128	0.967731386
0.480881158	1.019928425
0.481400188	0.81870036
0.481919218	0.614288555
0.482438248	0.665412777
0.482957278	0.669642471
0.483476308	0.675880472
0.483995337	0.63016714
0.484514367	0.439544268
0.485033397	0.479635654
0.485552427	0.641752439
0.486071457	0.788284131
0.486590487	0.826697799
0.487109516	0.64087888
0.487628546	0.601492621
0.488147576	0.488242067
0.488666606	0.594966634
0.489185636	0.66960769
0.489704666	0.676116865
0.490223696	0.552139667
0.490742725	0.566007023
0.491261755	0.63471813
0.491780785	0.679861004
0.492299815	0.769682753
0.492818845	0.816523279
0.493337875	0.776891051
0.493856905	0.56330086
0.494375934	0.486435568
0.494894964	0.486859895
0.495413994	0.635906474
0.495933024	0.631070761
0.496452054	0.711504119
0.496971084	0.848702644
0.497490113	0.829764194
0.498009143	0.680255952
0.498528173	0.419380843
0.499047203	0.400277869
0.499566233	0.915701812
0.500085263	1.05107708
0.500604293	0.976693862
0.501123322	1.05079077
0.501642352	1.03067539
0.502161382	0.95414544
0.502680412	0.741139284
0.503199442	0.731955281
0.503718472	0.920239959
0.504237502	1.036690896
0.504756531	0.884184249
0.505275561	0.647132127
0.505794591	0.627609661
0.506313621	0.930186097
0.506832651	0.972471888
0.507351681	0.928314789
0.50787071	0.901468158
0.50838974	0.941027452
0.50890877	0.884799756
0.5094278	0.709202808
0.50994683	0.622911982
0.51046586	0.521054024
0.51098489	0.612741543
0.511503919	0.668578197
0.512022949	0.902782773
0.512541979	0.918358489
0.513061009	0.732487501
0.513580039	0.426136615
0.514099069	0.431029709
0.514618099	0.514737723
0.515137128	0.542900614
0.515656158	0.537669645
0.516175188	0.532809184
0.516694218	0.529277587
0.517213248	0.601602617
0.517732278	0.838423419
0.518251308	0.888567434
0.518770337	0.623180051
0.519289367	0.405222258
0.519808397	0.397459788
0.520327427	0.726585844
0.520846457	0.670378827
0.521365487	0.643978044
0.521884516	0.622458541
0.522403546	0.628507681
0.522922576	0.488712554
0.523441606	0.53385711
0.523960636	0.467743716
0.524479666	0.741252863
0.524998696	0.895896983
0.525517725	0.98727579
0.526036755	1.140792105
0.526555785	1.023602325
0.527074815	0.894210414
0.527593845	0.896219347
0.528112875	0.811081404
0.528631905	0.700379429
0.529150934	0.754352307
0.529669964	0.873139942
0.530188994	1.015406388
0.530708024	1.001515554
0.531227054	0.873716721
0.531746084	0.83436537
0.532265113	0.936825259
0.532784143	1.067480254
0.533303173	1.086396268
0.533822203	1.079312729
0.534341233	1.143363481
0.534860263	1.110608409
0.535379293	1.097573168
0.535898322	1.063421333
0.536417352	1.035732266
0.536936382	1.03591929
0.537455412	1.040858766
0.537974442	1.026267689
0.538493472	0.967207332
0.539012502	1.00441
0.539531531	1.294856526
0.540050561	1.212275953
0.540569591	1.248616927
0.541088621	1.370442522
0.541607651	1.54355518
0.542126681	1.377065876
0.542645711	1.522105616
0.54316474	1.496413026
0.54368377	1.212475882
0.5442028	1.132620712
0.54472183	1.189913639
0.54524086	1.388317838
0.54575989	1.41194108
0.546278919	1.028437931
0.546797949	0.959677964
0.547316979	1.005485996
0.547836009	1.501404006
0.548355039	1.595081509
0.548874069	1.636917093
0.549393099	1.59221854
0.549912128	1.566265681
0.550431158	1.472989512
0.550950188	1.475875887
0.551469218	1.494272633
0.551988248	1.614430368
0.552507278	1.671573641
0.553026308	1.577679968
0.553545337	1.342978612
0.554064367	1.262313296
0.554583397	1.528553403
0.555102427	1.561521028
0.555621457	1.58592626
0.556140487	1.640561341
0.556659516	1.706789631
0.557178546	1.628024728
0.557697576	1.563272861
0.558216606	1.604487318
0.558735636	1.503327074
0.559254666	1.400518731
0.559773696	1.403954448
0.560292725	1.621813148
0.560811755	1.707089942
0.561330785	1.773358522
0.561849815	1.872314464
0.562368845	1.851511522
0.562887875	1.728213696
0.563406905	1.694855078
0.563925934	1.728008858
0.564444964	1.836098461
0.564963994	1.882483512
0.565483024	1.954575004
0.566002054	2.015879463
0.566521084	2.050191216
0.567040113	1.962484747
0.567559143	1.898284148
0.568078173	1.81635309
0.568597203	1.596218022
0.569116233	1.565756384
0.569635263	1.873121359
0.570154293	2.051225938
0.570673322	2.048995135
0.571192352	1.936909555
0.571711382	1.880321139
0.572230412	1.795679165
0.572749442	1.746836651
0.573268472	1.884209493
0.573787502	2.064618995
0.574306531	2.125763781
0.574825561	2.106282427
0.575344591	1.986914506
0.575863621	2.039566804
0.576382651	2.05394309
0.576901681	2.090723374
0.577420711	2.153640233
0.57793974	2.043578382
0.57845877	1.990038531
0.5789778	1.949690685
0.57949683	2.276515706
0.58001586	2.347495557
0.58053489	2.387412816
0.581053919	2.214210243
0.581572949	2.172197628
0.582091979	2.289177864
0.582611009	2.234531318
0.583130039	2.194726087
0.583649069	2.110707147
0.584168099	2.19430386
0.584687128	2.188760776
0.585206158	2.117152665
0.585725188	2.10347488
0.586244218	2.183325962
0.586763248	2.217600713
0.587282278	2.217902144
0.587801308	2.195395811
0.588320337	2.207900779
0.588839367	2.12321404
0.589358397	2.058593489
0.589877427	2.024627256
0.590396457	1.84835782
0.590915487	2.020303335
0.591434516	2.213989905
0.591953546	2.426503817
0.592472576	2.290065411
0.592991606	2.130075238
0.593510636	1.998883923
