x	zg centrado sin panza
0.001557271	1.305079252
0.002595451	1.183672337
0.003633632	0.93960458
0.004671812	1.383009944
0.005709993	1.599332297
0.006748173	1.424747679
0.007786354	1.503024037
0.008824534	1.613530194
0.009862715	0.941736709
0.010900895	1.158029788
0.011939076	1.28586874
0.012977256	1.920759946
0.014015437	1.506208908
0.015053617	1.651230283
0.016091798	1.913114728
0.017129978	1.772226552
0.018168159	1.650627418
0.019206339	1.518477858
0.02024452	1.495351028
0.0212827	1.683995684
0.022320881	1.619298709
0.023359061	0.910708941
0.024397242	1.152402813
0.025435422	0.805163597
0.026473603	1.477887557
0.027511783	1.510384511
0.028549963	1.574483801
0.029588144	1.61813435
0.030626324	1.223268748
0.031664505	0.991308686
0.032702685	1.090961717
0.033740866	1.392591995
0.034779046	1.4219155
0.035817227	1.200950341
0.036855407	1.155449647
0.037893588	1.162386302
0.038931768	0.891332242
0.039969949	1.18578539
0.041008129	1.134886502
0.04204631	1.514234126
0.04308449	1.576631166
0.044122671	1.510871407
0.045160851	1.355421411
0.046199032	1.074281889
0.047237212	1.069827535
0.048275393	1.173386158
0.049313573	1.233595659
0.050351754	1.145983606
0.051389934	1.518797157
0.052428115	1.249120944
0.053466295	1.076879467
0.054504476	1.036605317
0.055542656	0.876172698
0.056580837	1.344664775
0.057619017	1.550864763
0.058657198	1.523174026
0.059695378	1.408611672
0.060733559	1.725724844
0.061771739	1.683626961
0.06280992	1.525927761
0.0638481	1.531158933
0.064886281	1.567733074
0.065924461	1.644311742
0.066962642	1.577236719
0.068000822	1.682893769
0.069039003	1.749063948
0.070077183	1.311706415
0.071115364	0.98148864
0.072153544	1.551949323
0.073191725	1.538866974
0.074229905	1.591249199
0.075268086	1.704601144
0.076306266	1.854275894
0.077344447	1.874773482
0.078382627	1.988213242
0.079420808	2.256800034
0.080458988	2.139249076
0.081497169	1.934053158
0.082535349	1.8933165
0.083573529	2.188480022
0.08461171	2.413745387
0.08564989	2.412364058
0.086688071	2.319518929
0.087726251	2.157419861
0.088764432	2.360209793
0.089802612	1.665768314
0.090840793	1.558236554
0.091878973	1.818295512
0.092917154	2.175410971
0.093955334	1.943116705
0.094993515	1.901795394
0.096031695	1.941343487
0.097069876	1.884363619
0.098108056	2.289195433
0.099146237	2.463789914
0.100184417	2.747145339
0.101222598	1.736950383
0.102260778	1.575680085
0.103298959	1.675580702
0.104337139	2.128613013
0.10537532	2.127207633
0.1064135	2.163854406
0.107451681	1.915223845
0.108489861	1.929358964
0.109528042	1.959380076
0.110566222	1.714420795
0.111604403	1.64891605
0.112642583	1.829633584
0.113680764	1.847034797
0.114718944	1.674779666
0.115757125	1.624391658
0.116795305	1.512928269
0.117833486	1.281437966
0.118871666	1.460476739
0.119909847	1.514170051
0.120948027	1.264761245
0.121986208	1.055312158
0.123024388	1.367932788
0.124062569	1.428533129
0.125100749	1.580561574
0.12613893	1.320006702
0.12717711	1.097146069
0.128215291	0.955526082
0.129253471	0.904795686
0.130291652	0.861110119
0.131329832	0.726126693
0.132368013	0.946400418
0.133406193	0.712496204
0.134444374	1.529371338
0.135482554	1.704544516
0.136520735	1.549033276
0.137558915	1.190565742
0.138597095	1.447106681
0.139635276	1.416540717
0.140673456	1.132602836
0.141711637	1.478791571
0.142749817	1.240595035
0.143787998	1.138014062
0.144826178	0.866636683
0.145864359	0.700576267
0.146902539	1.029815947
0.14794072	1.54080964
0.1489789	1.432719522
0.150017081	1.540035756
0.151055261	1.280055062
0.152093442	1.169443352
0.153131622	0.696120327
0.154169803	1.481175051
0.155207983	1.469734911
0.156246164	1.348895786
0.157284344	1.772020198
0.158322525	1.516657978
0.159360705	1.716349234
0.160398886	1.657194129
0.161437066	1.448453032
0.162475247	1.236829174
0.163513427	0.891396794
0.164551608	0.937379299
0.165589788	1.250328154
0.166627969	1.399385104
0.167666149	1.335103839
0.16870433	1.312783574
0.16974251	1.563774369
0.170780691	1.857581462
0.171818871	1.767310551
0.172857052	1.659315447
0.173895232	1.366394742
0.174933413	1.473245936
0.175971593	1.110410069
0.177009774	0.845929977
0.178047954	1.152500809
0.179086135	1.298203012
0.180124315	1.524922955
0.181162496	1.061697282
0.182200676	0.989695643
0.183238857	1.166083528
0.184277037	1.034552831
0.185315218	1.174137253
0.186353398	1.495558896
0.187391579	1.759553121
0.188429759	1.672278328
0.18946794	0.993266603
0.19050612	1.197070817
0.191544301	0.758825871
0.192582481	0.846411423
0.193620661	0.629052086
0.194658842	0.870257325
0.195697022	0.917040582
0.196735203	0.872708907
0.197773383	0.652065499
0.198811564	0.764143298
0.199849744	0.903754658
0.200887925	0.16906865
0.201926105	0.681048857
0.202964286	0.648012894
0.204002466	0.492039938
0.205040647	0.934074391
0.206078827	0.429045262
0.207117008	0.331864277
0.208155188	0.142227176
0.209193369	0.725325877
0.210231549	0.180924821
0.21126973	-0.173871681
0.21230791	-0.175055194
0.213346091	-0.016089209
0.214384271	0.20836742
0.215422452	0.338425798
0.216460632	0.537320467
0.217498813	0.67941027
0.218536993	0.703338704
0.219575174	0.552307275
0.220613354	0.864513038
0.221651535	0.974136915
0.222689715	0.66306776
0.223727896	0.725012262
0.224766076	1.05044596
0.225804257	0.622981428
0.226842437	0.60391563
0.227880618	0.234994453
0.228918798	0.285547289
0.229956979	0.429389193
0.230995159	0.228375824
0.23203334	0.275504258
0.23307152	0.546347654
0.234109701	0.650425496
0.235147881	0.696156446
0.236186062	1.139420785
0.237224242	1.16622896
0.238262423	1.178535306
0.239300603	0.784130243
0.240338784	0.775300943
0.241376964	1.074790071
0.242415145	1.210747992
0.243453325	1.005491906
0.244491506	0.501109668
0.245529686	0.591739168
0.246567867	0.924937095
0.247606047	1.380110564
0.248644227	1.386478947
0.249682408	1.319743944
0.250720588	0.970901333
0.251758769	0.952281579
0.252796949	0.88962079
0.25383513	0.992616924
0.25487331	1.002086865
0.255911491	0.856759341
0.256949671	0.825951732
0.257987852	1.285946402
0.259026032	1.078323265
0.260064213	0.927043879
0.261102393	1.551016715
0.262140574	1.542384461
0.263178754	1.381207778
0.264216935	1.071073358
0.265255115	0.870171799
0.266293296	0.904552727
0.267331476	0.729958958
0.268369657	0.726706189
0.269407837	0.96861582
0.270446018	1.13639802
0.271484198	1.0312
0.272522379	1.192898993
0.273560559	1.073955847
0.27459874	0.777535885
0.27563692	0.572134218
0.276675101	0.780564834
0.277713281	1.183484742
0.278751462	0.600557429
0.279789642	1.312262643
0.280827823	1.238150554
0.281866003	1.645616825
0.282904184	1.157757439
0.283942364	0.750226448
0.284980545	0.906902868
0.286018725	0.842295365
0.287056906	1.258084851
0.288095086	0.886578596
0.289133267	1.031969864
0.290171447	0.631252106
0.291209628	0.964113936
0.292247808	1.04197272
0.293285989	0.755396623
0.294324169	0.759789422
0.29536235	1.034980121
0.29640053	1.057769196
0.297438711	0.985448101
0.298476891	0.631433288
0.299515072	0.981807506
0.300553252	0.973412888
0.301591433	0.887172148
0.302629613	0.858355168
0.303667793	0.520853622
0.304705974	0.846046727
0.305744154	0.786620507
0.306782335	0.692660195
0.307820515	0.439355522
0.308858696	0.234040712
0.309896876	0.460793338
0.310935057	0.88941192
0.311973237	0.943143682
0.313011418	0.893716346
0.314049598	0.679970873
0.315087779	0.827827514
0.316125959	0.560879401
0.31716414	0.913901049
0.31820232	0.796463671
0.319240501	0.336882355
0.320278681	0.266832338
0.321316862	0.446368848
0.322355042	0.757604553
0.323393223	0.667958046
0.324431403	0.442750851
0.325469584	0.450804705
0.326507764	0.523668714
0.327545945	0.227483307
0.328584125	0.595563469
0.329622306	0.479758161
0.330660486	0.057261905
0.331698667	0.018155626
0.332736847	0.49546386
0.333775028	0.309307494
0.334813208	0.247447536
0.335851389	0.535261658
0.336889569	0.583729023
0.33792775	0.108295458
0.33896593	0.207265009
0.340004111	0.030952266
0.341042291	0.239593246
0.342080472	0.285078135
0.343118652	0.184228484
0.344156833	-0.489138477
0.345195013	-0.399869924
0.346233194	0.057801712
0.347271374	0.316891909
0.348309555	0.386727008
0.349347735	-0.205925501
0.350385916	-0.261570167
0.351424096	-0.261593002
0.352462277	0.030938092
0.353500457	0.175140049
0.354538638	0.059199887
0.355576818	0.084005393
0.356614999	-0.102828285
0.357653179	0.024921422
0.358691359	0.032574387
0.35972954	-0.05050817
0.36076772	0.035689313
0.361805901	0.015990135
0.362844081	-0.434725768
0.363882262	-0.394769439
0.364920442	-0.266700392
0.365958623	0.037203013
0.366996803	-0.006754358
0.368034984	0.052997195
0.369073164	-0.323702614
0.370111345	-0.361923937
0.371149525	0.116554328
0.372187706	0.419118676
0.373225886	0.421698108
0.374264067	0.220250444
0.375302247	0.127653159
0.376340428	0.18410947
0.377378608	0.297992864
0.378416789	0.187336723
0.379454969	0.266504857
0.38049315	0.318658827
0.38153133	0.451189854
0.382569511	0.487485851
0.383607691	0.555992157
0.384645872	0.740444537
0.385684052	0.72264347
0.386722233	0.784324263
0.387760413	1.015744201
0.388798594	0.980173841
0.389836774	0.797650935
0.390874955	0.954336511
0.391913135	0.816000534
0.392951316	1.04170007
0.393989496	0.886615694
0.395027677	0.960227311
0.396065857	1.074899324
0.397104038	1.007669211
0.398142218	0.918585032
0.399180399	0.96585178
0.400218579	0.750623908
0.40125676	1.071658708
0.40229494	0.708531634
0.403333121	0.788850427
0.404371301	0.812538042
0.405409482	0.241708993
0.406447662	0.420686977
0.407485843	1.208937334
0.408524023	1.021326226
0.409562204	1.159002438
0.410600384	0.609289741
0.411638565	0.842752662
0.412676745	0.877110104
0.413714925	0.826050286
0.414753106	0.675165928
0.415791286	0.609618218
0.416829467	0.789234643
0.417867647	0.993149639
0.418905828	0.665663794
0.419944008	0.659968024
0.420982189	0.388128398
0.422020369	0.645349893
0.42305855	0.65039883
0.42409673	0.761448818
0.425134911	0.825166389
0.426173091	1.01674493
0.427211272	1.104976027
0.428249452	1.002539688
0.429287633	1.02667791
0.430325813	0.440280963
0.431363994	0.745598106
0.432402174	0.764738634
0.433440355	0.716393026
0.434478535	0.457018261
0.435516716	0.378084061
0.436554896	0.508029789
0.437593077	0.577514327
0.438631257	0.71912361
0.439669438	0.686283462
0.440707618	0.459505946
0.441745799	0.865761466
0.442783979	0.402845638
0.44382216	0.568323611
0.44486034	0.540498846
0.445898521	0.48677308
0.446936701	0.505740378
0.447974882	0.681559052
0.449013062	0.239772007
0.450051243	0.228444496
0.451089423	0.976613146
0.452127604	0.436924731
0.453165784	0.649930072
0.454203965	0.238108412
0.455242145	0.014666773
