x	zg sin panza centrado
0.740710657	0.632014994
0.74135672	0.600826161
0.742002782	0.664888833
0.742648845	0.596406702
0.743294907	0.503036529
0.74394097	0.476328271
0.744587032	0.355309803
0.745233095	0.344251639
0.745879157	0.457922971
0.74652522	0.68416984
0.747171282	0.658173845
0.747817345	0.405967928
0.748463407	0.421467007
0.74910947	0.566689138
0.749755532	0.447931716
0.750401595	0.552822602
0.751047657	0.525243443
0.75169372	0.521672417
0.752339782	0.472160872
0.752985845	0.509857581
0.753631907	0.535580519
0.75427797	0.605970469
0.754924032	0.506279393
0.755570095	0.521118237
0.756216157	0.547530724
0.75686222	0.670189003
0.757508282	0.68038061
0.758154345	0.690851589
0.758800407	0.799720478
0.75944647	0.759118162
0.760092532	0.668693563
0.760738595	0.712213601
0.761384657	0.648406682
0.76203072	0.514894691
0.762676782	0.583468982
0.763322845	0.773788609
0.763968907	0.698952866
0.76461497	0.695811432
0.765261032	0.790602814
0.765907095	0.815073206
0.766553157	0.679797536
0.76719922	0.594408799
0.767845282	0.64063925
0.768491345	0.929951142
0.769137407	0.954469236
0.76978347	0.889181191
0.770429532	0.874297319
0.771075595	0.865029306
0.771721657	0.740879497
0.77236772	0.909339735
0.773013782	0.966927433
0.773659845	0.876577116
0.774305907	0.94209223
0.77495197	0.985154323
0.775598032	0.883781089
0.776244095	0.766387149
0.776890157	0.702322915
0.77753622	0.723988756
0.778182282	0.924395466
0.778828345	0.691964887
0.779474407	0.711822049
0.78012047	0.734917663
0.780766532	0.820176103
0.781412595	0.910126698
0.782058657	0.903689969
0.78270472	0.89597429
0.783350782	0.862647654
0.783996845	0.864720527
0.784642907	0.867985236
0.78528897	0.662219262
0.785935032	0.547946589
0.786581095	0.561800766
0.787227157	0.680262285
0.78787322	0.695183064
0.788519282	0.742253476
0.789165345	0.612063213
0.789811407	0.667304899
0.79045747	0.617739173
0.791103532	0.629651358
0.791749595	0.679956144
0.792395657	0.667294441
0.79304172	0.64485919
0.793687782	0.633811633
0.794333845	0.452509139
0.794979907	0.420165564
0.79562597	0.493618942
0.796272032	0.540808794
0.796918095	0.491174003
0.797564157	0.307504469
0.79821022	0.311966889
0.798856282	0.463948518
0.799502345	0.397705791
0.800148407	0.347474792
0.80079447	0.312913746
0.801440532	0.330727578
0.802086595	0.350106633
0.802732657	0.540000108
0.80337872	0.599381647
0.804024782	0.526022262
0.804670845	0.186314443
0.805316907	0.200510845
0.80596297	0.098547739
0.806609032	-0.029344589
0.807255095	0.277991831
0.807901157	0.328729039
0.80854722	0.086909899
0.809193282	-0.06251659
0.809839345	0.339070671
0.810485407	0.526976544
0.81113147	0.416448448
0.811777532	0.297506072
0.812423595	0.308326305
0.813069657	0.268639502
0.81371572	0.334000249
0.814361782	0.341782783
0.815007845	0.217933328
0.815653907	0.152075972
0.81629997	0.201421227
0.816946032	0.159527787
0.817592095	0.122052909
0.818238157	0.344062457
0.81888422	0.528620857
0.819530282	0.490089419
0.820176345	0.432552563
0.820822407	0.380957513
0.82146847	0.213812335
0.822114532	0.096399727
0.822760595	0.064988771
0.823406657	0.202744696
0.82405272	0.157003857
0.824698782	0.174897986
0.825344845	0.210575324
0.825990907	0.239162188
0.82663697	0.471724677
0.827283032	0.620230559
0.827929095	0.6864415
0.828575157	0.556633585
0.82922122	0.525194705
0.829867282	0.563798696
0.830513345	0.639670934
0.831159407	0.521352456
0.83180547	0.512330328
0.832451532	0.638213897
0.833097595	0.595876583
0.833743657	0.6673726
0.83438972	0.610181987
0.835035782	0.875057267
0.835681845	0.959578618
0.836327907	0.985733299
0.83697397	0.774030835
0.837620032	0.652660963
0.838266095	0.633291898
0.838912157	0.776433607
0.83955822	0.766583437
0.840204282	0.675975456
0.840850345	0.615308496
0.841496407	0.634710305
0.84214247	0.845933212
0.842788532	0.931363864
0.843434595	0.910842913
0.844080657	0.685036826
0.84472672	0.744258924
0.845372782	0.816565324
0.846018845	0.727321031
0.846664907	0.611452168
0.84731097	0.709750945
0.847957032	0.749541627
0.848603095	0.632888074
0.849249157	0.326566321
0.84989522	0.416436084
0.850541282	0.442705204
0.851187345	0.381706586
0.851833407	0.338175367
0.85247947	0.399384014
0.853125532	0.443064263
0.853771595	0.526707966
0.854417657	0.718977221
0.85506372	0.665691442
0.855709782	0.580887208
0.856355845	0.678284359
0.857001907	0.679392312
0.85764797	0.50412105
0.858294032	0.457737696
0.858940095	0.466358316
0.859586157	0.467724157
0.86023222	0.508159122
0.860878282	0.477542237
0.861524345	0.514762514
0.862170407	0.613363185
0.86281647	0.511945728
0.863462532	0.43127195
0.864108595	0.533119303
0.864754657	0.657638452
0.86540072	0.647674039
0.866046782	0.420043688
0.866692845	0.456114513
0.867338907	0.533444822
0.86798497	0.486505473
0.868631032	0.422837894
0.869277095	0.410104151
0.869923157	0.398457824
0.87056922	0.461281434
0.871215282	0.494254813
0.871861345	0.455167223
0.872507407	0.353541223
0.87315347	0.324154379
0.873799532	0.294963422
0.874445595	0.378729472
0.875091657	0.484515707
0.87573772	0.456471266
0.876383782	0.406278008
0.877029845	0.338778742
0.877675907	0.339104761
0.87832197	0.298811246
0.878968032	0.34186024
0.879614095	0.503778771
0.880260157	0.719943135
0.88090622	0.665557098
0.881552282	0.405724638
0.882198345	0.176563292
0.882844407	0.24211409
0.88349047	0.070625617
0.884136532	0.070280614
0.884782595	0.127444472
0.885428657	0.246882667
0.88607472	0.161804995
0.886720782	0.129460658
0.887366845	0.409615536
0.888012907	0.434871004
0.88865897	0.264142222
0.889305032	0.196202682
0.889951095	0.242397892
0.890597157	0.046568865
0.89124322	0.028734122
0.891889282	0.23577423
0.892535345	0.461256588
0.893181407	0.733443113
0.89382747	0.387787175
0.894473532	0.224519152
0.895119595	0.237454395
0.895765657	0.515374801
0.89641172	0.46306138
0.897057782	0.353890402
0.897703845	0.387108865
0.898349907	0.289834148
0.89899597	0.181928326
0.899642032	0.339109224
0.900288095	0.62422061
0.900934157	0.680624906
0.90158022	0.556699735
0.902226282	0.424426618
0.902872345	0.312608834
0.903518407	0.309839599
0.90416447	0.30980774
0.904810532	0.339799896
0.905456595	0.534449453
0.906102657	0.709568048
0.90674872	0.558796254
0.907394782	0.451933
0.908040845	0.613535145
0.908686907	0.591970639
0.90933297	0.772012674
0.909979032	0.726032436
0.910625095	0.615041051
0.911271157	0.494146489
0.91191722	0.551748141
0.912563282	0.8259949
0.913209345	0.696996368
0.913855407	0.552990963
0.91450147	0.662574772
0.915147532	1.004206474
0.915793595	0.945581172
0.916439657	0.942071888
0.91708572	1.002031626
0.917731782	0.807218968
0.918377845	0.619078384
0.919023907	0.734291745
0.91966997	0.777436456
0.920316032	0.754975556
0.920962095	0.750060388
0.921608157	0.735691208
0.92225422	0.85234181
0.922900282	0.795979406
0.923546345	0.819766494
0.924192407	0.853590775
0.92483847	0.984831861
0.925484532	0.948743147
0.926130595	1.066809524
0.926776657	1.119857396
0.92742272	1.0103707
0.928068782	0.932134676
0.928714845	1.017102672
0.929360907	1.22909789
0.93000697	1.233410883
0.930653032	1.246035257
0.931299095	0.94420389
0.931945157	0.599783884
0.93259122	0.588960561
0.933237282	0.555862912
0.933883345	0.567553367
0.934529407	0.673784034
0.93517547	0.961661931
0.935821532	0.916016638
0.936467595	0.804806187
0.937113657	0.33370404
0.93775972	0.071126214
0.938405782	0.057993412
0.939051845	0.078965643
0.939697907	0.091954213
0.94034397	0.089152294
0.940990032	0.088568213
0.941636095	-0.026719265
0.942282157	-0.104362551
0.94292822	-0.292361227
0.943574282	-0.260581008
0.944220345	-0.260567505
0.944866407	-0.25987456
0.94551247	-0.128836157
0.946158532	-0.096413809
0.946804595	-0.516318501
0.947450657	-0.629137015
0.94809672	-0.55598886
0.948742782	-0.659175403
0.949388845	-0.736671756
0.950034907	-0.741132182
0.95068097	-0.692586995
0.951327032	-0.791576581
0.951973095	-0.681327607
0.952619157	-0.345607389
0.95326522	-0.30388027
0.953911282	-0.476613459
0.954557345	-0.502932294
0.955203407	-0.545437164
0.95584947	-0.523400075
0.956495532	-0.481393146
0.957141595	-0.350391917
0.957787657	-0.181159585
0.95843372	-0.141486411
0.959079782	-0.331094917
0.959725845	-0.320361345
0.960371907	0.002133256
0.96101797	0.619529138
0.961664032	0.567223699
0.962310095	0.40209585
0.962956157	0.336525592
0.96360222	0.2422865
0.964248282	0.433194923
0.964894345	0.74399721
0.965540407	0.728130735
0.96618647	0.470284602
0.966832532	0.408298617
0.967478595	1.057608862
0.968124657	1.254552635
0.96877072	1.174526055
0.969416782	0.806538195
0.970062845	0.851765723
0.970708907	1.050047059
0.97135497	1.131201511
0.972001032	1.076987593
0.972647095	0.818409743
0.973293157	0.669850898
0.97393922	0.70961681
0.974585282	1.240166204
0.975231345	1.227382738
0.975877407	0.792484348
0.97652347	0.620252387
0.977169532	0.92849869
0.977815595	0.942409229
0.978461657	1.027600286
0.97910772	1.207090648
0.979753782	1.225317895
0.980399845	0.976897132
0.981045907	0.941152808
0.98169197	1.112753296
0.982338032	1.127075238
0.982984095	0.861447314
0.983630157	0.82322084
0.98427622	0.795938406
0.984922282	0.950286066
0.985568345	1.21197888
0.986214407	1.29770947
0.98686047	0.968781379
0.987506532	0.906036905
0.988152595	0.98446082
0.988798657	1.181301677
0.98944472	1.052896404
0.990090782	0.702297042
0.990736845	0.731839756
0.991382907	0.791799079
0.99202897	0.767030507
0.992675032	0.811104338
0.993321095	0.742046528
0.993967157	0.855854124
0.99461322	0.815326064
0.995259282	0.640807406
0.995905345	0.671703334
0.996551408	0.789785028
0.99719747	0.753400517
0.997843533	0.815826103
0.998489595	0.897467062
0.999135658	0.896227329
0.99978172	0.825761634
1.000427783	0.617455233
1.001073845	0.170893555
1.001719908	0.142806951
1.00236597	0.397853348
1.003012033	0.456464672
1.003658095	0.252516789
1.004304158	0.214660712
1.00495022	0.274274387
1.005596283	0.374460162
1.006242345	0.267264071
1.006888408	0.177996048
1.00753447	0.156234615
1.008180533	0.157152632
1.008826595	0.656708222
1.009472658	0.77008388
1.01011872	0.542924433
1.010764783	0.183286004
1.011410845	0.219111151
1.012056908	0.138150261
1.01270297	0.109684859
1.013349033	0.078623021
1.013995095	0.480211144
1.014641158	0.452457679
1.01528722	0.336135609
1.015933283	0.07169084
1.016579345	0.084580696
1.017225408	0.224311239
1.01787147	0.228825381
1.018517533	0.210331831
1.019163595	0.410224778
1.019809658	0.542388033
1.02045572	0.436827046
1.021101783	0.358590589
1.021747845	0.448805246
1.022393908	0.331083014
1.02303997	0.077789681
1.023686033	-0.006247449
1.024332095	0.296477434
1.024978158	0.293021889
1.02562422	0.32878337
1.026270283	0.515180408
1.026916345	0.636685925
1.027562408	0.407798611
1.02820847	0.338105249
1.028854533	0.30741668
1.029500595	0.720262875
1.030146658	0.765204856
1.03079272	0.647883721
1.031438783	0.454245998
1.032084845	0.375005436
1.032730908	0.568002614
1.03337697	0.675894586
1.034023033	0.614344892
1.034669095	0.458089534
1.035315158	0.639371584
1.03596122	0.647186808
1.036607283	0.742567163
1.037253345	0.717387545
1.037899408	0.677144988
1.03854547	0.672310205
1.039191533	0.726669522
1.039837595	1.111804482
1.040483658	1.06553895
1.04112972	0.242770938
1.041775783	0.047786016
1.042421845	0.475880163
1.043067908	0.605287585
1.04371397	0.50473381
1.044360033	0.483032608
1.045006095	0.519830108
1.045652158	0.601003584
1.04629822	0.616207645
1.046944283	0.551076232
1.047590345	0.417332227
1.048236408	0.268345329
1.04888247	0.297590512
1.049528533	0.470728937
1.050174595	0.461357974
1.050820658	0.471944871
1.05146672	0.546303383
1.052112783	0.745304857
1.052758845	0.784293512
1.053404908	0.836789755
1.05405097	0.865889066
1.054697033	0.85639585
1.055343095	0.69296497
1.055989158	0.544617179
1.05663522	0.523902871
1.057281283	0.569531211
1.057927345	0.541779696
1.058573408	0.372566285
1.05921947	0.421985254
1.059865533	0.629021641
1.060511595	1.015327372
1.061157658	0.981535441
1.06180372	0.67567457
1.062449783	0.521224356
1.063095845	0.409911314
1.063741908	0.640847056
1.06438797	0.739231995
1.065034033	0.589808333
1.065680095	0.325503573
1.066326158	0.463740926
1.06697222	0.523947336
1.067618283	0.447992612
1.068264345	0.473705449
1.068910408	0.396614102
1.06955647	0.393436092
1.070202533	0.469883191
1.070848595	0.695540933
1.071494658	0.660187633
1.07214072	0.367525601
1.072786783	0.329739804
1.073432845	0.465344593
1.074078908	0.753878644
1.07472497	0.787029153
1.075371033	0.625636621
1.076017095	0.547612259
1.076663158	0.505789652
1.07730922	0.61737707
1.077955283	0.679727985
1.078601345	0.67367745
1.079247408	0.200815084
1.07989347	0.263753615
1.080539533	0.44165622
1.081185595	0.636670624
1.081831658	0.709886364
1.08247772	0.658647942
1.083123783	0.592279561
1.083769845	0.51745874
1.084415908	0.631116852
1.08506197	0.63483216
1.085708033	0.819348533
1.086354095	0.710625538
1.087000158	0.761253891
1.08764622	0.890607426
1.088292283	0.805667715
1.088938345	0.81851046
1.089584408	0.760313672
1.09023047	0.796550229
1.090876533	0.611585619
1.091522595	0.621173578
1.092168658	0.524427316
1.09281472	0.209766415
1.093460783	0.233876697
1.094106845	0.267445996
1.094752908	0.467199712
1.09539897	0.499144915
1.096045033	0.356436387
1.096691095	0.402454342
1.097337158	0.38708384
1.09798322	0.666929541
1.098629283	0.807583176
1.099275345	0.70553148
1.099921408	0.300358987
1.10056747	0.285710112
1.101213533	0.254771305
1.101859595	0.039098716
1.102505658	0.065581759
1.10315172	0.039655096
1.103797783	0.007396315
1.104443845	0.055230048
1.105089908	0.065249004
1.10573597	0.00990462
1.106382033	-0.084402882
1.107028095	0.126092596
1.107674158	0.260301679
1.10832022	-0.023186189
1.108966283	-0.136271718
1.109612345	0.012437201
1.110258408	0.698260416
1.11090447	0.669441727
1.111550533	0.458699496
1.112196595	0.332608853
1.112842658	0.060511974
1.11348872	0.050574773
1.114134783	0.384409063
1.114780845	0.263935053
1.115426908	-0.014793669
1.11607297	-0.050261885
1.116719033	0.122035171
1.117365095	0.189185643
1.118011158	0.243630988
1.11865722	0.435486182
1.119303283	0.432799295
1.119949345	0.290262568
1.120595408	0.168446927
1.12124147	-0.227908739
1.121887533	-0.014573007
1.122533595	0.194576832
1.123179658	0.192563048
1.12382572	-0.020048917
1.124471783	0.061781937
1.125117845	0.098166463
1.125763908	0.199817611
1.12640997	0.154155745
1.127056033	-0.044578991
1.127702095	0.026394645
1.128348158	0.137926309
1.12899422	0.043824487
1.129640283	0.062737834
1.130286345	0.14274417
1.130932408	0.267373064
1.13157847	0.145519546
1.132224533	-0.126385755
1.132870595	-0.202001452
1.133516658	-0.054525128
1.13416272	-0.133708967
1.134808783	-0.064920407
1.135454845	-0.138121012
1.136100908	-0.181766593
1.13674697	-0.192501671
1.137393033	-0.165811917
1.138039095	-0.119265184
1.138685158	0.002057743
1.13933122	0.47254255
1.139977283	0.416370348
1.140623345	0.239996876
1.141269408	0.01709998
1.14191547	0.249123245
1.142561533	0.397669492
1.143207595	0.491881583
1.143853658	0.493274284
1.14449972	0.305262434
1.145145783	0.311447377
1.145791845	0.430017867
1.146437908	0.493073959
1.14708397	0.372158456
1.147730033	-0.054146285
1.148376095	-0.121193243
1.149022158	-0.012129067
1.14966822	-0.069732399
1.150314283	-0.123310941
1.150960345	-0.017917579
1.151606408	0.231709007
1.15225247	0.385109272
1.152898533	0.197255291
1.153544595	0.021826595
1.154190658	0.132426514
1.15483672	0.556513107
1.155482783	0.500233474
1.156128845	0.246161223
1.156774908	0.192950373
1.15742097	0.278416879
1.158067033	0.085791212
1.158713095	-0.051882777
1.159359158	0.020973456
1.16000522	0.346672304
1.160651283	0.381554006
1.161297345	0.123670552
1.161943408	-0.010649432
1.16258947	0.068615081
1.163235533	-0.009710057
1.163881595	0.022158013
1.164527658	-0.015440717
1.16517372	-0.122333504
1.165819783	-0.022356137
1.166465845	0.062944846
1.167111908	0.282416377
1.16775797	0.157122473
1.168404033	0.269883989
1.169050095	0.277231383
1.169696158	0.098344692
1.17034222	0.007125041
1.170988283	0.593310169
1.171634345	0.826694848
1.172280408	0.448773869
1.17292647	0.239646787
1.173572533	0.018363299
1.174218595	-0.014379623
1.174864658	-0.124412695
1.17551072	-0.167805077
1.176156783	-0.135096554
1.176802845	-0.01841587
1.177448908	0.152173139
1.17809497	0.265640387
1.178741033	0.066790335
1.179387095	0.05625767
1.180033158	0.013560107
1.18067922	0.171340735
1.181325283	0.140386474
1.181971345	-0.099060515
1.182617408	-0.152865883
1.18326347	0.094315596
1.183909533	0.110928559
1.184555595	-0.041242288
1.185201658	-0.322702755
1.18584772	-0.262753492
1.186493783	0.039540615
1.187139845	0.170369144
1.187785908	0.179933912
1.18843197	0.223163183
1.189078033	0.588876086
1.189724095	0.545272254
1.190370158	0.622918523
1.19101622	0.452531898
1.191662283	0.386884039
1.192308345	0.414356027
1.192954408	0.202351828
1.19360047	0.176297011
1.194246533	-0.144935227
1.194892595	-0.081490643
1.195538658	0.219700018
1.19618472	0.656806047
1.196830783	0.449205669
1.197476845	0.128129183
1.198122908	0.235841393
1.19876897	0.456601295
1.199415033	0.519143836
1.200061095	0.596824346
1.200707158	0.794996033
1.20135322	0.816011626
1.201999283	0.701147342
1.202645345	0.552045454
1.203291408	0.562589475
1.20393747	0.438065893
1.204583533	0.292014401
1.205229595	0.367608005
1.205875658	0.507728812
1.20652172	0.563111437
1.207167783	0.452858273
1.207813845	0.628510614
1.208459908	0.79301834
1.20910597	0.812445565
1.209752033	0.457951809
1.210398095	0.434781178
1.211044158	0.538839295
1.21169022	0.572620691
1.212336283	0.468223112
1.212982345	0.327453825
1.213628408	0.591541837
1.21427447	0.839234959
1.214920533	0.672169515
1.215566595	0.328496071
1.216212658	0.240190305
1.21685872	0.150200621
1.217504783	0.267171344
1.218150845	0.436157565
1.218796908	0.403939789
1.21944297	0.41500711
1.220089033	0.264838249
1.220735095	0.010696413
1.221381158	0.108977738
1.22202722	0.427355406
1.222673283	0.482441421
1.223319345	0.39976161
1.223965408	0.48749237
1.22461147	0.434903683
1.225257533	0.352716616
1.225903595	0.401255462
1.226549658	0.322482774
1.22719572	0.41181878
1.227841783	0.530258206
1.228487845	0.559415306
1.229133908	0.667095405
1.22977997	0.640544905
1.230426033	0.470794782
1.231072095	0.460319144
1.231718158	0.361974882
1.23236422	0.322404039
1.233010283	0.545251567
1.233656345	0.410254869
1.234302408	0.219146093
1.23494847	0.11653631
1.235594533	0.250959227
1.236240595	0.203258318
1.236886658	0.278823211
1.23753272	0.356654563
1.238178783	0.318784272
1.238824845	0.423377786
1.239470908	0.368276616
1.24011697	0.392372446
1.240763033	0.433734031
1.241409095	0.430503593
1.242055158	0.191424907
1.24270122	0.073176527
1.243347283	0.076086107
1.243993345	-0.018477806
1.244639408	-0.036919478
1.24528547	-0.002212912
1.245931533	0.240356961
1.246577595	0.258923562
1.247223658	0.404551219
1.24786972	0.438055677
1.248515783	0.449196326
1.249161845	0.454367978
1.249807908	0.413626508
1.25045397	0.269779633
1.251100033	-0.122560476
1.251746095	-0.061215782
1.252392158	0.178724026
1.25303822	0.4270371
1.253684283	0.428436185
1.254330345	0.617719219
1.254976408	0.514550227
1.25562247	0.390639657
1.256268533	0.428246584
1.256914595	0.564046895
1.257560658	0.731705654
1.25820672	0.81811685
1.258852783	0.723550591
1.259498845	0.419341935
1.260144908	0.469534635
1.26079097	0.692223497
1.261437033	0.758473869
1.262083095	0.720824926
1.262729158	0.732755698
1.26337522	0.773223255
1.264021283	0.805566583
1.264667345	0.503327198
1.265313408	0.332472053
1.26595947	0.334249795
1.266605533	0.271033616
1.267251595	0.298324801
1.267897658	0.230956407
1.26854372	0.303178924
1.269189783	0.31199955
1.269835845	-0.054372277
1.270481908	0.126495998
1.27112797	0.444918728
1.271774033	0.841260976
1.272420095	0.769240461
1.273066158	0.576278017
1.27371222	0.427703367
1.274358283	0.434726345
1.275004345	0.358064743
1.275650408	0.327097985
1.27629647	0.176690782
1.276942533	0.343495823
1.277588595	0.589338031
1.278234658	0.586732334
1.27888072	0.280606337
1.279526783	0.344098075
1.280172845	0.733373163
1.280818908	0.828291316
1.28146497	0.667406402
1.282111033	0.445918809
1.282757095	0.499230727
1.283403158	0.832433348
1.28404922	0.711130494
1.284695283	0.534142992
1.285341345	0.804213533
1.285987408	0.924883802
1.28663347	0.783534727
1.287279533	0.675511152
1.287925595	0.716526546
1.288571658	0.583659464
1.28921772	0.551084619
1.289863783	0.557528271
1.290509845	0.626780151
1.291155908	0.638653322
1.29180197	0.747355339
1.292448033	0.718544808
1.293094095	0.610153946
1.293740158	0.584898818
1.29438622	0.73087412
1.295032283	0.719432792
1.295678345	0.33747149
1.296324408	0.28030995
1.29697047	0.345458447
1.297616533	0.366904792
1.298262595	0.465599181
1.298908658	0.581814412
1.29955472	0.413079828
1.300200783	0.357896975
1.300846845	0.423307462
1.301492908	0.422462814
1.30213897	0.607006253
1.302785033	0.740495827
1.303431095	0.70585299
1.304077158	0.629091674
1.30472322	0.623945565
1.305369283	0.761709573
1.306015345	0.759778277
1.306661408	0.685781626
1.30730747	0.509974986
1.307953533	0.523575644
1.308599595	0.592640984
1.309245658	0.727827125
1.30989172	0.728867063
1.310537783	0.530692969
1.311183845	0.473213465
1.311829908	0.401287694
1.31247597	0.277119718
1.313122033	0.370551429
1.313768095	0.602303619
1.314414158	0.387105883
1.31506022	0.274273188
1.315706283	0.354345695
1.316352345	0.578460586
1.316998408	0.499316014
1.31764447	0.461121754
1.318290533	0.399644914
1.318936595	0.303775198
1.319582658	0.210661533
1.32022872	0.213420748
1.320874783	0.206059113
1.321520845	0.224060218
1.322166908	0.276823374
1.32281297	0.013891441
1.323459033	-0.109140289
1.324105095	-0.121977344
1.324751158	0.212559794
1.32539722	0.29974685
1.326043283	0.235918993
1.326689345	0.05735702
1.327335408	-0.093838677
1.32798147	0.217187611
1.328627533	0.429135875
1.329273595	0.48487624
1.329919658	0.355969691
1.33056572	0.316401212
1.331211783	0.277567452
1.331857845	0.1713044
1.332503908	-0.012415653
1.33314997	0.115798671
1.333796033	0.462844355
1.334442095	0.796466469
1.335088158	0.618261372
1.33573422	0.372701501
1.336380283	0.334060231
1.337026345	0.184581355
1.337672408	0.124248865
1.33831847	0.506305339
1.338964533	0.620672419
1.339610595	0.511713855
1.340256658	0.19173537
1.34090272	0.449616043
1.341548783	0.580462839
1.342194845	0.572203201
1.342840908	0.479877842
1.34348697	0.396153164
1.344133033	0.576892381
1.344779095	0.4340399
1.345425158	0.267238863
1.34607122	0.217744739
1.346717283	0.353268725
1.347363345	0.484817822
1.348009408	0.558043214
1.34865547	0.109468049
1.349301533	0.215548289
1.349947595	0.433034461
1.350593658	0.54576756
1.35123972	0.488798956
1.351885783	0.62408363
1.352531845	0.748056115
1.353177908	0.69023014
1.35382397	0.4902753
1.354470033	0.521278709
1.355116095	0.635622307
1.355762158	0.822561598
1.35640822	0.958289609
1.357054283	0.68130039
1.357700345	0.442551858
1.358346408	0.470522949
1.35899247	0.093638276
1.359638533	0.104848119
1.360284595	0.113766518
1.360930658	0.415399833
1.36157672	0.434868657
1.362222783	0.169367232
1.362868845	-0.045941185
1.363514908	-0.033102105
1.36416097	0.140083701
1.364807033	0.277020669
1.365453095	0.268093033
1.366099158	0.470094269
1.36674522	0.489837906
1.367391283	0.42109636
1.368037345	0.288049299
1.368683408	0.267861663
1.36932947	0.345429691
1.369975533	0.137791545
1.370621595	0.061914417
1.371267658	0.302377236
1.37191372	0.527977293
1.372559783	0.638634915
1.373205845	0.548692775
1.373851908	0.488831714
1.37449797	0.227739992
1.375144033	0.277036351
1.375790095	0.008942684
1.376436158	-0.052636103
1.37708222	-0.064706104
1.377728283	0.063326881
1.378374345	0.374222876
1.379020408	0.498744092
1.37966647	0.390867499
1.380312533	0.263030481
1.380958595	0.113716505
1.381604658	0.098716095
1.38225072	0.129113916
1.382896783	0.191954029
1.383542845	0.183084252
1.384188908	0.054518312
1.38483497	0.030692513
1.385481033	-0.023479455
1.386127095	0.132930904
1.386773158	0.28991111
1.38741922	0.249242165
1.388065283	0.256066179
1.388711345	0.348503755
1.389357408	0.319354337
1.39000347	0.399728734
1.390649533	0.533261397
1.391295595	0.457427979
1.391941658	0.171308738
1.39258772	0.038225384
1.393233783	-0.196661184
1.393879845	-0.229787117
1.394525908	-0.081717441
1.395171971	0.423838707
1.395818033	0.381656202
1.396464096	-0.053708578
1.397110158	0.085632524
1.397756221	0.325361582
1.398402283	0.045834571
1.399048346	-0.002141808
1.399694408	0.161534745
1.400340471	0.676945773
1.400986533	0.75823147
1.401632596	0.40937151
1.402278658	0.123688553
1.402924721	0.139895749
1.403570783	0.20192717
1.404216846	0.278592424
1.404862908	0.67359508
1.405508971	0.714107432
1.406155033	0.37019615
1.406801096	0.074596076
1.407447158	0.265538932
1.408093221	0.377917446
1.408739283	0.70390724
1.409385346	0.710271599
1.410031408	0.833409029
1.410677471	0.771332949
1.411323533	0.629251015
1.411969596	0.55303576
1.412615658	0.635374855
1.413261721	0.618992171
1.413907783	0.742234404
1.414553846	0.716568342
1.415199908	0.768155706
1.415845971	1.058630377
1.416492033	1.047484098
1.417138096	0.945032462
1.417784158	0.928392648
1.418430221	0.825578688
1.419076283	0.580820124
1.419722346	0.921452727
1.420368408	1.069664648
1.421014471	1.127926869
1.421660533	1.215597017
1.422306596	0.998010042
1.422952658	0.75207358
1.423598721	0.730174607
1.424244783	0.827971373
1.424890846	0.961247936
1.425536908	1.209060584
1.426182971	1.13111499
1.426829033	1.136413675
1.427475096	1.068151647
1.428121158	1.006502705
1.428767221	0.967707298
1.429413283	1.348978569
1.430059346	1.465461823
1.430705408	1.127847555
1.431351471	0.672717084
1.431997533	0.86716586
1.432643596	1.218385996
1.433289658	1.308708623
1.433935721	1.240874997
1.434581783	1.13704096
1.435227846	1.401060494
1.435873908	1.349515544
1.436519971	1.255319043
1.437166033	1.317901883
1.437812096	1.085735591
1.438458158	0.906024476
1.439104221	1.004857067
1.439750283	0.861112884
1.440396346	1.073700238
1.441042408	1.289010478
1.441688471	1.258350149
1.442334533	1.05233985
1.442980596	0.965063137
1.443626658	0.887806902
1.444272721	0.878375583
1.444918783	0.750984617
1.445564846	0.794036695
1.446210908	0.936889354
1.446856971	0.933825766
1.447503033	0.865961891
1.448149096	0.745227745
1.448795158	0.686891579
1.449441221	0.640569942
1.450087283	0.631217423
1.450733346	0.578749404
1.451379408	0.613202085
1.452025471	0.516362843
1.452671533	0.643578854
1.453317596	0.888624108
1.453963658	0.925459657
1.454609721	0.740965225
1.455255783	-0.08894352
1.455901846	-0.535764839
1.456547908	-0.214143135
1.457193971	0.465508942
1.457840033	0.60993709
1.458486096	0.742804651
1.459132158	0.902053781
1.459778221	0.68207092
1.460424283	0.16867235
1.461070346	0.210898936
1.461716408	0.584549299
1.462362471	0.746574851
1.463008533	0.586629577
1.463654596	0.495437732
1.464300658	0.614239077
1.464946721	0.666927642
1.465592783	0.500136143
1.466238846	0.43433233
1.466884908	0.357224341
1.467530971	0.324542704
1.468177033	0.524791356
1.468823096	0.611947104
1.469469158	0.580122831
1.470115221	0.535503742
1.470761283	0.462471954
1.471407346	0.498767775
1.472053408	0.253879549
1.472699471	-0.152153301
1.473345533	-0.101195049
1.473991596	0.173461488
1.474637658	0.194011584
1.475283721	0.428155694
1.475929783	0.773172616
1.476575846	1.265041046
1.477221908	1.122531744
1.477867971	0.799487875
1.478514033	0.704434975
1.479160096	0.396006823
1.479806158	0.371042089
1.480452221	0.280172835
1.481098283	0.257139681
1.481744346	0.214265149
1.482390408	0.448137957
1.483036471	0.589910419
1.483682533	0.491545349
1.484328596	0.345416206
1.484974658	0.532257855
1.485620721	0.359609029
1.486266783	0.120796801
1.486912846	0.121179245
1.487558908	0.151003734
