# Frequency (Hz)	Transfer Amplitude
1.306668163890604362e+00	3.283017279012669098e-02
1.333334861112861480e+00	1.616629029450036836e-02
1.360001558335118599e+00	2.132046708309743438e-02
1.386668255557375939e+00	1.256445566546123514e-02
1.413334952779633280e+00	1.084724988484166153e-02
1.440001650001890399e+00	1.349501436638171278e-02
1.466668347224147517e+00	9.021283030465902103e-03
1.493335044446404858e+00	3.669388517784184095e-02
1.520001741668662198e+00	1.428608214276897923e-02
1.546668438890919317e+00	1.098668162142286096e-02
1.573335136113176436e+00	1.007855431355872827e-01
1.600001833335433776e+00	1.206590142910734208e-02
1.626668530557691117e+00	1.035174711240105343e-02
1.653335227779948235e+00	1.149309746291433433e-02
1.680001925002205354e+00	1.230930477170762496e-02
1.706668622224462695e+00	9.602960576018809702e-03
1.733335319446720035e+00	7.711003896448329759e-03
1.760002016668977154e+00	1.422990906958246718e-02
1.786668713891234272e+00	6.824738533341093843e-03
1.813335411113491613e+00	9.848472193435951760e-03
1.840002108335748954e+00	4.291100772756122929e-03
1.866668805558006072e+00	3.959764811833815616e-03
1.893335502780263191e+00	6.562681113755416441e-03
1.920002200002520532e+00	1.376983721304548582e-02
1.946668897224777872e+00	1.820448033716422567e-02
1.973335594447034991e+00	1.257731794679357341e-02
2.000002291669292109e+00	2.226308411712051710e-02
2.026668988891549450e+00	2.901227395115056618e-02
2.053335686113806791e+00	1.035625336851978689e-02
2.080002383336063687e+00	1.475745121725694983e-02
2.106669080558321028e+00	1.257250971274139276e-02
2.133335777780578368e+00	2.740853241779112742e-02
2.160002475002835709e+00	1.414348876940161800e-02
2.186669172225093050e+00	3.560610359279191284e-02
2.213335869447349946e+00	1.140495143657609296e-02
2.240002566669607287e+00	5.791271397431731367e-03
2.266669263891864627e+00	6.250880539593152430e-02
2.293335961114121524e+00	3.329203747369175598e-02
2.320002658336378865e+00	1.748343782089969295e-02
2.346669355558636205e+00	1.413658361491994947e-02
2.373336052780893546e+00	8.700004116974760504e-03
2.400002750003150886e+00	5.091762901256052104e-03
2.426669447225407783e+00	6.277345856073665228e-03
2.453336144447665124e+00	3.770041938314810416e-03
2.480002841669922464e+00	4.285126624678158372e-03
2.506669538892179361e+00	8.588170364109798741e-03
2.533336236114436701e+00	1.815486639736836952e-02
2.560002933336694042e+00	6.711564054170273026e-03
2.586669630558951383e+00	1.081404237422293677e-02
2.613336327781208723e+00	2.946727946834003589e-02
2.640003025003465620e+00	1.117865448186113921e-02
2.666669722225722960e+00	4.360657133844815861e-03
2.693336419447980301e+00	1.113073316439107570e-03
2.720003116670237198e+00	1.614932539301729836e-02
2.746669813892494538e+00	4.410875871079552972e-03
2.773336511114751879e+00	3.356308107640766647e-02
2.800003208337009220e+00	1.302973806982555931e-02
2.826669905559266560e+00	8.554844035026881385e-03
2.853336602781523457e+00	8.435384806300239013e-02
2.880003300003780797e+00	1.435146640998520746e-02
2.906669997226038138e+00	7.033657599159284270e-03
2.933336694448295034e+00	2.156750427944321286e-02
2.960003391670552375e+00	3.404988907625013800e-02
2.986670088892809716e+00	7.222007491502434144e-03
3.013336786115067056e+00	6.778350038585397724e-03
3.040003483337324397e+00	4.430672772786207504e-03
3.066670180559581294e+00	4.367754423976876778e-03
3.093336877781838634e+00	1.413886180939991251e-02
3.120003575004095975e+00	6.597515676185249263e-03
3.146670272226352871e+00	9.937897730033432367e-03
3.173336969448610212e+00	1.056930348827533894e-02
3.200003666670867553e+00	9.450472296370268296e-03
3.226670363893124893e+00	2.019299635479624919e-02
3.253337061115382234e+00	1.200536723677340586e-02
3.280003758337639130e+00	1.299537069327179155e-02
3.306670455559896471e+00	5.854814493427111521e-03
3.333337152782153812e+00	1.021510341048811193e-02
3.360003850004410708e+00	8.059533591377666256e-03
3.386670547226668049e+00	6.450242549432916306e-02
3.413337244448925389e+00	9.339978709703707777e-03
3.440003941671182730e+00	2.922515179065999780e-01
3.466670638893440071e+00	1.006832433270839731e-02
3.493337336115696967e+00	2.162450020116840899e-01
3.520004033337954308e+00	9.766000358910538817e-03
3.546670730560211648e+00	1.122111648142071552e-02
3.573337427782468545e+00	1.009918273949972876e-02
3.600004125004725886e+00	1.522774165253956355e-02
3.626670822226983226e+00	2.857688897282711221e-02
3.653337519449240567e+00	1.140896023607658807e-02
3.680004216671497907e+00	1.021939179374456094e-02
3.706670913893754804e+00	3.169624693904773277e-02
3.733337611116012145e+00	1.355123411377938750e-02
3.760004308338269485e+00	8.815946724582045257e-03
3.786671005560526382e+00	8.305077739601643416e-02
3.813337702782783722e+00	1.415079352683165995e-02
3.840004400005041063e+00	9.589955706921206302e-03
3.866671097227298404e+00	1.436309856670977061e-02
3.893337794449555744e+00	9.002450105918550355e-03
3.920004491671812641e+00	1.279823204811797628e-02
3.946671188894069982e+00	1.467611635798359883e-02
3.973337886116327322e+00	3.335153755286563576e-02
4.000004583338584219e+00	1.560415067671984402e-02
4.026671280560841559e+00	1.495050676649933678e-02
4.053337977783098900e+00	2.147511083691936579e-02
4.080004675005356241e+00	1.216318744451943407e-02
4.106671372227613581e+00	2.584810141202679643e-02
4.133338069449870922e+00	1.512411112888334061e-02
4.160004766672127374e+00	1.397531356229965716e-01
4.186671463894384715e+00	2.259774532546848444e-02
4.213338161116642056e+00	2.738833355371428011e-02
4.240004858338899396e+00	2.591053259523935087e-02
4.266671555561156737e+00	1.729240136761081570e-02
4.293338252783414077e+00	1.139563714959828701e-02
4.320004950005671418e+00	1.337795779410826981e-02
4.346671647227928759e+00	2.112863341759811317e-02
4.373338344450186099e+00	2.464581019346009580e-02
4.400005041672442552e+00	3.576679454708386191e-02
4.426671738894699892e+00	3.804313207660930951e-02
4.453338436116957233e+00	2.761351555553570591e-02
4.480005133339214574e+00	1.595252371974512778e-02
4.506671830561471914e+00	5.280395466464467280e-02
4.533338527783729255e+00	6.675060692252827999e-02
4.560005225005986595e+00	2.421368555488075808e-02
4.586671922228243048e+00	2.151746834254010185e-02
4.613338619450500389e+00	5.018432758676694833e-02
4.640005316672757729e+00	2.939170536771281567e-02
4.666672013895015070e+00	3.329222024838326965e-02
4.693338711117272410e+00	1.379104376031422552e-01
4.720005408339529751e+00	1.361014167121957913e-02
4.746672105561787092e+00	1.471768088744342291e-02
4.773338802784044432e+00	1.864990612019046951e-02
4.800005500006301773e+00	1.947386798896420801e-02
4.826672197228558225e+00	3.181446446800989536e-02
4.853338894450815566e+00	3.403079209398511551e-02
4.880005591673072907e+00	3.055222851606951076e-02
4.906672288895330247e+00	1.670803196797029586e-02
4.933338986117587588e+00	2.563024429718068625e-02
4.960005683339844929e+00	1.671224108733351810e-02
4.986672380562102269e+00	1.827293128085229548e-02
5.013339077784358722e+00	1.525375434947912404e-02
5.040005775006616062e+00	2.856412691692159986e-02
5.066672472228873403e+00	6.230480147124320585e-03
5.093339169451130743e+00	1.556465691840093479e-02
5.120005866673388084e+00	1.167651871746045941e-02
5.146672563895645425e+00	2.221041351912884237e-02
5.173339261117902765e+00	8.228504762329158506e-02
5.200005958340160106e+00	3.885024745562484089e-02
5.226672655562417447e+00	1.123947811670179958e-01
5.253339352784673899e+00	1.809029097697867003e-02
5.280006050006931240e+00	1.260835277580327485e-01
5.306672747229188580e+00	1.398167582345403309e-02
5.333339444451445921e+00	3.175268679182435827e-02
5.360006141673703262e+00	6.681321159468167625e-02
5.386672838895960602e+00	7.309184922818712238e-02
5.413339536118217943e+00	1.927727244363593162e-02
5.440006233340474395e+00	1.582070935221643881e-02
5.466672930562731736e+00	2.226188248116757473e-02
5.493339627784989077e+00	5.758364907869122085e-02
5.520006325007246417e+00	1.672051274860677020e-02
5.546673022229503758e+00	2.512976869368108157e-02
5.573339719451761098e+00	4.918284589388635664e-02
5.600006416674018439e+00	2.293065688361874480e-02
5.626673113896275780e+00	1.978059938891810893e-02
5.653339811118533120e+00	1.339968622370406870e-01
5.680006508340789573e+00	2.093570041459518957e-02
5.706673205563046913e+00	1.260912636855375801e-01
5.733339902785304254e+00	3.787452791342733882e-02
5.760006600007561595e+00	8.526014903841507009e-02
5.786673297229818935e+00	7.155589159973868574e-02
5.813339994452076276e+00	2.907353959722214221e-02
5.840006691674333617e+00	1.466187838797892995e-02
5.866673388896590069e+00	2.648867225936337236e-02
5.893340086118847410e+00	3.739376097560713486e-02
5.920006783341104750e+00	2.832528344630080505e-02
5.946673480563362091e+00	3.367774115811828645e-02
5.973340177785619431e+00	2.530549037711730259e-02
6.000006875007876772e+00	2.933237894001326437e-02
6.026673572230134113e+00	5.610306171489396615e-02
6.053340269452391453e+00	2.535941007124601146e-02
6.080006966674648794e+00	4.087271773109690115e-02
6.106673663896905246e+00	4.817517345909334836e-02
6.133340361119162587e+00	2.002023257497011904e-02
6.160007058341419928e+00	2.625923686174201979e-02
6.186673755563677268e+00	2.393078418124383946e-02
6.213340452785934609e+00	4.040304769850627115e-02
6.240007150008191950e+00	5.288807349198512003e-02
6.266673847230449290e+00	8.968936345817728195e-02
6.293340544452705743e+00	2.129467285385718694e-02
6.320007241674963083e+00	4.218586141782700027e-02
6.346673938897220424e+00	2.218133372061067629e-02
6.373340636119477765e+00	4.539563130951813213e-02
6.400007333341735105e+00	3.555326843858205160e-02
6.426674030563992446e+00	9.656815024999146346e-02
6.453340727786249786e+00	1.923488350692347665e-02
6.480007425008507127e+00	3.123543723952466877e-02
6.506674122230764468e+00	2.596443236556990677e-02
6.533340819453020920e+00	2.092366645898936783e-02
6.560007516675278261e+00	5.094811052815803598e-02
6.586674213897535601e+00	2.742423339251082517e-02
6.613340911119792942e+00	4.420771100450859165e-02
6.640007608342050283e+00	2.242737347750283633e-02
6.666674305564307623e+00	5.140784677125167373e-02
6.693341002786564964e+00	1.596690591219336250e-02
6.720007700008821416e+00	4.394227806065172798e-02
6.746674397231078757e+00	4.235954118192759854e-02
6.773341094453336098e+00	1.818378220836119885e-02
6.800007791675593438e+00	3.901783121367757845e-02
6.826674488897850779e+00	2.996907417564990961e-02
6.853341186120108119e+00	9.462531148033601069e-02
6.880007883342365460e+00	2.089551192461215276e-02
6.906674580564622801e+00	2.806876012458029909e-02
6.933341277786880141e+00	2.058102986150423322e-02
6.960007975009136594e+00	3.248803190220779513e-02
6.986674672231393934e+00	3.721686736055916656e-02
7.013341369453651275e+00	4.073582327610909132e-02
7.040008066675908616e+00	2.139555135403081731e-02
7.066674763898165956e+00	3.508579622395251868e-02
7.093341461120423297e+00	2.391083395336689871e-02
7.120008158342680638e+00	1.026765123818412923e-01
7.146674855564937090e+00	2.814454121186219654e-02
7.173341552787194431e+00	9.145229448916039616e-02
7.200008250009451771e+00	1.940530095548641809e-01
7.226674947231709112e+00	6.192443265617886272e-02
7.253341644453966452e+00	2.444721758013941940e-02
7.280008341676223793e+00	5.892710719099980565e-02
7.306675038898481134e+00	2.140628286290151977e-02
7.333341736120738474e+00	3.481963467418482117e-02
7.360008433342995815e+00	2.594062495323383108e-02
7.386675130565252267e+00	2.481975126060781064e-02
7.413341827787509608e+00	6.274056318028203849e-02
7.440008525009766949e+00	3.809404589960228155e-02
7.466675222232024289e+00	3.052986092157626216e-02
7.493341919454281630e+00	3.444924595322359367e-02
7.520008616676538971e+00	5.834735005689308668e-02
7.546675313898796311e+00	1.608915659377907828e-02
7.573342011121052764e+00	2.723917028414237287e-02
7.600008708343310104e+00	4.266564206618862071e-02
7.626675405565567445e+00	2.094305251773841137e-02
7.653342102787824786e+00	2.168388697649742056e-02
7.680008800010082126e+00	3.768537756065780397e-02
7.706675497232339467e+00	7.748472960943367238e-02
7.733342194454596807e+00	8.707356993374563980e-02
7.760008891676854148e+00	1.460540395873310138e-01
7.786675588899111489e+00	2.507795571961584508e-02
7.813342286121367941e+00	8.318912517429510878e-02
7.840008983343625282e+00	6.863072551651942799e-02
7.866675680565882622e+00	5.305273308532031801e-02
7.893342377788139963e+00	2.619522390756563388e-02
7.920009075010397304e+00	3.037851789869423433e-02
7.946675772232654644e+00	4.502731646849645469e-02
7.973342469454911985e+00	3.887530091684174988e-02
8.000009166677168437e+00	3.371793105178144678e-02
8.026675863899425778e+00	7.333936162439629036e-02
8.053342561121683119e+00	1.642053139242951459e-02
8.080009258343940459e+00	2.568027224797798588e-02
8.106675955566197800e+00	4.067151774460091296e-02
8.133342652788455140e+00	2.676222990965083232e-02
8.160009350010712481e+00	2.565828705360447340e-02
8.186676047232969822e+00	2.130107297104207389e-02
8.213342744455227162e+00	2.896464997938101582e-02
8.240009441677484503e+00	2.289818758263133247e-02
8.266676138899741844e+00	5.472086763231594209e-02
8.293342836121999184e+00	2.534697367859596248e-02
8.320009533344254748e+00	3.154884454729538212e-02
8.346676230566512089e+00	3.626732127603638639e-02
8.373342927788769430e+00	1.027314654990764686e-01
8.400009625011026770e+00	1.924878686550728080e-02
8.426676322233284111e+00	3.071845057904136825e-02
8.453343019455541452e+00	2.591864130421303938e-02
8.480009716677798792e+00	4.456504098192134306e-02
8.506676413900056133e+00	2.585124464994821222e-02
8.533343111122313474e+00	2.689678684262097191e-02
8.560009808344570814e+00	1.833795162345323512e-02
8.586676505566828155e+00	1.914597024191368527e-02
8.613343202789085495e+00	3.975884726915182577e-02
8.640009900011342836e+00	2.419480688260076257e-02
8.666676597233600177e+00	4.248909857823517794e-02
8.693343294455857517e+00	4.548541653756518061e-02
8.720009991678114858e+00	1.931097031217220844e-02
8.746676688900372199e+00	2.837144191002475765e-02
8.773343386122627763e+00	5.083043687300684010e-02
8.800010083344885103e+00	2.159910422135054298e-02
8.826676780567142444e+00	2.991912213647120525e-02
8.853343477789399785e+00	3.557881546727061084e-02
8.880010175011657125e+00	3.830234167659065520e-02
8.906676872233914466e+00	3.403957558958110863e-02
8.933343569456171807e+00	5.811387735512706099e-02
8.960010266678429147e+00	2.585923632592540197e-02
8.986676963900686488e+00	6.471353379085674484e-02
9.013343661122943828e+00	5.165444439914863850e-02
9.040010358345201169e+00	2.826489191393532011e-02
9.066677055567458510e+00	1.644698655876756899e+00
9.093343752789715850e+00	2.007911851788633101e-02
9.120010450011973191e+00	3.124227592244948823e-02
9.146677147234230532e+00	3.674272389046200765e-02
9.173343844456486096e+00	2.490112648752062022e-02
9.200010541678743436e+00	3.481203335362364343e-02
9.226677238901000777e+00	2.208435065285428364e-02
9.253343936123258118e+00	2.644712433225377551e-02
9.280010633345515458e+00	1.107907673861548009e-01
9.306677330567772799e+00	2.375092653111013710e-02
9.333344027790030140e+00	2.610241010475113435e-02
9.360010725012287480e+00	5.781742590716376640e-02
9.386677422234544821e+00	3.300411144321420409e-02
9.413344119456802161e+00	3.085725236965225493e-02
9.440010816679059502e+00	4.395482884315934924e-02
9.466677513901316843e+00	4.154998747486825239e-02
9.493344211123574183e+00	3.065837920599972025e-02
9.520010908345831524e+00	3.316203258864777736e-02
9.546677605568088865e+00	3.043727180537661448e-02
9.573344302790346205e+00	9.575436714873612754e-02
9.600011000012603546e+00	1.933400465095318557e-02
9.626677697234859110e+00	2.149430031113310283e-02
9.653344394457116451e+00	3.651211892306721607e-02
9.680011091679373791e+00	3.859855526159954725e-02
9.706677788901631132e+00	3.029834205302503816e-02
9.733344486123888473e+00	1.702973698451370685e-02
9.760011183346145813e+00	3.602204318470597633e-02
9.786677880568403154e+00	4.803439238856291316e-02
9.813344577790660495e+00	4.014701905505026203e-02
9.840011275012917835e+00	3.023669042026912515e-02
9.866677972235175176e+00	3.142763769813135266e-02
9.893344669457432516e+00	7.887012320286448941e-02
9.920011366679689857e+00	3.578817234058521979e-02
9.946678063901947198e+00	2.929170501984048464e-02
9.973344761124204538e+00	5.128281212420390811e-02
1.000001145834646188e+01	2.678902711158209771e-02
1.002667815556871744e+01	2.248184316495752816e-02
1.005334485279097478e+01	2.614841084661018167e-02
1.008001155001323212e+01	4.732796242663413200e-02
1.010667824723548947e+01	4.801423226891179258e-02
1.013334494445774681e+01	4.575565877082744815e-02
1.016001164168000415e+01	2.125067186934533406e-02
1.018667833890226149e+01	3.652246960549145743e-02
1.021334503612451883e+01	2.715014453456310664e-02
1.024001173334677617e+01	2.974050907528903026e-02
1.026667843056903351e+01	9.140591263453537452e-02
1.029334512779129085e+01	2.878884164724042002e-02
1.032001182501354819e+01	3.552303950233109270e-02
1.034667852223580553e+01	3.579746437843726869e-02
1.037334521945806287e+01	8.088121340053336383e-02
1.040001191668032021e+01	5.804246801038661502e-02
1.042667861390257755e+01	1.367756548279124573e-01
1.045334531112483489e+01	2.265354493708651024e-02
1.048001200834709046e+01	2.277000486743125524e-02
1.050667870556934780e+01	5.220405360510909504e-02
1.053334540279160514e+01	6.400302229103935203e-02
1.056001210001386248e+01	2.533266676830265435e-02
1.058667879723611982e+01	2.001487504971295392e-02
1.061334549445837716e+01	3.417712677365417756e-02
1.064001219168063450e+01	2.258335867472255343e-02
1.066667888890289184e+01	2.771250136808124306e-02
1.069334558612514918e+01	4.152136616966934507e-02
1.072001228334740652e+01	2.805668812921747329e-02
1.074667898056966386e+01	1.861731705645457494e-02
1.077334567779192120e+01	2.669087217810609675e-02
1.080001237501417855e+01	2.859110428263397091e-02
1.082667907223643589e+01	2.848368874558171795e-02
1.085334576945869323e+01	3.668934415568811391e-02
1.088001246668094879e+01	5.368025983881838381e-02
1.090667916390320613e+01	2.469311068788843794e-02
1.093334586112546347e+01	4.051701867689923992e-02
1.096001255834772081e+01	5.249510711478221764e-02
1.098667925556997815e+01	3.507890148471998898e-02
1.101334595279223549e+01	5.097335590811324924e-02
1.104001265001449283e+01	4.415657057320733492e-02
1.106667934723675017e+01	1.872025959299770947e-02
1.109334604445900752e+01	1.796003546630938960e-02
1.112001274168126486e+01	4.028177287120875139e-02
1.114667943890352220e+01	4.583836251700158793e-02
1.117334613612577954e+01	2.101512663864732108e-02
1.120001283334803688e+01	2.778443389533859914e-02
1.122667953057029422e+01	4.249678596453303897e-02
1.125334622779255156e+01	2.429470561489544336e-02
1.128001292501480890e+01	2.684151964276597357e-02
1.130667962223706624e+01	4.852440876810402287e-02
1.133334631945932180e+01	3.739914195355747983e-02
1.136001301668157915e+01	2.513476187013041069e-02
1.138667971390383649e+01	2.660692280478380023e-02
1.141334641112609383e+01	2.928499273104605283e-02
1.144001310834835117e+01	4.379127369564096706e-02
1.146667980557060851e+01	1.169168374847672498e-01
1.149334650279286585e+01	2.560121268278126375e-02
1.152001320001512319e+01	5.593820839473333945e-02
1.154667989723738053e+01	3.966315686514802763e-02
1.157334659445963787e+01	3.121243012158765595e-02
1.160001329168189521e+01	4.124579906093459036e-02
1.162667998890415255e+01	3.112323476823392748e-02
1.165334668612640989e+01	2.246003575556763249e-02
1.168001338334866723e+01	4.457666722688975736e-02
1.170668008057092457e+01	2.772383112872860850e-02
1.173334677779318014e+01	4.388180477184949052e-02
1.176001347501543748e+01	2.036913291420811359e-02
1.178668017223769482e+01	2.145566264566368606e-02
1.181334686945995216e+01	5.479026155320752822e-02
1.184001356668220950e+01	3.444948810387273713e-02
1.186668026390446684e+01	3.009771122965140822e-02
1.189334696112672418e+01	3.845017167938577507e-02
1.192001365834898152e+01	2.208066220759734646e-02
1.194668035557123886e+01	3.214641366080456253e-02
1.197334705279349620e+01	1.447911035575263627e-01
1.200001375001575354e+01	3.083817014647389707e-02
1.202668044723801088e+01	5.430518544911876189e-02
1.205334714446026823e+01	5.054061234658212276e-02
1.208001384168252557e+01	3.445358934397513284e-02
1.210668053890478291e+01	5.026847871479262625e-02
1.213334723612704025e+01	3.296566246435714970e-02
1.216001393334929759e+01	2.447625802593572999e-02
1.218668063057155315e+01	3.300394956525526391e-02
1.221334732779381049e+01	6.392759910758398501e-02
1.224001402501606783e+01	2.188577345911950703e-02
1.226668072223832517e+01	3.020983080220365768e-02
1.229334741946058251e+01	4.112195317807124106e-02
1.232001411668283986e+01	3.474693382739362651e-02
1.234668081390509720e+01	5.230306098173120866e-02
1.237334751112735454e+01	4.009823957362536329e-02
1.240001420834961188e+01	4.475107164560669648e-02
1.242668090557186922e+01	2.713363219657728004e-02
1.245334760279412656e+01	1.961702881290132081e-02
1.248001430001638390e+01	2.718338559258693873e-02
1.250668099723864124e+01	2.504861942525173427e-02
1.253334769446089858e+01	2.399996351912691769e-02
1.256001439168315592e+01	8.374185614392182231e-02
1.258668108890541149e+01	2.176578052899806950e-02
1.261334778612766883e+01	4.396385877098477751e-02
1.264001448334992617e+01	7.224527491290759496e-02
1.266668118057218351e+01	2.971826181862824781e-02
1.269334787779444085e+01	2.020426000334011457e-02
1.272001457501669819e+01	3.257823034277301105e-02
1.274668127223895553e+01	2.113136456866828577e-02
1.277334796946121287e+01	3.443372238686576159e-02
1.280001466668347021e+01	2.597319970494704755e-02
1.282668136390572755e+01	2.692115718344444131e-02
1.285334806112798489e+01	3.096055136532969987e-02
1.288001475835024223e+01	4.544639413178797743e-02
1.290668145557249957e+01	3.223606113792543137e-02
1.293334815279475691e+01	9.221059359653054066e-02
1.296001485001701425e+01	6.050036912772291386e-02
1.298668154723927159e+01	6.555761765035915400e-02
1.301334824446152894e+01	4.298324890077920291e-02
1.304001494168378450e+01	2.053668001547162905e-02
1.306668163890604184e+01	2.823082183335411804e-02
1.309334833612829918e+01	7.606761070820111659e-02
1.312001503335055652e+01	2.744937114636056968e-02
1.314668173057281386e+01	3.542667711959616300e-02
1.317334842779507120e+01	2.337204189682417013e-02
1.320001512501732854e+01	3.019998892168094043e-02
1.322668182223958588e+01	3.190069456781993024e-02
1.325334851946184322e+01	3.262238614435003514e-02
1.328001521668410057e+01	2.391899492308239422e-02
1.330668191390635791e+01	4.243007660147468663e-02
1.333334861112861525e+01	3.105217990439089817e-02
1.336001530835087259e+01	4.333945885339662851e-02
1.338668200557312993e+01	6.078800169481505394e-02
1.341334870279538727e+01	2.488728857626422084e-02
1.344001540001764283e+01	4.753502505779646364e-02
1.346668209723990017e+01	4.841522233002421016e-02
1.349334879446215751e+01	3.005616059926895928e-02
1.352001549168441485e+01	8.611236346604689285e-02
1.354668218890667220e+01	5.002262660261955207e-02
1.357334888612892954e+01	3.368993548997387122e-02
1.360001558335118688e+01	2.979259119413149234e-02
1.362668228057344422e+01	2.271930970418484935e-02
1.365334897779570156e+01	5.201055066299679203e-02
1.368001567501795890e+01	3.774463116934784201e-02
1.370668237224021624e+01	2.719807961524681877e-02
1.373334906946247358e+01	5.557694108431993074e-02
1.376001576668473092e+01	3.559270219607862940e-02
1.378668246390698826e+01	2.888182341134561126e-02
1.381334916112924560e+01	2.958050661814636342e-02
1.384001585835150294e+01	3.799918041298390448e-02
1.386668255557376028e+01	3.396204291029132627e-02
1.389334925279601585e+01	5.731246322204170546e-02
1.392001595001827319e+01	5.170858335746568446e-02
1.394668264724053053e+01	3.232030290399220268e-02
1.397334934446278787e+01	2.811778235926410546e-02
1.400001604168504521e+01	4.278648463688249082e-02
1.402668273890730255e+01	2.861011405110124028e-02
1.405334943612955989e+01	3.516784327687694917e-02
1.408001613335181723e+01	1.154323299887631549e-01
1.410668283057407457e+01	2.532967714606298645e-02
1.413334952779633191e+01	2.736768938725861119e-02
1.416001622501858925e+01	4.753147073988974597e-02
1.418668292224084659e+01	4.262103114298421841e-02
1.421334961946310393e+01	4.480096782113887621e-02
1.424001631668536128e+01	3.205496497835660236e-02
1.426668301390761862e+01	3.024995447685695574e-02
1.429334971112987418e+01	3.850221899917573992e-02
1.432001640835213152e+01	2.918888808831380383e-02
1.434668310557438886e+01	3.428074573936655545e-02
1.437334980279664620e+01	2.099886211704563369e-02
1.440001650001890354e+01	4.997518614535763348e-02
1.442668319724116088e+01	3.054901981399016017e-02
1.445334989446341822e+01	2.945672190294033183e-02
1.448001659168567556e+01	3.957295347506235156e-02
1.450668328890793290e+01	4.606172437550854620e-02
1.453334998613019025e+01	2.548292163363088253e-02
1.456001668335244759e+01	4.721110002536173939e-02
1.458668338057470493e+01	3.843440543784644448e-02
1.461335007779696227e+01	3.878999346401667409e-02
1.464001677501921961e+01	2.103574161681598387e-02
1.466668347224147695e+01	2.713568037342204559e-02
1.469335016946373429e+01	4.496939802919490414e-02
1.472001686668599163e+01	5.860765791470096825e-02
1.474668356390824719e+01	4.183346367144267358e-02
1.477335026113050453e+01	2.419316528731534424e-02
1.480001695835276188e+01	3.756514707236831979e-02
1.482668365557501922e+01	4.082803463737316035e-02
1.485335035279727656e+01	2.074227206261925263e-02
1.488001705001953390e+01	3.786436533766338042e-02
1.490668374724179124e+01	3.109791795268057255e-02
1.493335044446404858e+01	3.870628632124686191e-02
1.496001714168630592e+01	4.918796187284774774e-02
1.498668383890856326e+01	3.089507124754384271e-02
1.501335053613082060e+01	2.035350428306215431e-01
1.504001723335307794e+01	3.511520422552157766e-02
1.506668393057533528e+01	3.130311473052629218e-02
1.509335062779759262e+01	5.547022069865324007e-02
1.512001732501984996e+01	5.312529321160786716e-02
1.514668402224210553e+01	2.675353796849596136e-02
1.517335071946436287e+01	3.269783621690597331e-02
1.520001741668662021e+01	3.871720270641398204e-02
1.522668411390887755e+01	9.789624772509800121e-02
1.525335081113113489e+01	8.182684136280198028e-02
1.528001750835339223e+01	3.095244000645742607e-02
1.530668420557564957e+01	2.396230082716184137e-02
1.533335090279790691e+01	2.979381717573530500e-02
1.536001760002016425e+01	2.798438556485407028e-02
1.538668429724242159e+01	2.909565249662491096e-02
1.541335099446467893e+01	3.891347559331840428e-02
1.544001769168693627e+01	2.695355744104761808e-02
1.546668438890919361e+01	3.532413256498337373e-02
