# Frequency (Hz)	Transfer Amplitude
1.146651437702259857e+00	6.096487329733412536e-02
1.173317750206963606e+00	7.002898005086319322e-02
1.199984062711667354e+00	7.191101228577989612e-02
1.226650375216371103e+00	6.596059599121077699e-02
1.253316687721074629e+00	1.172348742151292228e-01
1.279983000225778378e+00	1.267200723325567491e-01
1.306649312730482126e+00	4.512888276828385531e-02
1.333315625235185875e+00	1.904223010420581230e-01
1.359981937739889624e+00	8.073640027911066497e-02
1.386648250244593372e+00	1.216979164653087531e-01
1.413314562749297121e+00	9.176983622667224394e-02
1.439980875254000647e+00	5.312018940062957634e-02
1.466647187758704396e+00	1.213264557462756382e-01
1.493313500263408145e+00	6.079134780225847051e-02
1.519979812768111893e+00	2.175314385791386751e-02
1.546646125272815642e+00	1.706940406554079137e-01
1.573312437777519390e+00	3.130091891531762427e-02
1.599978750282223139e+00	7.731779261032724337e-02
1.626645062786926665e+00	3.651227487735164701e-02
1.653311375291630414e+00	6.737301460153481691e-02
1.679977687796334163e+00	5.004587012628128329e-02
1.706644000301037911e+00	8.802452352430938098e-02
1.733310312805741660e+00	4.592017208420775404e-02
1.759976625310445408e+00	7.281654709643162193e-02
1.786642937815149157e+00	2.847534604498228733e-02
1.813309250319852683e+00	2.213650124543995248e-02
1.839975562824556432e+00	1.818778985220913247e-02
1.866641875329260181e+00	1.709878195211128604e-02
1.893308187833963929e+00	3.847111322468980271e-02
1.919974500338667678e+00	4.602095053058381964e-03
1.946640812843371426e+00	2.040969502372588437e-02
1.973307125348075175e+00	1.731171817571339200e-02
1.999973437852778702e+00	2.028905487038395322e-02
2.026639750357482672e+00	3.500742557331235766e-02
2.053306062862186199e+00	1.650131827020175426e-02
2.079972375366890169e+00	1.267109224243866995e-02
2.106638687871593696e+00	1.893156074495109739e-02
2.133305000376297222e+00	2.584036598260601794e-02
2.159971312881001193e+00	2.628610716133646455e-02
2.186637625385704720e+00	3.570114826109372502e-02
2.213303937890408690e+00	2.077219034344261403e-02
2.239970250395112217e+00	3.095106655859682435e-02
2.266636562899816187e+00	1.232142808494476535e-02
2.293302875404519714e+00	3.511937656212373027e-02
2.319969187909223240e+00	2.184343846033524189e-02
2.346635500413927211e+00	5.008838543693203138e-02
2.373301812918630738e+00	5.519001335930898838e-02
2.399968125423334708e+00	3.835256786180531868e-02
2.426634437928038235e+00	4.468881812166881212e-02
2.453300750432742205e+00	7.406603987870510886e-02
2.479967062937445732e+00	6.790864827630389844e-02
2.506633375442149259e+00	3.686472215450398854e-02
2.533299687946853229e+00	9.637450161505910218e-02
2.559966000451556756e+00	6.028064477932953275e-02
2.586632312956260726e+00	3.606128262296891263e-02
2.613298625460964253e+00	3.304140998333239543e-02
2.639964937965668224e+00	6.268652775581595726e-02
2.666631250470371750e+00	5.057376990128214372e-02
2.693297562975075277e+00	1.392392823487410558e-01
2.719963875479779247e+00	1.797783191036248993e-02
2.746630187984482774e+00	1.211948427567633574e-01
2.773296500489186744e+00	4.525596719384147176e-02
2.799962812993890271e+00	7.736728447188762070e-02
2.826629125498594242e+00	4.023014194811192629e-02
2.853295438003297768e+00	4.856350824365762708e-02
2.879961750508001295e+00	2.597949157004729101e-02
2.906628063012705265e+00	5.817307965427225697e-02
2.933294375517408792e+00	1.994439222633185432e-02
2.959960688022112762e+00	2.429733731887183390e-02
2.986627000526816289e+00	3.411976843870325599e-02
3.013293313031520260e+00	2.431399124387837243e-02
3.039959625536223786e+00	2.406557859325266641e-02
3.066625938040927313e+00	1.072872976043866139e-01
3.093292250545631283e+00	4.990230871981424926e-02
3.119958563050334810e+00	4.157201545636794726e-02
3.146624875555038781e+00	3.282757588022996997e-02
3.173291188059742307e+00	4.538397660746430057e-02
3.199957500564446278e+00	2.565217236618895225e-01
3.226623813069149804e+00	4.300550380796974020e-02
3.253290125573853331e+00	5.207204103504327330e-02
3.279956438078557301e+00	1.297658176896455406e-01
3.306622750583260828e+00	3.888080927286115263e-02
3.333289063087964799e+00	4.030930543232046082e-02
3.359955375592668325e+00	4.346977306817582237e-02
3.386621688097372296e+00	5.167260865234055839e-02
3.413288000602075822e+00	5.175919229556188300e-02
3.439954313106779349e+00	4.817193145012477890e-02
3.466620625611483320e+00	4.850479148863855450e-01
3.493286938116186846e+00	2.009485407389251521e-01
3.519953250620890817e+00	5.042405321486485154e-02
3.546619563125594343e+00	1.309917441970074314e-01
3.573285875630298314e+00	5.693140348198888478e-02
3.599952188135001840e+00	3.657641744608986500e-01
3.626618500639705367e+00	4.146147619298208853e-01
3.653284813144409338e+00	7.692155940125358637e-02
3.679951125649112864e+00	1.166760285629392241e-01
3.706617438153816835e+00	3.833590722371545828e-02
3.733283750658520361e+00	4.206016202865459769e-02
3.759950063163224332e+00	6.681849449387815276e-02
3.786616375667927858e+00	6.558935197691176389e-02
3.813282688172631385e+00	6.539093545693830389e-02
3.839949000677335356e+00	7.579974672606999697e-02
3.866615313182038882e+00	3.972106691842550857e-02
3.893281625686742853e+00	6.315891529192972642e-02
3.919947938191446379e+00	1.269727945256466650e-01
3.946614250696150350e+00	4.291289309352775555e-02
3.973280563200853877e+00	5.589639507798115775e-02
3.999946875705557403e+00	1.164732990484902142e-01
4.026613188210260930e+00	5.640410589968613414e-02
4.053279500714965344e+00	2.203794081621630319e-01
4.079945813219668871e+00	7.241280917910310200e-02
4.106612125724372397e+00	2.677215277302035790e-01
4.133278438229075924e+00	7.274868585351038086e-02
4.159944750733780339e+00	7.948764083836000471e-02
4.186611063238483865e+00	6.968076079441420934e-02
4.213277375743187392e+00	4.703213139961724687e-02
4.239943688247890918e+00	8.065445002874706282e-02
4.266610000752594445e+00	6.845473467745523122e-01
4.293276313257298860e+00	9.941436677961844326e-02
4.319942625762002386e+00	9.678567764755932612e-02
4.346608938266705913e+00	1.004228323545077461e-01
4.373275250771409439e+00	8.757126534586863464e-02
4.399941563276112966e+00	2.085999671786248622e-01
4.426607875780817380e+00	1.808913114987399651e-01
4.453274188285520907e+00	9.111365494106886398e-02
4.479940500790224434e+00	7.813345470452143227e-02
4.506606813294927960e+00	1.478195920189430135e-01
4.533273125799632375e+00	9.582861725011042331e-02
4.559939438304335901e+00	1.579119439018102367e-01
4.586605750809039428e+00	7.676778215100729663e-02
4.613272063313742954e+00	7.793042577788082681e-02
4.639938375818446481e+00	7.754494425079071218e-02
4.666604688323150896e+00	2.019691210223712174e-01
4.693271000827854422e+00	1.041702924357465060e-01
4.719937313332557949e+00	1.243076399205408578e+00
4.746603625837261475e+00	1.242199534987748627e-01
4.773269938341965002e+00	2.080291343192125775e-01
4.799936250846669417e+00	9.469803608085836100e-01
4.826602563351372943e+00	1.325156866153442969e-01
4.853268875856076470e+00	7.217959232093112965e-02
4.879935188360779996e+00	6.830144694532777616e-02
4.906601500865484411e+00	2.385940780390947702e-01
4.933267813370187937e+00	2.067720066785365129e-01
4.959934125874891464e+00	1.111727242495223200e-01
4.986600438379594991e+00	2.170694542988942821e+00
5.013266750884298517e+00	1.039552831873098021e-01
5.039933063389002932e+00	6.517234108901086287e-02
5.066599375893706458e+00	1.058161950974566834e-01
5.093265688398409985e+00	7.974917096974880326e-02
5.119932000903113511e+00	1.636109360717311889e-01
5.146598313407817038e+00	9.051425318999693770e-02
5.173264625912521453e+00	7.820233279239412194e-02
5.199930938417224979e+00	9.506256374855644176e-02
5.226597250921928506e+00	4.271531780583580074e-01
5.253263563426632032e+00	9.654738699526153878e-02
5.279929875931336447e+00	7.571949105489793330e-02
5.306596188436039974e+00	7.697210387102594586e-02
5.333262500940743500e+00	1.104901535494274001e-01
5.359928813445447027e+00	2.395319860998747774e-01
5.386595125950150553e+00	1.005650220356449770e-01
5.413261438454854968e+00	8.468499834573282870e-02
5.439927750959558495e+00	7.782600353829524642e-02
5.466594063464262021e+00	9.395461332829191381e-02
5.493260375968965548e+00	2.567335861054714230e-01
5.519926688473669074e+00	1.091382213560866121e-01
5.546593000978373489e+00	3.067726411096444172e-01
5.573259313483077015e+00	4.325212398905984856e-01
5.599925625987780542e+00	6.833203618610921293e-01
5.626591938492484068e+00	1.153543657709358294e-01
5.653258250997188483e+00	1.156402349936454105e-01
5.679924563501892010e+00	1.775107155405933890e-01
5.706590876006595536e+00	8.617574394528526582e-02
5.733257188511299063e+00	2.351483012998124567e-01
5.759923501016002589e+00	5.829042155351461807e-02
5.786589813520707004e+00	3.047528137071053300e-01
5.813256126025410531e+00	2.049724221245162181e-01
5.839922438530114057e+00	7.592197617188722880e-02
5.866588751034817584e+00	1.725437500308988348e-01
5.893255063539521110e+00	5.100381137353470623e-02
5.919921376044225525e+00	1.708045453458444385e-01
5.946587688548929052e+00	6.759357845479203597e-01
5.973254001053632578e+00	3.516363329167310758e-01
5.999920313558336105e+00	3.496784126203438814e-01
6.026586626063040519e+00	1.247579085993917591e-01
6.053252938567744046e+00	1.828580449509626948e-01
6.079919251072447572e+00	9.863382512939683489e-02
6.106585563577151099e+00	1.886679464390785266e-01
6.133251876081854626e+00	6.911212789712624371e-02
6.159918188586559040e+00	6.857741954672456064e-01
6.186584501091262567e+00	2.738565120346713733e-01
6.213250813595966093e+00	1.227268647622725695e-01
6.239917126100669620e+00	1.410270453440143068e-01
6.266583438605373146e+00	1.044123342573600177e-01
6.293249751110077561e+00	5.035675901414227162e-02
6.319916063614781088e+00	8.657167078102681601e-02
6.346582376119484614e+00	1.349028231026668245e-01
6.373248688624188141e+00	4.717088486157908211e-02
6.399915001128892555e+00	5.522964610231870242e-02
6.426581313633596082e+00	5.406092098301003984e-02
6.453247626138299609e+00	6.935794955514215654e-02
6.479913938643003135e+00	2.150648711246515021e-01
6.506580251147706662e+00	1.280873961384277615e-01
6.533246563652411076e+00	6.106791666995566026e-02
6.559912876157114603e+00	6.838636832919818553e-02
6.586579188661818129e+00	6.701852209532714599e-02
6.613245501166521656e+00	6.707152109382361060e-02
6.639911813671225183e+00	8.663220584723631268e-02
6.666578126175929597e+00	8.461435757550928027e-02
6.693244438680633124e+00	8.600910437827649635e-02
6.719910751185336650e+00	1.059526924154628735e-01
6.746577063690040177e+00	9.754182475654572804e-02
6.773243376194744592e+00	6.759871466359099190e-02
6.799909688699448118e+00	2.336252472749908160e-01
6.826576001204151645e+00	6.482743210556803082e-02
6.853242313708855171e+00	6.127054715544733715e-02
6.879908626213558698e+00	7.265657703207194229e-02
6.906574938718263112e+00	2.573573003300281825e-01
6.933241251222966639e+00	7.224370599790627678e-02
6.959907563727670166e+00	1.251135242461462183e-01
6.986573876232373692e+00	6.351055148877586820e-01
7.013240188737078107e+00	2.210001876022068823e-01
7.039906501241781633e+00	1.470296644226384009e-01
7.066572813746485160e+00	8.190776719099920888e-02
7.093239126251188686e+00	5.206311237582879337e-02
7.119905438755892213e+00	4.920735041057180958e-02
7.146571751260596628e+00	4.293978068373734414e-01
7.173238063765300154e+00	3.110785476282421080e-01
7.199904376270003681e+00	2.052762794076088415e-01
7.226570688774707207e+00	1.679757285967187763e-01
7.253237001279410734e+00	3.332858035538194819e-01
7.279903313784115149e+00	1.560817826341419912e-01
7.306569626288818675e+00	2.178662263892904294e-01
7.333235938793522202e+00	2.140903174843121759e-01
7.359902251298225728e+00	6.716189759520813096e-02
7.386568563802930143e+00	1.330812936827479864e-01
7.413234876307633670e+00	1.570097613225130417e-01
7.439901188812337196e+00	8.350797090347625296e-02
7.466567501317040723e+00	1.528314295155116520e-01
7.493233813821744249e+00	1.517881490075807527e-01
7.519900126326448664e+00	1.117389824177737606e-01
7.546566438831152190e+00	2.890182578662093271e-01
7.573232751335855717e+00	8.383181540702954182e-01
7.599899063840559243e+00	7.654289411465454995e-02
7.626565376345262770e+00	4.588493280761175852e-02
7.653231688849967185e+00	9.152859248363465206e-02
7.679898001354670711e+00	1.149318873562433785e-01
7.706564313859374238e+00	9.697670546072055531e-02
7.733230626364077764e+00	1.779466882003147565e-01
7.759896938868782179e+00	7.007749084192349542e-02
7.786563251373485706e+00	6.403666650198770738e-02
7.813229563878189232e+00	1.186496112961588079e-01
7.839895876382892759e+00	2.326602755408537782e-01
7.866562188887596285e+00	8.354027181960588244e-02
7.893228501392300700e+00	1.709164421251899990e-01
7.919894813897004227e+00	1.858346921670728791e-01
7.946561126401707753e+00	2.997757549773438224e-01
7.973227438906411280e+00	3.546020409364271098e-01
7.999893751411114806e+00	2.347843643365811472e-01
8.026560063915818333e+00	9.204683376720232402e-02
8.053226376420521859e+00	1.194096163983295739e-01
8.079892688925227162e+00	1.656065294176701785e-01
8.106559001429930689e+00	9.659037609648647715e-02
8.133225313934634215e+00	1.319382988455029271e-01
8.159891626439337742e+00	2.722080516520353211e-01
8.186557938944041268e+00	1.167200429315371074e-01
8.213224251448744795e+00	1.006456517349666319e-01
8.239890563953448321e+00	3.420043630294946069e-01
8.266556876458151848e+00	9.826546189570585510e-02
8.293223188962855374e+00	6.903901291888878133e-02
8.319889501467560677e+00	2.756498769892513079e-01
8.346555813972264204e+00	1.097845703545394652e-01
8.373222126476967730e+00	1.911258692475160392e-01
8.399888438981671257e+00	1.762029647649328290e-01
8.426554751486374784e+00	1.354951682310807926e-01
8.453221063991078310e+00	1.171616741150547092e-01
8.479887376495781837e+00	5.786561730493377381e-02
8.506553689000485363e+00	8.047029174314053457e-02
8.533220001505188890e+00	2.701984760155922149e-01
8.559886314009892416e+00	7.014141795588113570e-01
8.586552626514597719e+00	1.399192887127027329e-01
8.613218939019301246e+00	2.743117363303855250e-01
8.639885251524004772e+00	1.924160166221904333e-01
8.666551564028708299e+00	1.967861194783941947e-01
8.693217876533411825e+00	4.608252372689746190e-01
8.719884189038115352e+00	1.369094039308086652e-01
8.746550501542818878e+00	1.018730929115937989e-01
8.773216814047522405e+00	1.221443790221399400e-01
8.799883126552225932e+00	1.084756073545348060e-01
8.826549439056931234e+00	2.141140874719547893e-01
8.853215751561634761e+00	6.727205363662533411e-02
8.879882064066338287e+00	3.521280360059874659e-01
8.906548376571041814e+00	1.960286172454002163e-01
8.933214689075745341e+00	7.642191827350978961e-02
8.959881001580448867e+00	7.728998719866142508e-02
8.986547314085152394e+00	1.682309955307589033e-01
9.013213626589855920e+00	1.862663641889984179e-01
9.039879939094559447e+00	1.447424620040375920e-01
9.066546251599264750e+00	1.332395306264669843e-01
9.093212564103968276e+00	2.377735768082941126e-01
9.119878876608671803e+00	6.553530758145069690e-01
9.146545189113375329e+00	1.276971657301669283e-01
9.173211501618078856e+00	4.942831037187337961e-01
9.199877814122782382e+00	9.168508954418760903e-02
9.226544126627485909e+00	2.698166631043729113e-01
9.253210439132189435e+00	1.069261600920942273e-01
9.279876751636892962e+00	3.980382961701852129e-01
9.306543064141596489e+00	1.883003843226393192e-01
9.333209376646301791e+00	1.037780492167656582e-01
9.359875689151005318e+00	2.096277844043049343e-01
9.386542001655708845e+00	1.666769832722879707e-01
9.413208314160412371e+00	1.228963423009541978e-01
9.439874626665115898e+00	1.485921304101284479e-01
9.466540939169819424e+00	1.880444145205996398e-01
9.493207251674522951e+00	1.232545672589454994e-01
9.519873564179226477e+00	2.103021697638901011e-01
9.546539876683930004e+00	7.742014462821864007e-02
9.573206189188635307e+00	1.323578382673392395e-01
9.599872501693338833e+00	1.101228503850948670e-01
9.626538814198042360e+00	1.152440814703222932e-01
9.653205126702745886e+00	1.464729281178029086e-01
9.679871439207449413e+00	1.122295240647949166e-01
9.706537751712152939e+00	2.996754136627944876e-01
9.733204064216856466e+00	1.012086100421196455e-01
9.759870376721559992e+00	1.815519419104164867e-01
9.786536689226263519e+00	1.541315482138185811e-01
9.813203001730968822e+00	1.251239923270748566e-01
9.839869314235672348e+00	1.693962199295173110e-01
9.866535626740375875e+00	1.771910668935280930e-01
9.893201939245079402e+00	1.576070064592899889e-01
9.919868251749782928e+00	2.364313693975334252e-01
9.946534564254486455e+00	1.749336952514602972e-01
9.973200876759189981e+00	5.919380780953083926e-02
9.999867189263893508e+00	1.636284175850995226e-01
1.002653350176859703e+01	1.054708745122882180e-01
1.005319981427330056e+01	7.856474328368774629e-02
1.007986612677800586e+01	1.405210770806154530e-01
1.010653243928270939e+01	1.859484564365826709e-01
1.013319875178741292e+01	1.194357552549684953e-01
1.015986506429211644e+01	7.050134114401818142e-02
1.018653137679681997e+01	1.129421660855503412e-01
1.021319768930152350e+01	4.598056975081739606e-01
1.023986400180622702e+01	1.578786028011192333e-01
1.026653031431093055e+01	1.340273924243567671e-01
1.029319662681563408e+01	1.334182376539632675e-01
1.031986293932033938e+01	1.574232361651452250e-01
1.034652925182504291e+01	1.627267728242521583e-01
1.037319556432974643e+01	1.616789209031373353e+00
1.039986187683444996e+01	1.289457814357096999e-01
1.042652818933915349e+01	1.182758312332322093e-01
1.045319450184385701e+01	1.087480175368857743e-01
1.047986081434856054e+01	2.973663653083785108e-01
1.050652712685326406e+01	1.185756803139170895e-01
1.053319343935796759e+01	1.030879831492904630e-01
1.055985975186267289e+01	1.055859710703620780e-01
1.058652606436737642e+01	1.139001114130644421e-01
1.061319237687207995e+01	7.194943485284836793e-02
1.063985868937678347e+01	9.811195296773372876e-02
1.066652500188148700e+01	1.041670145757425808e-01
1.069319131438619053e+01	1.356723702707215151e-01
1.071985762689089405e+01	1.666575895387231165e-01
1.074652393939559758e+01	8.819212947926723112e-02
1.077319025190030111e+01	1.327858375732655083e-01
1.079985656440500641e+01	2.324796074640962940e-01
1.082652287690970994e+01	1.405111282843354570e-01
1.085318918941441346e+01	6.557178723055459013e-01
1.087985550191911699e+01	3.321898429515954265e-01
1.090652181442382052e+01	3.223670162286829677e-01
1.093318812692852404e+01	8.781300481772694178e-02
1.095985443943322757e+01	1.668128340948858979e-01
1.098652075193793110e+01	1.266545339537089310e-01
1.101318706444263462e+01	9.081411335820155362e-02
1.103985337694733815e+01	1.444624277464556517e-01
1.106651968945204345e+01	8.068050158590579779e-02
1.109318600195674698e+01	6.582315402786031999e-02
1.111985231446145050e+01	7.188999503584382611e-02
1.114651862696615403e+01	6.594445035738107086e-02
1.117318493947085756e+01	1.461161203193411251e-01
1.119985125197556108e+01	1.243685301210322031e-01
1.122651756448026461e+01	4.393211943865488744e-01
1.125318387698496814e+01	1.808032918921536891e-01
1.127985018948967166e+01	1.084168357100870200e-01
1.130651650199437697e+01	3.014530113203910400e-01
1.133318281449908049e+01	2.423285269543665466e-01
1.135984912700378402e+01	9.640013964202509555e-02
1.138651543950848755e+01	7.472900765622810804e-01
1.141318175201319107e+01	1.550181698284371079e-01
1.143984806451789460e+01	1.861154609661838932e-01
1.146651437702259813e+01	2.000592433067294451e-01
1.149318068952730165e+01	1.173702344842432882e-01
1.151984700203200518e+01	3.045189273692983645e-01
1.154651331453671048e+01	8.429194306168208417e-02
1.157317962704141401e+01	1.372560998390905118e-01
1.159984593954611753e+01	2.003372197076643546e-01
1.162651225205082106e+01	2.728684287167136291e-01
1.165317856455552459e+01	1.673665744281750134e-01
1.167984487706022811e+01	7.913610237104987122e-02
1.170651118956493164e+01	1.259398587782654122e-01
1.173317750206963517e+01	9.007036356675061917e-02
1.175984381457433869e+01	2.208071854472992701e-01
1.178651012707904222e+01	6.180346187057290247e-02
1.181317643958374752e+01	1.562424279520691073e-01
1.183984275208845105e+01	1.084123792668432035e-01
1.186650906459315458e+01	1.573959036442167114e-01
1.189317537709785810e+01	1.649241261730054198e-01
1.191984168960256163e+01	2.310845806677362668e-01
1.194650800210726516e+01	1.575675772671003561e-01
1.197317431461196868e+01	1.531520529888809878e-01
1.199984062711667221e+01	7.676873116385700413e-02
1.202650693962137574e+01	9.985058577291144877e-02
1.205317325212608104e+01	1.147443171452566107e-01
1.207983956463078457e+01	1.135168426728411090e-01
1.210650587713548809e+01	8.302492906755898350e-01
1.213317218964019162e+01	3.028732133925597925e-01
1.215983850214489514e+01	1.072989661380257947e-01
1.218650481464959867e+01	2.101773106468035335e-01
1.221317112715430220e+01	8.927555090190666953e-02
1.223983743965900572e+01	7.783022134717280938e-02
1.226650375216370925e+01	1.462008685792308416e-01
1.229317006466841455e+01	6.418021706566426343e-02
1.231983637717311808e+01	5.977240752716922456e-02
1.234650268967782161e+01	3.356524968642675133e-01
1.237316900218252513e+01	3.901794757858119134e-01
1.239983531468722866e+01	1.439635204172587113e-01
1.242650162719193219e+01	1.590409029548655873e-01
1.245316793969663571e+01	8.815887808296729578e-02
1.247983425220133924e+01	7.714869668481472154e-02
1.250650056470604277e+01	7.805233566538774537e-02
1.253316687721074629e+01	9.929938376764879671e-02
1.255983318971545160e+01	8.483997047068612962e-02
1.258649950222015512e+01	7.009733397607310901e-02
1.261316581472485865e+01	1.031903702044554838e-01
1.263983212722956218e+01	8.813057197936706444e-02
1.266649843973426570e+01	1.332581764718107353e-01
1.269316475223896923e+01	1.257265491684257108e-01
1.271983106474367275e+01	8.684357291157554504e-02
1.274649737724837628e+01	1.174480389255373458e-01
1.277316368975307981e+01	5.683402710510435663e-01
1.279983000225778511e+01	2.666929652664856154e-01
1.282649631476248864e+01	9.893699538967605511e-02
1.285316262726719216e+01	7.387492492785255327e-02
1.287982893977189569e+01	7.578369831208932317e-02
1.290649525227659922e+01	7.540479309085522386e-02
1.293316156478130274e+01	1.324994858862809100e-01
1.295982787728600627e+01	8.726584961263551821e-02
1.298649418979070980e+01	7.543373960081416196e-02
1.301316050229541332e+01	7.573030281095145810e-02
1.303982681480011863e+01	1.138512428741589588e-01
1.306649312730482215e+01	1.051396447252349597e-01
1.309315943980952568e+01	1.487916894331994255e-01
1.311982575231422921e+01	1.394618758099933353e-01
1.314649206481893273e+01	1.499049540050592655e-01
1.317315837732363626e+01	1.042676604963420406e+00
1.319982468982833979e+01	8.618117085091009377e-02
1.322649100233304331e+01	2.680564553278610429e-01
1.325315731483774684e+01	2.343793623279693816e-01
1.327982362734245037e+01	1.712644912740921010e-01
1.330648993984715567e+01	4.195020009768975378e+00
1.333315625235185919e+01	2.013427201522411114e-01
1.335982256485656272e+01	1.757415742455887275e-01
1.338648887736126625e+01	1.702177305970258292e-01
1.341315518986596977e+01	1.288547049341890738e-01
1.343982150237067330e+01	8.023540188664948780e-02
1.346648781487537683e+01	1.663373618065023818e-01
1.349315412738008035e+01	1.642111808056080369e-01
1.351982043988478388e+01	8.209278177975924684e-02
1.354648675238948918e+01	1.821751727414687438e-01
1.357315306489419271e+01	1.519865527691389162e-01
1.359981937739889624e+01	1.204170957387847712e-01
1.362648568990359976e+01	1.092456165891382280e-01
1.365315200240830329e+01	1.280069596911278251e-01
1.367981831491300682e+01	1.138222031040339449e-01
1.370648462741771034e+01	3.462874508068466972e-01
1.373315093992241387e+01	9.490274785060549834e-02
1.375981725242711740e+01	1.704232517739836250e-01
1.378648356493182270e+01	1.998569286093251074e-01
1.381314987743652622e+01	1.814090971277849962e-01
1.383981618994122975e+01	4.095408168997967668e-01
1.386648250244593328e+01	5.891615454391129214e-01
1.389314881495063680e+01	1.128792123309967366e-01
1.391981512745534033e+01	2.277478144458889853e-01
1.394648143996004386e+01	1.139023546916337198e-01
1.397314775246474738e+01	1.970625730564116995e-01
1.399981406496945091e+01	2.510955702337017703e-01
1.402648037747415621e+01	9.354380420695633525e-02
1.405314668997885974e+01	7.912953508361487698e-01
1.407981300248356327e+01	1.842717125894327290e-01
1.410647931498826679e+01	9.141229126829646112e-02
1.413314562749297032e+01	2.018171857782929124e-01
1.415981193999767385e+01	1.866002101286675097e-01
1.418647825250237737e+01	5.903675575163749301e-01
1.421314456500708090e+01	4.309915860232614304e-01
1.423981087751178443e+01	2.915794794156704728e-01
1.426647719001648795e+01	2.656017046995695630e-01
1.429314350252119326e+01	1.843972159274297473e-01
1.431980981502589678e+01	5.736720561187963474e-01
1.434647612753060031e+01	2.381388636212080356e-01
1.437314244003530384e+01	8.454677065789567569e-02
1.439980875254000736e+01	1.471043133123754454e-01
1.442647506504471089e+01	8.507183891242378615e-02
1.445314137754941441e+01	1.150211845623281409e-01
1.447980769005411794e+01	1.302142437598877989e-01
1.450647400255882147e+01	1.278488649372274133e-01
1.453314031506352677e+01	1.277753978506042942e-01
1.455980662756823030e+01	1.643572775438956191e-01
1.458647294007293382e+01	2.298388795450890532e-01
1.461313925257763735e+01	1.785778533391638445e-01
1.463980556508234088e+01	2.408217364478715816e-01
1.466647187758704440e+01	1.508163462111737629e-01
1.469313819009174793e+01	8.881969905283064459e-02
1.471980450259645146e+01	4.709623718940065262e-01
1.474647081510115498e+01	1.032951590286249471e-01
1.477313712760586029e+01	1.437917140467107058e-01
1.479980344011056381e+01	1.667475850730395726e+00
1.482646975261526734e+01	1.424689793481728750e-01
1.485313606511997087e+01	4.204008489707514173e-01
1.487980237762467439e+01	1.612246361685271412e-01
1.490646869012937792e+01	1.030640026873708148e-01
1.493313500263408145e+01	2.275784824004737916e-01
1.495980131513878497e+01	2.368382599122856869e-01
1.498646762764348850e+01	1.215132029029627192e-01
1.501313394014819202e+01	9.032574761242186112e-02
1.503980025265289733e+01	6.214644823731092088e-02
1.506646656515760085e+01	1.463117518631402991e-01
1.509313287766230438e+01	1.645856111618304585e-01
1.511979919016700791e+01	1.742155913592817740e-01
1.514646550267171143e+01	2.249097370550270925e-01
1.517313181517641496e+01	9.741590930859739261e-02
1.519979812768111849e+01	2.432842850472802243e-01
1.522646444018582201e+01	4.382391680157957103e-01
1.525313075269052554e+01	1.561834210918326415e-01
1.527979706519523084e+01	1.658206931381553950e-01
1.530646337769993437e+01	2.919636626836658033e-01
1.533312969020463790e+01	1.781572902168129524e-01
1.535979600270934142e+01	3.642308109441849684e-01
1.538646231521404495e+01	1.410979390591350913e-01
1.541312862771874848e+01	1.217735259112337071e-01
1.543979494022345200e+01	1.765865386459920805e-01
1.546646125272815553e+01	8.686731256272406387e-02
