# X 	Z
6.086425781250000278e-02	7.002536548374966863e-01
6.113476562499999684e-02	6.968423285641236475e-01
6.140527343749999784e-02	7.602122757437573819e-01
6.167578124999999883e-02	8.049439297798570703e-01
6.194628906249999983e-02	7.639440391171150591e-01
6.221679687500000083e-02	8.068857711889637629e-01
6.248730468750000183e-02	8.025339136110265503e-01
6.275781249999999589e-02	7.345813805041123690e-01
6.302832031249999689e-02	6.667045804925844088e-01
6.329882812499999789e-02	6.802848737614290986e-01
6.356933593749999889e-02	6.892819489144439427e-01
6.383984374999999989e-02	6.929195811684907280e-01
6.411035156250000089e-02	7.259867813602118858e-01
6.438085937500000189e-02	7.925214807614435752e-01
6.465136718750000289e-02	7.864485879337475005e-01
6.492187500000000389e-02	8.032047281180790810e-01
6.519238281250000488e-02	7.839285191419935739e-01
6.546289062500000588e-02	7.859285758452801973e-01
6.573339843750000688e-02	7.892474592940518230e-01
6.600390624999999400e-02	7.836342873738961767e-01
6.627441406249999500e-02	7.937048860875446366e-01
6.654492187499999600e-02	7.824959552117848327e-01
6.681542968749999700e-02	7.946586376767624804e-01
6.708593749999999800e-02	8.006847787565961605e-01
6.735644531249999900e-02	7.816273271513201060e-01
6.762695312500000000e-02	7.867192027634806184e-01
6.789746093750000100e-02	7.796961921764398173e-01
6.816796875000000200e-02	8.190317399657588426e-01
6.843847656250000300e-02	9.782640576068536431e-01
6.870898437500000400e-02	9.554747732827952866e-01
6.897949218750000500e-02	9.599406048461391894e-01
6.925000000000000600e-02	9.925931302132134926e-01
6.952050781249999312e-02	9.704978786189161211e-01
6.979101562499999412e-02	9.739487929113093134e-01
7.006152343749999512e-02	9.548005218012486361e-01
7.033203124999999611e-02	9.714487286474560168e-01
7.060253906249999711e-02	9.850664523764659508e-01
7.087304687499999811e-02	9.707270821649941483e-01
7.114355468749999911e-02	9.510282702077732520e-01
7.141406250000000011e-02	9.580411705336672190e-01
7.168457031250000111e-02	9.704885363352088179e-01
7.195507812500000211e-02	9.806827409481302382e-01
7.222558593750000311e-02	9.625323132903373935e-01
7.249609375000000411e-02	9.550971304660461625e-01
7.276660156250000511e-02	9.781787038547976598e-01
7.303710937500000611e-02	9.582385312944675659e-01
7.330761718749999323e-02	9.777446590140362881e-01
7.357812499999999423e-02	9.500351945682661281e-01
7.384863281249999523e-02	9.721772991752131166e-01
7.411914062499999623e-02	9.748260202414651410e-01
7.438964843749999722e-02	9.540988077946228607e-01
7.466015624999999822e-02	9.705658649784131287e-01
7.493066406249999922e-02	9.436228718465284881e-01
7.520117187500000022e-02	1.050165576939822820e+00
7.547167968750000122e-02	1.136284088503877410e+00
7.574218750000000222e-02	1.099009405539478124e+00
7.601269531250000322e-02	1.101259244213684596e+00
7.628320312500000422e-02	1.141402809396987017e+00
7.655371093750000522e-02	1.067626852958694972e+00
7.682421875000000622e-02	9.546344144212444149e-01
7.709472656249999334e-02	9.525300299483593358e-01
7.736523437499999434e-02	9.654106474257708737e-01
7.763574218749999534e-02	9.867533448371481608e-01
7.790624999999999634e-02	9.371185740626052363e-01
7.817675781249999734e-02	8.312607605377364539e-01
7.844726562499999833e-02	8.346603957299562060e-01
7.871777343749999933e-02	8.476101750487661235e-01
7.898828125000000033e-02	8.556668534748422816e-01
7.925878906250000133e-02	8.312635493504709761e-01
7.952929687500000233e-02	8.149355040231116565e-01
7.979980468750000333e-02	8.146033308339419854e-01
8.007031250000000433e-02	8.146585632211289507e-01
8.034082031250000533e-02	8.324956687008812084e-01
8.061132812500000633e-02	7.927904699575253344e-01
8.088183593749999345e-02	8.253023712116975830e-01
8.115234374999999445e-02	8.182871612297706321e-01
8.142285156249999545e-02	8.188026475876186705e-01
8.169335937499999645e-02	8.085223146475317701e-01
8.196386718749999745e-02	8.157123272175966777e-01
8.223437499999999845e-02	8.176979894029765550e-01
8.250488281249999944e-02	8.130817754033335953e-01
8.277539062500000044e-02	8.027181183973073342e-01
8.304589843750000144e-02	8.092045675103138880e-01
8.331640625000000244e-02	8.233781540544149458e-01
8.358691406250000344e-02	8.457047544017373131e-01
8.385742187500000444e-02	8.225254846670273512e-01
8.412792968750000544e-02	8.096732762052019083e-01
8.439843750000000644e-02	8.490808335185303646e-01
8.466894531249999356e-02	8.364586390366077762e-01
8.493945312499999456e-02	8.482954064486172285e-01
8.520996093749999556e-02	8.259624259728745033e-01
8.548046874999999656e-02	8.094516185575812983e-01
8.575097656249999756e-02	8.454329241946725304e-01
8.602148437499999856e-02	8.306266996339060071e-01
8.629199218749999956e-02	8.605475301824947465e-01
8.656250000000000056e-02	8.893798951158611299e-01
8.683300781250000155e-02	8.780638393885674686e-01
8.710351562500000255e-02	8.918286227209550887e-01
8.737402343750000355e-02	8.705702608201983939e-01
8.764453125000000455e-02	8.653850323906746578e-01
8.791503906250000555e-02	9.011999314658784010e-01
8.818554687500000655e-02	8.664262395311423948e-01
8.845605468749999367e-02	8.949386388591187291e-01
8.872656249999999467e-02	8.729739095819661898e-01
8.899707031249999567e-02	8.791953760304538346e-01
8.926757812499999667e-02	9.064588165956914967e-01
8.953808593749999767e-02	8.683355393107781151e-01
8.980859374999999867e-02	8.671736044795319565e-01
9.007910156249999967e-02	8.691939208745314005e-01
9.034960937500000067e-02	8.873648249063242899e-01
9.062011718750000167e-02	8.833255276016087620e-01
9.089062500000000266e-02	8.621237559520369409e-01
9.116113281250000366e-02	8.642947969646446182e-01
9.143164062500000466e-02	8.944201977304424567e-01
9.170214843750000566e-02	8.819125046368573306e-01
9.197265625000000666e-02	8.975140442957980635e-01
9.224316406249999378e-02	8.461761710006090453e-01
9.251367187499999478e-02	8.793234777009548697e-01
9.278417968749999578e-02	8.918124362368849978e-01
9.305468749999999678e-02	8.851186902661690725e-01
9.332519531249999778e-02	7.294054848699043081e-01
9.359570312499999878e-02	6.890845048996681044e-01
9.386621093749999978e-02	7.238533947928831314e-01
9.413671875000000078e-02	7.150570915971986574e-01
9.440722656250000178e-02	7.131708522051958266e-01
9.467773437500000278e-02	7.027416261427812394e-01
9.494824218750000377e-02	7.068326508696451960e-01
9.521875000000000477e-02	7.164362258787952964e-01
9.548925781250000577e-02	7.257283054822067925e-01
9.575976562500000677e-02	6.903685250727507050e-01
9.603027343749999389e-02	7.210910950753095516e-01
9.630078124999999489e-02	7.080931511188578442e-01
9.657128906249999589e-02	7.002962755826495078e-01
9.684179687499999689e-02	7.130756098206356697e-01
9.711230468749999789e-02	7.031003123823793555e-01
9.738281249999999889e-02	7.251167824925595085e-01
9.765332031249999989e-02	7.156823765140922777e-01
9.792382812500000089e-02	6.833392341353663468e-01
9.819433593750000189e-02	6.926176542361032196e-01
9.846484375000000289e-02	7.206098061905815699e-01
9.873535156250000389e-02	7.158313143203538509e-01
9.900585937500000488e-02	7.008018727100505663e-01
9.927636718750000588e-02	6.635626665058956819e-01
9.954687500000000688e-02	7.157018857277784862e-01
9.981738281249999400e-02	7.147243705317755103e-01
1.000878906249999950e-01	6.977483724916541119e-01
1.003583984374999960e-01	6.243161689636551603e-01
1.006289062499999970e-01	6.178975031481244162e-01
1.008994140624999980e-01	6.513136941993932227e-01
1.011699218749999990e-01	6.434945469326195377e-01
1.014404296875000000e-01	6.357523573446073328e-01
1.017109375000000010e-01	7.002276310870639842e-01
1.019814453125000020e-01	6.905427586898567061e-01
1.022519531250000030e-01	7.037648709867956320e-01
1.025224609375000040e-01	7.037848652179166109e-01
1.027929687500000050e-01	6.910687610003785064e-01
1.030634765625000060e-01	7.664113435140980091e-01
1.033339843749999931e-01	7.331153797645535430e-01
1.036044921874999941e-01	7.450128046410320337e-01
1.038749999999999951e-01	7.436299309015688141e-01
1.041455078124999961e-01	7.619694738498894448e-01
1.044160156249999971e-01	9.238114733709419379e-01
1.046865234374999981e-01	9.189287169439801506e-01
1.049570312499999991e-01	8.981251380100196968e-01
1.052275390625000001e-01	9.316001620331890720e-01
1.054980468750000011e-01	9.385164059637085554e-01
1.057685546875000021e-01	9.657769883070279615e-01
1.060390625000000031e-01	9.493953308900643373e-01
1.063095703125000041e-01	9.246262365912857328e-01
1.065800781250000051e-01	9.821691788826217850e-01
1.068505859375000061e-01	9.512631496107930573e-01
1.071210937499999932e-01	9.601144675161625841e-01
1.073916015624999942e-01	9.184890993911454249e-01
1.076621093749999952e-01	9.550588471701850768e-01
1.079326171874999962e-01	9.685626806078639905e-01
1.082031249999999972e-01	9.557394227914113305e-01
1.084736328124999982e-01	9.409728031857742536e-01
1.087441406249999992e-01	9.432882146065131312e-01
1.090146484375000002e-01	9.552311598434637396e-01
1.092851562500000012e-01	9.639890876326486779e-01
1.095556640625000022e-01	9.551963171468558222e-01
1.098261718750000032e-01	9.352204653611030372e-01
1.100966796875000042e-01	9.575648245306324080e-01
1.103671875000000052e-01	9.458179427857660304e-01
1.106376953125000062e-01	9.565117669066309780e-01
1.109082031249999933e-01	9.382394382054012327e-01
1.111787109374999943e-01	9.517261060332489198e-01
1.114492187499999953e-01	9.550384286292200597e-01
1.117197265624999963e-01	9.199102583700178304e-01
1.119902343749999973e-01	9.090079824112304863e-01
1.122607421874999983e-01	9.437637707302113377e-01
1.125312499999999993e-01	9.371278410811394455e-01
1.128017578125000003e-01	9.552620415952517430e-01
1.130722656250000013e-01	9.167081267320054128e-01
1.133427734375000023e-01	9.462557858987443726e-01
1.136132812500000033e-01	9.553018129706961625e-01
1.138837890625000043e-01	9.587558173976150622e-01
1.141542968750000053e-01	1.031553958850830677e+00
1.144248046875000063e-01	9.961018289223344535e-01
1.146953124999999934e-01	1.036360827885703495e+00
1.149658203124999944e-01	1.035849679284098990e+00
1.152363281249999954e-01	1.015767601062312897e+00
1.155068359374999964e-01	9.772793399888732857e-01
1.157773437499999974e-01	9.905841113086422123e-01
1.160478515624999984e-01	9.945684414658602090e-01
1.163183593749999994e-01	1.005229276319965503e+00
1.165888671875000004e-01	9.823424093719819172e-01
1.168593750000000014e-01	9.907490460042365221e-01
1.171298828125000024e-01	9.901469232117607877e-01
1.174003906250000034e-01	9.811573403623494727e-01
1.176708984375000044e-01	9.962396452262392010e-01
1.179414062500000054e-01	9.721838663589501550e-01
1.182119140625000064e-01	9.382656150149669694e-01
1.184824218749999936e-01	9.189454150493228113e-01
1.187529296874999946e-01	9.076222515523719725e-01
1.190234374999999956e-01	9.131484906585998207e-01
1.192939453124999966e-01	9.330391182408864781e-01
1.195644531249999976e-01	9.368539878987287572e-01
1.198349609374999986e-01	9.206329757424929205e-01
1.201054687499999996e-01	9.036344566923373289e-01
1.203759765625000006e-01	9.150566176750030145e-01
1.206464843750000016e-01	9.369614295665369408e-01
1.209169921875000026e-01	8.958881350055243331e-01
1.211875000000000036e-01	8.201804894643256461e-01
1.214580078125000046e-01	8.218155051140276779e-01
1.217285156250000056e-01	8.520265969449101195e-01
1.219990234375000066e-01	8.585526689196127936e-01
1.222695312499999937e-01	8.548276904880631744e-01
1.225400390624999947e-01	8.360369522458852565e-01
1.228105468749999957e-01	8.480735505188623513e-01
1.230810546874999967e-01	8.486935266482310558e-01
1.233515624999999977e-01	8.660075608665740443e-01
1.236220703124999987e-01	8.033368714124206056e-01
1.238925781249999997e-01	7.161265862903196666e-01
1.241630859375000007e-01	7.195374628502136938e-01
1.244335937500000017e-01	7.293152256827031277e-01
1.247041015625000027e-01	7.216979297009019634e-01
1.249746093750000037e-01	7.067030039986194057e-01
1.252451171875000047e-01	7.330196362064550497e-01
1.255156249999999918e-01	7.094046362148787033e-01
1.257861328125000067e-01	7.128127928149941006e-01
1.260566406249999938e-01	7.086104783640687632e-01
1.263271484375000087e-01	7.304993143263174282e-01
1.265976562499999958e-01	7.150357140498619923e-01
1.268681640625000107e-01	7.194502713761724566e-01
1.271386718749999978e-01	6.962964275708446449e-01
1.274091796875000127e-01	7.225291421646834467e-01
1.276796874999999998e-01	7.276388232479724660e-01
1.279501953124999869e-01	6.086570024580716387e-01
1.282207031250000018e-01	5.696585481610895174e-01
1.284912109374999889e-01	5.732143164694638582e-01
1.287617187500000038e-01	5.913687098275596243e-01
1.290322265624999909e-01	5.940697690662259944e-01
1.293027343750000058e-01	5.198935751828763774e-01
1.295732421874999929e-01	4.768567238922684082e-01
1.298437500000000078e-01	4.881774544769059698e-01
1.301142578124999949e-01	4.924311463553494583e-01
1.303847656250000098e-01	5.014985516579920644e-01
1.306552734374999969e-01	4.783388370475162299e-01
1.309257812500000118e-01	4.865505766465814674e-01
1.311962890624999989e-01	4.842781883950405541e-01
1.314667968750000138e-01	4.986229913435582528e-01
1.317373046875000009e-01	4.853229398447006515e-01
1.320078124999999880e-01	4.741198469510573554e-01
1.322783203125000029e-01	4.848154306535527036e-01
1.325488281249999900e-01	4.795145619100001921e-01
1.328193359375000049e-01	5.000724764519364207e-01
1.330898437499999920e-01	4.745815864514025817e-01
1.333603515625000069e-01	4.963817620129064023e-01
1.336308593749999940e-01	4.899933521678007664e-01
1.339013671875000089e-01	4.787898519659249397e-01
1.341718749999999960e-01	4.771368360759909444e-01
1.344423828125000109e-01	4.803749207521644804e-01
1.347128906249999980e-01	5.090823151841354921e-01
1.349833984375000129e-01	5.472623934848617200e-01
1.352539062500000000e-01	5.206784332919303093e-01
1.355244140624999871e-01	5.298925818053181747e-01
1.357949218750000020e-01	5.491239815143464931e-01
1.360654296874999891e-01	5.344205732273252796e-01
1.363359375000000040e-01	5.329959166511288871e-01
1.366064453124999911e-01	5.024509287863372364e-01
1.368769531250000060e-01	5.363582313560553150e-01
1.371474609374999931e-01	5.445616959250006994e-01
1.374179687500000080e-01	5.308663806726431345e-01
1.376884765624999951e-01	5.107252200748594317e-01
1.379589843750000100e-01	5.198587035904699283e-01
1.382294921874999971e-01	5.306217151431995571e-01
1.385000000000000120e-01	5.472076192415076257e-01
1.387705078124999991e-01	5.255869150338853268e-01
1.390410156249999862e-01	5.213597312290687569e-01
1.393115234375000011e-01	5.348368768721739608e-01
1.395820312499999882e-01	5.188052643770550976e-01
1.398525390625000031e-01	5.420665600107986704e-01
1.401230468749999902e-01	5.111255620649943765e-01
1.403935546875000051e-01	5.295721917694340419e-01
1.406640624999999922e-01	5.246447205085220666e-01
1.409345703125000071e-01	5.110199475784104051e-01
1.412050781249999942e-01	5.250399178986003834e-01
1.414755859375000091e-01	5.090852352231390876e-01
1.417460937499999962e-01	6.559700971077142562e-01
1.420166015625000111e-01	7.091260237881549244e-01
1.422871093749999982e-01	6.610203396767789785e-01
1.425576171875000131e-01	6.791520762620458784e-01
1.428281250000000002e-01	7.049703375185762955e-01
1.430986328124999873e-01	6.862145686035437953e-01
1.433691406250000022e-01	6.804265116903130961e-01
1.436396484374999893e-01	6.545256569513835387e-01
1.439101562500000042e-01	7.025508789130701093e-01
1.441806640624999913e-01	6.831722044586524545e-01
1.444511718750000062e-01	7.482028139617635798e-01
1.447216796874999933e-01	8.224736366892142492e-01
1.449921875000000082e-01	8.010740201795909510e-01
1.452626953124999953e-01	8.397772327400098158e-01
1.455332031250000102e-01	8.241213477056130721e-01
1.458037109374999973e-01	8.251595915306181306e-01
1.460742187500000122e-01	7.997165417920674146e-01
1.463447265624999993e-01	8.275427242090509505e-01
1.466152343749999865e-01	8.262473851956462223e-01
1.468857421875000013e-01	8.260381550782855964e-01
1.471562499999999885e-01	8.007460201684648560e-01
1.474267578125000033e-01	8.387411868222602873e-01
1.476972656249999905e-01	8.113512632927122326e-01
1.479677734375000053e-01	8.052379101271670558e-01
1.482382812499999925e-01	8.036279664706689196e-01
1.485087890625000073e-01	8.282644375605947573e-01
1.487792968749999944e-01	9.137807129748505286e-01
1.490498046875000093e-01	9.048688511725480055e-01
1.493203124999999964e-01	9.028666266211451408e-01
1.495908203125000113e-01	9.079289664460227227e-01
1.498613281249999984e-01	9.208322745987194136e-01
1.501318359375000133e-01	8.282797054178465679e-01
1.504023437500000004e-01	7.935777851009409023e-01
1.506728515624999876e-01	8.000314496627661809e-01
1.509433593750000024e-01	8.144827458623288274e-01
1.512138671874999896e-01	8.162757646964942104e-01
1.514843750000000044e-01	7.053147990967865155e-01
1.517548828124999916e-01	6.310060623042429429e-01
1.520253906250000064e-01	6.545406517935322688e-01
1.522958984374999936e-01	6.813360193725763736e-01
1.525664062500000084e-01	6.555591276451269156e-01
1.528369140624999956e-01	7.652874868465970870e-01
1.531074218750000104e-01	7.861788886454800229e-01
1.533779296874999976e-01	7.979058010632341658e-01
1.536484375000000124e-01	8.142126941976413068e-01
1.539189453124999996e-01	7.947196403087002370e-01
1.541894531249999867e-01	7.998415620710126461e-01
1.544599609375000016e-01	8.054283002563938920e-01
1.547304687499999887e-01	7.976576414610455634e-01
1.550009765625000036e-01	8.171427875808658925e-01
1.552714843749999907e-01	7.731842176431038549e-01
1.555419921875000056e-01	8.575093215417299852e-01
