# Frequency (Hz)	Amplitude
0.000000000000000000e+00	2.331849619422571962e+01
3.333289063087964410e-02	1.023577155785326376e+01
6.666578126175928820e-02	3.232090600906980171e+01
9.999867189263893230e-02	4.989983549573506316e+00
1.333315625235185764e-01	2.531730634644831390e+00
1.666644531543982066e-01	1.942250417335329216e+00
1.999973437852778646e-01	1.456356806670680903e+00
2.333302344161575226e-01	1.162470385838138665e+00
2.666631250470371528e-01	1.034139461567854079e+00
2.999960156779167830e-01	8.593190274767070758e-01
3.333289063087964132e-01	8.597673540997086139e-01
3.666617969396760990e-01	7.817907109417989719e-01
3.999946875705557292e-01	6.367790323293853749e-01
4.333275782014353594e-01	6.385382965649162301e-01
4.666604688323150452e-01	6.152042449596677454e-01
4.999933594631946754e-01	5.337982032267969412e-01
5.333262500940743056e-01	4.592050432863359344e-01
5.666591407249539358e-01	4.666437943492011686e-01
5.999920313558335661e-01	4.053235511373701194e-01
6.333249219867131963e-01	3.337136980043524659e-01
6.666578126175928265e-01	3.551759053795572885e-01
6.999907032484725677e-01	2.793080467905366127e-01
7.333235938793521980e-01	3.083946762678916875e-01
7.666564845102318282e-01	3.395963024586547974e-01
7.999893751411114584e-01	3.184433380725521512e-01
8.333222657719910886e-01	3.230932468024541038e-01
8.666551564028707189e-01	3.127848814256093402e-01
8.999880470337503491e-01	2.986758480506452318e-01
9.333209376646300903e-01	2.998730329681005280e-01
9.666538282955097205e-01	2.626528471580829027e-01
9.999867189263893508e-01	2.617542623142741220e-01
1.033319609557268981e+00	2.331932006746105790e-01
1.066652500188148611e+00	2.538464396617359231e-01
1.099985390819028241e+00	2.218393246910979610e-01
1.133318281449907872e+00	2.395573502168528990e-01
1.166651172080787502e+00	2.050780273585686986e-01
1.199984062711667132e+00	2.146421493819503090e-01
1.233316953342546762e+00	2.027488129368517078e-01
1.266649843973426393e+00	2.089447937673080125e-01
1.299982734604306023e+00	2.078893101118413078e-01
1.333315625235185653e+00	2.476336625597566621e-01
1.366648515866065505e+00	1.823811760497888457e-01
1.399981406496945135e+00	1.911380600472515900e-01
1.433314297127824766e+00	1.850868581771544785e-01
1.466647187758704396e+00	1.716094567882103794e-01
1.499980078389584026e+00	1.641146830091284869e-01
1.533312969020463656e+00	1.687932609889648272e-01
1.566645859651343287e+00	1.546904920358571356e-01
