1,1.79518038
101,14.21921719
201,13.86870773
301,17.06883395
401,19.84950282
501,18.70643985
601,20.29432862
701,22.39978381
801,28.38706365
901,28.84588204
1001,30.07358674
1101,26.97266519
1201,24.31639231
1301,33.10257686
1401,36.73309498
1501,39.13388981
1601,33.11161310
1701,45.20145592
1801,43.70523053
1901,44.92507054
2001,37.40393321
2101,41.05063792
2201,44.08977074
2301,43.73986425
2401,46.77537152
2501,48.08650968
2601,51.42625651
2701,53.59860910
2801,49.07863045
2901,45.28693897
3001,44.95918136
3101,45.26335107
3201,51.32034937
3301,60.36229834
3401,58.61675836
3501,57.89757561
3601,58.04325142
3701,68.88878927
3801,60.83679579
3901,58.85449278
4001,69.26506643
4101,57.09410372
4201,63.96655600
4301,68.07048119
4401,65.21329377
4501,46.28239895
4601,46.72787009
4701,46.23207589
4801,61.49063408
4901,48.53482244
5001,38.94039893
5101,42.19453637
5201,54.36848046
5301,54.81076885
5401,52.79719955
5501,53.17585509
5601,48.12936412
5701,35.50998041
5801,47.53022440
5901,48.62283908
6001,47.85480830
6101,54.84108021
6201,25.34086553
6301,47.24473808
6401,41.32010584
6501,37.58933023
6601,48.92063392
6701,48.45250475
6801,43.34794034
6901,45.66535599
7001,47.05344447
7101,56.05411547
7201,33.04636768
7301,47.34105326
7401,55.36233944
7501,62.14648304
7601,54.13536772
7701,54.18722977
7801,56.21130984
7901,57.07015270
8001,57.38462804
8101,53.76165123
8201,32.99842591
8301,38.49357901
8401,46.83131990
8501,46.24410253
8601,22.85483613
8701,40.75316351
8801,25.25065528
8901,30.66682064
9001,26.53405257
9101,48.18633936
9201,38.87267819
9301,41.49287214
9401,72.75721683
9501,82.76327666
9601,84.13003084
9701,76.32456240
9801,68.34920164
9901,62.28254884
10001,68.22230751
10101,79.36756266
10201,72.34611594
10301,69.87704030
10401,67.81899264
10501,65.66976288
10601,59.49411565
10701,64.31773402
10801,59.74769109
10901,60.51094008
11001,66.61963354
11101,70.72645496
11201,65.09070988
11301,61.51727322
11401,72.84785755
11501,61.74097616
11601,77.77219691
11701,61.93297480
11801,50.15571657
11901,53.07743214
12001,67.30402492
12101,62.58450487
12201,59.62742988
12301,61.48591567
12401,48.76529526
12501,59.04326747
12601,54.65762263
12701,62.98034227
12801,66.17871719
12901,61.87500492
13001,61.69833448
13101,65.25514957
13201,59.18754919
13301,48.79829769
13401,46.55941189
13501,50.55211291
13601,48.84014138
13701,48.12758691
13801,46.69004478
13901,49.92118001
14001,60.96292467
14101,60.46840715
14201,42.91331292
14301,52.08096058
14401,57.44803560
14501,48.27810693
14601,55.21592339
14701,68.91149479
14801,62.92385327
14901,74.79132395
15001,53.13990860
15101,61.77596920
15201,63.04676827
15301,62.15683619
15401,50.33333590
15501,45.23647412
15601,45.37959658
15701,49.07037793
15801,56.86564557
15901,69.38476676
16001,71.66942116
16101,66.86442827
16201,75.22822219
16301,76.68279675
16401,85.86468172
16501,86.13439345
16601,99.65305986
16701,82.09531066
16801,61.33753852
16901,68.17892834
17001,62.30082861
17101,65.05019676
17201,65.10984016
17301,51.26040017
17401,54.12463786
17501,57.51540977
17601,58.90747523
17701,58.34807222
17801,64.46602218
17901,62.86500416
18001,71.79464552
18101,79.81507426
18201,78.16558937
18301,85.57568076
18401,74.34999119
18501,77.96375950
18601,70.61200340
18701,63.73022017
18801,66.20983424
18901,74.82273248
19001,72.89605866
19101,81.02627534
19201,77.70541035
19301,82.70512618
19401,84.53774292
19501,89.25268449
19601,96.96699869
19701,93.64250744
19801,84.52307972
19901,83.66627548
20001,71.21038159
20101,82.11562988
20201,57.04265354
20301,64.17032220
20401,85.54276131
20501,82.87637444
20601,90.97264886
20701,89.33953100
20801,75.99156836
20901,75.20223140
21001,79.75060967
21101,77.62844108
21201,92.76634856
21301,90.19332424
21401,76.37311346
21501,75.74232322
21601,68.11102832
21701,72.55270979
21801,67.97294361
21901,62.58210794
22001,57.71605295
22101,71.95096019
22201,76.02317759
22301,77.47462353
22401,65.04034049
22501,74.88762788
22601,85.63591847
22701,88.44498347
22801,71.47197885
22901,88.99419922
23001,81.62223798
23101,80.77904390
23201,69.27233253
23301,72.05182085
23401,63.33953397
23501,67.99945673
23601,68.94157278
23701,66.41597745
23801,74.64082915
23901,63.57635149
24001,77.57867434
24101,88.43207707
24201,90.16973826
24301,75.99490926
24401,74.49948717
24501,74.26345031
24601,56.44324431
24701,72.35318792
24801,73.64681632
24901,60.97779412
25001,76.15861373
25101,74.06037853
25201,65.24950688
25301,52.07789113
25401,68.83385058
25501,57.86913631
25601,56.18632510
25701,56.31242156
25801,56.18301781
25901,62.88359533
26001,73.73242719
26101,84.25064626
26201,83.69985988
26301,72.13038473
26401,75.57166626
26501,71.97652111
26601,74.50018142
26701,71.50200601
26801,68.66643681
26901,66.84218592
27001,64.36210967
27101,62.45449167
27201,57.04697752
27301,58.65918127
27401,52.06764065
27501,58.74198087
27601,64.65310441
27701,66.32443980
27801,52.25676613
27901,54.66862395
28001,89.88912084
28101,84.12055705
28201,78.63493779
28301,80.19845338
28401,73.74945905
28501,65.16500133
28601,62.83033749
28701,64.54693718
28801,64.03238844
28901,61.70930437
29001,72.98098019
29101,72.45345159
29201,52.10904032
29301,58.93326101
29401,71.07866336
29501,72.00732593
29601,76.66150087
29701,77.97860110
29801,78.26539880
29901,70.16501617
30001,81.37851504
30101,68.89152408
30201,73.16528527
30301,84.34180014
30401,75.86247679
30501,73.95163064
30601,69.38647070
30701,78.60079037
30801,78.91730798
30901,77.88071341
31001,76.98207014
31101,75.48887910
31201,92.77274877
31301,83.73253277
31401,70.49806863
31501,72.97582867
31601,71.01288809
31701,71.27680061
31801,73.08809671
31901,72.91394711
32001,72.33042699
32101,70.84692224
32201,79.03799593
32301,82.28583543
32401,94.48392303
32501,91.16150518
32601,93.28316826
32701,81.40796033
32801,73.32207206
32901,86.72568316
33001,92.21428680
33101,73.71679607
33201,75.28138780
33301,78.51692527
33401,71.06166670
33501,74.49096098
33601,73.42110390
33701,70.79095394
33801,70.95159775
33901,77.59921853
34001,75.92789393
34101,67.48844489
34201,77.75007706
34301,75.54188268
34401,76.04281010
34501,77.24113365
34601,83.72567912
34701,74.64819121
34801,69.96045939
34901,65.30225106
35001,48.39987235
35101,63.51615568
35201,55.87685099
35301,54.98162582
35401,81.54287362
35501,60.23320548
35601,58.72053833
35701,63.03672904
35801,72.38284278
35901,75.26869603
36001,75.91490273
36101,78.91441690
36201,56.90814064
36301,66.65309797
36401,47.70927855
36501,62.17895722
36601,69.46888924
36701,58.26457669
36801,66.91593133
36901,54.29939942
37001,52.45821174
37101,60.89333147
37201,65.38510168
37301,64.73711752
37401,64.60853216
37501,56.80830984
37601,63.89234811
37701,64.09696642
37801,57.73406023
37901,56.64693102
38001,55.64280508
38101,47.92812846
38201,58.57898216
38301,43.77752808
38401,43.07629761
38501,41.58098855
38601,36.42442688
38701,33.80324478
38801,39.00643880
38901,39.48754126
39001,40.11691618
39101,38.31484907
39201,39.92918531
39301,43.97120910
39401,42.43077947
39501,42.13039662
39601,27.65120128
39701,24.95692453
39801,11.87513503
39901,20.10127121
40001,18.74547131
40101,35.41272900
40201,32.94753121
40301,41.80123554
40401,52.57684142
40501,57.89852334
40601,47.77261701
40701,59.77968828
40801,49.43311610
40901,37.96120845
41001,66.49851337
41101,43.93836174
41201,40.82487947
41301,41.54330406
41401,39.01639787
41501,40.16001145
41601,48.03637684
41701,42.44451674
41801,47.31988884
41901,46.66945173
42001,41.66551529
42101,50.04272591
42201,52.12346900
42301,54.74088856
42401,45.91871405
42501,46.19454879
42601,49.75794997
42701,32.76632862
42801,35.07537704
42901,40.67178540
43001,47.58864564
43101,42.28235953
43201,55.71547143
43301,50.05643819
43401,46.99740702
43501,43.48443927
43601,45.35949382
43701,56.16847114
43801,52.40918996
43901,58.25134688
44001,46.43001785
44101,51.36804604
44201,51.12769430
44301,60.25006290
44401,52.43377185
44501,60.02406513
44601,60.71556060
44701,54.73617193
44801,48.34940024
44901,48.66994229
45001,56.26519465
45101,49.59618235
45201,56.34001046
45301,49.90824402
45401,64.34002341
45501,56.87924464
45601,48.48150350
45701,56.95454305
45801,60.68714441
45901,56.87298373
46001,60.87665221
46101,47.03992449
46201,61.52571864
46301,60.37993645
46401,60.45782078
46501,52.05240061
46601,65.64658704
46701,59.70671004
46801,57.61650437
46901,53.10291634
47001,50.40226964
47101,51.71675461
47201,62.98928873
47301,72.63484695
47401,71.06117163
47501,60.71564362
47601,78.45665914
47701,68.22895675
47801,68.98736139
47901,70.98858821
48001,87.99378333
48101,85.14738984
48201,85.34226499
48301,65.16962301
48401,73.72988302
48501,73.12050324
48601,70.87222744
48701,82.18599447
48801,63.56972487
48901,70.56070110
49001,74.23385344
49101,81.06596599
49201,62.81428427
49301,69.02703845
49401,67.92184377
49501,60.63020979
49601,63.80715882
49701,56.27023165
49801,75.76779704
49901,59.21268725
50001,57.98446214
50101,50.84589365
50201,57.53101790
50301,46.42818041
50401,46.31902095
50501,47.76294284
50601,63.21142936
50701,55.22976802
50801,55.78080223
50901,59.81956659
51001,59.15181363
51101,64.91121401
51201,74.28550665
51301,75.14098020
51401,71.39811445
51501,85.38576908
51601,54.23240841
51701,73.45616088
51801,62.65887247
51901,52.78211916
52001,53.31969956
52101,55.38706337
52201,51.53575434
52301,28.46098593
52401,31.96661709
52501,48.19604743
52601,53.64143100
52701,60.00423600
52801,61.18279607
52901,53.87376598
53001,50.11700531
53101,71.61761620
53201,69.19087990
53301,55.97492007
53401,50.65105522
53501,71.32401100
53601,70.23765961
53701,56.03685317
53801,66.47047621
53901,55.88627883
54001,53.19370969
54101,39.52522748
54201,41.48116138
